Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TRB_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
De'Aaron Fox,2025-01-16,40,19,3,7,4,1.0,0.353,0.5,0.495,22.4,1.4,3,1.0,109.0,116.0,17.0,41,1,0,18.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.2,1.7,0.3469,0.2415,0.4935,19.58,84.1,82.6,14.7,1.10741
De'Aaron Fox,2025-01-19,35,12,5,13,2,1.0,0.333,0.0,0.436,18.2,2.8,2,1.0,113.0,94.0,16.1,42,1,0,16.8,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,1.0,1.6,0.3322,0.2304,0.5364000000000001,18.06,83.9,79.4,13.68,1.20005
De'Aaron Fox,2025-01-22,36,14,5,5,1,0.0,0.182,0.0,0.455,19.7,-7.4,0,1.0,112.0,120.0,11.9,43,1,0,14.9,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.0,1.5,0.2938999999999999,0.1875,0.5564,17.16,80.9,81.6,12.22,1.26887
De'Aaron Fox,2025-01-23,40,17,5,6,1,1.0,0.292,0.3,0.354,24.2,-6.4,2,0.0,85.0,123.0,8.0,44,0,1,13.1,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.1,1.4,0.2418,0.1675,0.4689,17.0,73.8,82.3,10.14,1.09727
De'Aaron Fox,2025-01-25,34,14,1,4,0,2.0,0.3,0.333,0.35,27.2,-13.9,2,0.0,74.0,143.0,4.1,45,0,1,12.2,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.8,1.5,0.2414,0.1883,0.38,16.89,71.3,84.0,9.14,0.961904
De'Aaron Fox,2025-01-27,37,30,1,7,0,0.0,0.579,0.571,0.723,25.2,10.1,0,1.0,161.0,114.0,24.7,46,0,0,15.2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.8,1.5,0.2993,0.2453999999999999,0.48,19.41,87.4,95.4,11.61,1.06133
De'Aaron Fox,2025-01-29,35,19,8,5,0,0.0,0.467,0.2,0.567,23.6,-3.9,2,1.0,115.0,126.0,14.0,47,0,0,17.1,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.8,1.7,0.346,0.2653999999999999,0.58,21.770000000000003,98.9,108.0,13.01,1.03586
De'Aaron Fox,2025-02-01,30,20,4,4,1,0.0,0.5,0.333,0.608,23.2,3.2,1,1.0,118.0,138.0,16.4,48,0,0,19.1,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.9,1.8,0.396,0.2987,0.6799999999999999,24.09,110.7,121.8,14.65,1.10384
De'Aaron Fox,2025-02-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,0,1,16.5,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.9,1.6,0.3397,0.2487,0.6,21.46,97.1,109.8,12.419999999999998,1.12013
De'Aaron Fox,2025-02-05,37,24,5,13,3,0.0,0.5,0.286,0.545,25.2,5.4,1,0.0,127.0,117.0,24.8,50,0,1,16.9,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,1.2,1.3,0.3506,0.2523,0.6,20.89,101.4,109.1,13.7,1.21737
De'Aaron Fox,2025-02-07,33,22,2,6,4,0.0,0.529,0.4,0.586,25.0,8.4,0,0.5,131.0,119.0,20.5,51,0,0,17.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1.2,1.0,0.3682,0.2423,0.55,21.15,103.6,109.4,14.05,1.18723
De'Aaron Fox,2025-02-08,34,9,3,9,1,0.0,0.273,0.0,0.353,25.1,-14.6,5,0.75,79.0,120.0,3.7,52,0,0,16.9,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,1.1,1.3,0.3621999999999999,0.2423,0.525,21.84,100.2,112.0,12.81,1.11874
De'Aaron Fox,2025-02-10,36,30,4,6,1,0.0,0.5,0.25,0.684,26.8,0.3,1,0.833,149.0,123.0,25.2,53,0,0,18.5,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.1,1.4,0.394,0.2673,0.5083,22.55,103.9,112.3,14.139999999999995,1.15714
De'Aaron Fox,2025-02-12,39,23,3,5,0,0.0,0.625,0.333,0.664,23.1,-0.9,3,0.667,116.0,127.0,16.0,54,0,0,19.1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,1.0,1.5,0.4272999999999999,0.2706,0.575,22.44,107.0,112.7,14.939999999999998,0.924039
De'Aaron Fox,2025-02-20,37,26,9,7,2,2.0,0.421,0.429,0.566,28.3,4.3,2,0.778,115.0,101.0,22.5,55,1,0,20.3,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.2,1.2,1.5,0.4394,0.2802,0.6528,22.55,111.1,108.5,16.78,1.16882
De'Aaron Fox,2025-02-21,30,27,5,5,4,0.0,0.611,0.429,0.715,31.5,11.6,3,1.0,124.0,116.0,24.4,56,1,0,20.0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.6,1.8,0.4426,0.2659999999999999,0.6528,23.18,107.4,108.7,16.75,1.00975
De'Aaron Fox,2025-02-23,34,13,7,5,1,1.0,0.188,0.143,0.341,27.5,-10.3,4,0.857,71.0,111.0,5.9,57,0,0,19.4,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.7,2.0,0.4147,0.2603,0.6385,23.57,103.0,107.2,15.94,1.06373
De'Aaron Fox,2025-02-25,38,15,3,9,6,0.0,0.286,0.111,0.336,29.6,-3.8,6,0.667,75.0,102.0,9.5,58,0,0,18.9,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.2,2.5,0.3933,0.2380999999999999,0.6052,24.21,98.7,103.6,15.25,0.9047
De'Aaron Fox,2025-02-26,28,7,3,3,0,1.0,0.25,0.2,0.292,20.5,-14.4,2,0.0,61.0,122.0,0.7,59,0,1,19.6,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,2.2,2.7,0.4183,0.2581,0.6052,26.26,104.8,115.8,15.32,0.935052
