Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Anthony Edwards,38,18,7,4,1,1.0,0.368,0.0,0.416,31.0,-10.0,8,0.667,78.0,111.0,4.9,36,0,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.0,0.3,1.4,0.2002,0.1399999999999999,0.2355999999999999,12.3,46.6,45.7,6.529999999999999,1.03883,35,2022,1,2,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Anthony Edwards,33,28,2,4,1,1.0,0.647,0.5,0.803,27.5,7.8,4,1.0,126.0,105.0,21.2,37,0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.1,0.3,1.6,0.2110999999999999,0.1614,0.2467,12.36,45.8,45.1,6.85,1.09641,36,2022,1,3,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Anthony Edwards,32,22,5,2,5,0.0,0.471,0.4,0.6,26.2,12.3,2,0.667,114.0,85.0,18.4,38,1,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.2,0.7,1.6,0.1915,0.13,0.3134,11.88,42.4,42.7,5.69,0.996852,37,2022,1,5,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Anthony Edwards,29,24,6,7,1,1.0,0.563,0.667,0.75,22.5,14.7,0,0.0,153.0,101.0,24.4,39,0,1,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.9,0.8,1.6,0.2477999999999999,0.1967,0.3134,14.13,57.7,52.8,8.129999999999999,0.965279,38,2022,1,7,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Anthony Edwards,34,19,3,6,2,2.0,0.412,0.25,0.519,22.3,-1.4,2,1.0,114.0,112.0,15.2,40,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.5,1.0,1.8,0.289,0.2217,0.4134,16.36,69.1,64.0,9.65,1.20888,39,2022,1,9,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Anthony Edwards,37,28,4,5,1,0.0,0.476,0.5,0.64,28.7,1.9,3,1.0,123.0,132.0,19.6,41,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.1,2.1,0.3365999999999999,0.2717,0.5134000000000001,19.23,81.4,77.2,11.61,1.13284,40,2022,1,11,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Anthony Edwards,38,30,2,4,1,0.0,0.45,0.455,0.65,28.1,7.2,3,1.0,122.0,117.0,20.2,42,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.4,1.2,2.4,0.3816,0.3172,0.6134000000000001,22.04,93.6,88.9,13.63,0.993903,41,2022,1,13,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Anthony Edwards,28,9,1,2,1,1.0,0.375,0.5,0.533,15.6,-1.7,2,1.0,89.0,99.0,6.0,43,1,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.6,1.3,2.6,0.4191,0.3672,0.7134,23.6,102.5,98.8,14.23,0.961803,42,2022,1,16,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Anthony Edwards,39,21,3,3,2,0.0,0.471,0.222,0.56,25.3,-3.4,4,0.75,96.0,114.0,11.7,44,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.9,1.5,3.0,0.4662,0.3894,0.7884,26.130000000000003,112.1,110.2,15.4,1.04273,43,2022,1,18,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Anthony Edwards,24,20,5,0,0,0.0,0.438,0.4,0.592,27.7,2.3,0,1.0,135.0,138.0,13.1,45,0,0,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.7,1.5,2.8,0.4670999999999999,0.3894,0.8084,25.49,115.0,111.4,15.47,1.09827,44,2022,1,19,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Anthony Edwards,31,25,1,4,2,0.0,0.471,0.5,0.636,28.0,4.2,1,0.833,133.0,127.0,19.2,46,1,0,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.7,1.6,2.1,0.4774,0.4394,0.825,25.19,120.5,113.0,16.9,1.02978,45,2022,1,23,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Anthony Edwards,39,40,9,0,3,3.0,0.519,0.385,0.628,36.8,12.5,1,0.636,123.0,100.0,30.7,47,0,0,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.9,3.3,1.8,1.8,0.4646,0.4279,0.7886,26.12,120.2,112.5,17.85,1.00563,46,2022,1,25,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Anthony Edwards,37,27,6,6,1,2.0,0.444,0.182,0.615,27.7,6.7,3,1.0,123.0,123.0,23.0,48,0,0,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.7,1.4,1.9,0.4619,0.4061,0.8219,26.27,121.1,116.3,18.31,0.905958,47,2022,1,27,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Anthony Edwards,37,27,5,10,4,1.0,0.45,0.364,0.596,27.8,12.4,1,0.833,132.0,125.0,27.2,49,0,0,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,4.0,1.7,2.0,0.4506,0.3758,0.9052,26.8,119.0,118.7,18.59,1.00649,48,2022,1,28,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Anthony Edwards,36,15,3,4,1,0.0,0.375,0.222,0.456,25.6,-10.9,5,1.0,79.0,112.0,5.9,50,1,0,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9,3.8,1.6,2.3,0.4469,0.373,0.9052,27.130000000000003,115.5,118.7,17.66,1.17603,49,2022,1,30,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Anthony Edwards,26,5,0,2,0,1.0,0.25,0.167,0.313,13.1,-11.3,0,0.0,83.0,123.0,1.9,51,1,1,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,1.5,2.0,0.4243,0.3397,0.8051999999999999,25.57,111.5,117.8,15.89,1.04058,50,2022,2,1,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Anthony Edwards,34,25,3,1,1,0.0,0.429,0.222,0.539,31.2,-8.6,2,1.0,102.0,119.0,13.3,52,0,0,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.2,1.5,1.9,0.4222,0.3164,0.8051999999999999,25.880000000000003,109.5,118.0,15.2,1.07272,51,2022,2,3,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Anthony Edwards,35,17,2,5,2,0.0,0.333,0.333,0.533,19.9,1.2,0,0.778,129.0,110.0,14.3,53,1,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.5,1.6,1.7,0.418,0.2996999999999999,0.783,26.31,113.5,119.1,16.029999999999998,1.01304,52,2022,2,6,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Anthony Edwards,26,5,3,3,1,0.0,0.167,0.0,0.194,22.6,-19.1,2,0.5,60.0,111.0,-1.4,54,0,0,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.7,3.5,1.5,1.5,0.3876,0.2774999999999999,0.758,26.04,109.9,118.8,14.72,1.00956,53,2022,2,8,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Anthony Edwards,38,26,1,1,0,1.0,0.4,0.333,0.486,31.4,-9.4,2,0.75,88.0,130.0,10.2,55,0,0,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.3,3.6,1.5,1.7,0.3838,0.2708,0.733,26.410000000000004,105.2,118.0,14.43,1.22137,54,2022,2,9,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Anthony Edwards,37,31,6,8,0,1.0,0.545,0.333,0.629,33.1,1.8,4,0.667,114.0,135.0,22.9,56,0,0,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.0,1.3,2.0,0.3912,0.2541,0.7163999999999999,26.92,103.3,118.8,14.8,1.07948,55,2022,2,11,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Anthony Edwards,39,37,5,4,4,1.0,0.52,0.538,0.659,35.4,9.7,3,0.571,122.0,114.0,29.1,57,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.4,1.4,2.2,0.3913,0.2694,0.7099,26.78,103.2,120.2,14.64,1.12755,56,2022,2,13,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Anthony Edwards,18,9,4,1,1,1.0,0.3,0.167,0.369,25.7,1.2,0,0.4,91.0,103.0,6.0,58,1,0,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.9,1.4,1.9,0.3769,0.2678999999999999,0.6499,26.58,100.0,118.2,12.94,1.11433,57,2022,2,15,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Anthony Edwards,32,6,3,1,0,0.0,0.0,0.0,0.242,19.5,-15.7,1,0.6,53.0,112.0,-1.8,59,1,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.9,0.3319,0.2314999999999999,0.6266,25.75,92.1,116.9,10.04,1.24143,58,2022,2,16,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Anthony Edwards,32,5,4,7,0,2.0,0.091,0.0,0.183,21.8,-10.3,3,0.5,64.0,119.0,1.4,60,1,0,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.3,0.9,1.7,0.3035,0.2092999999999999,0.5766,25.37,90.6,117.6,9.59,1.205,59,2022,2,24,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Anthony Edwards,38,15,3,5,1,1.0,0.385,0.167,0.48,19.8,-1.3,2,0.667,100.0,130.0,10.4,61,1,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.6,1.0,1.9,0.317,0.2092999999999999,0.6433,26.04,92.3,118.3,10.44,1.15872,60,2022,2,25,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Anthony Edwards,32,17,4,4,4,0.0,0.538,0.2,0.612,24.7,-1.8,4,1.0,109.0,120.0,13.5,62,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.9,1.3,2.1,0.3279,0.2071,0.6433,25.39,93.0,118.4,10.46,0.904074,61,2022,2,28,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Anthony Edwards,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,63,1,1,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.4,1.1,2.1,0.2946,0.1738,0.5654999999999999,23.4,80.1,107.4,9.03,1.07538,62,2022,3,1,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Anthony Edwards,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64,0,1,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.1,1.0,1.9,0.2779,0.1738,0.5155,21.14,74.1,96.3,9.169999999999998,1.03357,63,2022,3,4,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Anthony Edwards,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65,1,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9,3.0,1.0,1.7,0.2379,0.1405,0.4404999999999999,18.0,65.3,83.3,8.15,1.15607,64,2022,3,5,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Anthony Edwards,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66,1,1,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3,2.2,1.0,1.3,0.1834,0.1072,0.3738,14.69,53.9,69.8,5.86,1.31691,65,2022,3,7,0,1.0,6.123233995736766e-17,0.0,1.0
Anthony Edwards,25,16,1,3,2,1.0,0.467,0.25,0.533,32.1,-5.4,4,0.0,85.0,97.0,8.6,67,1,1,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.1,0.8,1.4,0.1780999999999999,0.0784,0.3167,14.36,50.2,68.1,3.81,1.34933,66,2022,3,9,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Anthony Edwards,34,25,3,5,1,0.0,0.474,0.364,0.615,27.0,5.2,0,1.0,128.0,125.0,19.5,68,0,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.5,0.8,1.4,0.1955,0.0980999999999999,0.3767,14.49,53.9,70.3,5.16,1.00542,67,2022,3,11,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Anthony Edwards,36,15,8,5,3,1.0,0.4,0.375,0.638,15.2,8.8,1,1.0,129.0,95.0,17.8,69,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.9,1.1,1.4,0.2355,0.1356,0.4166999999999999,14.06,61.5,68.6,7.12,1.03143,68,2022,3,12,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Anthony Edwards,30,5,3,3,1,1.0,0.286,0.5,0.357,12.0,-7.1,2,0.0,91.0,126.0,3.6,70,0,1,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2,2.5,1.2,1.3,0.255,0.1856,0.3666999999999999,13.080000000000002,64.2,69.3,7.340000000000001,1.13482,69,2022,3,14,0,1.0,6.123233995736766e-17,0.0,1.0
Anthony Edwards,32,27,6,4,2,1.0,0.381,0.545,0.571,33.4,8.6,3,0.833,123.0,102.0,19.0,71,1,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.4,1.3,1.4,0.2546,0.2234,0.3833,14.44,66.5,66.5,8.2,1.07611,70,2022,3,16,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Anthony Edwards,33,25,5,4,3,0.0,0.563,0.5,0.741,22.7,9.8,1,1.0,141.0,112.0,23.3,72,1,0,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.4,1.2,1.1,0.2571,0.2533999999999999,0.3833,14.24,69.7,65.7,9.18,1.13937,71,2022,3,19,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
