Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_PHI,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Tyrese Maxey,2022-02-04,36,18,2,6,0,0.0,0.583,0.0,0.654,20.9,-0.7,1,1.0,136.0,127.0,14.2,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,3.8,6.2,0.6,1.3,0.4886,0.3583,0.6246,19.380000000000003,124.6,115.9,15.21,1.15593
Tyrese Maxey,2022-02-06,38,16,4,6,3,0.0,0.667,0.75,0.847,11.8,10.2,0,1.0,172.0,110.0,20.5,53,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,3.8,6.5,0.8,1.3,0.5053,0.4333,0.6357,18.72,127.6,114.9,15.61,1.13749
Tyrese Maxey,2022-02-08,34,14,6,4,0,0.0,0.313,0.0,0.394,25.0,-9.5,2,1.0,82.0,116.0,6.2,54,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,4.1,6.7,0.7,1.5,0.4766,0.3666,0.7357,19.9,121.2,114.6,14.920000000000002,1.22318
Tyrese Maxey,2022-02-11,32,24,5,2,0,0.0,0.643,0.5,0.741,22.5,8.9,1,0.8,145.0,97.0,19.3,55,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,4.4,6.1,0.7,1.6,0.502,0.3666,0.7157,20.3,123.6,112.4,15.35,1.18003
Tyrese Maxey,2022-02-12,33,16,2,2,1,0.0,0.5,0.333,0.563,22.4,-2.9,1,0.6,110.0,108.0,11.2,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.2,5.7,0.7,1.3,0.5090999999999999,0.3499,0.6757,20.47,124.0,111.3,15.21,1.06178
Tyrese Maxey,2022-02-15,31,11,2,1,0,0.0,0.273,0.25,0.431,20.3,-11.2,1,1.0,86.0,153.0,4.4,57,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,4.1,5.3,0.7,1.3,0.4964,0.3248999999999999,0.7757,21.1,121.2,114.1,15.010000000000002,0.950238
Tyrese Maxey,2022-02-17,40,19,2,4,0,0.0,0.308,0.2,0.546,18.6,-1.5,0,1.0,130.0,125.0,14.5,58,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,3.6,4.7,0.7,1.1,0.4915,0.3116,0.8257,20.83,124.2,117.6,15.23,1.13185
Tyrese Maxey,2022-02-25,32,28,2,2,4,0.0,0.75,0.667,0.829,24.5,12.8,1,1.0,149.0,95.0,25.0,59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,3.6,4.2,1.0,1.0,0.5165,0.345,0.9257,21.58,128.2,115.6,16.619999999999997,1.07611
Tyrese Maxey,2022-02-27,37,21,7,3,2,0.0,0.571,0.6,0.685,18.6,4.6,0,0.667,133.0,106.0,19.4,60,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,4.0,3.7,1.1,0.7,0.5170999999999999,0.38,0.9067,20.6,128.8,115.3,15.66,1.09147
Tyrese Maxey,2022-03-02,36,25,4,3,0,0.0,0.583,0.667,0.805,20.3,8.0,0,0.875,168.0,115.0,21.9,61,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,3.6,3.3,1.0,0.7,0.5191,0.3967,0.8942,20.49,131.1,115.2,15.66,1.18189
Tyrese Maxey,2022-03-04,38,33,4,5,2,1.0,0.667,0.833,0.87,27.8,13.5,3,0.889,150.0,124.0,29.3,62,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,3.8,3.2,1.2,0.9,0.5275,0.48,0.8831,21.18,132.5,114.9,17.17,1.20552
Tyrese Maxey,2022-03-05,35,17,2,1,1,0.0,0.5,0.5,0.571,22.7,0.2,2,0.0,102.0,121.0,9.1,63,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,3.6,2.7,1.0,1.1,0.5107999999999999,0.4549999999999999,0.7830999999999999,22.270000000000003,125.5,116.0,16.03,1.07134
Tyrese Maxey,2022-03-07,36,17,1,4,1,0.0,0.462,0.4,0.594,18.8,-0.3,1,1.0,119.0,115.0,12.6,64,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,3.1,2.7,1.1,1.0,0.5257000000000001,0.495,0.7830999999999999,21.65,129.2,115.9,16.669999999999998,1.11373
Tyrese Maxey,2022-03-10,29,4,1,1,1,0.0,0.286,0.0,0.286,10.8,-11.4,1,0.0,63.0,132.0,0.5,65,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,2.7,2.6,1.2,1.0,0.49,0.445,0.7031000000000001,20.48,121.0,119.4,14.79,1.13495
Tyrese Maxey,2022-03-13,45,10,2,5,1,0.0,0.4,0.167,0.46,12.1,-6.5,1,0.5,100.0,117.0,6.3,66,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,2.7,2.9,1.2,1.0,0.4800000000000001,0.4284,0.6931,19.45,120.0,120.3,14.3,1.09973
Tyrese Maxey,2022-03-14,42,19,3,3,0,0.0,0.538,0.333,0.644,15.3,-0.7,0,0.75,136.0,123.0,14.5,67,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,2.8,3.1,1.2,0.9,0.5065,0.4367,0.6681000000000001,18.95,125.0,117.3,15.31,1.28105
Tyrese Maxey,2022-03-16,38,25,2,2,0,0.0,0.6,0.5,0.746,21.7,2.0,1,1.0,141.0,128.0,17.9,68,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,2.8,2.9,1.2,1.0,0.5357000000000001,0.4667,0.6681000000000001,19.26,126.1,117.6,15.649999999999997,1.07623
Tyrese Maxey,2022-03-18,31,8,2,3,0,0.0,0.333,0.4,0.444,14.6,-4.6,0,0.0,110.0,123.0,5.6,69,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,2.8,3.0,0.8,0.9,0.494,0.4399999999999999,0.5681,18.27,122.2,120.4,13.710000000000004,1.20554
Tyrese Maxey,2022-03-20,37,19,1,4,0,0.0,0.571,0.5,0.658,21.2,2.9,1,1.0,121.0,117.0,13.3,70,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.7,2.2,3.1,0.6,1.0,0.494,0.43,0.6013999999999999,18.53,121.0,121.5,13.1,1.2221
Tyrese Maxey,2022-03-21,28,28,5,4,0,1.0,0.6,0.429,0.774,34.2,9.6,3,1.0,140.0,115.0,21.9,71,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.3,3.2,0.6,1.3,0.4957,0.4062,0.6138999999999999,19.92,118.2,121.5,13.1,1.1272
Tyrese Maxey,2022-03-23,38,21,5,7,1,0.0,0.571,0.6,0.706,18.1,5.1,1,1.0,144.0,121.0,21.2,72,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,2.4,3.4,0.5,1.1,0.4861,0.3829,0.625,18.95,117.6,121.2,12.29,1.20225
Tyrese Maxey,2022-03-25,29,11,5,1,2,2.0,0.364,0.667,0.446,19.2,0.6,1,0.333,99.0,95.0,9.1,73,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,2.7,3.4,0.6,1.0,0.4725,0.3996,0.6583,18.6,117.3,118.6,12.29,1.28754
Tyrese Maxey,2022-03-27,38,18,0,3,0,0.0,0.333,0.3,0.411,25.1,-4.9,0,0.5,94.0,122.0,7.0,74,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,2.6,3.3,0.5,0.9,0.4595999999999999,0.3896,0.6083000000000001,19.23,114.8,119.3,11.73,1.27077
Tyrese Maxey,2022-03-29,40,7,1,6,0,0.0,0.273,0.25,0.318,12.7,-8.4,0,0.0,90.0,127.0,4.6,75,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,2.6,3.8,0.4,0.8,0.4583,0.4145999999999999,0.6083000000000001,19.42,117.5,118.8,12.14,1.20794
Tyrese Maxey,2022-03-31,35,13,2,2,0,0.0,0.5,0.333,0.597,18.6,-7.8,2,1.0,99.0,120.0,7.2,76,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,2.6,3.5,0.3,0.9,0.4683,0.4312,0.6583,20.07,117.4,119.1,12.23,1.26015
Tyrese Maxey,2022-04-02,33,19,2,4,2,0.0,0.583,0.6,0.738,16.2,5.1,0,1.0,165.0,110.0,18.8,77,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,2.5,3.6,0.5,0.9,0.4728,0.4579,0.6833,20.16,120.3,117.8,12.66,1.12634
Tyrese Maxey,2022-04-03,29,11,0,3,1,0.0,0.364,0.5,0.481,21.2,-8.8,3,1.0,84.0,120.0,3.4,78,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.3,3.7,0.6,1.1,0.4492,0.4579,0.6833,20.11,114.6,117.0,11.21,1.04057
Tyrese Maxey,2022-04-05,38,30,3,7,1,1.0,0.75,0.727,1.09,19.3,15.2,3,1.0,168.0,123.0,29.3,79,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,2.4,4.1,0.7,1.4,0.4909,0.4906,0.7833,20.58,120.4,117.0,13.580000000000002,1.12781
Tyrese Maxey,2022-04-07,37,22,3,4,2,1.0,0.636,0.8,0.833,19.5,8.6,2,0.8,144.0,124.0,20.3,80,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2.6,4.1,0.9,1.5,0.4974,0.5206000000000001,0.7633000000000001,20.410000000000004,122.7,117.7,14.28,1.07771
Tyrese Maxey,2022-04-09,31,18,1,5,1,0.0,0.467,0.333,0.567,21.4,-1.0,0,1.0,139.0,125.0,14.3,81,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.2,4.2,1.0,1.2,0.4841,0.511,0.7633000000000001,19.130000000000003,122.6,118.7,13.52,1.23862
Tyrese Maxey,2022-04-10,23,25,2,3,0,0.0,0.6,0.0,0.691,38.2,1.5,2,1.0,132.0,118.0,18.0,82,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,1.9,3.8,0.9,1.3,0.487,0.4509999999999999,0.7633000000000001,21.14,121.4,118.4,13.2,1.21381
