Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_PHI,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Tyrese Maxey,2021-04-09,1,2,0,0,0,0.0,1.0,0.0,1.0,85.6,84.5,0,0.0,200.0,106.0,1.7,52,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.8,0.6,0.0,0.3,0.3444,0.1833,0.25,22.7,79.9,88.4,2.24,1.29317
Tyrese Maxey,2021-04-10,20,7,0,5,1,0.0,0.25,0.0,0.376,22.0,-6.9,1,1.0,96.0,97.0,4.5,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.5,1.0,0.1,0.3,0.2944,0.1833,0.35,23.309999999999995,77.7,87.7,2.27,1.25502
Tyrese Maxey,2021-04-12,2,0,0,0,0,0.0,0.0,0.0,0.0,20.2,-34.3,0,0.0,0.0,110.0,-1.1,54,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.4,1.0,0.1,0.3,0.2277,0.1333,0.35,24.21,60.7,88.2,1.8,1.1727
Tyrese Maxey,2021-04-14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.4,1.0,0.1,0.3,0.2277,0.1333,0.35,24.21,60.7,77.1,1.8,0.897836
Tyrese Maxey,2021-04-16,16,9,1,3,0,0.0,0.571,0.5,0.643,22.5,3.0,1,0.0,122.0,117.0,7.1,56,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.5,1.3,0.1,0.4,0.2514999999999999,0.0833,0.3,24.27,62.0,75.7,2.3200000000000003,0.982826
Tyrese Maxey,2021-04-19,16,10,2,0,0,0.0,0.556,0.0,0.556,24.3,-4.6,0,0.0,105.0,116.0,5.5,57,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.5,1.2,0.1,0.4,0.2627,0.0499999999999999,0.2,23.410000000000004,60.1,75.6,1.95,1.20202
Tyrese Maxey,2021-04-21,31,14,3,3,2,1.0,0.455,0.0,0.549,19.5,-0.7,1,1.0,126.0,125.0,12.2,58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.6,1.1,0.3,0.3,0.2832,0.0499999999999999,0.2,23.23,64.9,78.3,2.88,1.11514
Tyrese Maxey,2021-04-22,19,11,0,5,1,0.0,0.364,0.5,0.463,32.3,-5.8,2,0.5,93.0,125.0,5.4,59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.6,1.6,0.4,0.5,0.3196,0.1,0.25,26.46,74.2,90.8,3.4200000000000004,1.12392
Tyrese Maxey,2021-04-24,21,15,2,0,0,1.0,0.385,0.0,0.48,32.6,-5.1,1,0.833,95.0,134.0,7.4,60,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.8,1.6,0.4,0.6,0.3581,0.1,0.3333,29.72,83.7,104.2,4.16,1.15002
Tyrese Maxey,2021-04-26,12,11,1,4,0,0.0,1.0,1.0,1.1,21.1,16.1,1,0.0,183.0,98.0,10.8,61,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.9,2.0,0.4,0.7,0.4580999999999999,0.2,0.3333,28.01,102.0,102.8,5.35,1.19182
Tyrese Maxey,2021-04-28,14,11,2,2,0,0.0,0.833,0.5,0.917,20.1,12.7,0,0.0,186.0,100.0,10.4,62,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.1,2.2,0.4,0.7,0.4413999999999999,0.25,0.3333,21.46,100.6,102.2,6.220000000000001,1.0142
Tyrese Maxey,2021-04-30,6,0,0,1,0,0.0,0.0,0.0,0.0,13.5,-15.8,0,0.0,35.0,117.0,-0.7,63,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,1.1,1.8,0.3,0.6,0.4164,0.25,0.2333,20.610000000000003,94.5,104.2,5.7,1.34232
Tyrese Maxey,2021-05-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.1,1.1,1.8,0.3,0.6,0.4164,0.25,0.2333,18.59,94.5,93.2,5.8100000000000005,1.23729
Tyrese Maxey,2021-05-03,2,0,0,0,0,0.0,0.0,0.0,0.0,40.2,-46.3,0,0.0,0.0,113.0,-1.4,65,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,1.1,1.8,0.3,0.6,0.4164,0.25,0.2333,22.61,94.5,104.5,5.67,1.11671
Tyrese Maxey,2021-05-05,22,12,4,7,0,0.0,0.444,0.5,0.607,24.8,0.5,3,1.0,122.0,123.0,10.8,66,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,1.4,2.2,0.3,0.8,0.4037,0.25,0.3333,22.84,94.5,105.1,6.040000000000001,1.22736
Tyrese Maxey,2021-05-07,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,1.2,2.2,0.3,0.8,0.3481,0.25,0.3333,20.410000000000004,84.0,93.5,5.49,0.972731
Tyrese Maxey,2021-05-08,35,22,5,4,2,1.0,0.636,0.667,0.781,19.1,9.2,1,0.857,153.0,106.0,21.9,68,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,1.4,2.3,0.3,0.8,0.3661999999999999,0.3167,0.319,20.37,86.7,91.6,6.459999999999999,0.986148
Tyrese Maxey,2021-05-11,17,11,2,3,1,2.0,0.444,0.0,0.511,32.7,10.0,1,0.75,105.0,101.0,9.6,69,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,1.6,2.1,0.3,0.7,0.3742,0.2667,0.344,20.410000000000004,87.9,89.2,6.88,1.01568
Tyrese Maxey,2021-05-13,17,6,0,4,1,0.0,0.375,0.0,0.375,25.3,-3.1,1,0.0,87.0,123.0,3.6,70,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.4,2.5,0.4,0.7,0.3732,0.2667,0.2607,19.68,87.1,88.1,6.5,1.18904
Tyrese Maxey,2021-05-14,23,8,5,6,2,0.0,0.333,0.0,0.405,19.0,-1.7,0,1.0,114.0,95.0,9.0,71,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.8,2.7,0.6,0.6,0.3065,0.1667,0.3607,19.47,80.2,87.8,6.32,1.16276
Tyrese Maxey,2021-05-16,35,30,7,6,1,1.0,0.579,0.75,0.708,26.5,6.2,1,1.0,141.0,114.0,26.5,72,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,2.3,3.1,0.7,0.7,0.2811,0.1917,0.4607,20.11,75.7,89.2,7.93,1.21802
