Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_NYK,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Jalen Brunson,2024-02-06,31,27,3,8,3,0.0,0.524,0.25,0.582,36.9,4.5,2,0.8,123.0,116.0,23.4,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,4.3,6.8,0.8,2.2,0.5314,0.3491,0.8629,34.35,132.3,112.5,25.110000000000003,1.28905
Jalen Brunson,2024-02-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,3.5,6.0,0.6,1.6,0.4795,0.2991,0.7783,30.33,120.8,102.2,21.99,1.05783
Jalen Brunson,2024-02-10,37,39,3,4,1,0.0,0.56,0.2,0.663,39.0,6.2,2,1.0,130.0,130.0,29.0,53,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,3.3,5.5,0.6,1.5,0.479,0.2736,0.7783,30.86,118.3,104.9,21.68,1.2657
Jalen Brunson,2024-02-12,39,27,4,7,0,0.0,0.4,0.333,0.473,36.6,-4.0,5,0.625,103.0,119.0,11.8,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,3.4,5.8,0.6,1.8,0.469,0.2783,0.7551,31.140000000000004,116.3,104.8,20.91,1.12132
Jalen Brunson,2024-02-14,35,33,1,6,2,0.0,0.524,0.625,0.685,35.5,16.5,3,0.857,140.0,139.0,26.2,55,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,3.4,6.0,0.8,1.9,0.4514,0.2908,0.7408,32.09,115.0,108.4,21.74,1.21954
Jalen Brunson,2024-02-22,39,21,2,12,2,1.0,0.278,0.0,0.46,34.3,-5.2,7,1.0,99.0,102.0,14.3,56,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,3.1,6.4,0.9,2.6,0.4246999999999999,0.2408,0.7607999999999999,32.64,109.8,106.9,20.27,1.0915
Jalen Brunson,2024-02-24,38,34,3,9,1,0.0,0.48,0.444,0.615,39.6,12.6,4,1.0,130.0,141.0,25.9,57,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,3.0,6.6,0.9,2.8,0.4185,0.2519,0.7807999999999999,32.65,110.6,110.8,20.39,1.10033
Jalen Brunson,2024-02-26,40,35,1,12,2,0.0,0.423,0.273,0.567,36.6,5.6,4,0.909,122.0,118.0,26.3,58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,2.8,6.9,1.1,3.2,0.4173,0.2459,0.7842,33.18,109.2,110.4,20.660000000000004,1.15972
Jalen Brunson,2024-02-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,2.3,6.8,1.1,3.0,0.3673,0.2292,0.7024000000000001,29.31,96.6,99.1,18.3,1.10881
Jalen Brunson,2024-02-29,37,27,5,5,0,0.0,0.44,0.571,0.531,32.3,0.0,4,1.0,101.0,118.0,13.7,60,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,2.2,6.3,1.1,3.1,0.3629,0.2695999999999999,0.7191000000000001,29.08,94.8,98.3,17.06,1.03238
Jalen Brunson,2024-03-03,1,0,0,0,0,0.0,0.0,0.0,0.0,61.6,-66.2,0,0.0,0.0,124.0,-0.7,61,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,1.9,5.5,0.8,2.9,0.3105,0.2445999999999999,0.6391,31.55,82.5,99.1,14.65,0.98256
Jalen Brunson,2024-03-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,1.9,5.5,0.8,2.9,0.3105,0.2445999999999999,0.6391,31.55,82.5,99.1,14.65,1.16699
Jalen Brunson,2024-03-08,29,26,3,2,0,0.0,0.579,0.571,0.684,34.3,10.0,1,0.0,135.0,96.0,17.6,63,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,1.9,5.3,0.7,2.8,0.3123999999999999,0.2817,0.5391,31.08,83.0,95.7,13.51,1.12097
Jalen Brunson,2024-03-10,32,19,3,8,0,0.0,0.273,0.111,0.372,38.4,4.2,2,0.75,94.0,105.0,10.1,64,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,1.8,5.4,0.7,2.5,0.2996999999999999,0.2595,0.5516,31.26,82.1,94.3,13.34,1.07614
Jalen Brunson,2024-03-12,27,20,4,9,1,0.0,0.583,0.5,0.751,26.0,20.6,1,0.667,155.0,91.0,21.5,65,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,2.1,5.7,0.6,2.3,0.3056,0.2469999999999999,0.5326000000000001,30.309999999999995,83.6,89.5,12.87,0.809986
Jalen Brunson,2024-03-14,38,45,1,4,1,1.0,0.467,0.2,0.6,48.7,11.8,5,0.882,119.0,108.0,29.0,66,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.6,2.0,4.9,0.5,2.1,0.3244999999999999,0.267,0.5208,31.75,85.6,90.1,14.339999999999998,1.03056
Jalen Brunson,2024-03-16,36,42,4,2,4,1.0,0.607,0.5,0.706,44.3,20.2,6,0.75,114.0,92.0,30.1,67,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.4,2.1,4.2,0.8,2.3,0.3372,0.2726,0.4958,32.22,84.0,85.2,14.76,1.10224
Jalen Brunson,2024-03-18,35,34,5,7,1,0.0,0.48,0.333,0.596,39.1,6.1,3,0.875,125.0,120.0,24.5,68,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,2.5,3.7,0.7,2.2,0.3429,0.2786,0.4923999999999999,32.47,84.3,85.4,14.580000000000002,1.21197
Jalen Brunson,2024-03-21,34,26,2,9,0,0.0,0.478,0.286,0.535,35.9,4.5,0,0.667,117.0,131.0,20.4,69,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,2.7,4.6,0.7,2.2,0.3907,0.3072,0.5590999999999999,36.06,96.0,98.5,16.619999999999997,1.14651
Jalen Brunson,2024-03-23,33,17,4,8,1,0.0,0.292,0.75,0.354,32.9,-1.5,1,0.0,97.0,108.0,9.8,70,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,2.6,4.9,0.8,1.9,0.3759,0.3251,0.4590999999999999,36.12,95.6,97.5,16.23,1.17512
Jalen Brunson,2024-03-25,30,28,2,6,0,0.0,0.5,0.429,0.631,31.7,5.2,0,1.0,145.0,107.0,21.6,71,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,2.8,5.5,0.8,1.9,0.4258999999999999,0.368,0.5590999999999999,33.13,110.1,95.8,18.46,1.13475
Jalen Brunson,2024-03-27,29,26,4,7,0,0.0,0.579,0.333,0.654,29.9,5.0,0,1.0,168.0,115.0,23.6,72,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.3,3.2,6.2,0.8,1.9,0.4838,0.4013,0.6590999999999999,36.12,126.9,107.3,20.82,1.03087
Jalen Brunson,2024-03-29,43,61,4,6,1,0.0,0.532,0.385,0.614,49.1,18.2,1,1.0,135.0,129.0,43.1,73,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.8,3.3,6.6,0.9,1.9,0.4791,0.3827,0.7590999999999999,37.6,126.9,110.6,23.37,1.02104
Jalen Brunson,2024-03-31,35,30,2,7,1,0.0,0.44,0.364,0.526,37.1,5.2,3,0.5,108.0,121.0,17.6,74,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,3.2,6.5,1.0,2.0,0.4958,0.408,0.7341,37.470000000000006,128.3,112.2,24.12,1.0686
Jalen Brunson,2024-04-02,36,20,2,10,0,0.0,0.278,0.167,0.446,36.5,-8.5,5,0.9,94.0,130.0,10.8,75,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,3.0,6.6,0.9,2.4,0.4653,0.3747,0.7574,38.52,122.2,116.1,23.05,1.02026
Jalen Brunson,2024-04-04,38,35,2,11,3,0.0,0.6,0.4,0.717,33.2,12.5,3,0.9,142.0,113.0,32.9,76,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.9,3.1,7.3,1.1,2.2,0.4785999999999999,0.3947,0.7592000000000001,36.97,124.5,116.6,23.44,1.00158
Jalen Brunson,2024-04-05,42,35,6,11,2,0.0,0.464,0.2,0.54,39.0,8.0,5,0.8,108.0,111.0,26.3,77,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,3.3,8.2,0.9,2.1,0.4643,0.3647,0.7642,36.440000000000005,123.9,118.5,23.06,1.15927
Jalen Brunson,2024-04-07,39,43,6,8,0,0.0,0.5,0.333,0.584,43.2,6.3,1,0.818,134.0,126.0,31.4,78,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,3.4,8.3,0.8,1.9,0.4663,0.3646999999999999,0.7585,36.85,124.8,119.1,23.75,1.11922
Jalen Brunson,2024-04-09,42,45,3,8,1,0.0,0.542,0.583,0.768,33.6,13.6,1,1.0,157.0,130.0,39.9,79,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.5,8.2,0.9,2.0,0.4727,0.3944,0.7918000000000001,36.620000000000005,128.8,119.0,25.7,1.14445
Jalen Brunson,2024-04-11,30,39,2,4,0,0.0,0.652,0.545,0.774,37.7,20.8,2,0.6,152.0,123.0,28.7,80,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,3.3,7.8,0.8,2.1,0.5087,0.3739,0.8518000000000001,37.1,134.3,120.5,27.59,1.13692
Jalen Brunson,2024-04-12,37,30,1,11,1,0.0,0.4,0.429,0.534,37.3,7.8,0,1.0,131.0,132.0,24.7,81,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,3.2,8.3,0.9,2.1,0.4987,0.3739,0.8518000000000001,37.66,132.9,123.0,27.9,1.04108
Jalen Brunson,2024-04-14,41,40,8,7,0,0.0,0.467,0.25,0.567,41.7,2.6,4,0.917,122.0,119.0,27.9,82,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,3.6,8.3,0.9,2.5,0.4875,0.3656,0.8435,38.84,128.3,123.4,28.329999999999995,1.18098
