Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_PHI,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Paul George,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,1.4,1.9,0.5,1.3,0.1929,0.1586,0.2667,10.89,44.9,51.1,5.48,1.22321,46,2025,1,31,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Paul George,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,1.4,1.9,0.5,1.3,0.1929,0.1586,0.2667,10.89,44.9,51.1,5.48,1.08729,47,2025,2,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Paul George,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1,1.3,0.2,1.0,0.1479,0.1211,0.1667,8.1,33.2,38.4,3.4900000000000007,1.33503,48,2025,2,4,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Paul George,32,9,1,2,3,1.0,0.273,0.5,0.409,16.2,-5.1,1,0.0,82.0,110.0,5.7,50,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,1.2,1.5,0.5,1.1,0.1752,0.1711,0.1667,9.72,41.4,49.4,4.0600000000000005,1.26787,49,2025,2,5,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Paul George,30,14,1,0,1,0.0,0.6,0.667,0.7,16.7,-6.6,1,0.0,115.0,132.0,8.1,51,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.3,1.5,0.6,1.2,0.2352,0.2378,0.1667,11.39,52.9,62.6,4.87,1.09411,50,2025,2,7,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Paul George,29,12,5,6,3,1.0,0.5,0.333,0.644,15.4,6.3,1,0.667,137.0,123.0,15.6,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,1.3,1.2,0.8,1.0,0.2396999999999999,0.2378,0.2334,10.76,56.2,60.3,5.250000000000001,1.1258,51,2025,2,9,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Paul George,36,14,3,2,2,0.0,0.417,0.333,0.543,17.3,-3.0,2,1.0,100.0,107.0,8.3,53,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8,1.1,1.1,0.9,0.6,0.229,0.2166,0.2667,9.28,54.8,57.7,4.37,0.915399,52,2025,2,11,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Paul George,37,2,6,4,2,3.0,0.143,0.0,0.143,12.4,-9.1,3,0.0,41.0,102.0,2.4,54,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1.6,1.4,1.1,0.8,0.1932999999999999,0.1833,0.1667,7.8,47.5,57.4,4.01,0.908395,53,2025,2,12,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Paul George,29,17,2,2,1,0.0,0.5,0.333,0.607,22.3,3.1,1,0.0,113.0,132.0,11.6,55,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,1.8,1.6,1.2,0.9,0.2433,0.2166,0.1667,10.03,58.8,70.6,5.17,1.01142,54,2025,2,20,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Paul George,40,15,7,2,3,1.0,0.5,0.167,0.615,14.5,2.7,1,0.8,129.0,108.0,15.8,56,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,2.5,1.8,1.5,1.0,0.2933,0.2333,0.2467,11.48,71.7,81.4,6.75,1.03359,55,2025,2,22,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Paul George,30,19,2,2,2,2.0,0.5,0.286,0.563,24.6,0.8,2,0.5,107.0,130.0,13.2,57,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2.7,2.0,1.7,1.2,0.3433,0.2619,0.2967,13.94,82.4,94.4,8.07,1.15582,56,2025,2,24,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Paul George,42,25,8,7,3,0.0,0.45,0.444,0.574,29.9,-0.1,7,0.75,97.0,113.0,17.1,58,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.5,2.7,2.0,1.9,0.3883,0.3063,0.3717,16.93,92.1,105.7,9.78,1.19524,57,2025,2,26,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
