Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_CHI,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
DeMar DeRozan,2022-02-03,45,28,6,7,2,0.0,0.412,0.0,0.604,27.5,0.6,4,1.0,118.0,119.0,23.2,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.1,4.6,5.5,0.9,2.3,0.5088,0.2916999999999999,0.7797,28.090000000000003,116.2,104.9,22.12,1.10618
DeMar DeRozan,2022-02-04,39,31,5,7,1,1.0,0.423,0.0,0.517,41.0,-7.1,6,1.0,101.0,118.0,18.1,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,5.1,5.7,1.0,2.5,0.5094,0.2916999999999999,0.7797,28.42,117.4,104.6,22.94,1.08047
DeMar DeRozan,2022-02-06,41,45,9,7,1,0.0,0.6,0.0,0.646,44.1,9.4,3,0.818,125.0,125.0,35.2,53,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,5.8,5.7,1.0,2.4,0.5111,0.2916999999999999,0.8215,28.94,119.1,105.9,24.47,1.1577
DeMar DeRozan,2022-02-07,36,38,5,4,2,0.0,0.593,0.0,0.623,40.1,7.4,3,0.75,123.0,129.0,28.0,54,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,5.7,5.8,1.2,2.6,0.5204,0.2916999999999999,0.8020999999999999,29.7,117.7,108.5,24.380000000000003,0.839124
DeMar DeRozan,2022-02-09,38,36,5,4,0,0.0,0.684,0.75,0.769,35.3,1.6,5,0.7,125.0,117.0,24.4,55,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,5.7,5.9,1.0,2.8,0.5174000000000001,0.3666999999999999,0.7874999999999999,29.87,115.6,108.8,23.45,1.11338
DeMar DeRozan,2022-02-11,38,35,6,6,1,0.0,0.636,0.0,0.698,30.0,4.9,0,1.0,152.0,121.0,31.8,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,6.3,6.5,1.1,2.8,0.5810000000000001,0.3666999999999999,0.8875,32.870000000000005,130.8,120.9,26.630000000000003,1.20342
DeMar DeRozan,2022-02-12,40,38,6,5,1,0.0,0.5,0.0,0.612,35.5,8.7,2,0.875,127.0,104.0,29.1,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,6.2,6.3,1.2,2.6,0.5730999999999999,0.3417,0.8892999999999999,33.190000000000005,131.0,119.9,27.31,0.989854
DeMar DeRozan,2022-02-14,35,40,3,7,0,0.0,0.667,0.0,0.727,37.4,11.3,3,1.0,140.0,110.0,32.0,58,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.3,5.9,6.2,1.2,2.8,0.5807,0.2416999999999999,0.8893000000000001,33.8,131.5,117.4,27.73,1.13137
DeMar DeRozan,2022-02-16,41,38,6,6,1,0.0,0.593,1.0,0.651,34.2,2.8,4,1.0,126.0,122.0,27.7,59,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.8,6.1,5.8,1.1,3.1,0.5708,0.2416999999999999,0.8893000000000001,35.12,128.0,117.5,27.83,1.04469
DeMar DeRozan,2022-02-24,37,37,6,3,1,0.0,0.714,0.667,0.768,32.5,12.4,2,0.714,144.0,111.0,30.0,60,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,5.7,5.6,1.0,3.2,0.5822,0.2416999999999999,0.8856999999999999,35.76,128.1,117.6,27.95,1.05582
DeMar DeRozan,2022-02-26,42,31,7,3,2,1.0,0.345,1.0,0.464,34.3,3.1,1,0.9,97.0,110.0,19.8,61,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9,5.8,5.2,1.0,2.9,0.5755,0.3417,0.8756999999999999,36.44,126.0,116.7,27.610000000000003,1.1233
DeMar DeRozan,2022-02-28,34,18,7,3,3,1.0,0.438,0.0,0.495,29.0,0.1,3,0.8,90.0,107.0,13.3,62,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,6.0,4.8,1.2,2.6,0.5770000000000001,0.3417,0.8557,35.239999999999995,124.9,115.6,27.130000000000003,1.18308
DeMar DeRozan,2022-03-03,39,22,7,8,2,0.0,0.5,0.0,0.527,29.7,-6.6,4,1.0,107.0,135.0,15.7,63,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,5.8,4.9,1.3,2.7,0.567,0.3417,0.8738999999999999,33.8,123.1,116.6,25.18,1.10068
DeMar DeRozan,2022-03-04,39,29,3,5,1,1.0,0.367,0.667,0.45,37.6,-0.8,2,1.0,92.0,115.0,16.1,64,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,5.6,5.0,1.2,2.6,0.5444,0.4084,0.8989,33.55,120.0,115.2,23.99,1.13051
DeMar DeRozan,2022-03-07,39,23,11,8,0,0.0,0.353,0.0,0.516,27.7,0.5,3,0.917,116.0,127.0,18.6,65,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,6.2,5.4,1.2,2.4,0.5113,0.3334,0.9206,32.79,119.1,116.2,23.410000000000004,1.09422
DeMar DeRozan,2022-03-09,41,36,8,4,2,0.0,0.48,0.0,0.586,37.1,3.2,2,0.923,114.0,110.0,28.1,66,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,6.4,5.2,1.3,2.6,0.4957,0.3334,0.9129000000000002,33.5,115.3,115.1,23.04,1.06088
DeMar DeRozan,2022-03-12,40,25,4,6,1,0.0,0.346,0.0,0.43,36.2,-2.8,3,1.0,92.0,98.0,14.2,67,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,6.2,5.3,1.3,2.7,0.4803,0.3334,0.9254,33.57,111.8,114.5,21.55,1.14931
DeMar DeRozan,2022-03-14,40,21,7,6,0,0.0,0.412,0.0,0.523,24.2,-1.4,2,1.0,110.0,117.0,15.4,68,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,6.6,5.2,1.3,2.6,0.4548,0.3334,0.9254,32.25,108.8,115.2,19.89,1.31566
DeMar DeRozan,2022-03-16,35,25,5,7,0,0.0,0.5,1.0,0.574,32.3,-1.4,4,0.75,103.0,128.0,15.8,69,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.7,6.5,5.3,1.2,2.6,0.4455,0.3334,0.9004000000000001,32.06,106.5,115.8,18.700000000000003,1.09769
DeMar DeRozan,2022-03-18,34,19,1,2,0,0.0,0.429,0.0,0.542,25.5,-6.9,2,0.875,106.0,142.0,9.3,70,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,6.0,5.2,1.1,2.6,0.417,0.2667,0.9165,31.360000000000003,102.7,118.9,16.630000000000003,1.14169
DeMar DeRozan,2022-03-21,35,26,5,1,1,3.0,0.786,0.25,0.802,22.5,10.8,1,0.6,146.0,106.0,22.9,71,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.4,5.8,5.0,1.0,2.6,0.4610999999999999,0.1917,0.8865000000000001,30.18,107.6,118.5,16.94,0.955353
DeMar DeRozan,2022-03-22,36,21,4,2,1,1.0,0.435,0.2,0.457,30.7,-4.9,1,0.0,89.0,128.0,11.4,72,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,5.5,4.9,0.8,2.4,0.4608,0.2117,0.8065000000000001,30.35,107.5,120.6,16.75,1.29928
DeMar DeRozan,2022-03-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,73,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,4.8,4.1,0.6,2.0,0.4108,0.2117,0.7065,27.380000000000003,96.8,107.1,15.18,1.08315
DeMar DeRozan,2022-03-26,35,20,5,2,0,0.0,0.471,0.0,0.521,32.2,-8.3,4,0.8,87.0,107.0,7.8,74,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,5.0,3.8,0.5,2.2,0.4211999999999999,0.145,0.6865,26.84,96.3,106.3,14.35,1.24817
DeMar DeRozan,2022-03-28,41,37,6,7,0,0.0,0.462,1.0,0.591,38.8,4.8,4,1.0,114.0,117.0,24.7,75,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.5,3.7,0.5,2.3,0.4321,0.245,0.6948000000000001,27.95,96.1,105.3,14.96,1.04979
DeMar DeRozan,2022-03-29,36,32,7,4,2,0.0,0.444,0.5,0.532,40.8,4.9,1,1.0,109.0,99.0,22.6,76,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.6,4.4,3.7,0.5,2.2,0.4284999999999999,0.295,0.7025,28.32,95.6,104.2,14.410000000000002,1.11664
DeMar DeRozan,2022-03-31,43,50,5,6,1,0.0,0.654,1.0,0.767,34.1,15.5,2,0.933,154.0,122.0,41.3,77,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,4.5,3.7,0.5,2.1,0.4593,0.395,0.6958,28.110000000000003,101.8,106.6,17.119999999999997,1.17903
DeMar DeRozan,2022-04-02,38,26,1,2,1,0.0,0.333,0.25,0.548,29.1,-1.2,0,1.0,124.0,138.0,18.1,78,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,3.9,3.3,0.6,1.9,0.4514,0.42,0.6958,28.6,103.2,108.7,17.39,0.929791
DeMar DeRozan,2022-04-05,37,40,3,6,1,0.0,0.615,0.0,0.678,37.4,10.3,4,1.0,128.0,128.0,29.1,79,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,3.7,3.2,0.7,1.9,0.4629,0.32,0.7208,29.110000000000003,105.7,108.7,18.72,1.16042
DeMar DeRozan,2022-04-06,33,16,2,5,2,0.0,0.375,1.0,0.45,26.8,-0.3,2,0.75,92.0,119.0,10.1,80,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,3.8,3.5,0.9,1.9,0.4574999999999999,0.42,0.7083,29.24,104.3,106.4,18.8,1.0479
DeMar DeRozan,2022-04-08,30,17,1,1,0,0.0,0.538,0.0,0.576,30.4,-17.2,5,0.75,84.0,148.0,5.5,81,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,3.4,3.5,0.8,2.3,0.4327,0.395,0.7232999999999999,30.03,98.1,110.6,17.060000000000002,0.935185
DeMar DeRozan,2022-04-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,3.0,3.3,0.7,2.2,0.3891999999999999,0.375,0.7232999999999999,26.96,89.2,97.8,15.920000000000002,1.11073
