Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_SAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
DeMar DeRozan,2021-04-11,35,33,5,8,0,0.0,0.52,0.0,0.579,38.6,3.4,2,0.875,128.0,127.0,25.4,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,4.1,6.5,0.9,2.7,0.4859999999999999,0.0,0.8756999999999999,29.7,116.3,120.8,18.309999999999995,0.989469
DeMar DeRozan,2021-04-12,26,19,2,6,0,0.0,0.636,0.0,0.72,23.9,5.2,1,1.0,149.0,106.0,16.7,52,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,3.9,6.9,0.7,2.5,0.5075000000000001,0.0,0.8882,27.93,122.1,120.8,18.61,1.22077
DeMar DeRozan,2021-04-14,38,19,4,11,1,0.0,0.545,0.0,0.635,20.1,3.2,3,0.778,133.0,125.0,19.4,53,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.3,3.9,7.3,0.4,2.6,0.512,0.0,0.891,27.43,124.5,123.8,18.78,1.0713
DeMar DeRozan,2021-04-16,37,26,4,10,1,1.0,0.44,0.0,0.486,32.7,3.4,2,1.0,114.0,115.0,20.0,54,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.2,4.0,7.5,0.5,2.6,0.516,0.0,0.891,28.110000000000003,124.7,121.1,19.520000000000003,1.12362
DeMar DeRozan,2021-04-17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.6,3.5,6.8,0.5,2.2,0.456,0.0,0.791,25.02,112.9,109.9,17.490000000000002,1.18951
DeMar DeRozan,2021-04-19,32,18,8,6,0,1.0,0.385,0.0,0.531,23.0,5.0,0,0.889,127.0,93.0,17.0,56,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,3.8,6.5,0.5,2.1,0.4426,0.0,0.7998999999999999,24.15,113.1,106.6,16.44,1.23062
DeMar DeRozan,2021-04-21,32,15,5,4,0,0.0,0.462,0.0,0.508,26.4,-3.9,2,0.75,100.0,126.0,9.8,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,3.9,6.3,0.5,1.8,0.4387999999999999,0.0,0.7882,24.19,110.8,105.7,15.679999999999998,0.908184
DeMar DeRozan,2021-04-22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,3.5,6.1,0.5,1.7,0.3944,0.0,0.6959,21.56,96.9,92.3,14.029999999999998,1.26952
DeMar DeRozan,2021-04-24,37,32,7,8,1,0.0,0.476,0.0,0.609,34.9,5.4,5,1.0,116.0,105.0,25.0,59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,3.8,6.5,0.4,1.8,0.4035,0.0,0.7292,22.32,100.3,92.4,15.72,0.973828
DeMar DeRozan,2021-04-26,41,37,2,10,0,0.0,0.522,0.0,0.644,32.0,5.2,2,1.0,140.0,139.0,30.5,60,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.9,3.7,6.3,0.3,1.7,0.3986,0.0,0.7292,23.16,100.7,93.6,16.38,1.09876
DeMar DeRozan,2021-04-28,35,20,4,8,1,0.0,0.538,0.0,0.622,22.7,2.5,2,0.857,125.0,120.0,17.9,61,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,3.6,6.3,0.4,1.7,0.4004,0.0,0.7274,21.57,100.4,92.9,15.63,1.1439
DeMar DeRozan,2021-04-30,42,30,5,14,2,0.0,0.333,0.0,0.511,32.9,3.0,2,0.842,121.0,127.0,27.8,62,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,3.9,7.1,0.6,1.8,0.3701,0.0,0.7116,22.47,97.6,95.0,16.740000000000002,1.11195
DeMar DeRozan,2021-05-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,63,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,3.5,6.0,0.5,1.5,0.3156,0.0,0.6338,20.46,84.3,82.5,14.8,1.01143
DeMar DeRozan,2021-05-03,33,22,1,6,3,1.0,0.588,0.0,0.615,24.2,10.8,0,1.0,132.0,112.0,21.1,64,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.4,3.2,5.6,0.7,1.3,0.3303999999999999,0.0,0.6338,19.61,86.1,82.2,14.91,1.04175
DeMar DeRozan,2021-05-05,18,6,1,3,1,0.0,0.375,0.0,0.375,20.1,-5.3,0,0.0,88.0,128.0,4.6,65,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,3.3,5.9,0.8,1.3,0.3679,0.0,0.6338,21.62,94.9,95.0,15.37,1.00329
DeMar DeRozan,2021-05-07,36,25,6,3,1,1.0,0.5,0.0,0.634,26.1,1.3,2,0.846,124.0,103.0,19.2,66,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.7,3.1,5.6,0.9,1.5,0.3794,0.0,0.6295,21.93,94.6,96.0,15.589999999999998,0.908536
DeMar DeRozan,2021-05-08,31,20,2,4,2,0.0,0.4,0.0,0.54,27.5,3.0,1,1.0,112.0,125.0,15.5,67,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.2,2.8,5.6,1.1,1.4,0.3732,0.0,0.6545,22.04,95.8,95.9,16.160000000000004,0.988137
DeMar DeRozan,2021-05-10,29,23,3,3,0,0.0,0.529,0.0,0.573,35.6,-13.3,5,0.714,100.0,127.0,11.1,68,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,3.1,5.9,1.1,1.9,0.4261,0.0,0.7259,25.6,105.8,108.6,17.270000000000003,1.19029
DeMar DeRozan,2021-05-12,30,21,2,5,1,0.0,0.643,0.0,0.666,23.9,3.3,2,0.75,127.0,129.0,15.9,69,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,2.6,5.6,1.1,1.6,0.4427999999999999,0.0,0.7009,24.5,106.9,111.0,16.360000000000003,1.08341
DeMar DeRozan,2021-05-13,38,27,8,4,1,0.0,0.556,0.0,0.615,29.5,4.7,3,0.778,112.0,108.0,20.0,70,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,3.2,5.0,1.2,1.7,0.4462,0.0,0.6787,24.25,104.1,107.9,15.310000000000002,0.976081
DeMar DeRozan,2021-05-15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.4,2.8,4.2,1.1,1.5,0.3923999999999999,0.0,0.593,21.98,91.6,95.9,13.52,1.15328
DeMar DeRozan,2021-05-16,25,23,3,4,0,0.0,0.571,1.0,0.673,31.0,3.6,2,0.857,129.0,125.0,17.7,72,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.7,2.6,3.2,0.9,1.5,0.4162,0.1,0.5945,21.79,92.4,95.7,12.510000000000002,0.954366
