Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_LAC,TM_PHI,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
James Harden,39,11,7,10,1,1.0,0.375,0.4,0.564,15.2,0.4,3,0.75,111.0,120.0,13.2,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,5.1,9.6,0.9,2.4,0.4351,0.3843999999999999,0.8982999999999999,20.64,126.8,117.9,16.35,0.956366,43,2024,1,29,0,0.49999999999999994,0.8660254037844387,0.0,1.0
James Harden,33,25,9,5,2,4.0,0.467,0.5,0.709,24.6,16.4,2,1.0,145.0,99.0,25.9,45,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.9,5.3,9.1,1.1,2.3,0.4067999999999999,0.3594,0.8983000000000001,21.17,124.8,115.7,16.79,1.08929,44,2024,1,31,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
James Harden,34,4,3,6,1,0.0,0.1,0.0,0.184,16.0,-16.1,1,1.0,79.0,132.0,2.5,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,5.1,8.6,1.1,2.1,0.3782999999999999,0.3308,0.8983000000000001,20.49,121.4,116.2,15.789999999999996,1.27395,45,2024,2,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
James Harden,42,21,8,11,1,1.0,0.538,0.556,0.711,21.3,9.8,4,0.5,127.0,102.0,21.3,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,5.8,8.8,1.1,2.2,0.3892,0.3364,0.8483,20.84,121.2,113.3,16.729999999999997,0.992218,46,2024,2,4,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
James Harden,38,30,8,10,2,1.0,0.5,0.667,0.815,23.2,10.8,2,1.0,169.0,140.0,32.7,48,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,6.5,9.0,1.1,2.0,0.4105999999999999,0.3809,0.8683,20.52,129.2,115.8,19.05,1.12629,47,2024,2,5,0,0.8660254037844386,0.5000000000000001,0.0,1.0
James Harden,38,19,8,5,1,1.0,0.545,0.833,0.771,18.8,5.8,4,0.667,119.0,118.0,16.5,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,6.8,8.7,1.2,2.3,0.4293999999999999,0.4242,0.835,20.630000000000003,127.7,114.5,19.28,1.00351,48,2024,2,7,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
James Harden,36,14,6,8,1,1.0,0.364,0.25,0.549,22.5,-2.2,5,1.0,94.0,105.0,11.6,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,6.9,8.5,1.1,2.4,0.4112999999999999,0.3992,0.835,20.68,122.9,113.8,17.93,1.11212,49,2024,2,10,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
James Harden,32,17,2,6,1,1.0,0.385,0.375,0.559,20.9,8.7,0,0.8,131.0,128.0,16.0,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,6.9,8.1,1.1,2.3,0.4026999999999999,0.3867,0.8550000000000001,20.48,122.6,114.6,17.43,1.15258,50,2024,2,12,0,0.8660254037844386,0.5000000000000001,0.0,1.0
James Harden,40,26,8,7,0,1.0,0.583,0.444,0.815,17.3,9.7,1,0.889,168.0,124.0,27.8,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,6.7,7.5,1.0,2.3,0.4039,0.4025,0.8439,20.22,123.9,116.8,17.509999999999998,0.983117,51,2024,2,14,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
James Harden,29,17,6,2,1,0.0,0.556,0.5,0.79,19.9,2.8,3,1.0,126.0,129.0,13.9,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,6.5,7.0,1.1,2.5,0.4413,0.4525,0.8606,19.97,126.9,119.7,18.14,1.0851,52,2024,2,22,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
James Harden,39,9,8,8,0,1.0,0.125,0.25,0.406,16.9,-2.4,4,0.857,95.0,103.0,8.5,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,6.6,6.8,1.0,2.6,0.4163,0.4375,0.8713,20.14,125.3,118.0,17.669999999999998,1.08095,53,2024,2,23,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
James Harden,35,20,5,8,0,0.0,0.308,0.2,0.575,26.1,-1.7,3,1.0,121.0,135.0,15.4,55,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.7,6.2,7.1,0.8,2.7,0.4004,0.4075,0.8713,20.29,122.9,121.6,16.62,1.18879,54,2024,2,25,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
James Harden,40,23,3,9,1,0.0,0.5,0.222,0.617,25.4,1.4,4,0.833,117.0,125.0,18.8,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,6.2,7.4,0.8,3.0,0.4404,0.4297000000000001,0.8545999999999999,21.23,126.7,120.9,18.25,1.19519,55,2024,2,28,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
James Harden,25,28,4,8,0,3.0,0.692,0.667,0.949,30.2,25.5,3,1.0,161.0,109.0,28.4,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.3,5.8,7.1,0.7,2.9,0.4558,0.4408,0.9046,22.12,130.1,121.6,18.96,1.16979,56,2024,3,1,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
James Harden,34,4,5,10,1,2.0,0.0,0.0,0.17,17.6,-0.4,1,1.0,69.0,96.0,6.5,58,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,5.5,7.1,0.6,2.8,0.4058,0.3741,0.9046,21.56,120.1,117.2,16.339999999999996,1.17759,57,2024,3,3,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
James Harden,37,29,4,8,0,1.0,0.563,0.5,0.726,27.4,9.8,3,0.667,131.0,122.0,23.9,59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,5.1,7.4,0.5,2.7,0.4075999999999999,0.3408,0.9046,22.42,121.3,117.6,17.08,0.990807,58,2024,3,4,0,1.0,6.123233995736766e-17,0.0,1.0
James Harden,39,21,5,7,1,1.0,0.462,0.2,0.636,22.6,2.6,2,1.0,135.0,126.0,19.6,60,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,5.0,7.3,0.5,2.4,0.4173999999999999,0.3358,0.9046,22.43,125.4,119.7,17.88,0.995932,59,2024,3,6,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
James Harden,34,14,11,10,1,0.0,0.4,0.4,0.643,16.0,8.8,1,1.0,145.0,105.0,18.1,61,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,5.9,7.7,0.5,2.5,0.4189,0.3383,0.9246,21.94,126.8,117.4,18.09,1.14433,60,2024,3,9,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
James Harden,36,13,5,11,0,0.0,0.313,0.167,0.385,24.3,-9.9,5,1.0,94.0,134.0,7.6,62,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,5.6,8.1,0.5,2.9,0.3918999999999999,0.3106,0.9357,22.64,119.4,118.4,16.07,1.21123,61,2024,3,10,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
James Harden,34,12,2,7,2,0.0,0.4,0.333,0.551,20.9,-1.6,4,1.0,99.0,132.0,9.7,63,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,5.2,8.6,0.6,3.0,0.3762999999999999,0.2939,0.9357,22.74,116.7,118.7,15.65,1.15412,62,2024,3,12,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
James Harden,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,4.4,7.8,0.6,2.6,0.3637999999999999,0.2689,0.85,21.05,107.2,108.4,14.8,1.14922,63,2024,3,14,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
James Harden,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,3.9,7.0,0.6,2.3,0.3329999999999999,0.2489,0.7500000000000001,18.44,95.1,94.9,13.26,1.19112,64,2024,3,15,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
James Harden,36,9,6,9,1,1.0,0.3,0.4,0.431,17.6,-2.7,3,1.0,94.0,121.0,9.2,66,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.2,7.0,0.6,2.2,0.313,0.2667,0.7667,17.660000000000004,92.8,94.5,12.3,1.20784,65,2024,3,17,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
James Harden,36,19,4,14,0,1.0,0.545,0.556,0.8,19.1,8.2,3,1.0,147.0,117.0,22.0,67,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.1,4.2,7.6,0.6,2.2,0.2982999999999999,0.2556,0.7667,16.55,91.4,95.3,11.66,1.10636,66,2024,3,20,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
James Harden,36,15,5,10,1,1.0,0.385,0.222,0.508,21.4,-1.1,2,0.75,123.0,123.0,15.7,68,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.2,4.2,7.6,0.6,2.3,0.3367999999999999,0.2778,0.7417,16.93,96.8,98.0,12.58,1.19434,67,2024,3,22,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
James Harden,34,12,4,14,1,1.0,0.385,0.0,0.432,21.3,3.3,2,1.0,119.0,135.0,16.0,69,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,4.2,8.2,0.7,2.2,0.319,0.2278,0.775,16.32,95.6,99.3,11.79,0.999629,68,2024,3,24,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
James Harden,34,11,3,7,1,0.0,0.429,0.0,0.598,14.1,-2.8,1,1.0,137.0,144.0,11.9,70,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,4.0,8.2,0.7,2.1,0.3157,0.2078,0.775,15.470000000000002,95.8,101.1,11.02,1.32144,69,2024,3,25,0,1.0,6.123233995736766e-17,0.0,1.0
James Harden,39,16,5,14,2,1.0,0.4,0.333,0.504,20.1,8.7,1,0.5,124.0,115.0,20.1,71,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,3.4,8.6,0.8,2.1,0.3157,0.2011,0.725,15.88,93.7,102.1,11.22,1.15016,70,2024,3,27,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
James Harden,37,11,8,4,4,0.0,0.25,0.143,0.387,22.5,-1.6,4,0.8,83.0,100.0,9.0,72,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,3.7,7.9,1.2,2.0,0.3094,0.1987,0.705,15.7,92.6,98.7,11.36,1.04582,71,2024,3,29,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
James Harden,36,6,6,10,1,0.0,0.333,0.333,0.63,6.4,2.3,0,0.75,179.0,128.0,13.7,73,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,4.1,8.2,1.1,1.6,0.3026999999999999,0.1987,0.68,14.250000000000004,100.6,98.3,11.760000000000002,1.2126,72,2024,3,31,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
James Harden,31,6,5,8,1,0.0,0.143,0.2,0.342,20.7,-6.1,5,0.75,74.0,120.0,4.6,74,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.5,4.6,9.0,1.2,2.1,0.317,0.2186999999999999,0.7550000000000001,16.32,108.0,110.3,12.22,1.09152,73,2024,4,2,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
James Harden,38,20,6,8,1,0.0,0.261,0.154,0.383,30.9,1.2,1,0.857,88.0,103.0,13.7,75,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,5.2,9.8,1.3,2.2,0.3431,0.2341,0.8407,19.41,116.8,120.6,13.59,1.00865,74,2024,4,4,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
James Harden,33,13,10,15,0,0.0,0.4,0.286,0.574,21.3,2.1,5,1.0,116.0,99.0,15.7,76,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.9,5.6,10.4,1.2,2.4,0.3531,0.2227,0.8407,19.78,119.0,118.4,14.24,1.23475,75,2024,4,5,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
James Harden,26,22,5,5,0,0.0,0.545,0.5,0.806,26.2,8.8,2,1.0,151.0,121.0,18.5,77,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,5.7,9.5,1.2,2.3,0.3530999999999999,0.2171,0.8407,20.49,119.4,118.8,13.89,1.13005,76,2024,4,7,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
James Harden,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,78,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,5.2,8.5,1.1,2.1,0.3146,0.1949,0.7657,18.35,107.1,106.5,12.32,1.1262,77,2024,4,9,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
James Harden,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,4.8,7.1,1.0,1.9,0.2761,0.1949,0.6657,16.220000000000002,95.2,93.0,10.72,1.02177,78,2024,4,10,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
James Harden,10,4,0,5,0,0.0,0.25,0.0,0.376,25.9,-3.0,1,0.667,105.0,126.0,3.7,80,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.8,4.5,6.9,0.9,1.9,0.2582,0.1949,0.6324,17.4,92.0,91.2,9.9,1.20834,79,2024,4,12,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
James Harden,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,81,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,4.0,5.5,0.7,1.8,0.2182,0.1616,0.5824,15.389999999999995,79.6,79.7,7.889999999999999,1.06853,80,2024,4,14,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
