Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_LAC,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
James Harden,37,24,6,10,2,1.0,0.412,0.5,0.611,31.1,4.1,6,0.833,110.0,116.0,18.0,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,4.8,8.6,1.0,3.6,0.3807,0.335,0.8633,26.8,106.8,94.3,16.990000000000002,1.09232,45,2025,1,27,0,0.49999999999999994,0.8660254037844387,0.0,1.0
James Harden,37,21,3,11,3,1.0,0.467,0.6,0.581,26.6,4.7,6,0.571,112.0,112.0,18.0,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.6,4.8,9.3,1.3,3.7,0.3941,0.37,0.8404,25.910000000000004,109.9,92.4,18.14,1.3044,46,2025,1,29,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
James Harden,37,14,5,10,1,0.0,0.333,0.167,0.493,24.1,-7.2,6,1.0,95.0,110.0,9.5,48,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,4.8,9.2,1.3,3.9,0.3745,0.3267,0.8404,25.72,106.7,93.2,16.71,1.11007,47,2025,1,31,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
James Harden,37,25,5,7,2,1.0,0.35,0.222,0.522,31.7,4.7,2,1.0,119.0,121.0,20.5,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.8,4.7,8.8,1.3,4.0,0.3495,0.2889,0.8404,26.26,101.1,99.1,16.110000000000003,1.19667,48,2025,2,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
James Harden,30,7,3,9,2,0.0,0.167,0.0,0.263,21.5,-7.8,1,1.0,84.0,128.0,6.8,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,4.8,9.1,1.4,3.8,0.3224,0.2764,0.8404,25.21,98.3,102.1,15.41,1.10033,49,2025,2,4,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
James Harden,38,22,6,10,1,0.0,0.5,0.444,0.679,22.4,6.6,4,0.8,128.0,120.0,20.0,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,5.0,8.9,1.4,3.7,0.3356,0.2764,0.8204,24.630000000000003,100.2,102.8,15.919999999999998,1.12535,50,2025,2,6,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
James Harden,38,23,2,17,2,0.0,0.389,0.25,0.534,29.9,3.6,5,0.875,117.0,112.0,21.9,52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.3,4.7,9.6,1.5,3.7,0.3451,0.2783,0.8079000000000001,24.770000000000003,103.1,102.4,16.96,1.20819,51,2025,2,8,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
James Harden,35,18,8,10,1,1.0,0.333,0.286,0.455,28.3,-2.8,5,1.0,99.0,110.0,14.3,53,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,5.5,10.6,1.6,4.2,0.3783999999999999,0.3069,0.9079,27.6,113.0,113.4,18.39,1.05029,52,2025,2,12,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
James Harden,49,32,10,7,3,2.0,0.421,0.385,0.625,25.3,7.8,3,0.733,126.0,107.0,28.4,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.6,5.3,10.0,1.8,3.9,0.3872,0.3253999999999999,0.8812,27.61,114.0,115.5,19.28,1.13916,53,2025,2,13,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
James Harden,39,24,5,8,1,1.0,0.381,0.2,0.498,32.6,-5.0,5,0.857,101.0,123.0,15.1,55,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.3,9.9,1.8,4.3,0.3753,0.3054,0.8669,27.35,109.1,115.9,17.25,0.954068,54,2025,2,20,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
James Harden,35,31,7,11,3,2.0,0.529,0.462,0.74,32.0,19.3,5,0.778,126.0,118.0,30.7,56,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,5.4,10.0,1.9,4.2,0.387,0.3016,0.8613999999999999,27.44,110.7,116.1,18.52,1.05657,55,2025,2,23,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
James Harden,39,18,12,5,1,0.0,0.227,0.273,0.353,34.1,-9.1,7,0.625,71.0,107.0,4.9,57,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,6.3,9.4,1.7,4.3,0.363,0.2689,0.8667999999999999,28.19,106.6,115.6,17.21,1.21715,56,2025,2,24,0,0.8660254037844386,0.5000000000000001,0.0,1.0
James Harden,36,30,2,6,1,1.0,0.45,0.5,0.676,35.0,-0.6,6,1.0,115.0,126.0,19.7,58,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,9.0,1.7,4.3,0.3747,0.3022,0.8667999999999999,29.28,108.6,117.2,18.23,0.991549,57,2025,2,26,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
James Harden,39,18,7,9,3,0.0,0.227,0.1,0.359,33.4,-4.3,6,1.0,84.0,110.0,10.4,59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,6.2,9.2,1.8,4.7,0.3624,0.29,0.8667999999999999,29.45,105.1,116.1,17.22,1.0241,58,2025,2,28,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
