Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_PHI,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
James Harden,34,16,10,14,0,0.0,0.545,0.25,0.627,24.9,3.8,5,0.75,114.0,99.0,16.9,45,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.7,7.0,11.5,0.9,2.9,0.4766,0.3903999999999999,0.8392,24.71,129.7,116.5,21.04,1.18923,44,2023,1,19,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
James Harden,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,6.8,10.7,0.7,2.8,0.4345,0.3571,0.7592,21.860000000000003,117.2,105.1,18.76,1.12145,45,2023,1,21,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
James Harden,35,23,3,7,2,1.0,0.5,0.5,0.763,27.0,0.5,6,0.857,121.0,137.0,17.5,47,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,6.5,10.6,0.8,3.0,0.4445,0.3821,0.7649,21.54,118.2,106.6,18.61,1.12868,46,2023,1,25,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
James Harden,36,17,4,13,0,0.0,0.5,0.5,0.672,15.3,8.2,0,0.667,172.0,130.0,21.5,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,6.2,10.8,0.7,2.9,0.471,0.3988,0.7565999999999999,20.2,123.4,105.8,18.99,0.9912,47,2023,1,28,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
James Harden,35,17,8,6,0,0.0,0.357,0.333,0.539,21.4,-1.7,2,1.0,109.0,116.0,13.0,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,5.9,10.3,0.7,3.0,0.4567,0.3721,0.7816,19.89,119.6,106.8,18.0,1.28369,48,2023,1,30,0,0.49999999999999994,0.8660254037844387,0.0,1.0
James Harden,38,26,9,10,1,0.0,0.538,0.6,0.808,27.4,10.9,7,0.857,119.0,95.0,22.6,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,5.6,9.8,0.6,3.4,0.4248,0.3654,0.8006,20.89,115.1,106.1,17.64,1.01313,49,2023,2,1,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
James Harden,25,16,4,8,0,0.0,0.4,0.4,0.592,27.8,-1.8,3,0.75,126.0,129.0,14.0,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.6,5.4,9.1,0.5,3.0,0.4185999999999999,0.3554,0.7881,21.02,116.0,106.3,16.84,1.16467,50,2023,2,3,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
James Harden,38,12,8,12,2,1.0,0.364,0.0,0.44,19.5,4.1,2,0.667,104.0,112.0,15.4,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,5.6,9.2,0.7,3.0,0.3971,0.3154,0.7548,20.24,111.4,105.0,15.54,1.22388,51,2023,2,5,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
James Harden,37,26,3,11,1,1.0,0.571,0.429,0.742,24.3,17.4,1,0.875,155.0,122.0,27.5,53,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,5.2,9.0,0.7,2.9,0.3942,0.3012,0.7423,20.37,112.2,105.8,15.61,1.03152,52,2023,2,8,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
James Harden,37,20,8,12,1,0.0,0.438,0.286,0.549,27.4,2.2,3,0.8,118.0,116.0,19.6,54,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,5.7,9.3,0.7,2.9,0.4213,0.3298,0.7223,21.5,113.8,105.6,16.8,1.07441,53,2023,2,10,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
James Harden,37,29,6,6,1,1.0,0.45,0.333,0.605,35.9,9.8,3,1.0,121.0,111.0,23.3,55,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,5.3,8.5,0.8,2.7,0.4118,0.3380999999999999,0.7473000000000001,22.6,114.5,106.8,17.44,1.01034,54,2023,2,11,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
James Harden,32,28,2,10,2,2.0,0.5,0.444,0.664,34.6,13.4,3,0.857,134.0,107.0,26.2,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,5.5,9.5,1.0,3.0,0.4618,0.3824999999999999,0.833,26.059999999999995,127.9,117.5,20.06,0.96111,55,2023,2,13,0,0.8660254037844386,0.5000000000000001,0.0,1.0
James Harden,38,19,4,12,1,1.0,0.455,0.429,0.696,20.5,9.5,3,1.0,140.0,125.0,21.2,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.6,10.0,0.9,2.7,0.4573,0.3754,0.8473,25.41,129.8,116.3,20.43,1.12154,56,2023,2,15,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
James Harden,40,31,7,7,1,2.0,0.625,0.667,0.812,25.5,15.4,4,0.714,131.0,104.0,27.6,58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,5.9,9.4,1.0,3.1,0.4698,0.3921,0.852,26.43,125.7,113.7,21.04,1.03304,57,2023,2,23,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
James Harden,41,21,6,8,3,0.0,0.313,0.25,0.526,26.9,2.7,4,1.0,106.0,115.0,18.2,59,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,5.7,9.6,1.3,3.3,0.4654,0.3838,0.852,26.98,125.4,113.6,21.56,1.27896,58,2023,2,25,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
James Harden,39,20,6,12,2,0.0,0.357,0.375,0.571,25.5,9.3,4,0.875,120.0,112.0,20.0,60,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,5.4,9.8,1.4,3.0,0.4473,0.3613,0.8538,26.79,125.5,115.3,21.3,1.01899,59,2023,2,27,0,0.8660254037844386,0.5000000000000001,0.0,1.0
James Harden,37,23,7,5,0,1.0,0.4,0.444,0.636,27.4,2.9,3,1.0,126.0,108.0,18.2,61,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,5.7,9.5,1.4,3.0,0.4473,0.3657,0.8788,26.75,125.5,113.2,21.72,1.04348,60,2023,3,1,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
James Harden,38,27,4,13,0,0.0,0.667,0.714,0.922,24.8,8.2,6,1.0,142.0,140.0,25.7,62,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,5.3,9.6,1.2,3.4,0.4776000000000001,0.4371,0.9121,27.28,129.3,116.0,22.75,1.21987,61,2023,3,2,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
James Harden,39,38,9,10,1,0.0,0.423,0.556,0.616,38.2,10.4,2,1.0,140.0,138.0,34.1,63,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,5.9,9.5,1.2,3.5,0.4628,0.4497999999999999,0.9246,28.67,127.8,117.6,23.41,1.10482,62,2023,3,4,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
James Harden,40,14,9,20,0,0.0,0.273,0.167,0.468,17.7,1.7,1,0.778,144.0,141.0,22.8,64,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,10.3,1.1,3.3,0.4463,0.4379,0.9224,27.7,130.4,120.1,23.73,1.25466,63,2023,3,6,0,1.0,6.123233995736766e-17,0.0,1.0
James Harden,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,5.4,9.7,1.0,3.0,0.4013,0.4046,0.8224,24.11,118.3,109.0,21.4,1.3469,64,2023,3,7,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
James Harden,39,19,9,8,0,0.0,0.429,0.25,0.586,21.3,-1.1,2,1.0,129.0,131.0,17.1,66,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.2,6.1,9.5,0.8,2.9,0.3942,0.3852,0.8367000000000001,22.78,117.8,111.4,20.49,1.10404,65,2023,3,10,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
James Harden,33,18,2,14,1,0.0,0.545,0.429,0.705,23.5,11.2,3,0.75,138.0,107.0,20.7,67,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.1,5.9,9.7,0.8,2.9,0.4032,0.3852,0.8117000000000001,23.08,117.6,109.6,20.440000000000005,1.08792,66,2023,3,12,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
James Harden,40,28,6,12,3,0.0,0.444,0.333,0.601,30.9,6.5,4,0.75,136.0,118.0,25.4,68,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,5.8,10.2,1.0,2.9,0.3851,0.3518,0.8153,23.62,118.1,111.0,20.22,1.05503,67,2023,3,15,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
James Harden,31,11,11,10,3,0.0,0.267,0.0,0.328,24.7,2.4,2,0.75,102.0,77.0,13.8,69,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,6.3,10.4,1.0,2.7,0.3805,0.3268,0.7903,23.4,117.7,107.2,19.78,1.21735,68,2023,3,17,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
James Harden,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,70,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,5.7,9.2,0.8,2.3,0.3448,0.2893,0.7028,20.85,105.7,96.0,17.78,1.16878,69,2023,3,18,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
James Harden,47,5,7,12,1,1.0,0.143,0.0,0.173,20.4,-9.0,5,1.0,58.0,101.0,2.4,71,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.7,9.9,0.9,2.5,0.3191,0.2448999999999999,0.7028,20.15,98.9,95.3,16.200000000000003,1.06883,70,2023,3,20,0,1.0,6.123233995736766e-17,0.0,1.0
James Harden,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,5.3,8.6,0.9,1.9,0.2524,0.1735,0.6028,17.669999999999998,84.7,81.3,13.63,0.924194,71,2023,3,22,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
James Harden,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,73,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,4.4,7.6,0.8,1.7,0.2101,0.1179,0.5027999999999999,13.85,70.7,67.5,10.22,1.22041,72,2023,3,24,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
James Harden,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,3.5,5.6,0.8,1.6,0.1828,0.1012,0.425,12.08,56.3,53.4,7.94,1.31084,73,2023,3,25,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
James Harden,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,75,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,3.5,5.6,0.8,1.6,0.1828,0.1012,0.425,12.08,56.3,53.4,7.94,1.00343,74,2023,3,27,0,1.0,6.123233995736766e-17,0.0,1.0
James Harden,38,15,4,12,3,0.0,0.286,0.333,0.439,23.1,2.2,2,0.714,119.0,115.0,16.2,76,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,3.0,6.0,1.1,1.6,0.1685,0.1095,0.3964,12.26,55.3,51.8,7.85,1.01961,75,2023,3,29,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
James Harden,37,23,3,11,2,1.0,0.643,0.5,0.773,27.0,8.5,6,1.0,127.0,122.0,21.7,77,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.2,3.1,5.7,1.2,1.9,0.1783,0.1166,0.4214,12.61,54.2,53.3,7.95,0.998372,76,2023,3,31,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
James Harden,34,11,2,6,1,0.0,0.444,0.333,0.557,20.1,-6.2,5,1.0,93.0,130.0,6.3,78,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.7,5.1,1.0,2.0,0.1783,0.1166,0.4464,11.53,49.9,54.5,6.040000000000001,1.34826,77,2023,4,2,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
James Harden,40,20,5,10,1,2.0,0.412,0.444,0.559,22.6,11.8,0,1.0,133.0,113.0,21.4,79,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2.1,5.1,0.8,1.8,0.1928,0.161,0.4714,11.32,53.0,58.1,6.8,1.05507,78,2023,4,4,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
James Harden,28,14,4,4,0,0.0,0.417,0.333,0.543,28.3,-8.3,3,1.0,94.0,142.0,8.2,80,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,2.5,5.5,0.8,2.1,0.2345,0.1943,0.5714,14.15,62.4,72.3,7.62,1.11008,79,2023,4,6,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
James Harden,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,81,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,1.8,4.3,0.7,1.6,0.2202,0.1943,0.4714,12.11,56.6,62.2,7.38,1.07234,80,2023,4,7,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
James Harden,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,1.8,4.3,0.7,1.6,0.2202,0.1943,0.4714,12.11,56.6,62.2,7.38,0.831889,81,2023,4,9,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
