Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_CLE,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Evan Mobley,22,8,3,4,1,0.0,0.429,0.0,0.508,15.6,-1.4,0,1.0,135.0,129.0,8.6,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.2,0.4,0.2,0.3,0.1143,0.0,0.1,3.64,22.5,23.5,1.56,1.06817,44,2024,1,31,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Evan Mobley,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.2,0.4,0.2,0.3,0.1143,0.0,0.1,3.64,22.5,23.5,1.56,1.05614,45,2024,2,1,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Evan Mobley,24,28,10,3,0,0.0,0.733,1.0,0.835,30.1,21.4,0,0.75,166.0,98.0,25.4,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.6,2.2,0.7,0.2,0.3,0.1876,0.1,0.175,6.65,39.1,33.3,4.1,1.10935,46,2024,2,3,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Evan Mobley,28,11,14,7,2,1.0,0.417,0.0,0.427,21.5,3.2,0,0.5,121.0,99.0,15.2,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.7,3.6,1.4,0.4,0.3,0.2292999999999999,0.1,0.225,8.8,51.2,43.2,5.62,1.05881,47,2024,2,5,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Evan Mobley,25,22,8,1,1,1.0,0.9,1.0,1.011,22.0,16.0,2,1.0,161.0,99.0,21.4,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9,4.4,1.5,0.5,0.5,0.3193,0.2,0.325,11.0,67.3,53.1,7.76,1.2819,48,2024,2,7,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Evan Mobley,26,14,12,2,0,2.0,0.625,0.0,0.717,21.5,1.9,2,1.0,126.0,92.0,13.6,50,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,5.6,1.7,0.5,0.7,0.3818,0.2,0.425,13.15,79.9,62.3,9.12,1.17647,49,2024,2,8,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Evan Mobley,27,17,11,3,0,0.0,0.538,0.25,0.576,27.2,-0.1,2,0.5,119.0,102.0,13.7,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,6.7,2.0,0.5,0.9,0.4356,0.225,0.475,15.87,91.8,72.5,10.489999999999998,1.02653,50,2024,2,10,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Evan Mobley,28,14,10,3,2,4.0,0.545,0.5,0.589,19.6,7.7,1,0.5,124.0,114.0,17.2,52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,7.7,2.3,0.7,1.0,0.4901,0.275,0.525,17.830000000000002,104.2,83.9,12.21,1.05165,51,2024,2,12,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Evan Mobley,31,14,9,0,1,1.0,0.75,1.0,0.788,15.3,2.8,1,0.5,143.0,110.0,14.6,53,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,8.6,2.3,0.8,1.1,0.5650999999999999,0.375,0.575,19.36,118.5,94.9,13.669999999999998,1.20258,52,2024,2,14,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Evan Mobley,34,14,8,6,2,2.0,0.556,0.0,0.651,16.9,7.2,1,1.0,142.0,119.0,17.9,54,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,8.5,2.9,0.9,0.9,0.5492999999999999,0.375,0.675,18.97,123.7,96.2,14.76,1.12597,53,2024,2,22,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Evan Mobley,27,8,10,0,0,1.0,0.375,0.0,0.376,25.5,-16.4,4,0.333,60.0,107.0,0.9,55,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,9.2,2.5,0.8,1.3,0.5439,0.375,0.6083000000000001,19.96,116.2,94.0,13.99,1.1029,54,2024,2,23,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Evan Mobley,29,21,6,1,1,5.0,0.818,0.0,0.77,23.4,8.6,1,0.5,139.0,92.0,20.9,56,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.3,9.8,2.6,0.9,1.4,0.6256999999999999,0.375,0.6583,22.3,130.1,103.2,16.080000000000002,1.31868,55,2024,2,25,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Evan Mobley,28,12,9,7,1,0.0,0.455,0.0,0.505,20.4,4.4,1,1.0,132.0,121.0,14.3,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,9.7,3.0,1.0,1.5,0.5978999999999999,0.275,0.6833,21.33,126.7,105.5,14.97,1.23692,56,2024,2,27,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Evan Mobley,42,25,13,1,1,4.0,0.647,0.25,0.636,23.9,2.8,2,0.333,108.0,106.0,22.3,58,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,9.6,2.4,0.9,1.7,0.6209,0.3,0.6666000000000001,21.57,125.4,106.2,15.68,1.07431,57,2024,2,28,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Evan Mobley,35,22,17,7,2,2.0,0.538,0.0,0.617,23.3,14.0,1,0.727,144.0,93.0,27.3,59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,10.5,3.0,1.0,1.6,0.5847,0.2,0.6393,21.7,123.7,105.6,16.27,0.971991,58,2024,3,1,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Evan Mobley,28,13,13,6,0,1.0,0.545,0.0,0.528,24.4,2.0,2,0.333,116.0,118.0,14.1,60,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.6,3.4,1.0,1.6,0.5767,0.2,0.5726,21.99,122.7,108.2,16.32,1.08374,59,2024,3,3,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Evan Mobley,23,4,6,4,2,0.0,0.25,0.0,0.25,20.4,-6.7,2,0.0,70.0,104.0,3.4,61,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,10.1,3.5,1.2,1.6,0.5479,0.175,0.5226,21.31,117.8,108.4,15.289999999999996,0.856865,60,2024,3,5,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Evan Mobley,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,9.1,3.2,1.0,1.5,0.4934,0.125,0.4726,19.35,105.4,97.0,13.57,0.999251,61,2024,3,6,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Evan Mobley,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,63,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,8.2,3.2,0.9,1.4,0.4184,0.025,0.4226,17.82,91.1,86.0,12.11,1.07793,62,2024,3,8,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Evan Mobley,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,7.4,2.6,0.7,1.3,0.3628,0.025,0.3226,16.13,76.9,74.1,10.32,1.13285,63,2024,3,10,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Evan Mobley,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,6.4,2.6,0.7,0.9,0.3253,0.025,0.2893,13.579999999999998,70.9,63.4,10.23,1.17721,64,2024,3,11,0,1.0,6.123233995736766e-17,0.0,1.0
Evan Mobley,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,5.8,2.5,0.6,0.8,0.2435,0.025,0.2392999999999999,11.239999999999998,57.0,54.2,8.14,1.08635,65,2024,3,13,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Evan Mobley,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,4.9,1.8,0.5,0.7,0.198,0.025,0.1393,9.2,43.8,42.1,6.710000000000001,1.08962,66,2024,3,16,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Evan Mobley,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,68,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.6,1.7,0.4,0.5,0.1333,0.0,0.106,6.81,33.0,31.5,4.48,0.955452,67,2024,3,18,0,1.0,6.123233995736766e-17,0.0,1.0
Evan Mobley,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.9,1.0,0.2,0.4,0.0795,0.0,0.0333,4.48,18.6,22.2,1.75,1.00333,68,2024,3,20,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Evan Mobley,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,70,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4,0.2,0.2,0.025,0.0,0.0,2.04,7.0,10.4,0.3399999999999999,1.17722,69,2024,3,22,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Evan Mobley,21,15,4,1,0,0.0,0.667,1.0,0.868,24.8,4.8,2,0.833,129.0,133.0,10.7,71,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.4,0.1,0.0,0.2,0.0667,0.1,0.0833,2.48,12.9,13.3,1.0699999999999998,1.22771,70,2024,3,24,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Evan Mobley,25,17,7,8,1,0.0,0.667,0.0,0.638,26.9,13.3,1,0.333,139.0,97.0,18.3,72,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.1,0.9,0.1,0.3,0.1334,0.1,0.1166,5.17,26.8,23.0,2.9,1.39461,71,2024,3,25,0,1.0,6.123233995736766e-17,0.0,1.0
Evan Mobley,31,10,6,6,1,0.0,0.429,0.5,0.571,13.1,3.5,0,0.75,149.0,127.0,12.5,73,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.7,1.5,0.2,0.3,0.1763,0.15,0.1916,6.48,41.7,35.7,4.15,1.20862,72,2024,3,27,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Evan Mobley,31,20,11,3,1,2.0,0.7,1.0,0.791,22.8,8.4,2,0.667,137.0,110.0,19.6,74,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,2.8,1.8,0.3,0.5,0.2463,0.25,0.2583,8.76,55.4,46.7,6.11,1.13969,73,2024,3,29,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Evan Mobley,29,23,4,1,0,2.0,0.9,0.5,0.943,19.3,12.6,0,0.8,189.0,137.0,22.9,75,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,3.2,1.9,0.3,0.5,0.3363,0.3,0.3383,10.69,74.3,60.4,8.4,1.13613,74,2024,3,31,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Evan Mobley,31,21,7,5,2,2.0,0.643,0.5,0.685,23.2,6.9,1,0.667,144.0,108.0,22.8,76,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.6,3.9,2.4,0.5,0.6,0.4006,0.35,0.4049999999999999,13.01,88.7,71.2,10.68,1.30776,75,2024,4,2,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Evan Mobley,36,20,9,5,1,1.0,0.615,0.5,0.698,20.4,6.7,2,1.0,129.0,123.0,20.0,77,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,4.8,2.9,0.6,0.8,0.4621,0.4,0.505,15.05,101.6,83.5,12.68,1.14271,76,2024,4,3,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Evan Mobley,29,8,3,3,2,1.0,0.333,0.5,0.515,15.8,-3.2,3,0.75,90.0,114.0,6.1,78,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,5.1,3.2,0.8,1.1,0.4953999999999999,0.45,0.58,16.630000000000003,110.6,94.9,13.29,1.09116,77,2024,4,6,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
Evan Mobley,31,20,6,4,0,0.0,0.471,0.0,0.509,28.5,-2.5,1,0.667,107.0,126.0,14.1,79,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,5.7,3.6,0.8,1.2,0.5425,0.45,0.6467,19.48,121.3,107.5,14.7,0.960791,78,2024,4,7,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Evan Mobley,31,12,12,1,3,4.0,0.4,0.5,0.551,21.1,0.5,4,1.0,91.0,89.0,13.5,80,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,6.9,3.7,1.1,1.6,0.5825,0.5,0.7467,21.59,130.4,116.4,16.05,1.03017,79,2024,4,10,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Evan Mobley,29,12,5,2,0,1.0,0.857,0.0,0.857,11.5,-0.5,1,0.0,153.0,120.0,10.5,81,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,7.0,3.8,1.1,1.5,0.6015,0.4,0.6634,20.26,132.8,115.1,16.03,1.13051,80,2024,4,12,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Evan Mobley,25,14,6,5,0,0.0,0.385,0.0,0.474,25.1,-0.4,0,1.0,125.0,130.0,13.4,82,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.9,3.5,1.0,1.4,0.5733,0.4,0.7301,20.08,131.4,118.4,15.54,1.29303,81,2024,4,14,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
