Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Devin Booker,36,34,5,4,2,0.0,0.6,0.5,0.781,30.9,12.4,3,1.0,142.0,117.0,27.7,37,1,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.4,0.6,1.5,0.2444,0.16,0.4967,17.82,67.4,71.3,10.89,0.988787,36,2025,1,11,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Devin Booker,39,30,5,8,3,0.0,0.5,0.444,0.663,27.0,9.4,1,1.0,138.0,112.0,28.7,38,1,0,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.2,0.9,1.6,0.2944,0.2044,0.5967,20.52,81.2,82.5,13.76,0.99142,37,2025,1,12,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Devin Booker,38,35,5,5,3,0.0,0.522,0.5,0.707,34.8,7.2,5,1.0,119.0,122.0,26.3,39,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.7,1.2,2.1,0.3466,0.2544,0.6967,24.0,93.1,94.7,16.39,1.27329,38,2025,1,14,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Devin Booker,39,37,3,5,2,1.0,0.417,0.444,0.605,37.3,-1.2,4,0.867,118.0,120.0,26.1,40,0,0,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,7.2,1.4,2.5,0.3883,0.2988,0.7834,27.73,104.9,106.7,19.0,1.17734,39,2025,1,16,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Devin Booker,42,35,5,3,1,0.0,0.5,0.2,0.631,29.8,1.0,2,0.923,131.0,123.0,25.4,41,0,0,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,7.5,1.5,2.7,0.4383,0.3188,0.8756999999999999,30.71,118.0,119.0,21.54,1.04274,40,2025,1,18,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Devin Booker,32,15,3,4,0,1.0,0.429,0.25,0.476,32.9,-11.7,6,0.5,72.0,126.0,3.6,42,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,7.0,1.4,3.0,0.4612,0.3188,0.8257,30.62,116.6,120.1,20.99,1.18842,41,2025,1,20,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Devin Booker,36,32,2,6,2,0.0,0.583,0.375,0.655,31.0,12.7,0,1.0,140.0,94.0,26.8,43,0,0,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.7,1.6,2.9,0.4728,0.3163,0.8457000000000001,31.31,118.1,116.3,21.83,1.0024,42,2025,1,22,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Devin Booker,39,18,6,7,1,1.0,0.278,0.0,0.418,26.5,-6.5,3,1.0,96.0,111.0,12.4,44,1,0,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,6.4,1.5,2.9,0.4817999999999999,0.2963,0.8957,31.26,120.3,116.9,22.550000000000004,1.04999,43,2025,1,25,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Devin Booker,39,26,7,8,1,0.0,0.429,0.5,0.582,27.8,3.5,2,1.0,131.0,119.0,20.4,45,1,0,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.2,1.6,2.8,0.4687,0.3213,0.8957,30.51,120.4,117.0,21.34,1.12257,44,2025,1,27,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Devin Booker,41,28,4,8,0,0.0,0.579,0.286,0.66,32.3,-6.3,9,0.8,100.0,130.0,15.3,46,1,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.8,1.5,3.5,0.4836999999999999,0.3499,0.909,31.03,118.7,117.4,21.27,0.891797,45,2025,1,29,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Devin Booker,34,31,5,11,1,0.0,0.522,0.455,0.637,33.1,7.8,2,0.667,128.0,105.0,27.1,47,0,0,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.5,1.4,3.4,0.4759,0.3454,0.8756999999999999,31.25,117.3,116.2,21.21,1.03723,46,2025,1,31,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Devin Booker,35,37,4,5,0,0.0,0.611,0.333,0.766,35.3,7.5,5,0.929,133.0,130.0,26.9,48,0,0,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4,6.2,1.1,3.8,0.487,0.3343,0.8686,32.08,116.8,118.0,21.03,0.941299,47,2025,2,1,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Devin Booker,47,34,3,4,0,0.0,0.5,0.375,0.704,25.5,-0.3,1,0.929,145.0,131.0,25.3,49,0,0,29.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2,6.1,0.8,3.4,0.4848,0.3218,0.8615,31.15,119.4,118.9,20.93,1.03809,48,2025,2,3,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Devin Booker,31,19,2,3,0,0.0,0.333,0.0,0.609,31.8,-11.7,6,0.867,97.0,143.0,9.4,50,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.9,0.6,3.6,0.4764,0.2774,0.8615,30.599999999999994,117.3,121.2,19.26,0.893959,49,2025,2,5,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Devin Booker,49,47,6,11,1,0.0,0.545,0.3,0.636,36.6,3.1,4,0.889,130.0,124.0,36.0,51,1,0,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2,6.7,0.6,3.8,0.4809,0.2874,0.8581,31.28,117.2,121.3,20.32,1.18711,50,2025,2,7,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Devin Booker,34,24,7,3,0,0.0,0.421,0.375,0.566,29.3,-1.3,2,1.0,118.0,138.0,16.1,52,1,0,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.6,0.6,3.4,0.4801,0.2998999999999999,0.9081,30.92,121.8,122.5,21.57,0.898989,51,2025,2,8,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Devin Booker,40,17,2,9,0,0.0,0.462,0.0,0.559,18.3,-5.4,2,1.0,116.0,125.0,13.6,53,1,0,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.9,0.4,3.6,0.4679999999999999,0.2623999999999999,0.9081,29.65,119.4,125.6,20.25,1.21654,52,2025,2,11,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Devin Booker,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54,0,1,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.2,0.3,3.3,0.4402,0.2623999999999999,0.8080999999999999,27.0,109.8,114.5,19.01,0.847231,53,2025,2,12,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Devin Booker,41,17,2,8,1,1.0,0.286,0.286,0.485,23.6,-5.9,4,0.875,97.0,117.0,10.7,55,0,0,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,6.2,0.3,3.5,0.4259,0.2409999999999999,0.7956000000000001,26.58,106.4,114.3,18.04,1.13907,54,2025,2,20,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Devin Booker,38,29,4,8,2,0.0,0.5,0.571,0.64,29.1,6.2,3,0.833,124.0,118.0,24.0,56,0,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.2,0.5,2.9,0.418,0.2694999999999999,0.7989,26.26,108.8,113.1,18.91,0.993625,55,2025,2,22,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Devin Booker,37,31,4,8,2,1.0,0.48,0.375,0.579,33.6,6.2,1,1.0,119.0,125.0,24.8,57,0,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4,5.9,0.6,2.8,0.4138,0.2615,0.8321999999999999,26.31,107.9,115.1,18.68,1.16237,56,2025,2,23,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Devin Booker,35,28,3,10,0,0.0,0.6,0.5,0.67,31.0,-2.0,5,1.0,124.0,137.0,20.1,58,0,0,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,6.4,0.6,2.8,0.4127,0.2782,0.8392999999999999,25.880000000000003,107.0,115.8,18.0,1.19251,57,2025,2,25,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Devin Booker,42,36,7,9,1,0.0,0.448,0.375,0.585,36.7,3.3,4,1.0,123.0,132.0,26.3,59,1,0,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,6.9,0.7,3.1,0.4075,0.2782,0.8464,27.0,104.8,115.9,18.1,0.96521,58,2025,2,27,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Devin Booker,37,17,0,9,1,0.0,0.462,0.333,0.612,19.1,-1.4,1,1.0,141.0,119.0,15.4,60,1,0,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.5,0.8,2.6,0.4204,0.3115,0.8596999999999999,25.73,109.2,113.5,18.7,1.187,59,2025,2,28,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
