Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_IND,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Domantas Sabonis,2021-04-09,33,16,15,6,0,2.0,0.25,0.5,0.463,26.4,-1.1,4,0.75,97.0,98.0,13.3,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,8.5,3.4,0.7,2.1,0.3412,0.1166,0.4467,16.15,77.5,75.6,11.52,1.28102
Domantas Sabonis,2021-04-11,30,18,15,9,1,0.0,0.538,0.25,0.628,22.3,8.0,2,1.0,143.0,114.0,21.1,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,9.1,3.7,0.6,2.2,0.3421,0.1416,0.4667,15.97,79.9,74.4,11.63,1.16246
Domantas Sabonis,2021-04-13,37,20,13,2,1,0.0,0.529,0.25,0.573,22.7,-0.9,3,1.0,106.0,120.0,15.0,53,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,9.3,3.5,0.6,2.2,0.3565,0.1666,0.4667,15.96,80.4,75.4,11.96,1.25888
Domantas Sabonis,2021-04-14,37,22,11,7,0,0.0,0.556,0.0,0.569,25.0,-4.0,4,0.667,111.0,115.0,16.0,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,8.9,3.7,0.6,2.3,0.3576,0.1333,0.4584,15.88,78.1,77.0,11.43,1.20243
Domantas Sabonis,2021-04-16,36,22,15,7,1,1.0,0.368,0.25,0.498,26.5,7.3,2,1.0,112.0,110.0,21.0,55,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.5,9.3,3.8,0.5,2.0,0.3312,0.125,0.4916999999999999,15.29,77.4,76.4,10.67,0.964582
Domantas Sabonis,2021-04-18,33,18,14,5,2,0.0,0.571,0.5,0.643,23.5,2.9,4,0.0,102.0,116.0,16.3,56,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,9.3,4.0,0.6,2.1,0.3383,0.175,0.4417,16.06,77.8,78.2,11.3,1.21766
Domantas Sabonis,2021-04-19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.6,8.3,3.6,0.5,1.9,0.2812,0.175,0.4417,14.64,67.1,67.3,10.27,0.852985
Domantas Sabonis,2021-04-21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,8.3,3.6,0.5,1.9,0.2812,0.175,0.4417,14.64,67.1,67.3,10.27,1.10904
Domantas Sabonis,2021-04-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,8.3,3.6,0.5,1.9,0.2812,0.175,0.4417,14.64,67.1,67.3,10.27,1.12601
Domantas Sabonis,2021-04-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,8.3,3.6,0.5,1.9,0.2812,0.175,0.4417,14.64,67.1,67.3,10.27,1.31467
Domantas Sabonis,2021-04-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,61,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,6.8,3.0,0.5,1.5,0.2562,0.125,0.3666999999999999,12.0,57.4,57.5,8.940000000000001,1.07059
Domantas Sabonis,2021-04-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,5.3,2.1,0.4,1.3,0.2024,0.0999999999999999,0.2667,9.77,43.1,46.1,6.83,1.06419
Domantas Sabonis,2021-05-01,30,26,19,14,1,0.0,0.769,0.667,0.831,29.5,17.2,5,0.667,145.0,69.0,30.8,63,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,5.9,3.3,0.4,1.5,0.2264,0.1417,0.2334,10.45,47.0,41.0,8.41,1.01148
Domantas Sabonis,2021-05-03,43,32,19,9,3,0.0,0.636,0.333,0.673,24.6,5.3,6,0.75,120.0,125.0,30.8,64,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.8,6.7,3.5,0.7,1.7,0.2344,0.175,0.2416999999999999,10.41,47.9,42.0,9.89,1.22444
Domantas Sabonis,2021-05-05,37,17,13,8,2,0.0,0.778,0.0,0.824,16.4,8.4,4,1.0,131.0,101.0,21.4,65,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.3,6.5,3.6,0.8,1.9,0.2754,0.15,0.2416999999999999,9.4,49.8,41.1,9.93,0.949754
Domantas Sabonis,2021-05-06,41,30,8,9,1,0.0,0.857,1.0,0.926,21.3,9.5,4,0.6,149.0,125.0,28.7,66,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,5.9,4.0,0.7,1.9,0.304,0.2,0.3016999999999999,9.18,54.5,42.0,11.17,1.09969
Domantas Sabonis,2021-05-08,43,30,13,13,3,0.0,0.571,0.0,0.623,26.3,10.3,4,0.857,120.0,106.0,30.5,67,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,7.2,5.3,1.0,2.3,0.3611,0.2,0.3874,11.81,66.5,52.6,14.22,1.11568
Domantas Sabonis,2021-05-10,39,21,20,9,2,4.0,0.533,0.333,0.595,22.8,12.1,2,0.667,130.0,90.0,28.4,68,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,9.2,6.2,1.2,2.5,0.4144,0.2333,0.4541,14.09,79.5,61.6,17.06,1.18689
Domantas Sabonis,2021-05-11,40,16,13,15,0,0.0,0.778,1.0,0.889,12.8,16.0,2,0.0,168.0,101.0,24.5,69,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,10.5,7.7,1.2,2.7,0.4921999999999999,0.3333,0.4541,15.37,96.3,71.7,19.51,1.03831
Domantas Sabonis,2021-05-13,26,10,6,14,1,0.0,0.263,0.0,0.263,30.9,-0.9,2,0.0,91.0,130.0,8.9,70,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,11.1,9.1,1.3,2.9,0.5185,0.3333,0.4541,18.46,105.4,84.7,20.4,0.965338
Domantas Sabonis,2021-05-15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,11.1,9.1,1.3,2.9,0.5185,0.3333,0.4541,18.46,105.4,84.7,20.4,1.16593
Domantas Sabonis,2021-05-16,39,25,16,5,3,0.0,0.667,0.5,0.694,25.3,3.0,6,0.0,109.0,99.0,22.5,72,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.7,12.7,9.6,1.6,3.5,0.5852,0.3833,0.4541,20.99,116.3,94.6,22.65,1.13972
