Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_TOR,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Scottie Barnes,2022-02-07,31,15,8,3,1,0.0,0.444,0.5,0.621,19.0,1.1,2,0.857,124.0,100.0,11.4,52,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,6.8,2.9,0.7,2.1,0.4295,0.2773,0.5357000000000001,16.830000000000002,99.9,101.2,11.25,1.02894
Scottie Barnes,2022-02-09,31,17,2,4,0,0.0,0.556,1.0,0.73,17.7,4.4,1,1.0,150.0,111.0,14.7,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,6.2,3.2,0.6,2.0,0.4219,0.3772999999999999,0.5607,15.99,102.3,100.7,10.7,1.1159
Scottie Barnes,2022-02-10,33,9,7,6,1,0.0,0.444,0.2,0.5,12.2,-0.2,1,0.0,131.0,121.0,10.6,54,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,6.3,3.2,0.6,1.9,0.4448999999999999,0.37,0.5607,15.3,106.8,101.2,11.04,1.07724
Scottie Barnes,2022-02-12,30,17,5,1,3,0.0,0.5,0.0,0.525,26.7,-0.9,1,0.6,104.0,110.0,12.6,55,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,6.8,3.3,0.9,2.0,0.4949,0.37,0.6207,17.970000000000002,117.2,112.2,12.3,1.01983
Scottie Barnes,2022-02-14,20,5,4,0,0,1.0,0.2,0.0,0.23,22.4,-10.5,0,0.5,64.0,131.0,1.1,56,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.7,2.6,0.9,1.7,0.4604,0.37,0.604,18.16,112.4,113.1,11.09,1.23062
Scottie Barnes,2022-02-16,32,9,4,4,3,1.0,0.444,0.333,0.5,13.9,8.0,1,0.0,104.0,87.0,11.0,57,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,6.2,2.7,1.1,1.5,0.451,0.3533,0.5206999999999999,17.96,110.0,111.0,10.419999999999998,0.983607
Scottie Barnes,2022-02-25,32,28,5,1,2,0.0,0.722,0.0,0.742,29.9,9.5,3,1.0,124.0,124.0,22.2,58,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,6.1,2.7,1.2,1.6,0.4803,0.3533,0.5206999999999999,19.74,113.5,113.4,11.95,0.994735
Scottie Barnes,2022-02-26,21,6,4,0,0,1.0,0.6,0.0,0.6,13.9,-9.7,2,0.0,82.0,127.0,2.4,59,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,5.6,2.5,1.2,1.7,0.5018,0.3033,0.5206999999999999,19.65,111.5,114.3,11.57,1.08396
Scottie Barnes,2022-02-28,34,28,16,4,5,1.0,0.857,1.0,0.888,24.2,17.0,5,0.75,142.0,85.0,34.1,60,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.4,2.7,1.7,2.1,0.5311999999999999,0.3533,0.5457,20.15,112.7,111.2,13.29,1.16188
Scottie Barnes,2022-03-01,41,18,10,4,1,1.0,0.615,0.0,0.648,17.4,3.0,3,1.0,120.0,112.0,17.4,61,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,6.5,2.7,1.6,1.9,0.5382,0.3033,0.5707,19.73,114.5,110.8,13.75,1.24971
Scottie Barnes,2022-03-03,40,21,10,2,1,1.0,0.538,0.333,0.636,21.6,4.7,3,0.75,126.0,120.0,18.6,62,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,6.7,2.6,1.6,2.0,0.5476,0.2866,0.5599999999999999,19.99,114.7,112.8,14.47,1.18202
Scottie Barnes,2022-03-04,38,10,5,4,0,2.0,0.267,0.2,0.324,21.0,-7.9,3,1.0,72.0,109.0,3.8,63,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,7.0,2.6,1.6,2.2,0.5186999999999999,0.2065999999999999,0.5599999999999999,20.32,106.9,112.6,13.38,1.06492
Scottie Barnes,2022-03-06,42,19,12,6,3,0.0,0.571,0.0,0.571,17.0,9.1,0,0.5,134.0,105.0,22.4,64,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,7.5,2.6,1.8,2.1,0.5314,0.1866,0.61,20.8,107.2,111.0,14.56,1.28469
Scottie Barnes,2022-03-09,34,20,8,1,0,0.0,0.667,0.0,0.727,17.9,5.2,0,1.0,163.0,114.0,17.5,65,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.4,7.8,2.6,1.5,2.0,0.5481,0.1866,0.65,19.92,113.1,111.4,15.05,1.05175
Scottie Barnes,2022-03-11,37,15,6,1,5,2.0,0.412,0.333,0.441,21.1,3.1,2,0.0,93.0,96.0,13.6,66,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.4,8.0,2.7,2.0,2.2,0.5692999999999999,0.2199,0.6,19.79,116.0,107.9,16.3,0.865697
Scottie Barnes,2022-03-12,39,25,8,10,2,1.0,0.55,0.5,0.586,22.8,10.5,1,0.333,143.0,119.0,25.7,67,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.4,3.3,1.9,2.2,0.5799,0.2366,0.6333,20.68,119.9,111.1,17.770000000000003,1.14315
Scottie Barnes,2022-03-14,40,21,9,5,1,2.0,0.529,0.5,0.573,19.7,5.2,2,0.667,123.0,103.0,19.3,68,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,8.8,3.7,1.8,2.1,0.5606,0.2866,0.6,19.66,119.8,109.0,17.479999999999997,1.31224
Scottie Barnes,2022-03-16,40,15,4,1,1,0.0,0.438,0.5,0.469,20.7,-4.8,2,0.0,94.0,115.0,7.5,69,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,8.8,3.8,1.9,2.1,0.5444,0.3366,0.6,20.34,121.0,107.8,17.990000000000002,1.1635
Scottie Barnes,2022-03-18,42,31,17,6,1,0.0,0.667,0.25,0.708,25.4,11.4,2,1.0,147.0,122.0,31.4,70,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,8.9,4.0,1.5,1.8,0.5254000000000001,0.2616,0.625,20.46,121.5,111.5,17.72,1.17175
Scottie Barnes,2022-03-20,42,13,6,4,1,0.0,0.286,0.2,0.291,24.9,-5.6,2,0.0,75.0,103.0,3.5,71,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.5,4.0,1.5,1.7,0.4925,0.2815999999999999,0.525,21.21,117.0,110.6,16.330000000000002,1.09842
Scottie Barnes,2022-03-21,35,8,6,5,0,2.0,0.333,0.0,0.405,15.9,-6.8,3,1.0,88.0,125.0,5.4,72,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,8.1,4.3,1.4,1.7,0.472,0.2483,0.55,20.64,113.2,111.1,15.01,1.30915
Scottie Barnes,2022-03-24,35,11,6,4,2,1.0,0.444,0.0,0.511,16.5,-0.1,2,0.75,122.0,117.0,12.4,73,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,8.2,4.3,1.6,1.6,0.4896999999999999,0.2283,0.525,20.19,118.2,111.9,15.87,1.31246
Scottie Barnes,2022-03-26,31,19,6,7,0,1.0,0.727,0.0,0.745,19.8,9.9,0,0.75,170.0,105.0,21.5,74,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,7.6,4.4,1.3,1.6,0.5053,0.2283,0.55,20.47,121.8,111.9,15.78,1.28502
Scottie Barnes,2022-03-28,30,10,4,4,0,0.0,0.417,0.0,0.417,19.8,-7.7,2,0.0,94.0,117.0,4.0,75,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,7.2,4.7,1.3,1.8,0.4803,0.2283,0.45,20.66,114.9,112.2,14.43,1.12182
Scottie Barnes,2022-03-30,25,17,5,4,1,1.0,0.778,0.0,0.79,22.2,9.6,3,0.75,133.0,98.0,16.1,76,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.1,5.0,0.9,1.9,0.5169,0.195,0.525,20.770000000000003,118.9,112.4,14.68,1.34218
Scottie Barnes,2022-04-01,36,19,8,7,0,0.0,0.462,0.333,0.607,19.8,8.6,0,1.0,151.0,106.0,20.8,77,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,7.1,4.7,0.7,1.8,0.5081,0.1783,0.5917,20.47,119.7,111.1,14.19,1.19924
Scottie Barnes,2022-04-03,35,19,7,2,2,0.0,0.438,0.333,0.563,20.7,3.8,0,1.0,127.0,117.0,14.9,78,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,6.9,4.4,0.8,1.6,0.499,0.1616,0.625,20.57,120.1,112.5,13.75,1.12603
Scottie Barnes,2022-04-05,35,19,14,1,0,0.0,0.538,0.333,0.591,17.9,3.9,0,0.571,143.0,116.0,18.4,79,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,7.9,4.4,0.7,1.4,0.509,0.1449,0.6820999999999999,20.29,125.0,112.6,14.84,1.05844
Scottie Barnes,2022-04-07,41,13,10,2,0,0.0,0.5,0.333,0.542,15.2,-5.9,2,0.0,108.0,125.0,9.0,80,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,7.2,4.0,0.6,1.4,0.4923,0.1532,0.5821,19.270000000000003,121.1,112.9,12.6,1.15353
Scottie Barnes,2022-04-08,34,16,4,2,1,0.0,0.538,0.0,0.576,19.7,-4.3,2,1.0,113.0,120.0,11.7,81,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,7.0,3.8,0.6,1.4,0.5175000000000001,0.1332,0.6820999999999999,18.75,124.9,114.6,13.420000000000002,1.13625
Scottie Barnes,2022-04-10,22,7,2,5,1,0.0,0.6,0.5,0.7,14.2,1.6,2,0.0,111.0,111.0,6.6,82,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.6,3.8,0.7,1.3,0.5442,0.1832,0.5821,18.58,127.2,113.2,13.54,0.945651
