Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Bam Adebayo,2023-01-08,28,10,8,2,0,1.0,0.333,0.0,0.306,25.1,-7.1,0,0.0,86.0,115.0,6.0,41,1,1,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.4,1.1,1.9,0.5119,0.0,0.5853,24.26,108.9,101.4,18.58,1.0232
Bam Adebayo,2023-01-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42,1,1,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,1.8,1.1,1.6,0.4319,0.0,0.5103000000000001,21.71,94.4,88.9,15.929999999999998,1.10408
Bam Adebayo,2023-01-12,34,24,12,1,2,1.0,0.579,0.0,0.604,24.3,8.0,0,1.0,137.0,100.0,22.1,43,1,1,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,1.6,1.3,1.3,0.4477,0.0,0.5103,21.52,98.3,86.3,17.110000000000003,1.04595
Bam Adebayo,2023-01-14,31,20,13,2,0,2.0,0.474,0.0,0.482,32.7,-1.3,1,0.5,113.0,102.0,15.2,44,1,1,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,1.8,1.3,1.4,0.4951,0.0,0.5603,24.79,109.6,96.5,18.630000000000003,1.10926
Bam Adebayo,2023-01-16,36,20,13,5,3,3.0,0.474,0.0,0.503,27.2,3.6,3,1.0,111.0,113.0,21.0,45,0,1,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,2.3,1.5,1.6,0.48,0.0,0.6103,25.2,107.9,97.7,18.67,1.01079
Bam Adebayo,2023-01-18,31,26,8,1,2,1.0,0.733,0.0,0.737,28.0,7.0,2,0.667,134.0,97.0,23.3,46,0,1,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,2.2,1.3,1.4,0.5104,0.0,0.5861,24.82,109.9,96.2,19.05,1.14648
Bam Adebayo,2023-01-20,35,18,11,4,0,0.0,0.5,0.0,0.541,26.8,1.9,2,0.667,109.0,126.0,14.3,47,0,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2.1,1.2,1.4,0.4957000000000001,0.0,0.5759,24.62,106.4,96.0,17.66,1.28777
Bam Adebayo,2023-01-22,35,18,9,2,2,0.0,0.583,0.0,0.654,19.4,5.3,2,1.0,127.0,97.0,17.3,48,1,1,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,2.2,1.3,1.3,0.4907999999999999,0.0,0.5884,23.44,106.0,95.1,16.73,1.20855
Bam Adebayo,2023-01-24,37,30,15,1,2,1.0,0.545,0.0,0.588,33.0,8.4,3,0.75,112.0,93.0,24.3,49,1,1,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.3,1.4,0.4888,0.0,0.5833999999999999,23.8,104.7,93.8,16.32,1.1494
Bam Adebayo,2023-01-27,37,20,6,7,1,1.0,0.5,0.0,0.585,23.3,3.8,2,0.857,116.0,104.0,17.0,50,1,1,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.5,1.2,1.5,0.4721,0.0,0.6441,23.98,104.5,94.7,16.05,1.15025
Bam Adebayo,2023-01-29,36,17,4,6,3,0.0,0.533,0.0,0.507,22.1,2.2,2,0.25,107.0,120.0,15.7,51,0,1,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,2.9,1.5,1.7,0.4921,0.0,0.6691,23.68,106.6,95.2,17.020000000000003,0.888169
Bam Adebayo,2023-01-31,37,18,11,1,0,0.0,0.538,0.0,0.575,19.8,0.4,0,0.667,130.0,107.0,15.3,52,0,1,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,3.0,1.5,1.7,0.5459,0.0,0.7358,25.660000000000004,119.6,105.9,18.55,1.00076
Bam Adebayo,2023-02-02,38,32,9,3,2,1.0,0.688,0.0,0.768,25.6,15.8,0,0.909,164.0,108.0,32.3,53,0,1,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,3.2,1.5,1.7,0.5568,0.0,0.7267,25.790000000000003,122.3,106.7,19.57,1.17313
Bam Adebayo,2023-02-04,36,16,11,8,2,0.0,0.467,0.0,0.504,19.3,6.2,1,1.0,123.0,119.0,18.6,54,0,1,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,3.8,1.7,1.7,0.5561,0.0,0.7767000000000001,24.45,123.3,108.4,19.91,1.0129
Bam Adebayo,2023-02-08,37,38,9,3,1,0.0,0.75,0.0,0.857,29.3,15.9,2,1.0,169.0,121.0,35.4,55,1,1,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,3.6,1.5,1.6,0.5837,0.0,0.7767000000000001,24.660000000000004,129.1,109.2,21.35,1.19579
Bam Adebayo,2023-02-10,34,20,9,3,2,1.0,0.636,0.0,0.71,23.5,3.6,3,0.857,122.0,94.0,17.6,56,1,1,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,3.8,1.5,1.7,0.574,0.0,0.7957000000000001,24.21,127.9,108.9,20.78,1.2467
Bam Adebayo,2023-02-11,43,13,17,6,2,1.0,0.5,0.0,0.553,16.9,3.2,4,0.75,100.0,92.0,15.2,57,0,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,1.7,1.9,0.574,0.0,0.804,23.22,127.0,105.5,20.87,1.01253
Bam Adebayo,2023-02-13,34,19,2,2,2,1.0,0.429,0.0,0.556,23.8,-1.6,1,1.0,115.0,121.0,14.5,58,1,1,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,4.0,1.7,1.8,0.5586,0.0,0.804,23.660000000000004,125.8,107.9,20.59,0.977426
Bam Adebayo,2023-02-15,38,24,13,6,0,2.0,0.526,0.0,0.543,29.5,5.5,2,0.571,117.0,125.0,21.0,59,0,1,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,4.5,1.5,1.7,0.5567,0.0,0.7861,23.31,126.3,111.1,20.26,1.30509
Bam Adebayo,2023-02-24,25,18,7,1,1,0.0,0.471,0.0,0.48,35.2,-3.2,2,0.5,87.0,121.0,10.3,60,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,3.9,1.5,1.7,0.5538000000000001,0.0,0.7504000000000001,24.5,123.4,112.8,19.59,1.02815
Bam Adebayo,2023-02-25,31,14,6,4,2,0.0,0.429,0.0,0.457,24.0,-1.8,2,0.667,94.0,105.0,9.6,61,0,1,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,3.7,1.4,1.7,0.5434,0.0,0.7921,24.690000000000005,122.1,111.3,18.98,1.05165
Bam Adebayo,2023-02-27,32,13,7,2,1,1.0,0.286,0.0,0.391,31.4,-12.5,5,0.833,75.0,110.0,4.2,62,0,1,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.8,1.5,2.2,0.5182,0.0,0.8087,25.85,116.6,111.6,17.87,1.1439
Bam Adebayo,2023-03-01,30,20,8,2,1,0.0,0.615,0.0,0.678,26.9,6.5,2,1.0,124.0,127.0,17.7,63,1,1,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,3.7,1.4,2.4,0.5109,0.0,0.8177999999999999,25.98,112.6,113.5,16.41,1.06456
Bam Adebayo,2023-03-03,38,18,4,4,1,2.0,0.438,0.0,0.507,23.0,-3.9,2,1.0,107.0,128.0,12.4,64,1,1,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,3.3,1.3,2.5,0.5079999999999999,0.0,0.8177999999999999,26.35,111.0,114.4,15.79,1.0902
Bam Adebayo,2023-03-04,36,30,11,5,1,2.0,0.833,0.0,0.868,23.2,17.3,2,0.833,166.0,106.0,32.0,65,1,1,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,3.5,1.3,2.5,0.5163,0.0,0.8010999999999999,25.74,110.7,112.9,15.45,1.05163
Bam Adebayo,2023-03-06,36,16,6,5,3,1.0,0.556,0.0,0.687,17.4,2.5,2,1.0,136.0,126.0,17.1,66,1,1,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,3.7,1.4,2.4,0.5083,0.0,0.8154,25.13,112.1,116.1,15.4,1.16317
Bam Adebayo,2023-03-08,29,17,1,1,0,2.0,0.727,0.0,0.715,23.8,-1.2,3,0.5,109.0,114.0,9.9,67,1,1,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.2,1.2,2.3,0.531,0.0,0.7904,25.82,113.0,118.3,14.87,1.05142
Bam Adebayo,2023-03-10,37,19,6,4,3,0.0,0.667,0.0,0.69,21.1,1.2,4,0.75,115.0,115.0,15.0,68,1,1,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,3.4,1.3,2.6,0.5548,0.0,0.7654,25.55,113.0,117.7,14.919999999999998,1.01626
Bam Adebayo,2023-03-11,42,14,7,3,0,0.0,0.412,0.0,0.412,22.1,-9.6,4,0.0,74.0,118.0,4.3,69,0,1,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,3.1,1.3,2.8,0.5434,0.0,0.7083,24.81,108.7,117.0,13.25,1.2376
Bam Adebayo,2023-03-13,37,16,9,3,1,1.0,0.5,0.0,0.592,19.9,-3.5,3,0.75,113.0,118.0,13.7,70,1,1,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.5,3.3,1.3,2.9,0.5463,0.0,0.7333000000000001,23.28,111.3,116.7,13.59,1.08491
Bam Adebayo,2023-03-15,33,26,8,3,0,3.0,0.667,0.0,0.702,28.4,0.5,3,0.75,129.0,117.0,21.9,71,1,1,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,3.2,1.1,3.0,0.5700999999999999,0.0,0.7416,23.72,114.8,117.9,14.82,0.880771
Bam Adebayo,2023-03-18,34,23,7,4,2,0.0,0.529,0.0,0.56,31.5,3.3,3,0.625,114.0,126.0,17.8,72,0,1,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,3.4,1.2,2.8,0.5944,0.0,0.7208,23.73,118.7,119.5,16.18,1.13432
Bam Adebayo,2023-03-19,39,22,10,5,0,3.0,0.583,0.0,0.689,23.0,3.7,3,0.889,127.0,107.0,21.2,73,0,1,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,3.7,1.1,2.9,0.5912,0.0,0.7097,23.34,119.0,117.5,16.529999999999998,1.21786
Bam Adebayo,2023-03-22,40,15,7,3,1,1.0,0.455,0.0,0.55,20.1,-6.4,3,0.833,105.0,123.0,11.4,74,1,1,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,3.6,1.1,3.0,0.5929,0.0,0.693,23.05,118.8,117.0,16.43,1.30536
Bam Adebayo,2023-03-25,35,16,7,2,1,1.0,0.571,0.0,0.571,25.4,-7.7,4,0.0,100.0,149.0,11.0,75,1,1,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,3.3,1.1,3.2,0.5667,0.0,0.6096999999999999,23.270000000000003,112.2,121.3,14.330000000000002,1.1648
Bam Adebayo,2023-03-28,37,21,12,4,1,0.0,0.389,0.0,0.488,27.4,4.2,0,0.875,124.0,117.0,19.4,76,0,1,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.4,3.2,0.9,3.0,0.55,0.0,0.5972,24.27,111.0,120.4,14.56,1.02919
Bam Adebayo,2023-03-29,35,9,11,4,1,0.0,0.4,0.0,0.414,19.6,-3.6,3,0.5,77.0,106.0,6.5,77,0,1,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,3.5,1.0,3.0,0.5173,0.0,0.5972,23.85,107.8,119.6,14.22,1.12154
Bam Adebayo,2023-04-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,78,1,1,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,3.1,0.7,2.6,0.4506,0.0,0.5222,21.74,96.3,108.1,12.72,1.20959
Bam Adebayo,2023-04-04,31,18,4,2,2,0.0,0.6,0.0,0.712,21.4,0.7,1,1.0,144.0,116.0,16.6,79,0,1,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,3.0,0.9,2.3,0.4694,0.0,0.6222,21.67,103.3,107.9,13.95,1.24817
Bam Adebayo,2023-04-06,24,14,8,1,0,0.0,0.636,0.0,0.636,21.1,0.7,0,0.0,145.0,109.0,13.8,80,0,1,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2.8,0.8,2.0,0.483,0.0,0.5471999999999999,21.79,106.5,107.0,13.96,1.09071
Bam Adebayo,2023-04-07,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,81,0,1,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,2.5,0.8,1.7,0.4163,0.0,0.4721999999999999,18.95,93.6,95.3,11.77,1.23873
Bam Adebayo,2023-04-09,8,4,3,1,1,0.0,0.667,0.0,0.667,16.6,9.7,0,0.0,164.0,103.0,6.1,82,1,1,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,2.2,0.7,1.4,0.4301,0.0,0.4096999999999999,17.46,98.6,93.0,10.6,1.00025
