Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MEM,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Ja Morant,2022-11-07,35,30,8,9,2,1.0,0.417,0.417,0.536,40.2,9.7,4,0.556,104.0,103.0,21.4,11,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,5.3,6.2,0.9,3.5,0.4261,0.3333,0.7308000000000001,32.67,104.8,102.9,18.78,1.19012
Ja Morant,2022-11-09,40,32,5,5,1,0.0,0.56,0.4,0.608,32.0,4.3,3,0.667,126.0,118.0,22.3,12,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.4,5.4,5.9,0.9,3.5,0.4166999999999999,0.29,0.7206,31.520000000000003,102.0,102.6,16.71,1.06457
Ja Morant,2022-11-11,34,28,10,8,2,0.0,0.44,0.2,0.499,40.5,5.2,4,0.571,109.0,106.0,19.9,13,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,6.3,6.3,1.0,3.6,0.4107,0.31,0.6777,32.739999999999995,101.3,99.2,17.31,1.21871
Ja Morant,2022-11-13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.4,5.5,5.6,0.8,3.4,0.3562,0.2433,0.5868,29.24,86.1,86.9,13.839999999999998,1.09415
Ja Morant,2022-11-15,36,36,8,4,3,0.0,0.481,0.333,0.565,40.7,13.9,3,0.727,117.0,113.0,27.1,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,5.8,5.4,1.1,3.4,0.3599,0.2433,0.5595000000000001,30.15,86.5,86.4,15.02,1.03782
Ja Morant,2022-11-18,32,19,7,11,0,1.0,0.25,0.0,0.389,32.5,1.0,2,0.9,108.0,111.0,15.5,16,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,6.5,6.5,1.1,3.6,0.3849,0.2433,0.6495000000000001,33.4,97.3,97.5,16.57,1.19151
Ja Morant,2022-11-20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,6.1,1.1,3.3,0.3182,0.1933,0.5695,30.070000000000004,82.9,85.2,13.679999999999998,1.02026
Ja Morant,2022-11-22,34,34,7,6,2,0.0,0.571,0.333,0.616,37.8,8.1,5,0.6,111.0,107.0,24.6,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.4,5.8,6.0,1.1,3.0,0.3384999999999999,0.2266,0.5438000000000001,29.71,86.0,86.1,15.11,1.24909
Ja Morant,2022-11-25,28,23,4,11,0,0.0,0.5,0.333,0.564,32.9,8.8,2,0.5,133.0,117.0,20.3,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,5.8,6.0,1.1,2.7,0.3551999999999999,0.2266,0.5188,30.08,89.3,87.7,16.27,1.00205
Ja Morant,2022-11-27,35,27,10,14,1,0.0,0.45,0.0,0.543,33.1,6.4,4,0.818,123.0,123.0,24.8,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,5.9,6.8,1.1,2.7,0.3668999999999999,0.2016,0.5338999999999999,28.97000000000001,93.1,89.8,17.59,1.16543
Ja Morant,2022-11-30,34,24,5,6,2,0.0,0.4,0.5,0.483,35.8,1.0,7,0.545,96.0,107.0,11.9,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,5.6,6.5,1.1,3.0,0.3651999999999999,0.2099,0.5327999999999999,28.53,92.3,90.2,16.639999999999997,1.34741
Ja Morant,2022-12-02,36,28,8,3,0,0.0,0.357,0.25,0.444,36.2,-3.7,1,0.75,107.0,116.0,14.3,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,5.9,6.3,1.0,2.8,0.3449,0.1949,0.5410999999999999,28.95,90.4,90.0,15.84,1.2131
Ja Morant,2022-12-04,35,33,5,10,1,0.0,0.522,0.429,0.622,35.6,8.3,4,0.75,125.0,114.0,26.0,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,5.4,6.5,0.9,2.8,0.3530999999999999,0.2178,0.5589999999999999,28.46,92.0,90.8,16.45,1.16727
Ja Morant,2022-12-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,5.4,6.5,0.9,2.8,0.3530999999999999,0.2178,0.5589999999999999,28.46,92.0,90.8,16.45,1.01821
Ja Morant,2022-12-07,30,26,13,11,2,0.0,0.5,0.667,0.637,32.4,13.8,3,0.8,135.0,93.0,28.2,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,5.9,7.2,0.8,2.8,0.355,0.2512,0.5663,27.630000000000003,93.8,88.8,16.56,1.03884
Ja Morant,2022-12-09,33,15,6,12,3,1.0,0.3,0.0,0.338,32.5,-1.5,4,0.6,86.0,94.0,11.7,26,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.8,7.3,1.1,3.0,0.36,0.2512,0.5363,27.630000000000003,91.6,87.1,16.18,1.00229
Ja Morant,2022-12-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.8,7.3,1.1,3.0,0.36,0.2512,0.5363,27.630000000000003,91.6,87.1,16.18,1.05218
Ja Morant,2022-12-15,26,25,10,10,1,0.0,0.429,0.25,0.51,40.1,11.3,1,0.625,129.0,96.0,23.1,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,6.1,7.7,1.0,2.6,0.3458,0.2428999999999999,0.5388,27.860000000000003,93.4,86.0,16.03,1.0173
Ja Morant,2022-12-17,16,6,5,2,0,0.0,0.3,0.0,0.287,32.3,-16.1,2,0.0,57.0,112.0,0.3,29,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,6.2,6.8,1.0,2.6,0.3258,0.2096,0.4888,27.8,85.8,85.5,14.03,1.04259
Ja Morant,2022-12-20,38,35,1,10,0,0.0,0.462,0.5,0.576,44.4,4.3,7,0.8,100.0,115.0,20.3,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,5.3,6.4,0.9,2.9,0.3269999999999999,0.2596,0.487,28.93,83.5,84.7,13.580000000000002,1.06939
Ja Morant,2022-12-23,28,12,5,11,0,0.0,0.286,0.0,0.361,28.6,-4.3,3,0.667,103.0,111.0,9.6,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.3,6.9,0.7,2.5,0.3156,0.2096,0.4992000000000001,28.21,84.2,85.1,13.35,1.15542
Ja Morant,2022-12-25,41,36,7,8,1,0.0,0.517,0.2,0.561,37.2,5.2,6,0.571,101.0,119.0,22.8,32,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,5.2,7.4,0.8,3.0,0.3316,0.2045999999999999,0.4813,28.31,83.6,85.4,14.2,1.35883
Ja Morant,2022-12-27,31,34,3,6,1,0.0,0.364,0.3,0.585,39.9,12.6,2,0.938,131.0,130.0,24.7,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,5.0,7.0,0.8,2.8,0.3157999999999999,0.1916999999999999,0.5001,28.74,84.2,87.0,14.07,1.16629
Ja Morant,2022-12-29,36,19,4,17,0,1.0,0.474,0.25,0.5,25.5,6.8,3,0.0,124.0,115.0,19.7,34,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.8,5.4,8.7,0.8,3.1,0.3631999999999999,0.2166999999999999,0.5001,31.29,96.6,98.5,16.04,1.25079
Ja Morant,2022-12-31,31,32,3,8,2,0.0,0.591,0.0,0.638,38.1,11.6,4,0.857,122.0,100.0,25.9,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,4.4,8.4,0.8,3.2,0.3722999999999999,0.15,0.5058,31.860000000000003,95.3,99.2,15.810000000000002,1.12868
Ja Morant,2023-01-01,33,35,7,5,1,1.0,0.565,0.2,0.639,36.6,10.4,3,0.8,129.0,109.0,26.0,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.4,4.5,7.7,0.6,3.1,0.3988,0.1699999999999999,0.5258,32.27,99.6,100.7,17.24,1.20034
Ja Morant,2023-01-04,27,23,1,8,2,0.0,0.471,0.4,0.586,29.9,10.5,1,0.833,129.0,102.0,20.4,37,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,4.6,8.5,0.8,3.2,0.4458999999999999,0.21,0.6091,35.260000000000005,112.5,110.9,19.28,1.07068
Ja Morant,2023-01-05,36,32,5,6,1,0.0,0.619,0.2,0.664,32.1,8.6,3,0.714,129.0,116.0,26.2,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,4.1,8.1,0.8,3.4,0.4648999999999999,0.205,0.618,34.46,112.5,112.9,19.59,1.11745
Ja Morant,2023-01-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.8,3.6,7.9,0.8,3.2,0.4349,0.205,0.618,31.23,106.8,101.7,19.56,1.22479
Ja Morant,2023-01-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.3,3.5,6.9,0.8,2.5,0.3886999999999999,0.1549999999999999,0.538,26.790000000000003,96.8,90.2,17.53,1.11418
Ja Morant,2023-01-11,32,38,5,4,0,1.0,0.56,0.6,0.656,40.5,6.0,5,0.778,126.0,125.0,26.5,41,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.9,3.5,6.2,0.8,2.7,0.4160999999999999,0.215,0.5490999999999999,27.98,99.1,91.6,19.22,1.11405
Ja Morant,2023-01-14,25,23,3,10,0,1.0,0.412,0.0,0.516,40.4,1.0,2,0.75,119.0,110.0,19.3,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,3.1,6.4,0.7,2.3,0.4056,0.195,0.567,28.3,100.9,90.7,18.87,1.0673
Ja Morant,2023-01-16,27,29,2,7,1,0.0,0.55,0.625,0.694,33.0,15.8,1,1.0,149.0,109.0,24.5,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,3.0,6.5,0.7,2.2,0.4242,0.2274999999999999,0.5732,27.610000000000003,102.7,88.6,18.85,1.1106
Ja Morant,2023-01-18,33,24,2,8,1,0.0,0.474,0.0,0.523,30.7,4.7,1,0.667,121.0,125.0,18.9,44,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,2.8,5.6,0.8,2.0,0.4241999999999999,0.2024999999999999,0.6399,28.130000000000003,102.4,89.6,18.77,1.04502
Ja Morant,2023-01-20,34,22,3,8,0,0.0,0.31,0.167,0.353,38.8,-8.7,5,0.6,84.0,123.0,5.6,45,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,2.8,5.6,0.6,2.1,0.3961,0.2191999999999999,0.6142,28.2,98.6,91.9,16.740000000000002,1.18141
Ja Morant,2023-01-22,37,27,5,8,1,0.0,0.529,0.5,0.631,25.9,7.8,3,0.8,126.0,108.0,22.6,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,2.6,5.9,0.6,2.1,0.3924999999999999,0.2492,0.6142000000000001,27.129999999999995,98.3,91.8,16.4,0.968435
Ja Morant,2023-01-23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.5,2.5,5.1,0.4,2.0,0.3454,0.2092,0.5309,24.14,85.4,81.6,14.360000000000005,1.25425
Ja Morant,2023-01-25,35,29,4,12,2,1.0,0.5,0.286,0.574,35.0,9.0,5,0.583,114.0,119.0,23.5,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,2.4,5.7,0.5,2.2,0.3335,0.2178,0.5178,24.43,83.9,81.9,14.09,1.1676
Ja Morant,2023-01-27,38,27,10,11,0,0.0,0.476,0.5,0.593,29.9,5.3,6,1.0,110.0,113.0,21.0,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,3.4,6.8,0.5,2.8,0.3811,0.2678,0.6178000000000001,27.42,94.9,93.2,16.19,1.00853
Ja Morant,2023-01-29,42,27,10,15,2,1.0,0.429,0.167,0.541,29.5,10.5,2,0.889,134.0,109.0,29.3,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,4.4,8.3,0.7,3.0,0.424,0.2845,0.7067,30.37,108.3,104.1,19.12,1.25319
Ja Morant,2023-02-01,34,32,9,12,1,0.0,0.5,0.429,0.669,36.3,12.2,5,0.722,128.0,124.0,29.1,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.8,9.1,0.8,3.0,0.418,0.2673999999999999,0.7011000000000001,29.95,108.5,104.0,19.380000000000003,1.28156
