Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIA,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Jimmy Butler,36,19,10,10,1,0.0,0.429,0.0,0.542,25.9,6.4,3,0.875,122.0,112.0,20.4,44,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.5,3.8,5.4,0.8,1.4,0.3037999999999999,0.1501,0.6731999999999999,18.73,89.0,81.8,14.79,0.974001,43,2022,1,17,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Jimmy Butler,15,4,3,3,0,0.0,0.25,0.0,0.41,20.6,-8.7,2,1.0,88.0,108.0,3.0,45,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.4,3.3,4.2,0.6,1.2,0.2788,0.1501,0.6731999999999999,17.830000000000002,84.2,81.0,12.12,0.837896,44,2022,1,19,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Jimmy Butler,36,13,8,8,2,0.0,0.357,0.333,0.437,21.1,0.6,2,1.0,107.0,119.0,13.2,46,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,4.8,0.7,1.4,0.2573999999999999,0.1167,0.6731999999999999,16.85,79.5,81.5,10.32,1.14312,45,2022,1,21,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Jimmy Butler,39,20,10,12,2,1.0,0.389,0.25,0.495,25.2,7.6,1,1.0,122.0,104.0,22.9,47,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,4.4,5.5,0.9,1.3,0.2554,0.125,0.6731999999999999,16.59,81.0,79.6,11.239999999999998,0.969082,46,2022,1,23,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Jimmy Butler,29,22,6,5,2,0.0,0.875,0.0,0.92,26.0,10.9,4,0.889,146.0,101.0,21.3,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,4.5,5.7,1.1,1.5,0.2929,0.0583,0.6620999999999999,16.419999999999998,82.5,77.9,11.59,0.982039,47,2022,1,26,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Jimmy Butler,37,26,6,9,3,1.0,0.417,0.0,0.683,22.4,14.0,1,1.0,162.0,105.0,30.4,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,5.1,6.6,1.4,1.6,0.3346,0.0583,0.7621,18.66,98.7,88.4,14.63,1.0186,48,2022,1,28,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Jimmy Butler,52,37,13,10,3,2.0,0.56,0.2,0.62,29.5,15.7,5,0.727,124.0,101.0,34.6,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.2,6.4,7.6,1.7,2.1,0.3906,0.0783,0.8348000000000001,21.61,111.1,98.5,18.09,1.15086,49,2022,1,29,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,51,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,6.4,7.6,1.7,2.1,0.3906,0.0783,0.8348000000000001,21.61,111.1,98.5,18.09,0.999227,50,2022,1,31,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Jimmy Butler,40,16,8,12,2,0.0,0.3,0.0,0.556,19.7,7.7,3,1.0,127.0,116.0,20.4,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.5,6.9,7.8,1.7,2.2,0.3668,0.0783,0.8348000000000001,20.92,108.9,97.9,17.639999999999997,1.01176,51,2022,2,1,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Jimmy Butler,25,17,7,3,0,0.0,0.5,0.0,0.555,28.2,1.1,0,1.0,129.0,104.0,14.2,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.4,7.1,7.2,1.5,2.1,0.4077,0.0783,0.8491,21.86,112.7,97.0,18.04,1.20608,52,2022,2,3,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Jimmy Butler,29,27,6,4,0,1.0,0.769,0.0,0.84,26.7,15.9,2,1.0,154.0,95.0,25.6,54,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,6.7,6.6,1.4,2.0,0.4417,0.0783,0.8615999999999999,21.94,115.9,95.3,18.56,1.0559,53,2022,2,5,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,30,19,3,4,1,0.0,0.538,0.0,0.607,30.7,-4.5,4,0.833,109.0,106.0,12.6,55,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.7,6.7,6.7,1.5,2.2,0.4705,0.0783,0.8449,22.95,118.0,95.1,19.52,0.99646,54,2022,2,7,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Jimmy Butler,36,29,8,3,4,1.0,0.563,0.0,0.696,30.2,14.0,3,1.0,134.0,95.0,28.0,56,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,6.7,6.2,1.7,2.3,0.4911,0.045,0.8449,23.86,120.7,92.7,21.0,0.949933,55,2022,2,10,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Jimmy Butler,34,13,6,3,0,0.0,0.364,0.0,0.477,21.3,-6.5,3,0.833,100.0,117.0,7.8,57,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,6.3,5.3,1.5,2.5,0.4886,0.02,0.8282,23.47,118.5,94.0,19.49,1.18418,56,2022,2,12,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,38,29,10,3,0,0.0,0.444,0.0,0.6,30.8,9.5,2,0.929,134.0,124.0,23.1,58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,6.7,5.1,1.3,2.3,0.4454999999999999,0.02,0.8321999999999999,23.95,117.3,96.3,19.67,1.04074,57,2022,2,15,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Jimmy Butler,51,15,10,8,1,2.0,0.208,0.125,0.291,26.8,-4.9,4,1.0,74.0,97.0,6.8,59,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,7.1,5.0,1.1,2.6,0.4246,0.0325,0.8321999999999999,24.39,108.5,95.5,17.310000000000002,1.03279,58,2022,2,17,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Jimmy Butler,34,23,2,2,2,0.0,0.45,0.0,0.48,33.5,-3.1,1,0.556,96.0,102.0,13.2,60,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,6.0,4.2,1.0,2.2,0.4136,0.0125,0.8150999999999999,24.79,105.7,95.6,15.169999999999998,1.1357,59,2022,2,25,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Jimmy Butler,30,27,3,3,2,0.0,0.636,0.5,0.767,29.9,5.2,3,0.8,136.0,121.0,22.1,61,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.5,6.3,4.5,1.2,2.5,0.4772,0.0625,0.8951,27.78,119.3,107.7,17.38,1.21997,60,2022,2,26,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,29,15,7,4,4,0.0,0.308,0.0,0.431,30.6,1.6,2,0.7,98.0,92.0,13.6,62,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,6.2,3.7,1.4,2.4,0.478,0.0625,0.8651,28.87,116.4,105.3,16.700000000000003,1.0613,61,2022,2,28,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Jimmy Butler,35,6,3,2,0,2.0,0.143,0.0,0.202,19.3,-15.6,1,1.0,55.0,122.0,-0.3,63,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,5.8,3.6,1.4,2.5,0.4422999999999999,0.0625,0.8651,27.98,109.0,107.1,15.25,1.00106,62,2022,3,2,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,5.2,3.2,1.4,2.3,0.3654,0.0625,0.7651,25.31,93.6,97.6,12.69,1.11253,63,2022,3,3,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Jimmy Butler,33,21,4,5,2,1.0,0.4,0.5,0.529,36.9,3.5,4,0.727,105.0,97.0,14.7,65,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,5.3,3.3,1.5,2.3,0.3516,0.1125,0.7545,25.93,93.2,96.7,12.9,1.22302,64,2022,3,5,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,29,21,7,4,1,1.0,0.636,0.0,0.702,24.8,9.6,2,0.778,142.0,107.0,20.7,66,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.2,3.4,1.2,2.2,0.3588999999999999,0.1125,0.7323000000000001,25.39,94.0,97.9,12.170000000000002,1.03261,65,2022,3,7,0,1.0,6.123233995736766e-17,0.0,1.0
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,4.6,3.1,1.2,1.9,0.3224999999999999,0.1125,0.649,23.26,84.0,86.2,11.39,0.930451,66,2022,3,9,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Jimmy Butler,34,24,4,5,3,1.0,0.5,0.0,0.622,26.9,11.0,1,0.833,135.0,103.0,24.0,68,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,4.0,3.3,1.5,1.8,0.3280999999999999,0.1125,0.6394,22.87,84.1,84.1,11.48,1.20418,67,2022,3,11,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,3.0,2.5,1.4,1.4,0.3072999999999999,0.1,0.5394,20.19,76.7,74.4,10.8,1.17971,68,2022,3,12,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,18,8,2,3,0,1.0,0.222,0.0,0.372,28.5,0.4,0,1.0,99.0,104.0,6.3,70,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,3.0,2.6,1.2,1.3,0.2845,0.1,0.5838,19.69,77.0,74.6,10.11,1.14595,69,2022,3,15,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.7,2.3,1.0,1.0,0.2209,0.05,0.5038,16.7,63.4,62.5,7.900000000000001,1.16593,70,2022,3,18,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Jimmy Butler,35,27,5,6,1,0.0,0.533,0.0,0.68,28.5,8.9,1,1.0,142.0,123.0,25.4,72,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,2.5,2.5,0.7,0.9,0.2433999999999999,0.05,0.5338,16.49,67.8,65.6,9.08,1.00963,71,2022,3,21,0,1.0,6.123233995736766e-17,0.0,1.0
Jimmy Butler,41,20,5,3,2,0.0,0.467,1.0,0.581,19.7,1.1,0,0.8,127.0,128.0,16.7,73,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,2.7,2.6,0.9,0.8,0.2758,0.15,0.5138,16.53,75.0,66.2,10.78,0.963608,72,2022,3,23,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Jimmy Butler,37,30,7,7,1,1.0,0.647,0.5,0.731,33.1,12.7,4,0.875,138.0,129.0,27.6,74,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,3.4,3.3,1.0,1.2,0.3405,0.2,0.6013,19.84,88.8,79.1,13.54,1.12676,73,2022,3,25,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Jimmy Butler,25,7,6,4,1,1.0,0.222,0.0,0.325,21.0,-1.9,1,0.75,88.0,111.0,6.0,75,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,3.6,3.2,0.9,0.9,0.3227,0.15,0.6035999999999999,18.25,87.1,80.5,12.670000000000002,1.24367,74,2022,3,26,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,34,27,5,7,0,0.0,0.714,0.6,0.857,24.7,12.1,3,1.0,154.0,108.0,25.0,76,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.3,3.4,3.5,0.8,1.0,0.3304999999999999,0.21,0.6258,18.24,88.3,80.6,13.1,1.0342,75,2022,3,28,0,1.0,6.123233995736766e-17,0.0,1.0
Jimmy Butler,37,24,3,2,1,0.0,0.529,0.0,0.585,28.0,-0.1,2,0.75,109.0,103.0,15.8,77,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,3.7,3.7,0.9,1.2,0.3834,0.21,0.7008,21.04,99.2,90.9,14.68,1.05577,76,2022,3,30,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Jimmy Butler,35,22,7,6,1,0.0,0.583,0.667,0.729,22.7,7.1,2,0.857,145.0,117.0,20.9,78,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,4.0,3.8,0.7,1.3,0.3917,0.2767,0.7032,20.62,100.2,92.3,14.37,1.16828,77,2022,4,2,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.5,4.0,3.8,0.7,1.3,0.3917,0.2767,0.7032,20.62,100.2,92.3,14.37,0.923596,78,2022,4,3,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Jimmy Butler,36,27,5,8,2,0.0,0.6,0.5,0.729,26.1,7.0,3,0.875,145.0,115.0,25.4,80,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,4.3,4.3,0.9,1.6,0.4295,0.3267,0.6907,20.380000000000003,104.8,93.4,16.279999999999998,1.34344,79,2022,4,5,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Jimmy Butler,37,20,4,1,1,0.0,0.5,0.0,0.654,24.5,-4.2,4,0.833,110.0,118.0,12.7,81,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,4.7,4.4,1.0,2.0,0.4795,0.3267,0.7739999999999999,22.83,115.8,105.2,17.55,1.03388,80,2022,4,8,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,4.2,3.8,0.9,1.9,0.4261999999999999,0.3267,0.6739999999999999,19.98,101.6,92.9,15.010000000000002,1.18519,81,2022,4,10,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
