Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_GSW,TM_MIA,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.0,1.7,0.0,0.3,0.134,0.1,0.3,5.7700000000000005,38.6,38.0,3.7,1.14392,43,2025,1,25,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.0,1.7,0.0,0.3,0.134,0.1,0.3,5.7700000000000005,38.6,38.0,3.7,1.06428,44,2025,1,27,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.0,1.7,0.0,0.3,0.134,0.1,0.3,5.7700000000000005,38.6,38.0,3.7,0.913884,45,2025,1,29,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9,1.0,1.7,0.0,0.3,0.134,0.1,0.3,5.7700000000000005,38.6,38.0,3.7,1.11203,46,2025,2,1,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.0,1.7,0.0,0.3,0.134,0.1,0.3,5.7700000000000005,38.6,38.0,3.7,1.1777,47,2025,2,4,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.0,1.7,0.0,0.3,0.134,0.1,0.3,5.7700000000000005,38.6,38.0,3.7,1.18519,48,2025,2,5,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Jimmy Butler,29,25,2,4,1,1.0,0.583,0.0,0.705,26.8,7.3,1,0.846,156.0,115.0,22.7,50,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.9,1.9,0.1,0.3,0.1456,0.1,0.2846,6.01,43.1,35.6,4.73,1.28445,49,2025,2,8,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,31,20,9,6,4,0.0,0.333,0.0,0.538,25.3,8.4,1,0.8,137.0,103.0,22.7,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1.5,1.8,0.5,0.4,0.136,0.1,0.2646,7.31,42.4,34.7,5.93,1.2008,50,2025,2,10,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Jimmy Butler,35,21,9,7,0,1.0,0.471,0.0,0.535,25.8,2.5,3,0.833,120.0,120.0,18.4,52,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,2.0,1.7,0.5,0.5,0.1387,0.0,0.2479,7.790000000000001,41.3,33.8,6.38,1.13444,51,2025,2,12,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Jimmy Butler,35,19,8,4,0,0.0,0.4,0.25,0.539,21.9,3.0,0,1.0,128.0,106.0,17.7,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,2.8,2.1,0.5,0.5,0.1787,0.025,0.3479,9.98,54.1,44.4,8.15,1.09024,52,2025,2,13,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Jimmy Butler,32,17,3,7,3,0.0,0.5,0.0,0.65,18.0,8.6,0,1.0,165.0,110.0,21.6,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.2,3.1,2.8,0.8,0.5,0.2287,0.025,0.4479,11.78,70.6,55.4,10.31,1.2328,53,2025,2,21,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Jimmy Butler,28,18,3,5,1,0.0,0.556,0.0,0.719,19.4,6.6,1,1.0,155.0,107.0,18.1,55,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.4,3.3,0.9,0.6,0.2843,0.025,0.5479,13.72,86.1,66.1,12.12,0.987063,54,2025,2,23,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Jimmy Butler,19,6,8,5,1,0.0,0.375,0.0,0.355,17.9,0.0,0,0.0,116.0,85.0,8.9,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,4.2,3.8,1.0,0.6,0.3218,0.025,0.5479,15.51,97.7,74.6,13.01,1.2811,55,2025,2,25,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Jimmy Butler,32,5,4,7,0,1.0,0.143,0.0,0.285,14.8,-7.9,2,0.75,99.0,125.0,5.3,57,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,4.6,4.5,1.0,0.8,0.3360999999999999,0.025,0.6229,16.990000000000002,107.6,87.1,13.54,1.30307,56,2025,2,27,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
