Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_PHI,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Tyrese Maxey,36,43,3,2,2,0.0,0.577,0.364,0.718,37.2,13.2,1,1.0,145.0,108.0,32.5,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,3.6,6.1,1.4,2.1,0.4332,0.304,0.8923,28.92,113.5,110.4,22.47,1.04928,44,2025,1,28,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Tyrese Maxey,38,30,4,8,0,1.0,0.5,0.167,0.573,36.5,-0.4,3,1.0,114.0,117.0,21.7,46,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.8,3.4,5.7,1.3,2.3,0.4332,0.2957,0.8923,29.9,110.0,109.2,21.58,0.993146,45,2025,1,29,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,39,42,2,9,2,0.0,0.577,0.545,0.711,38.2,4.4,5,0.75,135.0,142.0,32.1,47,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,3.2,6.1,1.2,2.2,0.4541,0.3169,0.875,29.920000000000005,113.3,112.7,22.97,1.22321,46,2025,1,31,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,40,34,3,6,0,0.0,0.429,0.625,0.658,31.7,4.8,2,1.0,134.0,131.0,24.4,48,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,3.5,6.7,1.2,2.4,0.497,0.3794,0.975,33.09,126.7,125.8,25.41,1.08729,47,2025,2,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Tyrese Maxey,40,33,4,13,2,0.0,0.591,0.273,0.682,30.0,9.3,3,0.8,136.0,123.0,30.5,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,3.3,7.4,1.3,2.3,0.5155000000000001,0.3845,0.955,32.06,130.1,125.0,26.55,1.33503,48,2025,2,4,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Tyrese Maxey,38,31,3,5,4,0.0,0.393,0.273,0.506,36.2,6.8,1,1.0,107.0,108.0,22.4,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,3.5,7.6,1.7,2.4,0.5113,0.3832,0.955,32.730000000000004,128.9,122.9,27.08,1.26787,49,2025,2,5,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,39,27,3,7,2,0.0,0.45,0.4,0.596,31.6,-0.5,4,0.833,111.0,129.0,19.6,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,3.2,7.6,1.8,2.6,0.5063,0.3832,0.9383,32.42,128.0,123.2,26.21,1.09411,50,2025,2,7,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,40,39,4,5,1,1.0,0.696,0.5,0.802,30.4,6.4,4,0.667,136.0,137.0,31.3,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,3.4,7.1,1.7,2.8,0.5235,0.4032,0.905,32.32,129.1,122.1,26.85,1.1258,51,2025,2,9,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Tyrese Maxey,34,5,5,3,0,0.0,0.111,0.143,0.253,16.9,-18.0,4,1.0,50.0,112.0,-2.9,53,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.5,3.6,6.7,1.5,3.0,0.4846,0.3675,0.905,31.61,119.0,120.5,23.880000000000003,0.915399,52,2025,2,11,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Tyrese Maxey,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,3.1,5.8,1.3,2.7,0.4324,0.329,0.805,28.87,106.8,110.7,21.160000000000004,0.908395,53,2025,2,12,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,34,16,5,7,1,0.0,0.6,0.25,0.707,14.3,6.1,0,1.0,157.0,130.0,18.0,55,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,3.3,6.3,1.2,2.6,0.4347,0.3176,0.805,26.58,108.0,112.9,19.71,1.01142,54,2025,2,20,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Tyrese Maxey,43,31,2,5,0,1.0,0.435,0.455,0.605,28.5,3.4,2,1.0,128.0,119.0,20.5,56,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,3.1,6.0,1.2,2.5,0.4282,0.3464,0.805,25.78,109.4,113.1,19.59,1.03359,55,2025,2,22,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Tyrese Maxey,29,13,0,2,0,1.0,0.3,0.5,0.497,20.1,-10.5,2,0.857,101.0,141.0,6.1,57,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,2.9,5.3,1.0,2.2,0.4004999999999999,0.3419,0.8157,23.97,106.0,113.0,16.990000000000002,1.15582,56,2025,2,24,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Tyrese Maxey,44,30,4,5,1,1.0,0.375,0.0,0.433,35.8,-4.7,1,1.0,97.0,118.0,17.4,58,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,3.0,5.2,1.1,2.1,0.3950999999999999,0.2794,0.8157,24.380000000000003,102.3,111.7,16.29,1.19524,57,2025,2,26,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
