Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_PHI,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Tyrese Maxey,29,15,2,2,1,0.0,0.583,0.25,0.625,19.9,3.9,0,0.0,124.0,104.0,12.4,45,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.5,2.4,3.0,0.8,1.2,0.4694,0.3141,0.7916000000000001,24.09,117.9,120.5,12.72,1.18923,44,2023,1,19,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Tyrese Maxey,41,32,3,6,0,0.0,0.414,0.25,0.506,33.1,-5.0,2,1.0,120.0,132.0,18.8,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.5,2.6,3.4,0.8,1.1,0.4751,0.3191,0.8416,24.41,122.8,121.5,14.43,1.12145,45,2023,1,21,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Tyrese Maxey,30,27,3,5,2,0.0,0.571,0.667,0.833,24.1,15.2,0,1.0,181.0,138.0,26.4,47,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,2.4,3.3,0.9,1.1,0.4947,0.3608,0.8416,24.62,128.3,122.8,15.66,1.12868,46,2023,1,25,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,31,13,3,6,0,0.0,0.364,0.4,0.477,22.3,-6.3,2,0.5,106.0,130.0,8.4,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,2.4,3.3,0.8,1.2,0.4777999999999999,0.3294,0.8083,24.56,124.1,122.0,14.2,0.9912,47,2023,1,28,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Tyrese Maxey,28,8,1,2,0,0.0,0.444,0.0,0.444,15.2,-10.5,1,0.0,87.0,123.0,2.4,49,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,2.5,3.3,0.7,1.2,0.4777999999999999,0.3072,0.725,23.4,121.0,123.0,13.02,1.28369,48,2023,1,30,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Tyrese Maxey,31,10,1,2,1,0.0,0.182,0.2,0.367,20.8,-7.6,1,0.833,80.0,101.0,3.6,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,2.5,3.3,0.7,1.2,0.4414999999999999,0.3022,0.7082999999999999,23.19,116.0,122.2,12.260000000000002,1.01313,49,2023,2,1,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,27,25,3,4,1,1.0,0.533,0.75,0.691,27.6,10.0,0,0.857,161.0,125.0,23.5,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.9,2.6,3.1,0.6,0.9,0.4486,0.3772,0.6940000000000001,23.69,121.2,122.1,13.32,1.16467,50,2023,2,3,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,24,12,1,0,0,0.0,0.5,0.0,0.588,20.3,-4.7,0,0.8,119.0,126.0,6.7,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.4,3.0,0.6,0.8,0.4636,0.3317,0.6739999999999999,23.18,123.0,121.9,12.99,1.22388,51,2023,2,5,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Tyrese Maxey,22,6,5,2,0,0.0,0.214,0.0,0.208,33.8,-20.4,1,0.0,61.0,127.0,-1.1,53,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.4,3.1,0.6,0.8,0.4387999999999999,0.3117,0.599,24.29,118.7,122.6,11.87,1.03152,52,2023,2,8,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,33,27,0,2,3,0.0,0.563,0.625,0.742,28.4,9.9,1,0.8,137.0,111.0,21.2,54,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,2.2,3.1,0.8,0.8,0.4367999999999999,0.3142,0.5790000000000001,24.55,117.6,121.7,12.23,1.07441,53,2023,2,10,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,34,12,4,3,0,0.0,0.364,0.0,0.47,21.4,-7.5,2,1.0,93.0,115.0,6.4,55,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,2.4,3.2,0.7,1.0,0.4148999999999999,0.2892,0.679,24.7,114.5,122.8,11.63,1.01034,54,2023,2,11,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Tyrese Maxey,35,26,5,6,2,0.0,0.625,0.5,0.77,23.4,10.8,1,1.0,156.0,108.0,25.1,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,2.6,3.2,0.9,0.9,0.4359999999999999,0.3142,0.679,23.73,118.1,120.4,12.26,0.96111,55,2023,2,13,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Tyrese Maxey,28,16,2,2,0,0.0,0.5,0.5,0.621,25.3,-3.9,2,1.0,116.0,132.0,9.2,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.5,2.9,0.7,1.1,0.4288999999999999,0.2975,0.679,23.85,111.6,119.8,10.54,1.12154,56,2023,2,15,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,37,16,2,4,0,0.0,0.333,0.0,0.405,23.3,-6.3,0,1.0,93.0,114.0,8.4,58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,2.4,2.7,0.7,0.9,0.4258,0.2575,0.7290000000000001,23.95,110.3,118.2,10.54,1.03304,57,2023,2,23,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Tyrese Maxey,25,8,2,2,1,0.0,0.4,0.0,0.4,18.5,-6.1,0,0.0,90.0,119.0,4.8,59,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,2.5,2.7,0.8,0.8,0.4213999999999999,0.2575,0.7290000000000001,24.28,110.6,117.8,10.78,1.27896,58,2023,2,25,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Tyrese Maxey,27,23,1,2,0,0.0,0.5,0.571,0.648,33.4,2.7,2,0.75,118.0,122.0,11.9,60,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,2.5,2.7,0.7,0.9,0.4532,0.2946,0.7207000000000001,25.54,114.4,119.9,11.61,1.01899,59,2023,2,27,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Tyrese Maxey,38,27,4,7,1,0.0,0.588,0.571,0.737,23.3,11.5,0,1.0,161.0,108.0,25.0,61,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,2.6,3.0,0.7,0.9,0.4587,0.2767,0.735,25.11,114.4,118.2,11.760000000000002,1.04348,60,2023,3,1,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,34,29,2,2,1,0.0,0.571,0.6,0.663,29.1,1.5,0,1.0,131.0,137.0,21.3,62,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.7,3.2,0.8,0.9,0.4658,0.3367,0.7550000000000001,25.99,115.6,119.3,13.22,1.21987,61,2023,3,2,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Tyrese Maxey,41,26,3,0,1,0.0,0.667,0.4,0.838,18.5,2.4,1,1.0,161.0,140.0,21.7,63,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.5,3.0,0.9,0.9,0.5111,0.3767,0.8550000000000001,24.46,125.6,120.6,15.5,1.10482,62,2023,3,4,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Tyrese Maxey,37,24,0,2,1,0.0,0.615,0.667,0.865,16.4,3.5,0,1.0,162.0,140.0,19.7,64,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,2.5,3.0,0.7,0.8,0.5163,0.3809,0.875,23.26,128.1,123.5,15.35,1.25466,63,2023,3,6,0,1.0,6.123233995736766e-17,0.0,1.0
Tyrese Maxey,31,27,4,5,1,1.0,0.563,0.571,0.742,31.1,10.2,3,1.0,135.0,97.0,21.6,65,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,2.5,3.2,0.8,0.9,0.5362,0.438,0.875,24.23,132.3,121.7,16.869999999999997,1.3469,64,2023,3,7,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Tyrese Maxey,36,13,4,2,1,0.0,0.625,0.333,0.732,11.4,0.1,0,1.0,161.0,129.0,12.6,66,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.9,2.4,2.8,0.7,0.8,0.5362,0.4213,0.875,23.03,132.8,123.8,15.62,1.10404,65,2023,3,10,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,28,8,1,1,0,0.0,0.333,0.4,0.444,17.2,-12.3,1,0.0,84.0,111.0,1.7,67,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.1,2.3,2.7,0.7,0.7,0.5195000000000001,0.4112999999999999,0.775,22.22,129.6,121.7,14.87,1.08792,66,2023,3,12,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Tyrese Maxey,35,23,4,3,0,0.0,0.571,0.714,0.773,23.4,3.3,3,1.0,138.0,128.0,16.7,68,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,2.5,2.6,0.7,1.0,0.5433,0.4827,0.775,22.23,134.1,123.1,15.7,1.05503,67,2023,3,15,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,29,13,2,2,0,0.0,0.4,0.429,0.597,18.4,-3.5,2,1.0,116.0,92.0,6.8,69,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,2.5,2.6,0.6,1.2,0.5433000000000001,0.5256000000000001,0.875,22.22,136.7,120.4,15.9,1.21735,68,2023,3,17,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,35,31,2,7,1,0.0,0.667,0.556,0.821,24.5,10.0,0,1.0,171.0,133.0,29.3,70,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,2.6,3.1,0.7,1.0,0.5599999999999999,0.5241,0.9,21.33,142.0,121.5,17.64,1.16878,69,2023,3,18,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Tyrese Maxey,46,22,5,6,0,1.0,0.474,0.286,0.553,23.2,3.2,2,1.0,107.0,104.0,16.3,71,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,2.7,3.0,0.6,1.2,0.5486000000000001,0.4955999999999999,0.9,21.32,136.6,121.1,16.77,1.06883,70,2023,3,20,0,1.0,6.123233995736766e-17,0.0,1.0
Tyrese Maxey,38,21,5,4,1,0.0,0.421,0.5,0.54,22.9,1.5,0,1.0,122.0,99.0,15.8,72,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,3.0,3.2,0.6,1.2,0.5336,0.4856,0.9,20.7,135.7,117.3,16.22,0.924194,71,2023,3,22,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,39,21,4,5,1,0.0,0.438,0.5,0.606,21.9,0.8,1,1.0,118.0,125.0,15.7,73,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,3.1,3.7,0.6,1.2,0.5107,0.4955999999999999,0.9,21.04,131.4,115.8,15.62,1.22041,72,2023,3,24,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,36,37,7,3,1,0.0,0.737,0.636,0.91,30.7,16.5,3,0.667,145.0,133.0,30.7,74,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,3.8,3.8,0.6,1.5,0.5228999999999999,0.4925,0.8667,22.47,129.7,115.1,16.720000000000002,1.31084,73,2023,3,25,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Tyrese Maxey,34,29,4,5,3,0.0,0.571,0.333,0.625,30.2,14.0,0,0.6,139.0,119.0,26.0,75,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,3.8,3.8,0.8,1.2,0.5237,0.4687,0.8267,22.380000000000003,130.1,117.3,17.160000000000004,1.00343,74,2023,3,27,0,1.0,6.123233995736766e-17,0.0,1.0
Tyrese Maxey,34,22,4,4,2,0.0,0.462,0.444,0.703,22.5,6.7,1,1.0,144.0,116.0,19.1,76,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,3.8,4.0,0.9,1.3,0.5074,0.4798,0.8267,23.49,128.4,116.0,17.81,1.01961,75,2023,3,29,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,37,13,0,6,0,0.0,0.625,0.5,0.77,11.1,2.6,0,1.0,176.0,131.0,12.8,77,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.2,3.7,4.5,0.9,1.2,0.5366,0.4898,0.9267,22.88,137.6,118.0,18.92,0.998372,76,2023,3,31,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,35,29,4,2,1,0.0,0.6,0.857,0.843,24.1,15.9,1,1.0,162.0,129.0,24.3,78,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,3.7,4.4,1.0,1.0,0.5395,0.5041,0.9267,22.95,140.0,118.1,19.68,1.34826,77,2023,4,2,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Tyrese Maxey,40,5,4,1,0,1.0,0.25,0.25,0.313,15.3,-14.9,4,0.0,45.0,118.0,-3.2,79,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.9,4.3,1.0,1.2,0.5245,0.4862,0.8267,22.64,132.9,120.7,18.68,1.05507,78,2023,4,4,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Tyrese Maxey,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,3.7,3.6,0.9,1.2,0.4577999999999999,0.4306,0.7266999999999999,20.19,115.8,107.4,15.75,1.11008,79,2023,4,6,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Tyrese Maxey,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,81,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,3.2,3.0,0.9,1.0,0.4103999999999999,0.402,0.6266999999999999,17.87,105.1,97.0,14.12,1.07234,80,2023,4,7,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,2.7,2.6,0.8,1.0,0.3682999999999999,0.352,0.5267,15.580000000000002,92.9,87.1,12.54,0.831889,81,2023,4,9,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
