Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_NYK,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_HOU,OPP_IND,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Karl-Anthony Towns,28,18,15,2,1,0.0,0.389,0.0,0.455,28.4,-5.3,1,1.0,116.0,113.0,15.7,46,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.2,9.3,2.5,1.0,2.0,0.3520999999999999,0.2511,0.6439,18.6,85.6,74.8,14.1,1.17989,45,2025,1,25,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Karl-Anthony Towns,33,24,11,1,2,0.0,0.529,0.5,0.64,23.9,1.4,2,1.0,136.0,104.0,21.7,47,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,10.4,2.6,1.2,2.2,0.4049999999999999,0.3011,0.7439,20.99,99.2,85.2,16.27,0.996372,46,2025,1,27,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Karl-Anthony Towns,30,14,10,5,0,1.0,0.5,0.0,0.526,20.0,2.6,0,0.667,129.0,114.0,14.4,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,10.1,2.9,0.9,2.0,0.3907,0.2011,0.7106,20.67,96.3,87.2,14.82,1.20547,47,2025,1,29,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Karl-Anthony Towns,35,11,6,3,0,0.0,0.25,0.5,0.4,19.5,-13.2,3,1.0,87.0,133.0,3.5,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,9.7,3.1,0.8,2.0,0.3594,0.2011,0.7106,19.76,93.2,88.1,13.46,0.903104,48,2025,2,1,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Karl-Anthony Towns,38,22,9,2,1,1.0,0.45,0.2,0.495,24.1,-3.9,1,0.6,109.0,113.0,14.0,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,8.8,2.9,0.8,1.9,0.3419,0.1811,0.6817,19.49,88.5,89.4,11.82,1.13344,49,2025,2,3,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Karl-Anthony Towns,39,27,20,2,0,1.0,0.526,0.667,0.637,24.5,4.0,2,1.0,143.0,122.0,27.0,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.4,9.6,2.8,0.7,1.5,0.3533,0.2033999999999999,0.7017,19.18,92.7,89.5,13.039999999999996,1.1275,50,2025,2,4,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Karl-Anthony Towns,28,9,9,1,1,1.0,0.375,1.0,0.507,18.0,-5.2,2,0.5,89.0,132.0,6.1,52,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,10.5,2.9,0.8,1.7,0.3908,0.3034,0.7516999999999999,20.98,101.6,102.7,13.65,1.27847,51,2025,2,8,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Karl-Anthony Towns,38,40,12,5,3,0.0,0.609,0.375,0.742,31.0,15.5,2,1.0,151.0,108.0,37.2,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,11.7,3.4,1.1,1.9,0.4516999999999999,0.3409,0.8516999999999999,24.08,116.7,113.5,17.369999999999997,1.19734,52,2025,2,11,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Karl-Anthony Towns,47,44,10,3,2,0.0,0.56,0.7,0.737,32.2,3.4,7,0.818,121.0,123.0,30.2,54,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,11.8,3.0,1.3,2.5,0.4799,0.3942,0.8334999999999999,25.03,119.3,115.1,19.5,1.05107,53,2025,2,12,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Karl-Anthony Towns,43,32,18,2,2,0.0,0.467,0.2,0.504,34.7,0.7,3,0.5,95.0,95.0,21.6,55,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,12.0,2.6,1.2,2.3,0.4655,0.4142,0.8084999999999999,25.630000000000003,117.6,115.7,19.14,1.17499,54,2025,2,20,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Karl-Anthony Towns,29,23,7,4,1,1.0,0.667,0.333,0.705,30.0,6.5,4,0.667,116.0,136.0,19.1,56,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,11.2,2.8,1.2,2.6,0.4933,0.4475,0.7752,25.79,117.6,118.0,19.48,0.91144,55,2025,2,21,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Karl-Anthony Towns,41,24,18,0,0,0.0,0.45,0.75,0.563,24.0,0.7,1,1.0,117.0,119.0,18.4,57,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,11.9,2.7,1.0,2.5,0.4854000000000001,0.4725,0.7752,25.8,115.7,119.5,19.15,1.05477,56,2025,2,23,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,10.9,2.2,1.0,2.5,0.4354000000000001,0.4725,0.7085,23.800000000000004,102.8,108.1,17.71,1.28,57,2025,2,26,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Karl-Anthony Towns,31,11,7,2,0,1.0,0.364,0.2,0.446,18.4,-8.7,1,0.667,93.0,113.0,6.1,59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,11.0,2.1,1.0,2.3,0.4468000000000001,0.4425,0.6752,23.69,103.4,106.1,17.97,1.24579,58,2025,2,28,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
