Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIN,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Karl-Anthony Towns,35,27,6,3,0,1.0,0.458,0.2,0.533,30.5,1.4,1,1.0,109.0,107.0,16.6,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.6,7.8,3.1,0.7,2.3,0.5471,0.5636,0.8571,28.15,129.1,111.3,20.28,1.10379,43,2024,1,24,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Karl-Anthony Towns,37,27,10,3,0,0.0,0.8,0.667,0.85,29.4,5.2,6,0.5,113.0,107.0,19.2,45,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,8.1,3.3,0.7,2.6,0.5771,0.597,0.8238,27.83,128.5,110.4,20.72,1.10542,44,2024,1,25,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Karl-Anthony Towns,32,19,5,4,1,2.0,0.563,0.25,0.578,29.4,-3.5,3,0.0,103.0,121.0,13.5,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,8.0,3.2,0.5,2.7,0.5755000000000001,0.522,0.7238,27.9,126.2,113.5,19.57,0.946186,45,2024,1,27,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Karl-Anthony Towns,39,21,10,6,1,1.0,0.4,0.5,0.567,24.6,7.5,2,0.875,122.0,108.0,19.0,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,7.7,3.2,0.4,2.8,0.5684,0.5434,0.7112999999999999,28.130000000000003,125.1,112.3,19.130000000000003,1.23251,46,2024,1,29,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Karl-Anthony Towns,31,29,9,4,1,0.0,0.733,0.667,0.843,30.1,16.3,3,0.6,142.0,93.0,25.6,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,7.8,3.5,0.3,3.1,0.5542,0.5101000000000001,0.6856,29.32,118.8,112.4,19.24,1.27266,47,2024,1,31,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Karl-Anthony Towns,35,19,3,1,0,2.0,0.412,0.286,0.519,30.6,-7.8,6,1.0,76.0,114.0,6.5,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,7.5,3.1,0.3,3.3,0.5371,0.4887,0.7356,30.110000000000003,115.7,111.8,18.82,0.959256,48,2024,2,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Karl-Anthony Towns,27,14,10,0,0,2.0,0.333,0.333,0.493,24.3,-2.1,2,1.0,99.0,87.0,8.8,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,7.9,2.7,0.3,3.4,0.5115999999999999,0.422,0.7356,29.910000000000004,110.9,108.3,17.43,0.983416,49,2024,2,4,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Karl-Anthony Towns,39,33,5,3,1,2.0,0.5,0.438,0.682,30.9,10.1,2,0.8,127.0,122.0,24.4,51,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,7.7,2.8,0.4,3.5,0.5199,0.4258,0.7489000000000001,30.78,113.3,109.7,18.910000000000004,1.13247,50,2024,2,6,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Karl-Anthony Towns,30,19,5,1,0,0.0,0.467,0.667,0.598,26.8,-6.2,1,0.5,124.0,123.0,11.3,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,7.1,2.7,0.4,3.3,0.5266,0.4674999999999999,0.6989000000000001,31.31,113.6,111.4,18.64,1.08211,51,2024,2,8,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Karl-Anthony Towns,27,24,4,3,0,1.0,0.667,0.2,0.773,27.8,10.0,1,0.875,151.0,110.0,20.2,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,6.7,2.8,0.4,2.7,0.5333,0.4208,0.7150000000000001,28.440000000000005,116.6,109.2,16.51,1.00629,52,2024,2,12,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Karl-Anthony Towns,19,13,5,1,1,0.0,0.286,0.333,0.618,30.4,-4.8,3,1.0,113.0,111.0,8.7,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.8,6.6,2.6,0.5,2.9,0.5161,0.4341,0.7150000000000001,28.43,117.0,109.6,15.72,1.041,53,2024,2,13,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Karl-Anthony Towns,30,23,8,1,1,2.0,0.615,0.5,0.735,26.4,6.9,3,1.0,131.0,88.0,19.2,55,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.4,6.4,2.4,0.6,2.6,0.4976,0.4174,0.765,28.130000000000003,118.8,107.7,15.72,1.19197,54,2024,2,15,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Karl-Anthony Towns,35,22,14,3,1,0.0,0.409,0.333,0.481,30.6,2.1,3,0.5,102.0,115.0,15.7,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,7.3,2.3,0.6,2.6,0.4822,0.4257000000000001,0.8150000000000001,28.25,118.7,107.1,15.94,1.11043,55,2024,2,23,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Karl-Anthony Towns,36,28,9,4,1,2.0,0.471,0.5,0.682,28.0,13.5,2,1.0,127.0,84.0,24.0,57,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,7.2,2.1,0.6,2.6,0.4892999999999999,0.4257000000000001,0.8275,28.59,119.2,104.7,16.44,1.17078,56,2024,2,24,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.5,6.3,1.7,0.5,2.3,0.416,0.359,0.7675000000000001,25.58,105.0,95.4,13.88,1.15069,57,2024,2,27,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Karl-Anthony Towns,37,13,11,2,3,1.0,0.385,0.429,0.5,21.5,-2.9,4,0.0,78.0,94.0,10.3,59,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,7.1,1.8,0.8,2.1,0.4133,0.3733,0.6675000000000001,24.67,105.2,93.4,14.26,1.1746,58,2024,2,28,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Karl-Anthony Towns,37,19,6,5,1,0.0,0.412,0.167,0.495,29.0,-4.9,3,0.8,102.0,122.0,11.2,60,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.4,6.7,2.3,0.9,2.2,0.4211999999999999,0.3567,0.6475000000000001,25.14,105.5,96.9,14.5,1.15613,59,2024,3,1,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Karl-Anthony Towns,34,18,9,8,0,0.0,0.389,0.286,0.477,29.7,4.9,3,1.0,104.0,103.0,13.1,61,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,7.1,2.8,0.8,2.3,0.4101,0.3415,0.6675,25.02,103.2,95.0,13.37,1.08491,60,2024,3,3,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Karl-Anthony Towns,21,14,4,1,0,2.0,0.417,0.0,0.478,33.1,-9.5,1,0.667,105.0,124.0,8.3,62,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.4,7.0,2.8,0.8,2.3,0.4051,0.2748,0.6841999999999999,25.65,101.3,95.1,13.07,0.880766,61,2024,3,4,0,1.0,6.123233995736766e-17,0.0,1.0
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,63,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.6,2.5,0.8,2.2,0.3384,0.2548,0.5967,22.87,86.2,84.1,11.05,1.15732,62,2024,3,7,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,6.1,2.4,0.7,1.9,0.3097999999999999,0.2214999999999999,0.4967,19.83,74.9,73.0,10.18,1.12804,63,2024,3,8,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,5.3,2.3,0.6,1.6,0.2482999999999999,0.1714999999999999,0.3966999999999999,17.19,61.8,64.2,8.26,1.20138,64,2024,3,10,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,3.9,2.0,0.5,1.3,0.2073999999999999,0.1382,0.3466999999999999,14.13,51.6,52.7,6.69,1.23031,65,2024,3,12,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4,3.0,1.6,0.4,1.1,0.1603,0.0881999999999999,0.2466999999999999,11.330000000000002,38.9,44.3,4.290000000000001,1.18836,66,2024,3,16,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,68,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4,3.0,1.6,0.4,1.1,0.1603,0.0881999999999999,0.2466999999999999,11.330000000000002,38.9,44.3,4.290000000000001,1.18349,67,2024,3,18,0,1.0,6.123233995736766e-17,0.0,1.0
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1.9,1.4,0.1,0.7,0.1217999999999999,0.0452999999999999,0.2466999999999999,9.18,31.1,34.9,3.26,1.08947,68,2024,3,19,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,70,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.3,0.9,0.0,0.4,0.0806,0.0285999999999999,0.1667,6.28,20.9,22.7,2.14,1.16005,69,2024,3,22,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.4,0.1,0.0,0.1,0.0417,0.0,0.0667,3.31,10.5,12.4,0.8300000000000001,1.17591,70,2024,3,24,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21035,71,2024,3,27,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,73,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11873,72,2024,3,29,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29383,73,2024,3,31,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,75,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23579,74,2024,4,2,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,76,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16536,75,2024,4,3,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,77,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994584,76,2024,4,5,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,78,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944959,77,2024,4,7,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15274,78,2024,4,9,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962513,79,2024,4,10,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Karl-Anthony Towns,28,11,5,8,0,1.0,0.364,0.167,0.463,24.5,0.4,3,1.0,99.0,110.0,9.3,81,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.5,0.8,0.0,0.3,0.0364,0.0167,0.1,2.45,9.9,11.0,0.93,1.15549,80,2024,4,12,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Karl-Anthony Towns,29,10,6,2,0,0.0,0.375,0.25,0.512,22.5,-12.4,5,0.75,84.0,140.0,2.6,82,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.1,1.0,0.0,0.8,0.0739,0.0417,0.175,4.7,18.3,25.0,1.19,1.11039,81,2024,4,14,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
