Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Bradley Beal,2024-01-21,38,25,4,3,1,0.0,0.688,0.0,0.722,23.0,0.9,2,1.0,134.0,116.0,19.3,42,1,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.3,1.0,2.2,0.5321,0.2383,0.6833,23.46,117.3,118.4,15.2,1.10539
Bradley Beal,2024-01-22,38,18,4,5,0,0.0,0.412,0.5,0.503,24.3,-6.4,1,1.0,104.0,126.0,12.6,43,1,0,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.7,0.9,1.9,0.5233,0.255,0.6833,23.130000000000003,118.0,121.9,15.279999999999998,0.965309
Bradley Beal,2024-01-24,36,20,7,7,1,1.0,0.533,0.429,0.63,21.6,2.9,2,0.5,136.0,112.0,18.2,44,0,0,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.0,0.9,1.8,0.5416000000000001,0.2979,0.6333,22.42,121.3,118.6,15.94,1.15031
Bradley Beal,2024-01-26,34,12,4,3,1,1.0,0.385,0.2,0.446,23.2,-14.1,6,1.0,74.0,126.0,2.3,45,0,0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.4,1.0,2.2,0.5189999999999999,0.2846,0.6333,22.18,115.1,120.2,13.86,1.08252
Bradley Beal,2024-01-28,35,9,5,6,1,0.0,0.308,0.0,0.305,24.4,-11.0,4,0.25,69.0,118.0,1.8,46,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.5,1.1,2.5,0.5081,0.2846,0.6083000000000001,23.08,111.3,119.9,13.13,1.08108
Bradley Beal,2024-01-29,39,19,5,7,1,0.0,0.381,0.222,0.443,25.6,-4.7,1,1.0,102.0,114.0,12.7,47,0,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,5.0,1.0,2.4,0.4995,0.3068,0.6583,23.26,112.7,117.1,13.64,1.30924
Bradley Beal,2024-01-31,36,12,4,5,0,0.0,0.375,0.333,0.564,16.6,-8.5,3,0.833,116.0,127.0,8.9,48,0,0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.1,0.9,2.4,0.4703,0.2601,0.6416000000000001,21.75,109.0,118.6,11.52,1.06455
Bradley Beal,2024-02-02,40,14,4,10,0,0.0,0.313,0.0,0.394,23.9,-10.8,4,1.0,94.0,137.0,8.6,49,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.6,0.7,2.4,0.4324,0.1934,0.7083,21.79,105.9,120.1,10.6,1.11709
Bradley Beal,2024-02-04,31,43,2,6,2,0.0,0.762,0.8,0.893,34.7,18.7,2,1.0,168.0,109.0,39.1,50,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,5.7,0.7,2.5,0.4657,0.2734,0.7583,23.44,112.3,119.5,13.489999999999998,1.07004
Bradley Beal,2024-02-06,38,25,10,3,3,0.0,0.455,0.25,0.517,32.0,1.0,4,0.6,98.0,100.0,16.5,51,1,0,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,5.5,1.0,2.9,0.4612,0.2734,0.8183,24.93,109.5,118.5,14.0,1.19839
Bradley Beal,2024-02-08,37,30,2,7,1,0.0,0.524,0.667,0.686,32.8,0.0,5,1.0,114.0,122.0,20.8,52,1,0,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.7,5.9,1.0,3.2,0.4448,0.3401,0.8183,25.910000000000004,107.5,119.1,14.15,1.16389
Bradley Beal,2024-02-10,34,15,6,5,2,0.0,0.438,0.25,0.469,22.0,-3.2,2,0.0,98.0,111.0,11.1,53,0,1,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,5.9,1.2,3.3,0.4474,0.3151,0.7182999999999999,25.68,106.9,117.6,14.0,1.05314
Bradley Beal,2024-02-13,5,5,1,0,0,0.0,1.0,1.0,1.25,18.3,20.3,0,0.0,250.0,125.0,4.7,54,1,1,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.3,5.2,1.1,3.1,0.4941,0.3722,0.6683,25.35,118.3,118.9,12.65,1.22115
Bradley Beal,2024-02-14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55,1,1,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,4.9,1.0,2.5,0.4556,0.3522,0.5683,23.03,110.9,106.3,12.419999999999998,1.15567
Bradley Beal,2024-02-22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,56,0,1,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.3,0.9,2.1,0.4248,0.3522,0.5433,20.59,104.0,94.5,12.239999999999998,0.882039
Bradley Beal,2024-02-23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57,0,1,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.6,0.8,2.0,0.3867,0.33,0.4432999999999999,18.03,93.8,83.1,10.97,1.17132
Bradley Beal,2024-02-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58,1,1,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.1,0.8,1.7,0.3492,0.2967,0.36,16.369999999999997,82.2,70.4,10.08,1.11597
Bradley Beal,2024-02-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59,1,1,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.8,1.3,0.3179,0.2967,0.26,13.98,72.8,56.7,9.22,1.06111
Bradley Beal,2024-03-02,20,7,2,2,0,0.0,0.5,1.0,0.583,16.3,-3.7,2,0.0,96.0,121.0,4.4,60,1,1,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.7,0.6,1.3,0.2916999999999999,0.3167,0.16,12.14,65.6,57.9,5.75,1.0266
Bradley Beal,2024-03-03,34,31,4,6,0,1.0,0.714,0.6,0.842,30.2,10.7,7,0.8,125.0,121.0,23.5,61,1,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.3,1.6,0.3176,0.3517,0.18,11.96,68.3,60.0,6.45,1.28812
Bradley Beal,2024-03-05,36,16,6,6,2,0.0,0.333,0.4,0.424,26.6,-3.6,2,1.0,93.0,104.0,10.6,62,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.4,1.3,0.2985,0.325,0.18,11.34,66.2,58.2,5.430000000000001,1.20285
Bradley Beal,2024-03-07,33,20,2,8,1,1.0,0.5,0.25,0.563,26.1,1.1,2,0.75,124.0,118.0,17.1,63,1,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,2.2,0.3,1.3,0.3047,0.325,0.255,11.750000000000002,68.8,58.9,6.03,1.33222
Bradley Beal,2024-03-09,38,25,1,4,3,0.0,0.5,0.6,0.599,25.8,6.6,1,1.0,125.0,120.0,18.5,64,1,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.6,0.6,1.4,0.2547,0.285,0.355,12.5,56.3,58.4,7.409999999999999,1.13678
Bradley Beal,2024-03-11,36,24,5,4,3,0.0,0.526,0.286,0.604,26.4,5.1,1,1.0,134.0,117.0,20.6,65,0,0,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.9,1.5,0.3073,0.3136,0.4549999999999999,15.14,69.7,70.1,9.47,1.2766
Bradley Beal,2024-03-14,36,22,3,7,1,1.0,0.529,0.5,0.615,24.2,5.5,3,1.0,127.0,134.0,17.8,66,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.7,1.0,1.8,0.3601999999999999,0.3636,0.5549999999999999,17.56,82.4,83.5,11.25,1.13679
Bradley Beal,2024-03-15,36,15,6,7,0,0.0,0.636,0.333,0.682,16.3,3.0,2,0.0,129.0,106.0,14.8,67,0,1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.4,1.0,2.0,0.4237999999999999,0.3969,0.5549999999999999,19.19,95.3,94.1,12.73,0.978044
Bradley Beal,2024-03-17,37,28,4,7,1,1.0,0.733,0.333,0.794,25.2,2.9,3,0.833,142.0,144.0,25.9,68,0,0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.1,1.1,2.3,0.4971,0.4301999999999999,0.6383,21.71,109.5,108.5,15.32,1.13483
Bradley Beal,2024-03-20,37,3,6,7,1,2.0,0.167,0.25,0.25,12.3,-7.2,5,0.0,71.0,105.0,2.9,69,1,1,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.8,1.2,2.8,0.5138,0.4551999999999999,0.6383,22.94,116.6,119.0,15.61,0.931661
Bradley Beal,2024-03-21,37,12,4,9,0,1.0,0.571,0.5,0.761,16.2,-1.7,5,1.0,125.0,127.0,11.1,70,1,0,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.5,1.2,3.1,0.5208999999999999,0.4051999999999999,0.7383,22.93,119.5,119.6,16.28,1.31639
Bradley Beal,2024-03-23,28,13,1,12,0,0.0,0.6,0.333,0.65,17.5,5.4,1,0.0,147.0,117.0,15.7,71,0,1,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8,7.1,1.2,2.5,0.5095,0.3785,0.6583,21.66,121.7,119.2,15.5,0.931107
Bradley Beal,2024-03-25,30,9,5,6,2,0.0,0.364,0.25,0.409,18.3,-1.2,1,0.0,94.0,103.0,9.6,72,0,1,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.7,7.1,1.2,2.4,0.5126000000000001,0.3635,0.5583,20.83,121.8,119.1,15.4,1.28605
Bradley Beal,2024-03-27,37,10,4,7,1,1.0,0.273,0.429,0.421,19.9,-3.0,4,0.5,90.0,108.0,6.9,73,0,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,7.0,1.2,2.6,0.4899,0.3814,0.5333,20.21,118.4,118.1,14.38,0.998183
Bradley Beal,2024-03-29,30,15,3,2,1,1.0,0.462,0.6,0.577,20.5,0.5,1,0.0,119.0,138.0,11.7,74,0,1,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.8,1.0,2.6,0.4861000000000001,0.3814,0.4333,19.68,117.8,119.9,13.7,1.15625
Bradley Beal,2024-04-01,39,13,9,6,2,1.0,0.625,0.75,0.813,12.3,5.9,3,0.0,139.0,117.0,16.0,75,0,1,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,7.0,0.9,2.8,0.4960000000000001,0.4277999999999999,0.3333,18.27,118.3,119.9,13.24,1.11678
Bradley Beal,2024-04-03,32,7,6,7,2,0.0,0.333,0.333,0.389,13.5,-0.3,1,0.0,115.0,102.0,9.2,76,1,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,7.0,1.0,2.6,0.4763999999999999,0.4110999999999999,0.2333,17.2,117.1,116.7,12.38,1.0816
Bradley Beal,2024-04-05,27,14,3,2,0,0.0,0.667,0.667,0.778,18.5,1.8,2,0.0,110.0,96.0,9.2,77,1,1,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.5,1.0,2.6,0.4795,0.4445,0.2333,17.419999999999998,115.2,115.7,11.82,0.794021
Bradley Beal,2024-04-07,39,33,3,5,0,2.0,0.684,0.875,0.868,25.2,14.8,3,0.0,140.0,124.0,27.3,78,1,1,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.3,0.9,2.6,0.4745999999999999,0.4987,0.1499999999999999,17.419999999999998,115.0,113.7,11.96,1.12192
Bradley Beal,2024-04-09,39,19,7,3,1,5.0,0.462,0.5,0.607,19.7,6.0,2,1.0,115.0,106.0,19.0,79,1,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.9,0.9,2.3,0.5041,0.5237,0.25,18.16,119.4,113.8,13.57,1.14996
Bradley Beal,2024-04-10,34,26,5,4,0,0.0,0.529,0.571,0.693,26.9,-0.5,3,1.0,122.0,112.0,18.2,80,0,0,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,5.4,0.9,2.1,0.4999,0.5307999999999999,0.25,19.23,119.1,112.3,14.28,0.895268
Bradley Beal,2024-04-12,34,20,9,4,2,1.0,0.692,0.333,0.744,22.9,8.6,3,1.0,128.0,108.0,19.3,81,0,0,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.4,4.6,1.1,2.3,0.5090999999999999,0.5307999999999999,0.35,19.77,117.2,111.4,14.64,1.31675
Bradley Beal,2024-04-14,38,36,6,5,2,1.0,0.667,1.0,0.823,27.6,19.6,1,1.0,170.0,115.0,34.3,82,0,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,1.1,2.3,0.5394,0.6058,0.45,20.7,124.8,112.6,17.11,1.02095
