Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIA,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Jimmy Butler,2024-02-07,34,17,11,11,3,1.0,0.417,0.333,0.581,19.4,15.5,0,1.0,143.0,93.0,25.7,52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.7,6.6,4.8,1.8,1.4,0.5588,0.6,0.8775000000000001,22.79,138.8,115.5,21.42,1.11881
Jimmy Butler,2024-02-11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,6.2,4.6,1.8,1.4,0.5087999999999999,0.54,0.7775000000000001,21.03,124.4,103.2,20.2,1.16597
Jimmy Butler,2024-02-13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,5.8,4.3,1.6,1.0,0.4688,0.49,0.7025,18.84,114.4,92.0,19.11,0.951785
Jimmy Butler,2024-02-14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.5,3.9,1.4,0.9,0.4051999999999999,0.4232999999999999,0.6025,16.869999999999997,100.0,76.8,17.43,1.22905
Jimmy Butler,2024-02-23,27,23,9,6,3,1.0,0.583,1.0,0.666,33.7,19.6,3,0.667,129.0,86.0,24.2,56,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,5.6,4.1,1.4,1.2,0.4085,0.49,0.5859,17.310000000000002,99.1,72.4,17.15,0.968411
Jimmy Butler,2024-02-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.9,4.8,3.7,1.3,1.2,0.3501999999999999,0.39,0.4859,15.32,81.4,59.8,14.329999999999998,1.09772
Jimmy Butler,2024-02-27,33,22,4,9,4,2.0,0.583,0.5,0.689,24.7,18.3,1,0.778,152.0,96.0,26.7,58,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.5,4.0,1.6,1.2,0.3371,0.3733000000000001,0.4887,15.03,80.9,58.4,14.01,0.955439
Jimmy Butler,2024-02-29,40,21,7,3,1,0.0,0.412,0.25,0.501,23.2,2.7,0,0.667,116.0,111.0,16.7,59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,4.3,4.0,1.6,1.0,0.3082999999999999,0.2983,0.4862,15.27,78.0,59.2,13.32,0.948617
Jimmy Butler,2024-03-02,36,37,3,7,1,1.0,0.632,1.0,0.776,33.0,13.6,2,0.909,151.0,131.0,33.6,60,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.3,4.2,4.4,1.5,1.1,0.3294,0.3583,0.4771000000000001,15.89,82.0,60.9,15.080000000000002,1.17332
Jimmy Butler,2024-03-05,37,26,6,8,2,0.0,0.538,0.333,0.711,25.5,9.0,2,0.917,148.0,116.0,27.1,61,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,4.0,4.4,1.4,0.8,0.3165,0.3416,0.4938,15.95,83.9,63.3,15.4,1.12228
Jimmy Butler,2024-03-07,38,14,4,5,2,0.0,0.5,0.5,0.543,24.2,-7.7,6,0.5,80.0,119.0,7.5,62,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,3.3,3.8,1.3,1.4,0.3248,0.3583,0.4438000000000001,16.43,77.6,65.9,13.580000000000002,1.32128
Jimmy Butler,2024-03-08,37,20,10,8,0,0.0,0.5,0.0,0.536,25.5,3.7,1,0.667,122.0,119.0,19.2,63,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,4.3,4.6,1.3,1.5,0.3748,0.3583,0.5105000000000001,18.98,89.8,77.8,15.5,1.15746
Jimmy Butler,2024-03-10,36,23,3,4,1,1.0,0.45,0.0,0.508,28.0,-1.3,2,0.833,110.0,115.0,15.2,64,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.6,4.6,5.0,1.4,1.7,0.4198,0.3583,0.5938000000000001,21.78,100.8,89.3,17.02,0.99975
Jimmy Butler,2024-03-13,36,15,5,2,0,1.0,0.375,0.5,0.444,25.0,-2.0,1,1.0,98.0,117.0,9.2,65,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,5.1,5.2,1.4,1.8,0.4573,0.4083,0.6938000000000001,24.28,110.6,101.0,17.94,1.16882
Jimmy Butler,2024-03-15,31,14,4,3,2,0.0,0.455,0.0,0.53,20.1,-1.8,1,0.8,111.0,101.0,11.8,66,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,4.6,4.9,1.3,1.6,0.4445,0.3083,0.7071000000000001,22.92,108.8,102.5,16.7,0.929609
Jimmy Butler,2024-03-17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,4.6,4.9,1.3,1.6,0.4445,0.3083,0.7071000000000001,22.92,108.8,102.5,16.7,1.07946
Jimmy Butler,2024-03-18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,68,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.2,4.0,0.9,1.5,0.3862,0.2583,0.6293,20.45,93.6,92.9,14.03,1.01331
Jimmy Butler,2024-03-20,37,30,4,5,4,0.0,0.579,0.5,0.679,31.8,14.3,2,0.857,134.0,110.0,27.4,69,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,3.9,4.2,1.2,1.7,0.4029,0.2833,0.6483000000000001,21.31,95.4,92.8,15.1,1.0624
Jimmy Butler,2024-03-22,36,17,4,5,1,0.0,0.417,0.0,0.564,20.6,3.3,0,1.0,129.0,129.0,16.7,70,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,4.0,4.0,1.2,1.5,0.3814,0.1833,0.6574000000000001,20.07,93.2,92.6,13.41,1.18049
Jimmy Butler,2024-03-24,24,15,3,6,1,0.0,0.5,0.5,0.753,23.0,7.0,2,0.889,146.0,94.0,14.5,71,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,3.7,3.8,1.1,1.5,0.3776,0.2,0.6546000000000001,19.82,93.0,90.4,12.15,1.13274
Jimmy Butler,2024-03-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,3.3,3.3,0.9,0.9,0.3276,0.15,0.6046000000000001,17.4,85.0,78.5,11.4,1.11274
Jimmy Butler,2024-03-29,25,8,4,8,1,0.0,0.5,0.333,0.752,9.5,5.5,0,1.0,186.0,85.0,13.4,73,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.2,2.7,3.3,1.0,0.8,0.3276,0.1833,0.6379,15.8,91.4,75.1,10.82,1.16364
Jimmy Butler,2024-03-31,35,17,7,4,0,0.0,0.455,0.0,0.568,19.3,-2.9,0,0.778,134.0,113.0,15.8,74,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.6,3.1,3.3,0.9,0.6,0.3281,0.1833,0.6324000000000001,14.93,93.8,74.9,10.88,0.935217
Jimmy Butler,2024-04-02,39,17,5,6,0,0.0,0.417,0.333,0.581,23.1,-4.2,4,1.0,113.0,114.0,11.5,75,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,3.1,3.7,0.9,0.9,0.3323,0.1666,0.6324,14.74,95.3,74.6,11.11,1.12131
Jimmy Butler,2024-04-04,40,20,4,5,0,0.0,0.412,0.25,0.521,21.0,-0.5,1,1.0,123.0,120.0,15.4,76,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,3.1,3.9,0.7,0.9,0.3279999999999999,0.1916,0.6524,14.830000000000002,96.5,76.5,11.47,1.05356
Jimmy Butler,2024-04-05,29,22,3,3,1,0.0,0.429,0.333,0.628,30.3,2.0,2,1.0,121.0,112.0,16.2,77,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,3.4,4.2,0.8,1.1,0.3709,0.2249,0.7524,17.86,108.6,87.7,13.09,1.32256
Jimmy Butler,2024-04-07,39,27,7,8,1,0.0,0.438,0.333,0.634,25.0,11.7,0,1.0,148.0,123.0,27.7,78,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,4.1,5.0,0.9,1.1,0.4147,0.2582,0.8524,20.36,123.4,100.0,15.86,1.08017
Jimmy Butler,2024-04-09,44,25,8,9,3,0.0,0.5,0.333,0.634,26.0,7.7,3,0.769,126.0,95.0,25.1,79,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,4.5,5.4,0.8,1.2,0.4068,0.2415,0.8436000000000001,19.78,122.6,98.5,15.63,1.33726
Jimmy Butler,2024-04-10,36,12,4,3,2,0.0,0.625,0.667,0.75,17.1,-0.9,5,0.0,91.0,122.0,9.1,80,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,4.5,5.2,0.9,1.7,0.4276,0.3082,0.7436,19.43,118.8,97.8,14.87,1.01724
Jimmy Butler,2024-04-12,29,14,3,7,0,0.0,0.714,1.0,0.799,14.3,5.8,0,0.5,174.0,115.0,16.5,81,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.2,4.5,5.3,0.8,1.5,0.449,0.3581999999999999,0.7047000000000001,18.56,121.6,99.9,15.07,1.08191
Jimmy Butler,2024-04-14,24,15,5,4,0,0.0,0.667,0.0,0.697,20.2,2.0,1,0.75,147.0,112.0,14.8,82,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.7,5.0,5.7,0.8,1.6,0.5157,0.3581999999999999,0.7797000000000001,20.58,136.3,111.1,16.55,1.27959
