Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIA,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Jimmy Butler,2023-01-29,33,28,7,2,3,0.0,0.786,0.0,0.82,24.3,10.4,2,0.857,149.0,116.0,26.3,51,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,4.9,2.8,1.8,1.4,0.5058,0.1,0.7948999999999999,23.06,123.2,99.4,18.99,0.888169
Jimmy Butler,2023-01-31,34,23,1,5,3,1.0,0.375,0.25,0.509,33.7,7.7,2,0.667,108.0,98.0,17.7,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,4.3,2.9,1.7,1.4,0.508,0.125,0.7615999999999999,23.24,119.7,99.0,17.27,1.00076
Jimmy Butler,2023-02-02,33,10,4,5,2,0.0,0.385,0.0,0.372,22.7,-5.5,3,0.0,88.0,117.0,7.8,53,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,3.6,3.2,1.9,1.3,0.508,0.125,0.6740999999999999,22.880000000000003,117.9,99.3,16.79,1.17313
Jimmy Butler,2023-02-04,34,32,8,3,1,0.0,0.524,0.5,0.63,30.8,12.3,0,0.9,141.0,124.0,28.0,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,4.0,3.4,2.0,1.3,0.5104,0.175,0.6641,23.360000000000003,119.0,100.2,18.5,1.0129
Jimmy Butler,2023-02-08,35,25,5,7,1,0.0,0.5,0.0,0.581,29.8,6.0,2,0.875,134.0,124.0,22.2,55,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,4.2,3.8,1.9,1.3,0.4916,0.075,0.6516,23.45,116.6,100.4,17.63,1.19579
Jimmy Butler,2023-02-10,28,16,4,4,2,1.0,0.364,0.0,0.551,25.6,6.6,1,1.0,122.0,98.0,16.4,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,4.3,3.5,2.1,1.2,0.4665,0.075,0.6849000000000001,23.33,116.2,99.2,17.72,1.2467
Jimmy Butler,2023-02-11,34,22,7,6,2,2.0,0.412,0.0,0.536,32.4,8.7,3,1.0,113.0,96.0,19.6,57,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,4.6,4.0,2.1,1.4,0.4648,0.075,0.6849000000000001,24.52,114.8,96.6,18.6,1.01253
Jimmy Butler,2023-02-13,32,24,10,9,1,0.0,0.444,0.5,0.569,31.0,11.7,1,1.0,133.0,124.0,25.1,58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,5.2,4.7,1.7,1.4,0.4378,0.125,0.7049,26.07,112.7,100.1,19.1,0.977426
Jimmy Butler,2023-02-15,32,13,3,6,0,0.0,0.364,0.0,0.492,20.5,-1.6,1,1.0,124.0,134.0,11.8,59,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,5.5,5.3,1.7,1.5,0.4742,0.125,0.8049,28.12,125.1,113.5,20.28,1.30509
Jimmy Butler,2023-02-24,21,23,2,1,0,0.0,0.8,1.0,0.851,30.9,11.3,2,0.75,142.0,131.0,17.7,60,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,5.1,4.8,1.5,1.7,0.4953999999999999,0.225,0.8049,28.17,125.4,116.2,19.26,1.02815
Jimmy Butler,2023-02-25,33,28,3,6,1,0.0,0.75,0.0,0.833,25.6,12.5,3,0.8,152.0,110.0,26.3,61,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,4.7,5.2,1.3,1.8,0.4918,0.225,0.7992,28.3,125.7,115.6,19.26,1.05165
Jimmy Butler,2023-02-27,32,23,11,9,4,0.0,0.643,1.0,0.691,28.6,22.4,3,0.667,140.0,98.0,27.8,62,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,5.7,5.6,1.4,1.9,0.5186,0.3,0.7991999999999999,27.790000000000003,128.9,115.6,20.270000000000003,1.1439
Jimmy Butler,2023-03-01,27,16,3,3,1,0.0,0.75,0.0,0.82,19.0,8.8,1,1.0,158.0,132.0,16.2,63,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,5.6,5.4,1.3,1.7,0.5551,0.3,0.8991999999999999,27.42,135.9,117.1,21.11,1.06456
Jimmy Butler,2023-03-03,33,33,8,5,2,0.0,0.467,0.5,0.693,32.3,18.8,0,0.9,166.0,130.0,34.8,64,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,5.6,5.6,1.4,1.7,0.5494,0.3,0.8991999999999999,27.57,138.4,117.7,21.79,1.0902
Jimmy Butler,2023-03-04,34,15,11,7,2,0.0,0.625,1.0,0.768,14.8,10.2,2,1.0,152.0,106.0,20.4,65,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,6.2,5.6,1.5,1.7,0.5619,0.4,0.9117,26.07,140.2,115.9,21.610000000000003,1.05163
Jimmy Butler,2023-03-06,33,26,10,9,0,0.0,0.571,0.0,0.674,29.9,5.8,2,0.833,151.0,136.0,26.7,66,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,6.8,6.1,1.3,1.8,0.5826,0.4,0.8949999999999999,26.5,143.1,119.7,22.64,1.16317
Jimmy Butler,2023-03-08,35,28,5,5,2,1.0,0.571,0.0,0.68,29.5,14.5,2,0.8,143.0,110.0,27.1,67,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,6.6,6.0,1.3,1.7,0.5984999999999999,0.4,0.875,26.21,146.1,121.1,23.39,1.05142
Jimmy Butler,2023-03-10,35,33,5,3,0,1.0,0.75,1.0,0.827,26.6,12.5,1,0.889,168.0,125.0,29.5,68,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,6.1,5.4,1.2,1.7,0.6291,0.45,0.8638999999999999,25.77,149.6,121.2,23.83,1.01626
Jimmy Butler,2023-03-11,39,38,5,2,1,0.0,0.56,0.286,0.666,34.6,9.1,2,1.0,126.0,117.0,27.6,69,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,6.3,5.0,1.3,1.8,0.6487,0.4785999999999999,0.8638999999999999,27.18,149.8,119.5,25.41,1.2376
Jimmy Butler,2023-03-13,31,24,8,4,4,2.0,0.357,0.5,0.583,30.8,13.4,1,0.867,136.0,108.0,26.2,70,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.4,6.9,5.3,1.7,1.7,0.6044,0.4286,0.8756,27.17,149.2,117.2,26.26,1.08491
Jimmy Butler,2023-03-15,28,23,8,6,2,1.0,0.545,0.0,0.706,27.2,12.5,1,0.917,158.0,113.0,26.8,71,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,7.4,5.3,1.8,1.5,0.5839000000000001,0.4286,0.8873000000000001,27.33,149.8,117.5,26.31,0.880771
Jimmy Butler,2023-03-18,33,24,7,1,0,0.0,0.615,0.0,0.69,25.6,4.1,1,0.8,144.0,133.0,19.1,72,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,4.5,1.4,1.3,0.5811,0.3286,0.9006000000000001,27.03,150.2,121.0,25.44,1.13432
Jimmy Butler,2023-03-19,35,26,4,10,1,0.0,0.727,0.0,0.821,23.1,15.7,1,0.909,176.0,114.0,30.1,73,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,7.1,5.2,1.4,1.3,0.5788,0.3286,0.8915000000000001,27.44,152.0,119.2,26.83,1.21786
Jimmy Butler,2023-03-22,37,35,4,9,4,0.0,0.579,1.0,0.696,33.8,14.4,1,0.786,145.0,116.0,35.0,74,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,6.7,5.6,1.6,1.4,0.5900000000000001,0.3786,0.8801,27.59,149.9,117.8,26.85,1.30536
Jimmy Butler,2023-03-25,33,18,1,5,0,0.0,0.462,0.5,0.56,25.6,-2.6,1,0.714,124.0,159.0,13.3,75,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,5.7,5.4,1.4,1.3,0.5737,0.3286,0.8515,28.67,147.1,123.1,26.140000000000004,1.1648
Jimmy Butler,2023-03-28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,76,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.9,4.7,4.5,1.4,1.1,0.5166000000000001,0.3286,0.7682,25.68,132.0,109.5,23.47,1.02919
Jimmy Butler,2023-03-29,35,12,3,6,0,0.0,0.5,0.0,0.551,17.1,0.9,1,1.0,125.0,118.0,11.5,77,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,4.5,4.6,1.2,1.0,0.5095000000000001,0.3286,0.7882,24.44,130.2,110.3,21.910000000000004,1.12154
Jimmy Butler,2023-04-01,37,35,3,12,1,0.0,0.75,0.333,0.84,25.3,20.4,0,0.909,185.0,128.0,37.7,78,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,4.3,5.5,1.3,0.9,0.5095000000000001,0.2619,0.7902,24.31,131.9,110.6,22.73,1.20959
Jimmy Butler,2023-04-04,35,27,8,8,4,0.0,0.75,0.0,0.802,25.9,15.4,2,0.818,155.0,107.0,31.4,79,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,4.6,6.1,1.6,0.9,0.5285,0.2333,0.772,23.44,134.8,109.6,23.110000000000003,1.24817
Jimmy Butler,2023-04-06,29,24,3,6,0,0.0,0.75,0.333,0.82,23.0,11.6,0,0.833,176.0,110.0,23.5,80,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,4.1,6.3,1.2,0.8,0.5678,0.2166,0.7686,22.66,138.8,109.8,22.84,1.09071
Jimmy Butler,2023-04-07,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,81,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.1,3.3,5.7,1.0,0.7,0.5133,0.2166,0.6769000000000001,19.94,123.0,98.5,20.160000000000004,1.23873
Jimmy Butler,2023-04-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,2.6,5.6,1.0,0.6,0.4518,0.2166,0.5969,17.38,108.6,85.2,18.25,1.00025
