Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_NOP,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Zion Williamson,2021-04-09,35,37,15,8,0,0.0,0.536,0.0,0.563,41.2,16.4,2,0.636,116.0,96.0,30.3,52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,5.6,3.5,0.9,1.4,0.422,0.2,0.5198,24.45,93.9,80.7,18.87,0.994432
Zion Williamson,2021-04-11,36,38,9,4,0,2.0,0.727,0.0,0.745,34.3,9.0,4,0.75,132.0,111.0,30.7,53,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.6,3.4,0.8,1.7,0.4255,0.2,0.5048,25.22,90.9,80.9,19.25,1.25581
Zion Williamson,2021-04-12,39,30,6,4,0,1.0,0.619,0.0,0.612,29.7,1.2,3,0.5,116.0,109.0,20.8,54,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.1,5.2,3.3,0.7,1.7,0.4032,0.1,0.4691000000000001,25.04,87.3,79.8,17.69,1.23033
Zion Williamson,2021-04-14,35,25,8,7,1,2.0,0.526,0.0,0.555,34.3,6.3,4,0.625,107.0,117.0,20.6,55,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,5.5,3.4,0.8,1.7,0.3908,0.1,0.4649000000000001,24.03,85.0,79.5,16.860000000000003,0.908338
Zion Williamson,2021-04-16,31,21,6,0,1,1.0,0.5,0.0,0.509,37.0,-11.5,7,0.5,74.0,101.0,5.7,56,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.1,5.3,3.1,0.5,2.2,0.3908,0.1,0.4481999999999999,23.82,81.2,79.6,15.080000000000002,0.968481
Zion Williamson,2021-04-18,42,34,9,5,2,0.0,0.565,0.0,0.611,30.1,12.7,2,0.727,130.0,119.0,29.3,57,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,6.2,3.6,0.7,2.4,0.4473,0.1,0.5208999999999999,26.83,94.2,91.5,18.01,1.11224
Zion Williamson,2021-04-20,35,33,7,4,1,0.0,0.737,0.0,0.762,31.0,5.5,4,0.833,134.0,129.0,26.8,58,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,6.9,4.0,0.8,2.8,0.521,0.1,0.6042,29.93,107.6,104.4,20.69,1.13823
Zion Williamson,2021-04-22,23,23,7,2,0,0.0,0.75,0.0,0.81,27.8,11.5,1,1.0,162.0,105.0,21.5,59,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,7.6,4.2,0.8,2.9,0.596,0.1,0.7041999999999999,32.71,123.8,114.9,22.84,1.07926
Zion Williamson,2021-04-24,38,33,14,2,0,0.0,0.565,0.0,0.575,32.3,5.2,2,0.538,117.0,107.0,24.1,60,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,8.5,4.2,0.7,3.1,0.5858,0.0,0.668,33.33,119.0,112.5,22.2,0.966671
Zion Williamson,2021-04-26,30,23,1,5,0,0.0,0.727,1.0,0.726,27.3,2.1,3,0.545,130.0,117.0,16.5,61,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,8.2,4.1,0.5,3.2,0.6252,0.1,0.6654,32.5,121.8,111.1,22.63,0.9794
Zion Williamson,2021-04-28,31,21,2,0,2,0.0,0.471,0.0,0.523,30.8,-6.3,3,0.714,91.0,106.0,10.3,62,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,6.9,3.3,0.7,3.3,0.6186999999999999,0.1,0.6732,31.46,119.3,112.1,20.630000000000003,0.900668
Zion Williamson,2021-04-29,34,27,8,6,1,0.0,0.5,0.0,0.524,29.8,10.5,0,0.75,125.0,97.0,24.6,63,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.8,3.5,0.8,2.9,0.596,0.1,0.6731999999999999,31.01,118.6,110.7,20.02,1.00011
Zion Williamson,2021-05-01,42,37,9,8,1,1.0,0.824,0.0,0.784,29.1,8.0,7,0.6,126.0,116.0,32.1,64,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,7.1,3.9,0.9,3.3,0.6164999999999999,0.1,0.6832,30.95,119.6,111.4,21.15,1.10278
Zion Williamson,2021-05-03,37,32,8,1,0,2.0,0.5,0.0,0.555,35.6,3.3,4,0.727,107.0,120.0,20.9,65,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,7.1,3.3,0.8,3.3,0.6138999999999999,0.1,0.6934,31.08,119.6,111.7,21.18,0.798715
Zion Williamson,2021-05-04,37,23,12,7,4,0.0,0.471,0.0,0.56,28.8,6.6,6,0.875,106.0,94.0,22.4,66,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,7.7,4.0,1.1,3.2,0.611,0.1,0.7308999999999999,30.26,122.8,111.0,22.85,1.01005
Zion Williamson,2021-05-07,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,6.8,3.5,0.9,3.0,0.5545,0.1,0.6582,27.25,109.8,99.1,19.92,1.1165
Zion Williamson,2021-05-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,68,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,6.1,3.1,0.8,2.6,0.4808,0.1,0.5749,24.15,96.4,86.2,17.240000000000002,1.0719
Zion Williamson,2021-05-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,5.4,2.9,0.8,2.5,0.4058,0.1,0.4749,21.37,80.2,75.7,15.09,0.967033
Zion Williamson,2021-05-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,70,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,4.0,2.7,0.8,2.3,0.3492999999999999,0.1,0.4210999999999999,18.14,68.5,65.0,12.68,1.36673
Zion Williamson,2021-05-14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.9,2.2,0.8,2.0,0.2766,0.0,0.3665999999999999,15.41,55.5,53.3,11.03,1.18367
Zion Williamson,2021-05-16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,3.7,2.2,0.6,1.7,0.2294999999999999,0.0,0.2952,12.330000000000002,46.4,42.7,10.0,1.10511
