Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,0,1,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.2,1.0,1.8,0.3379999999999999,0.1911,0.5536,22.380000000000003,84.1,87.1,14.1,1.11888,35,2022,1,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Brandon Ingram,31,10,4,7,0,1.0,0.167,0.143,0.253,25.8,-6.7,0,0.75,84.0,125.0,3.8,37,1,0,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.3,4.4,0.6,1.2,0.3047,0.1804,0.5286,22.95,83.3,88.7,13.29,1.18683,36,2022,1,3,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Brandon Ingram,33,16,6,5,1,0.0,0.278,0.0,0.372,33.3,-13.4,5,0.75,76.0,127.0,4.7,38,1,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,4.4,0.7,1.7,0.2851,0.1304,0.5035999999999999,23.73,76.6,91.7,11.55,0.901331,37,2022,1,4,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Brandon Ingram,35,32,11,6,0,0.0,0.571,0.25,0.653,32.5,14.1,2,0.875,130.0,98.0,27.2,39,1,0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.1,0.6,1.8,0.2982,0.1554,0.5286,23.77,78.8,90.0,12.24,0.995225,38,2022,1,6,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Brandon Ingram,35,22,5,4,0,0.0,0.462,0.5,0.632,25.5,3.9,1,0.9,136.0,125.0,18.2,40,0,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.7,4.1,0.5,1.7,0.292,0.1553999999999999,0.5453,22.77,80.1,91.2,11.51,1.05148,39,2022,1,9,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Brandon Ingram,37,33,4,9,1,1.0,0.579,0.857,0.778,30.3,10.6,5,1.0,134.0,124.0,27.1,41,1,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,4.5,0.3,1.9,0.3123999999999999,0.2036,0.5675000000000001,23.48,82.6,93.3,12.48,1.09687,40,2022,1,11,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Brandon Ingram,33,24,5,6,1,0.0,0.526,0.25,0.578,28.5,7.2,1,0.75,123.0,94.0,19.2,42,1,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.3,0.4,1.7,0.3105,0.2,0.6025,22.93,83.2,91.6,12.279999999999998,0.884495,41,2022,1,13,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Brandon Ingram,34,22,4,8,0,1.0,0.381,0.333,0.465,31.7,2.0,1,0.667,109.0,132.0,16.2,43,0,0,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.7,0.4,1.6,0.2964,0.2332999999999999,0.5692,22.65,81.9,93.2,11.63,1.29353,42,2022,1,15,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Brandon Ingram,35,15,10,6,1,0.0,0.316,0.0,0.369,27.6,-2.4,1,1.0,88.0,110.0,11.3,44,0,0,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,5.1,0.4,1.6,0.328,0.2332999999999999,0.6692,23.52,88.0,93.5,12.77,1.20333,43,2022,1,17,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Brandon Ingram,27,15,5,6,1,0.0,0.4,1.0,0.555,30.2,2.3,3,0.75,104.0,98.0,11.7,45,0,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.7,0.5,1.9,0.368,0.3333,0.7442,26.54,98.4,103.3,13.94,1.08357,44,2022,1,20,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,1,1,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.7,0.5,1.9,0.368,0.3333,0.7442,26.54,98.4,103.3,13.94,1.11619,45,2022,1,24,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,0,1,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.5,1.9,0.3513,0.319,0.6692,23.96,90.0,90.8,13.56,1.11012,46,2022,1,25,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,1,1,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.5,0.4,1.4,0.3235,0.319,0.5942000000000001,20.630000000000003,82.4,78.1,13.09,1.12824,47,2022,1,28,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,1,1,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.9,0.4,1.2,0.2664,0.294,0.5067,17.380000000000003,69.4,68.3,10.37,1.06759,48,2022,1,29,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,0,1,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.5,0.4,1.1,0.2202,0.244,0.4166999999999999,14.830000000000002,55.8,55.8,8.55,1.20577,49,2022,1,31,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Brandon Ingram,32,26,3,4,1,1.0,0.444,1.0,0.58,28.6,9.4,0,0.9,139.0,103.0,21.2,51,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3.0,0.4,0.6,0.2067,0.2583,0.4067,14.66,56.3,53.7,7.959999999999999,1.10092,50,2022,2,1,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Brandon Ingram,38,23,4,12,1,2.0,0.4,0.0,0.498,30.3,5.8,1,1.0,121.0,114.0,22.8,52,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.6,0.4,0.6,0.1941,0.2333,0.4317,14.84,56.1,55.7,8.32,1.14802,51,2022,2,4,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Brandon Ingram,36,33,3,12,3,1.0,0.571,0.6,0.661,37.7,13.3,4,0.667,126.0,106.0,29.7,53,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,0.7,0.9,0.2131,0.26,0.4317,15.44,57.8,53.1,9.669999999999998,1.26402,52,2022,2,6,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Brandon Ingram,34,26,2,2,0,3.0,0.647,0.333,0.693,30.8,0.0,5,0.75,104.0,105.0,16.0,54,1,0,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,3.6,0.6,1.3,0.2461999999999999,0.2933,0.4067,15.760000000000002,59.4,52.6,10.14,1.1611,53,2022,2,8,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Brandon Ingram,33,15,3,1,0,1.0,0.5,0.333,0.563,24.2,-9.3,5,0.667,84.0,126.0,4.3,55,1,0,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.1,0.5,1.5,0.2562,0.2266,0.3984,15.160000000000002,57.4,55.4,9.4,0.99552,54,2022,2,10,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Brandon Ingram,35,22,2,2,0,0.0,0.474,0.2,0.541,28.6,-7.1,3,1.0,102.0,131.0,10.1,56,1,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7,3.3,0.5,1.8,0.3036,0.2466,0.4984,18.020000000000003,67.6,68.5,10.41,1.11985,55,2022,2,12,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Brandon Ingram,29,10,11,8,1,2.0,0.571,0.0,0.601,17.8,8.0,2,0.667,127.0,83.0,14.4,57,1,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8,4.1,0.6,2.0,0.3607,0.2466,0.5650999999999999,19.8,80.3,76.8,11.85,1.12792,56,2022,2,14,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Brandon Ingram,34,18,4,4,0,0.0,0.444,0.333,0.488,27.3,-6.1,3,1.0,96.0,130.0,8.0,58,1,0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.5,0.6,2.3,0.4051,0.2799,0.6651,22.53,89.9,89.8,12.65,1.05193,57,2022,2,15,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Brandon Ingram,35,12,5,8,1,0.0,0.286,0.0,0.28,26.8,-8.5,1,0.0,89.0,134.0,6.4,59,1,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.3,0.7,2.4,0.4337,0.2799,0.6651,25.21,98.8,103.2,13.29,1.08493,58,2022,2,17,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Brandon Ingram,34,28,5,7,0,0.0,0.529,0.0,0.641,28.4,10.9,1,0.909,144.0,112.0,24.3,60,0,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.0,0.7,2.5,0.4866,0.2799,0.756,28.05,113.2,114.4,15.72,0.962072,59,2022,2,25,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Brandon Ingram,31,19,5,8,2,0.0,0.444,0.0,0.46,30.6,0.2,3,0.5,103.0,92.0,14.1,61,0,0,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.4,0.8,2.8,0.4866,0.1799,0.716,28.25,109.6,113.3,15.01,1.02941,60,2022,2,27,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Brandon Ingram,32,33,5,6,0,0.0,0.789,0.667,0.83,32.0,13.5,3,0.5,143.0,101.0,27.2,62,1,0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5,5.8,0.7,3.0,0.5255,0.2466,0.666,28.42,111.8,112.0,15.45,1.01816,61,2022,3,2,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Brandon Ingram,30,29,8,6,1,1.0,0.688,0.333,0.778,33.0,14.5,5,1.0,130.0,89.0,25.1,63,1,0,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.2,0.5,3.1,0.5372,0.2198999999999999,0.6993,27.95,112.2,110.3,14.99,1.1408,62,2022,3,4,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Brandon Ingram,40,38,5,9,0,1.0,0.5,0.429,0.639,35.7,6.9,5,0.846,122.0,128.0,27.1,64,0,0,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.9,0.5,3.1,0.5225,0.2294999999999999,0.7089,28.44,114.0,112.6,16.1,1.00912,63,2022,3,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65,0,1,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.8,0.5,2.6,0.4725,0.1962,0.6422,26.020000000000003,105.6,100.0,15.669999999999998,1.13403,64,2022,3,8,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66,1,1,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,5.6,0.5,2.3,0.4250999999999999,0.1762,0.5422,23.16,95.4,86.9,14.66,0.958647,65,2022,3,9,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67,1,1,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.8,0.4,2.1,0.368,0.1762,0.4755,21.380000000000003,82.7,78.6,13.22,1.18587,66,2022,3,11,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,68,1,1,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.4,0.4,1.8,0.3236,0.1428999999999999,0.3755,18.65,73.1,65.6,12.419999999999998,1.09536,67,2022,3,13,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69,1,1,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.6,0.3,1.7,0.295,0.1428999999999999,0.3755,15.97,64.2,52.2,11.78,1.04042,68,2022,3,15,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,70,0,1,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3,2.9,0.3,1.6,0.2420999999999999,0.1428999999999999,0.2846,13.13,49.8,41.0,9.35,1.14682,69,2022,3,18,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.1,0.1,1.3,0.1977,0.1428999999999999,0.2346,10.07,39.5,31.8,7.94,1.03499,70,2022,3,20,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72,0,1,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.5,0.1,1.0,0.1187999999999999,0.0762,0.1846,6.87,25.2,21.7,5.220000000000001,1.07289,71,2022,3,21,0,1.0,6.123233995736766e-17,0.0,1.0
