Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Bam Adebayo,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,0,1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,0.5,2.6,0.5098,0.0,0.6698999999999999,20.380000000000003,110.0,99.1,16.4,1.20471,35,2021,3,4,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Bam Adebayo,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,1,1,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,4.7,0.4,2.3,0.4298,0.0,0.6099,17.89,95.8,86.7,13.560000000000002,1.1684,36,2021,3,11,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Bam Adebayo,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38,0,1,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,4.0,0.4,2.0,0.3673,0.0,0.5298999999999999,15.04,83.3,75.5,11.56,1.21111,37,2021,3,12,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Bam Adebayo,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,3.0,0.4,1.6,0.3211,0.0,0.4298999999999999,12.810000000000002,72.0,64.6,9.93,1.0545,38,2021,3,14,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Bam Adebayo,30,14,9,6,0,2.0,0.429,0.0,0.457,26.1,0.1,2,0.667,119.0,115.0,14.5,40,1,1,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.2,1.6,0.314,0.0,0.4966,13.24,73.4,66.8,9.71,1.09126,39,2021,3,16,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Bam Adebayo,35,15,12,6,1,0.0,0.455,0.0,0.55,21.2,5.7,3,0.833,106.0,90.0,13.9,41,0,1,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,3.1,0.3,1.5,0.2895,0.0,0.4965999999999999,13.31,71.4,65.6,9.25,1.20852,40,2021,3,17,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Bam Adebayo,26,20,8,5,1,1.0,0.727,0.0,0.758,21.5,14.6,0,0.8,167.0,133.0,23.1,42,1,1,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.2,0.3,1.4,0.2986,0.0,0.4933,13.54,72.5,67.2,9.32,1.14352,41,2021,3,19,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Bam Adebayo,36,29,10,2,2,3.0,0.524,0.0,0.591,34.3,9.7,4,0.875,107.0,96.0,23.2,43,1,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,2.7,0.4,1.5,0.301,0.0,0.4808,14.57,70.8,65.7,9.79,1.05503,42,2021,3,21,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Bam Adebayo,32,16,8,6,0,1.0,0.444,0.0,0.617,19.4,7.9,1,0.889,147.0,124.0,18.0,44,1,1,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,2.8,0.4,1.1,0.2954,0.0,0.4897,14.1,75.1,67.9,10.06,0.929658,43,2021,3,23,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Bam Adebayo,32,29,9,7,0,5.0,0.813,0.0,0.837,28.8,17.8,2,1.0,159.0,120.0,32.5,45,1,1,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.6,3.2,0.4,1.2,0.3392,0.0,0.5064,15.13,80.5,67.8,12.52,1.17916,44,2021,3,25,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Bam Adebayo,35,17,8,2,2,0.0,0.636,0.0,0.623,19.0,0.6,1,0.5,120.0,113.0,15.7,46,0,1,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,3.4,0.6,1.3,0.4027999999999999,0.0,0.5564,17.03,92.5,79.1,14.09,1.01451,45,2021,3,26,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Bam Adebayo,37,20,17,4,1,2.0,0.529,0.0,0.546,23.5,11.1,1,0.667,126.0,91.0,23.4,47,0,1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,3.8,0.7,1.4,0.4557,0.0,0.6231,19.380000000000003,105.1,88.2,16.43,0.977597,46,2021,3,29,0,1.0,6.123233995736766e-17,0.0,1.0
Bam Adebayo,35,16,8,7,1,2.0,0.4,0.0,0.524,23.5,9.5,2,0.667,116.0,94.0,17.1,48,0,1,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,4.5,0.8,1.6,0.4957,0.0,0.6898,21.73,116.7,97.6,18.14,1.1467,47,2021,3,31,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Bam Adebayo,30,19,8,6,0,1.0,0.385,0.0,0.56,29.6,-0.5,3,1.0,112.0,111.0,15.4,49,1,1,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,5.1,0.8,1.9,0.5342,0.0,0.7898,24.69,127.9,108.7,19.68,1.00741,48,2021,4,1,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Bam Adebayo,31,18,11,5,1,1.0,0.75,0.0,0.75,20.4,10.7,1,0.0,147.0,102.0,21.5,50,1,1,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,5.0,0.9,1.8,0.5662999999999999,0.0,0.7231,24.12,130.7,107.4,20.380000000000003,1.10225,49,2021,4,3,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
Bam Adebayo,33,18,10,10,3,0.0,0.643,0.0,0.587,21.6,10.9,0,0.0,141.0,123.0,23.6,51,1,1,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,5.4,1.1,1.5,0.5851000000000001,0.0,0.6397999999999999,24.16,134.2,110.7,21.35,1.02341,50,2021,4,6,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Bam Adebayo,28,13,7,4,0,2.0,0.5,0.0,0.488,24.0,-3.3,2,0.333,102.0,108.0,9.3,52,1,1,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,5.3,1.0,1.7,0.5624,0.0,0.5931,24.41,127.7,108.2,19.97,0.996547,51,2021,4,8,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Bam Adebayo,35,22,3,2,2,0.0,0.643,0.0,0.628,27.2,1.4,2,0.5,113.0,109.0,15.7,53,0,1,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.9,5.3,1.0,1.5,0.5743,0.0,0.5556,23.7,128.3,109.5,19.22,1.01628,52,2021,4,11,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Bam Adebayo,33,11,10,5,3,1.0,0.667,0.0,0.709,16.0,5.4,4,0.75,110.0,103.0,15.0,54,0,1,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,5.2,1.3,1.8,0.5966,0.0,0.5417,23.360000000000003,124.6,107.4,18.92,1.14517,53,2021,4,13,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Bam Adebayo,30,21,6,2,2,2.0,0.438,0.0,0.538,42.5,-9.3,6,0.875,86.0,128.0,12.8,55,0,1,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,4.7,1.5,2.2,0.5591,0.0,0.5292,24.73,117.3,108.2,16.95,1.11364,54,2021,4,14,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Bam Adebayo,33,17,4,4,0,0.0,0.875,0.0,0.833,16.7,-2.1,2,0.6,137.0,128.0,13.8,56,0,1,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,4.9,1.3,2.3,0.583,0.0,0.5392,24.5,119.0,109.7,16.759999999999998,1.12725,55,2021,4,16,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Bam Adebayo,33,21,15,5,2,0.0,0.563,0.0,0.577,33.0,-0.9,7,0.6,98.0,109.0,16.4,57,1,1,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,5.0,1.4,2.9,0.5864,0.0,0.5325,25.45,116.2,111.5,16.06,1.11057,56,2021,4,18,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Bam Adebayo,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58,1,1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,4.3,1.3,2.7,0.5464,0.0,0.4657999999999999,23.1,104.6,102.1,14.35,1.06525,57,2021,4,19,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
Bam Adebayo,31,23,8,5,3,1.0,0.667,0.0,0.741,25.6,20.0,1,0.875,152.0,88.0,26.0,59,0,1,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.4,4.2,1.6,2.5,0.5746,0.0,0.4532999999999999,22.7,108.6,99.8,15.41,0.880768,58,2021,4,21,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Bam Adebayo,36,16,3,5,3,1.0,0.5,0.0,0.546,26.1,-3.8,5,0.667,91.0,124.0,11.5,60,0,1,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,4.2,1.8,2.9,0.5496000000000001,0.0,0.52,23.27,103.0,102.0,14.41,1.22719,59,2021,4,23,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Bam Adebayo,35,20,6,10,2,0.0,0.538,0.0,0.622,23.2,12.4,1,0.857,143.0,108.0,23.1,61,1,1,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,4.2,1.7,3.0,0.5391,0.0,0.6057,23.43,103.2,100.5,14.36,0.936696,60,2021,4,24,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
Bam Adebayo,37,23,6,2,2,2.0,0.643,0.0,0.691,23.0,6.9,1,0.833,136.0,115.0,22.4,62,1,1,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,4.0,1.9,2.9,0.5534,0.0,0.6557,23.33,106.6,101.2,15.669999999999998,1.08398,61,2021,4,26,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
Bam Adebayo,32,21,11,2,1,0.0,0.636,0.0,0.723,23.0,4.8,2,0.875,140.0,111.0,19.4,63,1,1,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.9,4.0,1.8,2.9,0.5527,0.0,0.6931999999999999,22.910000000000004,109.3,101.4,16.04,1.27964,62,2021,4,28,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Bam Adebayo,33,13,10,6,4,0.0,0.462,0.0,0.468,19.9,3.6,0,0.5,127.0,106.0,17.1,64,0,1,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,4.1,1.9,2.5,0.5322,0.0,0.6681999999999999,23.300000000000004,111.0,101.7,16.25,1.14205,63,2021,5,1,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Bam Adebayo,34,20,7,10,1,0.0,0.692,0.0,0.698,22.4,8.8,3,0.667,135.0,119.0,21.2,65,0,1,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.9,1.8,2.2,0.5576000000000001,0.0,0.6474,21.29,115.9,100.8,17.089999999999996,0.956378,64,2021,5,2,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
Bam Adebayo,30,11,9,11,2,0.0,0.4,0.0,0.435,23.5,2.3,3,0.5,113.0,129.0,14.6,66,1,1,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,5.6,2.0,2.3,0.5101000000000001,0.0,0.6374000000000001,21.97,113.5,100.9,17.17,1.1082,65,2021,5,4,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
Bam Adebayo,33,15,4,4,2,2.0,0.6,0.0,0.638,17.9,3.0,2,0.75,118.0,104.0,13.8,67,1,1,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,5.5,2.0,1.8,0.5138,0.0,0.6524000000000001,20.46,115.5,100.4,16.91,1.27086,66,2021,5,7,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
Bam Adebayo,33,20,6,3,2,0.0,1.0,0.0,1.016,18.1,4.5,3,0.909,164.0,122.0,19.8,68,0,1,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.8,2.2,2.1,0.6138,0.0,0.7433000000000001,22.27,131.9,112.6,18.89,1.20114,67,2021,5,9,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
Bam Adebayo,35,22,7,5,1,2.0,0.667,0.0,0.674,27.0,0.1,4,0.667,121.0,117.0,18.3,69,0,1,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,5.8,2.0,2.4,0.6138,0.0,0.7224999999999999,22.41,128.8,115.5,18.12,1.27874,68,2021,5,11,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
Bam Adebayo,35,18,12,8,0,1.0,0.692,0.0,0.692,18.5,13.8,1,0.0,158.0,106.0,22.2,70,1,1,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,6.1,1.7,2.0,0.633,0.0,0.6557999999999999,21.65,135.5,113.7,19.19,1.04436,69,2021,5,13,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
Bam Adebayo,33,5,8,8,2,0.0,0.222,0.0,0.265,15.0,-3.6,2,1.0,87.0,119.0,7.5,71,0,1,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.9,1.7,2.1,0.6014,0.0,0.6701,20.83,129.9,114.8,17.630000000000003,1.1883,70,2021,5,15,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Bam Adebayo,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72,0,1,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,5.7,1.5,2.0,0.5371,0.0,0.5868,18.53,116.3,103.3,15.39,1.09143,71,2021,5,16,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
