Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MEM,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Ja Morant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,2.3,4.3,1.2,2.5,0.2691,0.1464,0.4919,18.66,65.1,69.3,8.540000000000001,1.03919,44,2025,1,24,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Ja Morant,26,11,1,7,1,0.0,0.444,0.333,0.557,22.4,-4.9,4,0.5,105.0,112.0,6.9,46,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.5,2.4,5.0,1.3,2.9,0.3135,0.1797,0.5419,20.9,75.6,80.5,9.23,1.1699,45,2025,1,25,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Ja Morant,27,10,5,2,0,0.0,0.385,0.0,0.385,24.0,-14.1,4,0.0,73.0,140.0,2.2,47,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,2.9,5.2,1.3,3.3,0.352,0.1797,0.5419,23.3,82.9,94.5,9.45,1.11356,46,2025,1,27,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Ja Morant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,2.6,4.9,1.2,2.9,0.3111,0.1597,0.4692,18.97,73.0,82.7,8.09,0.918221,47,2025,1,30,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Ja Morant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,2.1,4.5,1.1,2.4,0.2848,0.1597,0.3692,15.9,66.0,70.2,8.07,1.35705,48,2025,2,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Ja Morant,29,25,3,11,3,0.0,0.5,0.667,0.647,31.3,12.0,4,1.0,122.0,98.0,23.6,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.2,2.1,5.2,1.0,2.1,0.289,0.19,0.4192,15.12,68.7,68.3,8.9,1.06034,49,2025,2,3,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Ja Morant,25,26,5,4,2,0.0,0.643,0.429,0.781,32.9,7.7,5,0.833,134.0,104.0,19.1,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.7,2.2,4.4,1.0,2.4,0.2841,0.1829,0.4025,16.36,66.8,67.6,8.42,1.23501,50,2025,2,5,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Ja Morant,36,16,5,7,0,2.0,0.316,0.5,0.385,26.1,-2.8,1,0.5,96.0,133.0,10.7,52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,2.7,5.1,1.0,2.5,0.3157,0.2328999999999999,0.4525,18.97,76.4,80.9,9.49,1.1024,51,2025,2,8,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Ja Morant,33,26,7,6,1,0.0,0.421,0.0,0.535,30.3,5.1,2,0.833,122.0,110.0,20.4,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,5.0,1.0,2.5,0.3264999999999999,0.2328999999999999,0.4666,18.67,78.6,81.0,10.28,1.28964,52,2025,2,11,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Ja Morant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,2.6,3.7,0.7,2.0,0.2709,0.1929,0.3666,16.7,65.2,69.7,8.290000000000001,1.07566,53,2025,2,12,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Ja Morant,30,12,0,6,0,0.0,0.267,0.0,0.349,28.9,-17.4,5,0.8,70.0,132.0,0.7,55,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,2.6,4.3,0.7,2.5,0.2976,0.1929,0.4466,19.59,72.2,82.9,8.360000000000001,1.12505,54,2025,2,20,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Ja Morant,33,23,4,5,1,0.0,0.417,0.143,0.462,38.3,-5.7,7,1.0,81.0,106.0,8.1,56,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,2.9,4.1,0.7,2.8,0.2949,0.1739,0.4966,21.18,69.8,82.3,8.48,1.04677,55,2025,2,21,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Ja Morant,34,21,2,10,0,0.0,0.462,0.5,0.653,20.0,4.6,1,1.0,148.0,133.0,18.9,57,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,2.6,4.9,0.7,2.5,0.3026,0.2239,0.5966,20.78,77.3,81.6,10.15,1.00635,56,2025,2,23,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Ja Morant,37,29,4,8,2,0.0,0.28,0.083,0.465,41.3,-12.9,5,1.0,97.0,128.0,16.1,58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,3.0,5.7,0.9,3.0,0.3306,0.2322,0.6966,24.91,87.0,94.4,11.76,1.23481,57,2025,2,25,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Ja Morant,31,25,4,7,1,0.0,0.409,0.0,0.498,36.2,0.3,4,1.0,108.0,113.0,15.1,59,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,3.4,6.4,1.0,3.4,0.3715,0.2322,0.7966,28.53,97.8,105.7,13.27,1.04335,58,2025,2,28,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
