Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_IND,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Tyrese Haliburton,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,3.0,0.5,0.6,0.1323,0.0841,0.1778,7.239999999999999,36.9,36.2,4.68,1.01587,43,2024,1,23,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Tyrese Haliburton,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.4,2.3,0.0,0.2,0.1028999999999999,0.0619,0.0778,4.34,28.1,25.3,3.2,1.21888,44,2024,1,25,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Tyrese Haliburton,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.2,1.7,0.0,0.0,0.0429,0.0285999999999999,0.0778,2.15,15.1,12.2,2.49,1.07921,45,2024,1,26,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.2,1.7,0.0,0.0,0.0429,0.0285999999999999,0.0778,2.15,15.1,12.2,2.49,1.07098,46,2024,1,28,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,22,13,3,10,1,0.0,0.313,0.2,0.385,32.0,5.4,1,1.0,116.0,131.0,12.5,48,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.5,2.7,0.1,0.1,0.0742,0.0486,0.1778,5.35,26.7,25.3,3.74,1.12182,47,2024,1,30,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Tyrese Haliburton,22,15,4,5,0,2.0,0.6,0.333,0.718,22.4,14.6,1,1.0,142.0,112.0,15.1,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.9,3.2,0.1,0.2,0.1342,0.0819,0.2778,7.590000000000001,40.9,36.5,5.25,1.09211,48,2024,2,1,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Tyrese Haliburton,22,14,3,1,1,0.0,0.6,0.333,0.67,29.3,-7.3,5,1.0,90.0,126.0,7.0,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.3,1.2,3.3,0.2,0.7,0.1941999999999999,0.1152,0.3778,10.52,49.9,49.1,5.95,1.17063,49,2024,2,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,20,17,1,4,1,2.0,0.75,0.6,0.912,22.0,23.0,1,0.667,159.0,99.0,17.9,51,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.3,3.7,0.3,0.8,0.2692,0.1752,0.4445,12.72,65.8,59.0,7.74,1.20301,50,2024,2,4,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,29,18,2,7,1,2.0,0.533,0.333,0.583,27.6,0.6,2,0.0,116.0,133.0,15.8,52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,1.3,2.7,0.4,1.0,0.2796,0.1799,0.3666999999999999,13.330000000000002,62.3,60.1,6.83,1.05891,51,2024,2,6,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Tyrese Haliburton,26,5,1,11,1,1.0,0.286,0.25,0.357,17.4,-4.3,3,0.0,94.0,132.0,7.2,53,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,1.4,3.8,0.5,1.3,0.3082,0.2049,0.3666999999999999,15.07,71.7,73.3,7.55,0.971509,52,2024,2,8,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Tyrese Haliburton,30,22,3,12,0,1.0,0.5,0.444,0.679,25.9,13.4,1,0.8,151.0,115.0,23.6,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,1.7,5.0,0.5,1.4,0.3582,0.2493,0.4467,17.66,86.8,84.8,9.91,1.25032,53,2024,2,10,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Tyrese Haliburton,34,13,6,12,0,0.0,0.333,0.375,0.433,25.0,-3.7,3,0.0,95.0,118.0,11.7,55,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,2.3,6.2,0.5,1.7,0.3915,0.2868,0.4467,20.16,96.3,96.6,11.08,1.07003,54,2024,2,12,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Tyrese Haliburton,34,21,4,12,2,0.0,0.462,0.556,0.691,19.6,8.5,1,0.8,149.0,118.0,23.3,56,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.8,2.7,7.4,0.7,1.8,0.4377,0.3424,0.5267000000000001,22.12,111.2,108.4,13.41,1.10645,55,2024,2,14,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,34,25,2,13,2,0.0,0.556,0.4,0.678,29.0,6.5,5,1.0,119.0,111.0,23.1,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,2.9,8.7,0.9,2.3,0.4932999999999999,0.3823999999999999,0.6267,25.02,123.1,119.5,15.72,1.02951,56,2024,2,22,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Tyrese Haliburton,31,17,3,10,4,0.0,0.533,0.2,0.567,21.8,8.4,1,0.0,127.0,101.0,20.6,58,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,2.9,8.7,1.2,2.3,0.5153,0.3823999999999999,0.5267000000000001,24.0,124.2,116.5,16.53,1.13354,57,2024,2,25,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,32,9,0,7,2,0.0,0.182,0.167,0.33,18.0,-7.1,1,0.667,93.0,130.0,7.2,59,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.1,2.5,8.9,1.4,2.3,0.4735,0.3658,0.4934,23.56,119.3,118.3,15.74,1.13508,58,2024,2,26,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Tyrese Haliburton,34,17,3,13,1,1.0,0.467,0.375,0.567,19.9,8.6,1,0.0,137.0,116.0,20.0,60,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,2.5,10.1,1.4,1.9,0.4602,0.37,0.3934,22.62,124.0,117.3,17.04,0.984747,59,2024,2,28,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,23,0,3,3,0,0.0,0.0,0.0,0.0,14.2,-20.4,1,0.0,25.0,134.0,-2.9,61,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,2.7,10.0,1.3,1.9,0.3852,0.31,0.3267,21.84,110.6,120.8,14.96,1.19302,60,2024,3,1,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,36,12,6,8,0,1.0,0.25,0.0,0.338,22.2,-4.4,1,1.0,98.0,127.0,10.7,62,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.1,3.1,10.1,1.2,1.8,0.3569,0.2767,0.4267,21.3,108.8,120.2,14.45,1.1515,61,2024,3,3,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,32,19,6,11,0,1.0,0.533,0.3,0.633,23.1,7.3,2,0.0,136.0,120.0,19.5,63,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,3.6,10.1,1.1,1.7,0.3816,0.2817,0.4267,21.87,113.0,119.0,15.68,1.19611,62,2024,3,5,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Tyrese Haliburton,37,23,3,13,1,0.0,0.6,0.286,0.686,26.1,5.8,5,0.75,122.0,118.0,21.3,64,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,3.6,10.2,1.2,2.1,0.3916,0.2659,0.4217000000000001,21.89,110.1,119.3,15.45,1.17043,63,2024,3,7,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Tyrese Haliburton,36,20,7,8,0,0.0,0.4,0.167,0.553,28.3,-1.0,4,1.0,105.0,103.0,14.8,65,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,3.7,9.8,1.2,2.2,0.3983,0.2451,0.5217,22.22,111.1,117.8,15.76,1.09927,64,2024,3,10,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,36,18,4,12,2,2.0,0.533,0.333,0.6,24.0,5.5,4,0.0,109.0,108.0,19.7,66,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.7,9.8,1.2,2.5,0.4054,0.2228,0.4417,22.660000000000004,107.1,116.8,15.4,0.948012,65,2024,3,12,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Tyrese Haliburton,38,17,3,14,0,1.0,0.462,0.167,0.576,19.4,2.4,2,1.0,130.0,124.0,18.5,67,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,3.8,9.9,1.0,2.2,0.396,0.1994999999999999,0.4417,21.7,108.2,118.1,14.939999999999998,1.30541,66,2024,3,13,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,31,14,7,4,2,1.0,0.333,0.111,0.38,26.2,-1.7,2,1.0,87.0,96.0,9.4,68,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,4.2,9.3,0.8,2.3,0.376,0.1906,0.5417,22.14,104.2,117.6,13.82,1.16818,67,2024,3,16,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Tyrese Haliburton,32,14,6,12,1,1.0,0.286,0.111,0.432,26.0,0.9,3,1.0,108.0,114.0,13.1,69,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,4.8,9.8,0.7,2.5,0.3864,0.185,0.575,22.94,105.7,116.0,14.41,1.15157,68,2024,3,18,0,1.0,6.123233995736766e-17,0.0,1.0
Tyrese Haliburton,26,20,3,9,4,0.0,0.692,0.333,0.72,27.2,13.7,2,0.5,135.0,93.0,22.9,70,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,4.8,9.4,1.0,2.6,0.4089,0.1808,0.625,23.67,105.5,113.7,14.7,1.23125,69,2024,3,20,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,38,26,2,11,4,3.0,0.5,0.5,0.644,23.0,18.1,1,0.8,140.0,106.0,30.0,71,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,4.7,10.2,1.4,2.6,0.4589,0.2307999999999999,0.7050000000000001,24.55,117.0,110.9,17.990000000000002,1.17528,70,2024,3,22,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,33,12,6,10,2,0.0,0.385,0.333,0.462,16.4,-0.8,1,0.0,122.0,134.0,14.7,72,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,4.7,10.4,1.6,2.6,0.4724,0.2641,0.6050000000000001,23.97,119.4,111.6,18.39,0.930348,71,2024,3,24,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,31,21,1,9,2,0.0,0.583,0.667,0.844,23.1,12.8,3,1.0,148.0,126.0,20.2,73,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,4.2,10.2,1.8,2.7,0.4774,0.3008,0.7050000000000001,23.97,120.6,112.2,18.46,1.3023,72,2024,3,25,0,1.0,6.123233995736766e-17,0.0,1.0
Tyrese Haliburton,31,13,4,5,0,0.0,0.267,0.273,0.398,26.2,-6.7,2,0.667,90.0,136.0,6.4,74,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,4.3,9.4,1.7,2.4,0.4441,0.2995,0.6967000000000001,23.98,117.4,114.0,16.970000000000002,1.02466,73,2024,3,27,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,33,21,8,8,2,0.0,0.467,0.375,0.626,26.5,9.4,2,1.0,122.0,89.0,20.5,75,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,4.4,9.4,1.9,2.2,0.4508,0.3203,0.6967000000000001,23.8,119.1,112.6,17.54,1.1447,74,2024,3,29,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,27,27,4,13,1,1.0,0.6,0.571,0.785,25.9,27.7,0,1.0,180.0,109.0,31.7,76,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,4.4,9.5,1.8,1.8,0.4575,0.3441,0.7967000000000001,23.99,126.2,112.7,18.74,1.12362,75,2024,4,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
Tyrese Haliburton,37,24,3,8,2,2.0,0.409,0.357,0.535,24.9,12.5,0,1.0,133.0,122.0,22.5,77,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,4.4,8.9,2.0,1.6,0.4522,0.3631,0.7967000000000001,24.54,126.5,112.5,19.14,1.26441,76,2024,4,3,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,36,8,2,11,1,0.0,0.375,0.333,0.5,12.2,-0.4,2,0.0,122.0,116.0,10.5,78,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,3.9,9.6,1.9,1.6,0.4564,0.3853,0.6967000000000001,23.14,130.0,114.5,19.25,1.32142,77,2024,4,5,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,33,12,4,8,0,2.0,0.3,0.286,0.51,21.2,-1.7,3,1.0,101.0,121.0,10.6,79,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,3.7,9.2,1.8,1.6,0.4578,0.4027999999999999,0.6967000000000001,22.66,129.3,115.2,19.0,1.04601,78,2024,4,7,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,31,30,5,5,2,1.0,0.625,0.375,0.735,28.3,10.0,2,0.7,147.0,115.0,26.9,80,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.4,3.9,8.8,1.6,1.6,0.4511,0.407,0.7167000000000001,22.77,130.5,117.4,19.4,1.0818,79,2024,4,9,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Tyrese Haliburton,35,19,6,12,1,0.0,0.538,0.4,0.707,22.3,3.2,5,1.0,114.0,127.0,18.5,81,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,4.3,8.9,1.3,2.0,0.4549,0.397,0.7367,22.7,127.9,119.5,18.25,0.985915,80,2024,4,12,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,25,12,2,13,3,1.0,0.5,0.0,0.53,21.2,6.1,2,0.667,139.0,103.0,16.8,82,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,3.9,9.2,1.4,2.1,0.4664,0.3637,0.8033999999999999,23.18,129.6,116.4,18.46,1.04984,81,2024,4,14,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
