Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_BOS,OPP_ATL,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Jayson Tatum,2023-02-01,29,31,9,4,2,1.0,0.632,0.583,0.816,30.8,23.0,1,0.0,163.0,93.0,29.7,52,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,10.2,4.8,0.9,3.5,0.4135,0.3346,0.7370000000000001,30.07,107.9,97.9,21.93,1.00193
Jayson Tatum,2023-02-03,38,20,6,5,0,0.0,0.2,0.3,0.493,27.5,0.7,2,0.917,99.0,112.0,12.4,53,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,9.7,4.8,0.9,3.4,0.4017,0.3445999999999999,0.7287000000000001,29.68,108.5,98.6,22.1,1.27567
Jayson Tatum,2023-02-06,39,34,11,6,0,1.0,0.458,0.333,0.599,37.1,6.9,3,0.9,123.0,105.0,25.6,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,9.9,4.8,0.9,3.6,0.4030999999999999,0.3493,0.7187000000000001,29.83,108.1,97.6,21.99,1.18868
Jayson Tatum,2023-02-08,37,12,8,9,1,1.0,0.333,0.2,0.368,27.9,-3.6,4,0.333,90.0,109.0,8.7,55,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,9.8,5.2,1.0,3.6,0.3712,0.311,0.652,28.98,101.2,95.7,18.630000000000003,1.13311
Jayson Tatum,2023-02-10,37,41,4,4,1,2.0,0.619,0.5,0.78,35.3,9.6,4,0.833,131.0,111.0,32.3,56,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.3,5.0,0.8,3.3,0.3998,0.3302,0.6353000000000001,29.380000000000003,104.0,97.1,19.4,1.18563
Jayson Tatum,2023-02-12,38,16,7,3,2,2.0,0.188,0.125,0.376,28.0,-6.7,3,0.75,85.0,108.0,9.4,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,9.0,5.3,1.0,3.6,0.4185999999999999,0.3427,0.7103,32.18,112.5,107.9,20.34,1.0117
Jayson Tatum,2023-02-14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.4,4.6,0.9,3.3,0.3712,0.3027,0.6436,29.21,100.9,95.9,18.4,1.06936
Jayson Tatum,2023-02-15,34,38,9,7,0,0.0,0.625,0.6,0.764,37.9,11.2,4,1.0,134.0,116.0,29.6,59,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,7.9,4.6,0.9,3.0,0.3837,0.3227,0.665,29.33,103.8,97.6,19.23,1.15928
Jayson Tatum,2023-02-23,42,31,12,7,2,1.0,0.36,0.25,0.519,34.3,0.9,4,0.909,122.0,128.0,24.7,60,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,7.7,4.9,1.0,3.1,0.3735,0.3191,0.6559000000000001,29.47000000000001,104.1,99.3,19.01,1.08955
Jayson Tatum,2023-02-25,36,18,13,6,0,1.0,0.412,0.375,0.503,29.2,0.8,5,0.5,98.0,114.0,13.1,61,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,7.9,5.1,0.8,3.0,0.3827,0.3266,0.6142000000000001,28.8,104.5,99.6,18.55,1.00865
Jayson Tatum,2023-02-27,37,14,7,9,1,0.0,0.333,0.111,0.38,29.0,-1.1,4,1.0,84.0,119.0,9.6,62,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,7.7,5.6,0.7,3.3,0.3528,0.2794,0.7142000000000002,28.62,96.6,102.2,16.54,0.995773
Jayson Tatum,2023-03-01,36,41,11,8,0,0.0,0.619,0.667,0.755,39.4,18.5,3,0.786,146.0,121.0,36.6,63,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,8.2,5.9,0.7,3.4,0.3947,0.3161,0.7011000000000001,29.809999999999995,101.3,103.1,18.96,0.940463
Jayson Tatum,2023-03-03,38,22,13,5,1,2.0,0.435,0.0,0.461,31.2,-2.1,4,1.0,89.0,107.0,15.3,64,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,8.4,5.8,0.8,3.5,0.3923999999999999,0.2828,0.7111000000000001,29.22,97.9,103.3,17.93,1.31193
Jayson Tatum,2023-03-05,49,40,11,6,0,0.0,0.4,0.353,0.567,32.5,8.1,2,0.833,124.0,117.0,28.5,65,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,8.7,5.5,0.7,3.3,0.3991,0.2981,0.7611000000000001,29.68,101.3,104.1,19.91,1.24821
Jayson Tatum,2023-03-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.3,5.1,0.6,2.9,0.3372,0.2481,0.6778000000000001,26.15,88.2,93.0,16.68,0.86362
Jayson Tatum,2023-03-08,31,30,7,2,1,0.0,0.647,0.6,0.8,31.8,14.6,3,0.5,125.0,94.0,23.6,67,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.4,8.3,5.0,0.5,2.9,0.3830999999999999,0.2956,0.6528,26.53,92.2,91.6,18.1,1.08687
Jayson Tatum,2023-03-11,35,34,15,6,0,1.0,0.48,0.357,0.615,35.8,5.0,1,0.833,124.0,117.0,27.3,68,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,9.8,5.6,0.5,3.0,0.4311,0.3313,0.7361000000000001,30.11,104.6,103.3,20.83,1.02111
Jayson Tatum,2023-03-13,41,22,8,6,1,0.0,0.364,0.2,0.463,29.7,-3.0,4,1.0,93.0,117.0,13.0,69,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,9.7,5.5,0.6,3.0,0.4049999999999999,0.2913,0.7361000000000001,29.29,100.5,103.4,19.17,1.18688
Jayson Tatum,2023-03-15,37,22,12,2,2,1.0,0.25,0.0,0.477,30.7,-0.3,2,0.875,100.0,99.0,15.7,70,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,9.7,5.0,0.6,2.8,0.394,0.2663,0.7327,28.93,98.3,100.5,18.27,1.04915
Jayson Tatum,2023-03-17,36,34,12,4,3,0.0,0.4,0.182,0.609,36.6,4.3,5,0.889,121.0,106.0,26.4,71,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.9,9.6,4.8,0.9,2.8,0.3928,0.247,0.7716000000000001,29.67,100.6,99.7,19.6,1.1731
Jayson Tatum,2023-03-18,39,15,3,6,0,1.0,0.333,0.375,0.512,20.4,-4.5,2,0.667,105.0,129.0,10.0,72,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,9.2,4.5,0.8,2.6,0.3928,0.2734,0.7383000000000001,28.81,102.7,100.7,19.64,1.18615
Jayson Tatum,2023-03-21,35,36,8,4,2,0.0,0.56,0.286,0.603,39.2,6.6,1,0.545,125.0,114.0,28.7,73,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.5,8.9,4.1,1.0,2.4,0.3868999999999999,0.2353,0.7142000000000002,28.79,100.6,100.0,18.85,1.20869
Jayson Tatum,2023-03-24,32,34,7,2,2,0.0,0.542,0.333,0.638,41.9,2.9,6,0.833,100.0,91.0,20.3,74,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,8.3,3.8,1.1,2.6,0.3976,0.2686,0.6975,29.860000000000003,101.7,98.4,19.35,1.12094
Jayson Tatum,2023-03-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,75,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.7,7.2,3.2,1.1,2.4,0.3576,0.2333,0.6142000000000001,26.610000000000003,89.3,86.7,16.5,1.33677
Jayson Tatum,2023-03-28,32,28,9,5,0,1.0,0.579,0.286,0.674,32.6,4.7,3,1.0,119.0,126.0,21.4,76,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.5,8.1,3.7,1.1,2.7,0.4155,0.2618999999999999,0.7142000000000002,29.87,101.2,99.3,18.64,1.12815
Jayson Tatum,2023-03-30,31,40,8,1,0,0.0,0.667,0.8,0.929,31.2,22.8,0,1.0,185.0,102.0,35.3,77,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,8.2,3.6,1.0,2.4,0.4175,0.2819,0.7642000000000001,29.81,107.2,100.1,19.81,1.22688
Jayson Tatum,2023-03-31,36,39,11,3,3,0.0,0.706,0.625,0.893,25.1,22.1,0,0.909,182.0,101.0,38.7,78,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,7.8,3.3,1.3,2.3,0.4401,0.3087,0.7718,28.74,113.0,98.5,20.95,1.07106
Jayson Tatum,2023-04-04,38,19,6,6,3,0.0,0.35,0.25,0.428,29.0,2.7,2,0.6,98.0,111.0,13.6,79,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,7.6,3.3,1.5,2.1,0.4387,0.3137,0.7318,28.67,113.5,97.9,21.01,1.24369
Jayson Tatum,2023-04-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.5,6.4,3.1,1.3,1.9,0.4137,0.3137,0.6443000000000001,25.6,103.5,88.0,19.44,1.01872
Jayson Tatum,2023-04-07,20,21,3,4,0,0.0,0.583,0.0,0.658,41.8,1.1,3,0.778,125.0,114.0,14.9,81,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.2,5.5,3.1,1.0,1.7,0.432,0.2955,0.6332000000000001,26.12,103.9,88.8,18.29,0.976715
Jayson Tatum,2023-04-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,5.2,2.5,1.0,1.5,0.3986999999999999,0.258,0.5665000000000001,24.08,93.4,75.9,17.29,1.10986
