Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_OKC,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Shai Gilgeous-Alexander,35,33,6,10,5,0.0,0.417,0.0,0.524,41.6,13.2,3,0.765,115.0,100.0,29.0,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.2,4.7,6.2,1.6,2.4,0.5509999999999999,0.2467,0.8629,33.48,130.4,113.5,25.31,1.29297,42,2024,1,23,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Shai Gilgeous-Alexander,29,32,6,10,2,1.0,0.6,1.0,0.789,33.5,16.1,4,1.0,155.0,110.0,32.2,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,4.4,6.6,1.8,2.6,0.5530999999999999,0.3067,0.8962,33.379999999999995,132.8,112.0,25.89,1.31797,43,2024,1,24,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Shai Gilgeous-Alexander,32,31,4,5,2,1.0,0.476,0.375,0.621,41.9,13.7,4,0.889,113.0,83.0,23.3,45,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,4.2,6.6,1.7,2.7,0.5359999999999999,0.2775,0.9051,34.660000000000004,130.2,108.1,25.41,1.14115,44,2024,1,26,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Shai Gilgeous-Alexander,29,31,5,4,1,0.0,0.65,1.0,0.698,38.6,11.7,3,0.8,131.0,129.0,24.1,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,4.5,6.2,1.7,2.7,0.5363,0.3375,0.9051,35.55,130.1,109.1,25.44,1.13571,45,2024,1,28,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Shai Gilgeous-Alexander,39,37,7,8,2,0.0,0.556,0.667,0.739,35.6,16.8,4,0.938,141.0,116.0,33.7,47,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,4.7,6.6,1.9,2.9,0.5186,0.3709,0.8989,35.04,128.8,112.8,26.06,1.22659,46,2024,1,29,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Shai Gilgeous-Alexander,36,34,7,5,1,2.0,0.455,0.667,0.613,36.8,13.6,2,0.923,130.0,104.0,27.0,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,4.8,6.4,1.7,3.1,0.4991,0.4376,0.8995000000000001,35.69,125.7,113.4,24.94,1.05276,47,2024,1,31,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Shai Gilgeous-Alexander,30,31,3,9,5,3.0,0.733,1.0,0.799,35.0,21.2,3,0.8,150.0,88.0,34.6,49,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,4.8,6.7,2.1,3.1,0.525,0.5209,0.8795,36.16,129.4,110.4,26.71,1.19678,48,2024,2,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Shai Gilgeous-Alexander,48,23,9,14,2,3.0,0.529,0.4,0.628,19.9,9.1,2,1.0,143.0,114.0,27.7,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.6,5.5,7.7,2.3,3.1,0.5404,0.5609,0.892,35.2,133.0,107.6,28.34,1.25246,49,2024,2,4,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Shai Gilgeous-Alexander,36,28,4,7,1,1.0,0.5,0.667,0.579,32.0,3.3,2,0.8,123.0,131.0,22.4,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.3,5.3,7.8,2.3,2.9,0.5370999999999999,0.6276,0.8838000000000001,35.17,132.2,108.2,28.040000000000003,1.05225,50,2024,2,6,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Shai Gilgeous-Alexander,29,25,6,5,0,1.0,0.563,0.0,0.64,31.9,6.0,3,0.875,123.0,141.0,20.4,52,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,5.7,7.7,2.1,3.0,0.5479,0.5776000000000001,0.8790000000000001,34.68,132.4,111.6,27.440000000000005,1.10684,51,2024,2,10,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Shai Gilgeous-Alexander,39,38,3,7,1,2.0,0.577,0.75,0.634,36.2,9.5,1,0.556,128.0,115.0,31.4,53,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,5.4,7.4,1.7,2.8,0.5639000000000001,0.6526000000000001,0.8581,34.14,133.7,113.1,27.68,0.996007,52,2024,2,11,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Shai Gilgeous-Alexander,34,32,3,5,2,1.0,0.458,1.0,0.563,39.0,1.1,1,0.9,116.0,113.0,23.3,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.1,6.9,1.7,2.5,0.5497,0.6526000000000001,0.8481,34.69,129.8,113.4,26.79,1.08,53,2024,2,13,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Shai Gilgeous-Alexander,35,31,4,8,1,2.0,0.632,0.5,0.716,30.0,13.4,2,0.667,144.0,109.0,28.5,55,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.1,7.2,1.6,2.3,0.5653,0.6651,0.8259000000000001,33.5,132.9,116.0,27.31,1.17302,54,2024,2,22,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Shai Gilgeous-Alexander,30,30,7,9,1,1.0,0.588,0.333,0.716,30.6,11.6,1,1.0,158.0,95.0,30.0,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.9,5.3,7.7,1.6,2.1,0.5591,0.5984,0.8459,32.7,135.6,112.6,27.9,1.15019,55,2024,2,23,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Shai Gilgeous-Alexander,37,36,5,7,3,1.0,0.565,0.667,0.668,36.1,9.9,4,0.889,124.0,105.0,30.0,57,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,5.1,7.6,1.7,2.1,0.5599999999999999,0.5984,0.841,32.75,133.9,111.5,27.53,1.05377,56,2024,2,25,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Shai Gilgeous-Alexander,32,31,8,3,1,0.0,0.524,0.667,0.656,33.9,13.0,2,0.833,131.0,95.0,23.8,58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,5.2,7.4,1.7,2.1,0.5669,0.5984,0.8320000000000001,32.46,134.0,110.6,27.21,1.14392,57,2024,2,27,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Shai Gilgeous-Alexander,35,31,6,3,1,1.0,0.545,1.0,0.618,33.1,4.0,1,0.857,126.0,132.0,23.4,59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.5,5.5,6.8,1.3,1.9,0.5481,0.5984,0.8377000000000001,32.27,131.6,115.0,26.09,1.08987,58,2024,2,29,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Shai Gilgeous-Alexander,38,35,8,9,3,3.0,0.556,0.0,0.582,34.3,14.5,1,0.714,127.0,103.0,32.5,60,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,5.4,6.3,1.4,1.8,0.5508,0.5584,0.8090999999999999,33.71,130.0,113.9,26.57,1.08693,59,2024,3,3,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Shai Gilgeous-Alexander,30,20,7,4,4,2.0,0.385,0.5,0.59,30.6,9.0,4,1.0,110.0,106.0,18.8,61,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,5.7,6.0,1.7,2.0,0.5393000000000001,0.5417000000000001,0.8291000000000001,33.57000000000001,128.7,111.4,26.21,1.30836,60,2024,3,4,0,1.0,6.123233995736766e-17,0.0,1.0
Shai Gilgeous-Alexander,36,37,3,5,1,1.0,0.565,0.0,0.654,39.5,0.1,4,0.917,124.0,121.0,27.0,62,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.1,5.4,6.0,1.8,2.1,0.5395,0.5417000000000001,0.8333,34.33,128.8,109.4,26.87,1.22177,61,2024,3,6,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Shai Gilgeous-Alexander,36,37,5,6,1,2.0,0.52,0.286,0.62,40.0,14.9,1,0.818,128.0,106.0,30.2,63,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5.6,5.9,1.8,2.1,0.5337999999999999,0.4953,0.8595,34.71,128.8,108.5,26.75,1.15152,62,2024,3,8,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Shai Gilgeous-Alexander,27,23,2,6,0,0.0,0.571,0.714,0.773,26.5,9.3,1,1.0,150.0,105.0,19.4,64,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,5.5,6.0,1.6,2.1,0.5451,0.4667,0.8695,33.46,132.2,107.7,26.36,1.06237,63,2024,3,10,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Shai Gilgeous-Alexander,37,30,10,5,2,1.0,0.444,0.143,0.506,37.1,2.9,4,0.833,101.0,114.0,19.9,65,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,6.1,5.7,1.7,2.3,0.5263,0.431,0.8861000000000001,34.17,127.9,108.2,25.5,0.953551,64,2024,3,12,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Shai Gilgeous-Alexander,37,31,9,5,2,0.0,0.563,0.25,0.686,28.0,6.6,1,0.8,146.0,116.0,29.0,66,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,6.3,5.3,1.8,2.3,0.5237999999999999,0.4227,0.8661,33.910000000000004,126.7,110.3,25.4,0.979955,65,2024,3,14,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Shai Gilgeous-Alexander,35,20,7,3,0,1.0,0.5,0.25,0.536,27.6,-5.9,3,0.5,101.0,118.0,12.3,67,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,6.5,4.9,1.5,2.2,0.5173,0.381,0.8272,33.06,124.4,111.6,23.63,1.0978,66,2024,3,16,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Shai Gilgeous-Alexander,33,31,3,7,4,0.0,0.545,0.5,0.629,33.5,13.6,1,0.833,131.0,104.0,28.0,68,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.5,6.0,5.3,1.8,2.1,0.5194,0.3642999999999999,0.8272,33.02,124.4,112.5,24.05,1.21697,67,2024,3,20,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Shai Gilgeous-Alexander,33,23,7,8,3,1.0,0.45,0.2,0.508,34.8,-1.5,6,0.667,98.0,96.0,16.0,69,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.7,6.1,5.8,2.0,2.6,0.5099,0.2843,0.8082,33.19,121.6,108.9,23.31,1.23556,68,2024,3,22,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Shai Gilgeous-Alexander,30,12,3,2,3,1.0,0.417,0.0,0.45,25.1,-2.9,4,0.667,72.0,114.0,7.2,70,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,5.6,5.1,2.0,2.9,0.496,0.2843,0.8035,32.27,116.1,110.0,20.78,1.10359,69,2024,3,24,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Shai Gilgeous-Alexander,38,24,5,8,2,0.0,0.45,0.333,0.53,27.3,5.2,0,0.833,129.0,114.0,22.7,71,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,5.4,5.5,1.8,2.5,0.5025,0.2676,0.7867999999999999,31.940000000000005,118.0,110.8,21.17,1.00535,70,2024,3,26,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Shai Gilgeous-Alexander,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,5.1,5.0,1.7,2.1,0.446,0.2676,0.6950999999999999,27.99,105.6,98.7,18.47,0.910891,71,2024,3,27,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Shai Gilgeous-Alexander,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,73,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,4.6,4.4,1.6,2.0,0.394,0.239,0.6133,23.99,92.8,88.1,15.45,1.04343,72,2024,3,29,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Shai Gilgeous-Alexander,35,19,2,3,1,0.0,0.438,0.25,0.535,26.0,-6.1,2,1.0,108.0,122.0,11.1,74,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.6,4.1,1.7,2.1,0.3806999999999999,0.1926,0.6133,23.94,88.6,89.8,14.62,1.21552,73,2024,3,31,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Shai Gilgeous-Alexander,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,75,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.6,3.6,1.5,1.7,0.3362999999999999,0.1783,0.53,20.23,78.5,78.4,12.63,1.18753,74,2024,4,2,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Shai Gilgeous-Alexander,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,76,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,2.7,3.1,1.3,1.6,0.2799999999999999,0.1533,0.45,17.43,63.9,66.8,9.73,1.08432,75,2024,4,3,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Shai Gilgeous-Alexander,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,77,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,2.0,2.8,1.3,1.3,0.2299999999999999,0.1283,0.3999999999999999,14.669999999999998,53.8,55.0,8.5,1.17317,76,2024,4,5,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Shai Gilgeous-Alexander,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,78,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,1.7,2.1,0.9,1.2,0.1755,0.0783,0.3167,11.32,40.7,44.6,5.7,1.14842,77,2024,4,7,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Shai Gilgeous-Alexander,38,40,7,4,2,2.0,0.524,0.667,0.671,41.3,10.9,5,0.8,121.0,105.0,31.0,79,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.5,1.7,1.7,0.8,1.1,0.1829,0.125,0.3299999999999999,11.97,43.0,45.5,7.2,0.763226,78,2024,4,9,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Shai Gilgeous-Alexander,26,26,6,5,0,0.0,0.556,0.333,0.644,31.7,6.9,1,1.0,127.0,85.0,21.3,80,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.9,2.0,2.0,0.5,0.8,0.1968,0.1583,0.3633,12.63,48.5,42.6,8.61,0.878677,79,2024,4,10,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Shai Gilgeous-Alexander,29,23,7,3,0,1.0,0.333,0.0,0.461,38.8,-7.2,0,1.0,107.0,113.0,16.0,81,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,2.2,1.5,0.3,0.8,0.1851,0.125,0.38,13.78,46.3,42.5,7.939999999999999,0.997858,80,2024,4,12,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Shai Gilgeous-Alexander,16,15,1,6,0,0.0,0.455,0.0,0.568,33.7,7.7,0,1.0,144.0,94.0,13.8,82,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,2.3,2.1,0.3,0.8,0.2306,0.125,0.48,17.15,60.7,51.9,9.32,1.07013,81,2024,4,14,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
