Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_LAL,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
LeBron James,2022-11-20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,4.1,3.3,0.3,1.2,0.2324,0.1093999999999999,0.24,16.18,52.0,57.8,8.7,1.23316
LeBron James,2022-11-22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,3.5,2.5,0.2,0.9,0.1868999999999999,0.0694,0.16,12.839999999999998,40.8,46.5,6.780000000000001,0.957541
LeBron James,2022-11-25,33,21,8,5,3,1.0,0.471,0.25,0.56,35.5,-2.4,9,1.0,81.0,86.0,12.1,17,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.5,3.3,2.2,0.5,1.6,0.1949,0.0944,0.21,13.54,39.9,44.7,6.640000000000001,1.17513
LeBron James,2022-11-26,35,39,11,3,1,1.0,0.524,0.583,0.768,34.8,6.2,4,1.0,131.0,122.0,30.6,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.7,3.4,1.7,0.6,1.7,0.2105,0.1527,0.25,13.82,43.6,43.5,8.540000000000001,1.00913
LeBron James,2022-11-28,36,21,7,3,1,0.0,0.364,0.3,0.45,26.8,-0.6,1,0.667,103.0,113.0,12.6,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,3.4,1.6,0.7,1.7,0.1903999999999999,0.1577,0.3167,13.3,42.8,43.1,7.840000000000001,1.04527
LeBron James,2022-11-30,32,31,7,8,0,1.0,0.667,0.75,0.802,27.3,20.3,2,0.333,153.0,114.0,29.2,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.2,4.1,2.4,0.7,1.9,0.2571,0.2327,0.35,16.03,58.1,54.5,10.760000000000002,1.1775
LeBron James,2022-12-02,37,28,8,11,2,0.0,0.444,0.5,0.502,32.6,7.2,0,0.5,124.0,129.0,25.2,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.1,3.0,0.7,1.6,0.247,0.2383,0.35,15.7,59.2,56.4,10.97,1.06819
LeBron James,2022-12-04,34,29,8,6,1,0.0,0.462,0.286,0.522,37.8,-2.4,5,0.75,97.0,109.0,17.0,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.9,4.9,3.6,0.8,2.1,0.2932,0.2669,0.425,19.48,68.9,67.3,12.67,1.21024
LeBron James,2022-12-06,36,21,17,4,1,1.0,0.471,0.333,0.56,25.4,8.9,3,0.75,113.0,113.0,20.1,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.6,4.0,0.9,2.4,0.3403,0.3001999999999999,0.5,22.02,80.2,78.6,14.68,0.891149
LeBron James,2022-12-07,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,6.6,4.0,0.9,2.4,0.3403,0.3001999999999999,0.5,22.02,80.2,78.6,14.68,1.17039
LeBron James,2022-12-09,44,23,4,6,2,0.0,0.409,0.125,0.451,28.7,-4.3,3,0.5,92.0,122.0,13.2,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,7.0,4.6,1.1,2.7,0.3812,0.3127,0.55,24.89,89.4,90.8,16.0,1.13305
LeBron James,2022-12-11,37,35,5,5,1,0.0,0.583,0.333,0.668,33.1,6.4,1,1.0,134.0,121.0,28.8,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,7.5,5.1,1.2,2.8,0.4394999999999999,0.346,0.65,28.2,102.8,102.9,18.880000000000003,1.05057
LeBron James,2022-12-13,43,33,9,9,2,1.0,0.56,0.273,0.617,32.5,9.6,4,0.5,113.0,109.0,26.4,27,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.6,5.5,1.1,2.3,0.4484,0.3483,0.6,27.9,106.0,105.2,20.31,1.14532
LeBron James,2022-12-16,36,30,9,4,2,0.0,0.619,0.25,0.659,28.6,7.5,2,0.75,129.0,104.0,25.2,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,7.4,5.6,1.2,2.1,0.4579,0.315,0.575,27.28,105.8,103.4,19.770000000000003,1.14516
LeBron James,2022-12-18,37,33,7,9,0,1.0,0.542,0.25,0.6,32.7,12.2,0,0.75,132.0,115.0,30.1,29,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.3,7.4,6.2,1.1,2.0,0.4756999999999999,0.31,0.5833,27.87,108.7,103.6,21.52,1.02243
LeBron James,2022-12-19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,6.7,5.4,1.1,1.8,0.409,0.235,0.55,25.14,93.4,92.2,18.6,1.17647
LeBron James,2022-12-21,34,31,6,11,0,2.0,0.524,0.0,0.61,34.5,10.7,2,0.9,129.0,126.0,29.2,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.5,6.5,5.4,0.9,2.0,0.417,0.185,0.5900000000000001,25.33,93.9,91.9,19.0,1.15393
LeBron James,2022-12-23,34,34,2,8,1,0.0,0.652,0.5,0.712,32.0,10.6,3,0.0,136.0,129.0,26.5,32,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.9,5.6,0.9,1.8,0.436,0.2064,0.515,24.75,97.8,93.9,19.95,1.12651
LeBron James,2022-12-25,34,38,6,5,0,0.0,0.565,0.0,0.672,41.5,9.4,2,1.0,135.0,135.0,29.6,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,4.8,5.7,0.8,1.7,0.4453999999999999,0.1731,0.54,26.360000000000003,100.0,96.1,20.9,1.07546
LeBron James,2022-12-27,31,28,7,5,1,1.0,0.5,0.0,0.534,42.1,-1.1,4,0.8,106.0,109.0,19.3,34,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,5.5,6.2,0.9,2.1,0.4953999999999999,0.1731,0.62,30.57,110.6,107.0,22.83,1.05583
LeBron James,2022-12-28,34,27,9,6,0,0.0,0.556,0.4,0.668,34.9,3.0,6,1.0,110.0,118.0,17.7,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,6.0,6.2,0.7,2.4,0.5101,0.2006,0.67,31.190000000000005,112.4,106.6,23.28,1.08669
LeBron James,2022-12-30,40,47,10,9,0,1.0,0.667,0.667,0.759,36.3,15.3,5,0.778,137.0,116.0,40.3,36,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,6.5,6.6,0.6,2.8,0.5185000000000001,0.2339999999999999,0.6477999999999999,31.51,112.7,106.1,24.43,1.08802
LeBron James,2023-01-02,40,43,11,6,1,0.0,0.615,0.0,0.66,35.9,10.6,3,0.733,127.0,105.0,34.7,37,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,6.7,6.3,0.5,2.7,0.5239999999999999,0.2067,0.6711,31.85,114.1,105.7,25.26,1.2
LeBron James,2023-01-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,5.8,5.9,0.3,2.5,0.4620999999999999,0.1817,0.5961000000000001,28.99,101.2,95.3,22.74,1.04959
LeBron James,2023-01-06,33,25,7,10,0,0.0,0.526,0.2,0.578,33.6,0.5,5,0.667,110.0,109.0,19.0,39,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,5.8,6.0,0.3,3.0,0.4605,0.1767,0.5878,29.079999999999995,99.0,94.7,21.630000000000003,1.13993
LeBron James,2023-01-07,38,37,8,7,1,0.0,0.5,0.167,0.579,40.3,-0.6,4,0.889,122.0,130.0,26.5,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,6.6,6.7,0.4,3.4,0.5105000000000001,0.1934,0.6767000000000001,33.11,111.2,107.7,24.28,1.16916
LeBron James,2023-01-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,6.0,5.6,0.4,3.2,0.4581,0.1934,0.5867,29.66,98.3,95.1,21.360000000000003,1.16678
LeBron James,2023-01-12,47,24,16,9,2,0.0,0.321,0.0,0.37,33.1,3.5,3,0.6,89.0,102.0,18.9,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,7.4,5.7,0.5,3.2,0.425,0.1434,0.6466999999999999,29.77,93.6,92.4,20.6,1.16886
LeBron James,2023-01-15,35,35,8,10,1,1.0,0.652,0.2,0.694,37.7,16.8,3,0.8,130.0,115.0,32.2,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,7.6,6.2,0.6,3.3,0.4337,0.1634,0.6266999999999999,29.39,93.1,90.4,20.86,1.15115
LeBron James,2023-01-16,36,48,8,9,0,0.0,0.615,0.5,0.767,38.6,20.8,0,0.917,167.0,133.0,44.5,44,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,7.7,6.6,0.5,2.9,0.4452,0.2133999999999999,0.6384000000000001,29.040000000000003,99.2,92.8,23.380000000000003,1.15845
LeBron James,2023-01-18,36,32,8,9,1,1.0,0.44,0.222,0.552,38.3,10.2,1,0.889,120.0,120.0,27.9,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.1,7.6,6.9,0.6,2.4,0.4336,0.1956,0.6273,29.380000000000003,100.2,93.0,24.4,1.18187
LeBron James,2023-01-20,37,23,9,6,2,2.0,0.381,0.2,0.478,29.6,1.8,3,0.857,101.0,108.0,17.6,46,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,7.5,6.6,0.8,2.2,0.4049999999999999,0.1489,0.6352,28.71,96.6,92.2,22.130000000000003,1.13758
LeBron James,2023-01-22,36,37,11,4,0,2.0,0.583,0.286,0.651,39.4,7.5,4,0.7,120.0,112.0,27.3,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.1,7.5,6.4,0.7,2.3,0.4018,0.1775,0.6319,29.06,95.9,92.9,21.39,1.04063
LeBron James,2023-01-24,33,46,8,7,2,1.0,0.552,0.643,0.737,41.2,34.9,0,1.0,154.0,132.0,42.5,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,8.3,7.1,0.9,2.3,0.457,0.2418,0.7319,33.18,111.3,106.1,25.64,1.06478
LeBron James,2023-01-25,35,20,9,11,0,0.0,0.4,0.167,0.46,30.9,-2.2,6,0.75,93.0,102.0,13.6,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.2,8.5,7.2,0.9,2.4,0.4444,0.2385,0.7402,32.910000000000004,109.6,105.4,25.1,1.41482
LeBron James,2023-01-28,44,41,9,8,0,0.0,0.5,0.5,0.628,33.0,15.1,2,0.833,126.0,118.0,31.5,50,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,8.6,7.3,0.8,2.2,0.4444,0.2718,0.7346,32.17999999999999,110.0,104.2,25.6,1.11188
LeBron James,2023-01-30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,51,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,8.6,7.3,0.8,2.2,0.4444,0.2718,0.7346,32.17999999999999,110.0,104.2,25.6,1.22552
