Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_LAL,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
LeBron James,2024-02-05,40,26,4,7,1,1.0,0.545,0.0,0.557,29.3,-4.6,4,0.667,103.0,113.0,18.0,52,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,6.4,6.4,0.7,2.4,0.4078,0.3158,0.6186,23.07,93.7,97.4,17.13,1.14756
LeBron James,2024-02-08,35,25,9,7,1,1.0,0.45,0.333,0.563,31.1,6.0,2,1.0,116.0,121.0,22.3,53,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,6.2,6.6,0.8,2.2,0.4119,0.3091,0.6386000000000001,22.68,95.2,96.1,17.740000000000002,1.14349
LeBron James,2024-02-09,38,21,4,14,1,1.0,0.462,1.0,0.636,21.7,9.5,2,0.875,142.0,122.0,24.2,54,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.1,7.5,0.9,2.1,0.4081,0.3716,0.6361,21.58,96.2,96.6,18.08,1.03947
LeBron James,2024-02-13,31,25,1,8,0,0.0,0.6,0.5,0.746,28.9,4.2,4,1.0,126.0,117.0,20.0,55,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,6.2,8.3,0.9,2.5,0.4681,0.4216,0.7361,24.47,108.8,108.3,20.08,1.06325
LeBron James,2024-02-14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,56,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,5.8,7.1,0.7,2.0,0.4155,0.3466000000000001,0.6361,21.37,96.7,95.3,17.93,1.18525
LeBron James,2024-02-22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,3.8,5.9,0.7,1.7,0.3595,0.2966000000000001,0.5361,18.69,83.9,84.2,14.419999999999998,1.28941
LeBron James,2024-02-23,34,30,7,9,1,0.0,0.591,0.667,0.656,30.3,11.6,2,1.0,135.0,116.0,27.6,58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.1,3.9,5.8,0.7,1.8,0.3586,0.3233,0.5986,19.49,84.4,83.3,14.98,1.23752
LeBron James,2024-02-25,37,28,7,12,2,1.0,0.632,0.5,0.674,30.0,13.9,3,0.25,131.0,121.0,27.7,59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,3.7,6.2,0.8,1.8,0.3806,0.34,0.5791999999999999,19.7,87.2,82.4,16.119999999999997,1.09208
LeBron James,2024-02-28,37,34,6,8,0,2.0,0.619,0.583,0.793,30.1,16.8,3,1.0,145.0,117.0,29.9,60,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,4.3,7.0,0.8,2.1,0.4425,0.3983,0.6792,22.71,101.7,94.1,19.11,1.26186
LeBron James,2024-02-29,39,31,4,9,1,1.0,0.5,0.4,0.572,34.7,3.2,4,0.714,109.0,118.0,23.0,61,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,4.2,7.4,0.7,2.4,0.4399,0.3983,0.6506000000000001,23.61,100.7,94.5,19.270000000000003,1.13377
LeBron James,2024-03-02,37,26,4,9,3,0.0,0.6,0.4,0.623,30.6,7.3,3,0.0,115.0,127.0,23.1,62,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.2,7.6,0.9,2.3,0.4453999999999999,0.4383000000000001,0.5839000000000001,23.74,101.9,95.9,19.78,0.968185
LeBron James,2024-03-04,31,19,11,8,1,0.0,0.5,0.333,0.586,26.8,4.4,3,0.8,125.0,104.0,18.5,63,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,4.4,7.7,0.9,2.4,0.4503999999999999,0.4383,0.5639000000000001,23.31,102.8,94.2,19.4,1.03933
LeBron James,2024-03-06,36,31,5,13,1,0.0,0.625,0.25,0.76,29.3,13.5,3,1.0,150.0,126.0,32.4,64,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.4,4.5,7.6,0.9,2.5,0.4667,0.3633,0.5764,24.07,103.6,94.6,20.22,1.15306
LeBron James,2024-03-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,4.4,6.8,0.9,2.1,0.4066999999999999,0.3133,0.4764,21.18,91.0,82.9,18.22,1.20511
LeBron James,2024-03-10,38,29,8,9,0,0.0,0.625,0.5,0.726,26.5,7.6,4,0.778,135.0,113.0,25.3,66,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,5.2,7.7,0.9,2.5,0.4691999999999999,0.3633,0.5542,23.83,104.5,94.2,20.75,1.02938
LeBron James,2024-03-13,40,18,13,9,2,0.0,0.375,0.25,0.483,27.8,-2.8,5,0.667,96.0,122.0,14.8,67,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.6,6.5,8.6,1.1,3.0,0.5066999999999999,0.3883,0.6209,26.610000000000003,114.1,106.4,22.23,0.920553
LeBron James,2024-03-16,38,40,8,9,1,1.0,0.652,0.6,0.754,35.7,16.4,4,0.875,140.0,131.0,36.7,68,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,6.6,8.6,1.1,3.2,0.5128,0.3816,0.6084,27.15,114.6,107.9,23.14,1.07894
LeBron James,2024-03-18,29,25,7,10,0,0.0,0.714,0.4,0.816,27.2,13.3,2,1.0,153.0,106.0,26.3,69,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,6.6,8.4,0.9,3.1,0.521,0.3716,0.6834,26.87,116.8,106.4,23.0,0.98166
LeBron James,2024-03-22,38,20,8,6,0,1.0,0.467,0.333,0.553,30.5,-3.2,8,0.714,87.0,97.0,10.4,70,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,6.8,8.2,0.9,3.6,0.5058,0.3466,0.6548,26.91,111.0,104.4,21.05,1.12552
LeBron James,2024-03-24,38,26,5,10,1,1.0,0.421,0.5,0.577,27.2,0.2,3,1.0,124.0,132.0,23.1,71,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,6.9,8.3,0.9,3.5,0.4979,0.3566000000000001,0.6834,26.160000000000004,112.5,105.8,21.06,1.06119
LeBron James,2024-03-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,6.5,7.4,0.6,3.2,0.4379,0.3166,0.6834,23.1,101.0,93.1,18.75,0.920336
LeBron James,2024-03-27,35,23,14,12,1,0.0,0.571,0.0,0.61,28.3,3.2,4,0.636,125.0,111.0,24.0,73,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,6.8,7.8,0.6,3.3,0.445,0.2833,0.667,23.25,101.0,93.8,19.3,1.24046
LeBron James,2024-03-29,35,16,10,8,0,0.0,0.5,0.0,0.581,23.6,1.5,5,1.0,98.0,113.0,13.6,74,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,7.3,7.3,0.5,3.5,0.4325,0.2583,0.667,22.68,95.8,92.5,17.419999999999998,1.2596
LeBron James,2024-03-31,37,40,7,5,0,0.0,0.765,0.9,1.018,28.9,19.0,4,0.833,161.0,109.0,34.9,75,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,8.0,7.8,0.5,3.9,0.509,0.3483,0.7503,25.57,111.9,103.4,20.91,1.11787
LeBron James,2024-04-02,29,23,4,9,0,0.0,0.833,1.0,0.81,21.1,10.8,1,0.4,161.0,109.0,23.9,76,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.1,7.6,7.8,0.5,3.6,0.5298,0.3983,0.7124999999999999,25.03,114.5,103.0,20.770000000000003,1.33597
LeBron James,2024-04-03,36,25,7,9,3,0.0,0.5,0.0,0.569,28.8,4.0,4,0.778,116.0,109.0,22.6,77,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.8,7.0,7.8,0.6,3.5,0.5423,0.3733000000000001,0.7236,25.130000000000003,116.5,101.7,21.55,1.0629
LeBron James,2024-04-06,36,24,5,12,1,1.0,0.556,0.2,0.594,32.4,3.6,5,0.6,116.0,102.0,20.8,78,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,6.7,8.1,0.6,3.6,0.5327,0.3333,0.6960999999999999,24.8,114.1,98.8,19.96,1.20138
LeBron James,2024-04-07,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,6.0,7.1,0.6,3.4,0.4613,0.2933,0.5961,22.08,98.8,88.2,17.330000000000002,0.953668
LeBron James,2024-04-09,36,33,7,11,2,0.0,0.636,0.333,0.682,33.5,12.2,4,0.8,127.0,132.0,31.0,80,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.9,7.6,0.8,3.0,0.4782,0.2933,0.6047,22.380000000000003,102.8,91.7,19.39,1.11209
LeBron James,2024-04-12,41,37,9,5,2,0.0,0.65,0.429,0.745,33.5,4.2,8,0.727,117.0,118.0,27.6,81,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,6.3,7.1,0.9,3.5,0.5011,0.2862,0.5774,23.01,102.1,90.3,19.84,1.10664
LeBron James,2024-04-14,38,28,11,17,5,1.0,0.55,0.0,0.618,31.2,19.4,4,1.0,133.0,96.0,36.1,82,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,7.4,8.8,1.4,3.9,0.5561,0.2862,0.6774,26.130000000000003,115.4,99.9,23.45,1.07614
