Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Chet Holmgren,25,11,4,3,1,0,0.571,0.667,0.661,17.0,2.7,1,0.333,123,105,9.0,1,0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.571,0.667,0.333,17.0,123.0,105.0,9.0,0.0,0,2023,10,25,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Chet Holmgren,31,16,13,2,1,7,0.556,0.75,0.743,16.1,15.0,1,0.75,138,83,20.7,2,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,2.5,1.0,1.0,0.5635,0.7085,0.5415,16.55,130.5,94.0,14.85,1.12382,1,2023,10,27,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Chet Holmgren,26,19,4,0,0,0,0.583,0.25,0.69,25.9,1.1,1,1.0,129,139,13.6,3,1,0,15.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.6666666666666667,0.6666666666666666,1.0,0.57,0.5556666666666666,0.6943333333333334,19.666666666666668,130.0,109.0,14.433333333333332,0.97219,2,2023,10,29,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Chet Holmgren,24,14,4,3,2,4,0.8,0.8,1.19,16.1,15.4,3,1.0,148,97,15.2,4,1,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,2.0,1.0,1.5,0.6275,0.61675,0.77075,18.775,134.5,106.0,14.625,1.051,3,2023,10,30,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
Chet Holmgren,37,19,11,3,1,2,0.571,0.2,0.638,22.7,2.4,5,1.0,100,104,14.8,5,1,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,2.2,1.0,2.2,0.6162,0.5334000000000001,0.8166,19.56,127.6,105.6,14.66,1.27545,4,2023,11,1,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Chet Holmgren,32,24,8,5,1,1,0.778,1.0,0.958,18.9,13.6,2,1.0,178,130,25.7,6,1,0,17.166666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,2.6666666666666665,1.0,2.1666666666666665,0.6431666666666667,0.6111666666666666,0.8471666666666667,19.45,136.0,109.66666666666669,16.5,1.01482,5,2023,11,3,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Chet Holmgren,34,16,12,3,1,3,0.286,0.333,0.468,21.9,0.5,1,1.0,113,105,15.6,7,1,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.7142857142857144,1.0,2.0,0.5921428571428571,0.5714285714285714,0.869,19.8,132.71428571428572,109.0,16.37142857142857,1.08039,6,2023,11,6,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Chet Holmgren,29,15,7,2,1,3,0.7,1.0,0.75,17.4,4.6,2,0.0,135,114,15.0,8,1,1,16.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875,2.625,1.0,2.0,0.605625,0.625,0.760375,19.5,133.0,109.625,16.2,1.01192,7,2023,11,8,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Chet Holmgren,30,12,7,1,1,1,0.417,0.0,0.45,25.5,-7.2,4,0.667,72,102,5.3,9,0,0,16.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.777777777777778,2.4444444444444446,1.0,2.2222222222222223,0.5846666666666667,0.5555555555555556,0.75,20.166666666666668,126.22222222222224,108.77777777777776,14.988888888888887,1.04971,8,2023,11,10,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Chet Holmgren,33,18,6,4,0,2,0.5,0.5,0.738,17.7,10.1,0,1.0,155,108,17.8,10,0,0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.9,2.0,0.5762,0.55,0.775,19.92,129.1,108.7,15.27,1.19039,9,2023,11,12,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Chet Holmgren,30,9,7,3,2,1,0.3,0.2,0.414,18.5,-4.5,2,1.0,81,81,7.3,11,1,0,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.9,2.6,1.0,2.1,0.5491,0.5033000000000001,0.8417,20.07,124.9,106.3,15.1,1.16861,10,2023,11,14,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Chet Holmgren,27,13,10,2,0,2,0.571,0.0,0.707,21.4,-2.6,4,1.0,107,103,11.1,12,0,0,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.9,2.4,0.5506,0.4283,0.8667,20.6,121.8,108.3,14.14,1.01674,11,2023,11,16,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
Chet Holmgren,37,36,10,5,2,2,0.636,0.4,0.718,35.1,14.0,4,0.857,132,110,32.5,13,0,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,3.1,1.1,2.7,0.5559000000000001,0.4432999999999999,0.8523999999999999,21.52,122.1,105.4,16.03,1.23701,12,2023,11,18,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Chet Holmgren,20,16,6,0,0,2,1.0,1.0,1.163,15.8,17.3,0,1.0,237,91,17.0,14,0,0,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.4,2.8,0.9,2.4,0.5759000000000001,0.4633,0.8523999999999999,21.49,131.0,104.8,16.21,1.09184,13,2023,11,19,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Chet Holmgren,32,18,13,2,1,4,0.455,0.0,0.568,26.0,2.5,2,0.727,124,102,19.0,15,1,0,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,2.7,0.9,2.1,0.5643,0.4432999999999999,0.8251,21.82,133.4,104.6,16.630000000000003,1.26136,14,2023,11,22,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Chet Holmgren,32,33,6,2,0,3,0.619,0.455,0.754,30.7,17.0,1,1.0,144,130,27.0,16,1,0,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,2.4,0.8,2.0,0.5484,0.3888,0.8251,23.0,130.0,104.6,16.76,1.09993,15,2023,11,25,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Chet Holmgren,34,16,8,6,1,1,0.3,0.375,0.383,27.4,4.9,0,0.5,95,108,12.3,17,0,0,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.7,0.8,1.9,0.5498000000000001,0.393,0.7750999999999999,23.55,128.2,104.9,16.43,0.942892,16,2023,11,28,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Chet Holmgren,28,18,5,1,2,0,0.533,0.167,0.583,26.8,-3.6,2,1.0,105,108,12.1,18,1,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2.6,0.9,1.9,0.5331,0.3097,0.8751,24.49,125.2,104.3,16.139999999999997,0.983004,17,2023,11,30,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
Chet Holmgren,30,11,11,3,1,4,0.4,0.0,0.468,17.9,1.0,2,0.75,108,109,12.4,19,0,0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,2.8,0.9,1.7,0.5314,0.3097,0.8834,23.73,128.8,105.0,16.85,1.08981,18,2023,12,2,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Chet Holmgren,26,4,5,2,1,6,0.222,0.0,0.222,17.5,-4.1,1,0.0,55,102,5.2,20,0,1,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,2.6,1.0,1.8,0.5036,0.2597,0.7834,23.71,118.8,104.4,15.59,1.02699,19,2023,12,6,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Chet Holmgren,35,21,7,1,0,3,0.5,0.25,0.677,23.1,-1.2,3,1.0,125,124,16.1,21,1,0,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,2.4,0.8,1.9,0.5236,0.2647,0.7834,24.17,123.2,108.7,16.470000000000002,1.03276,20,2023,12,8,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Chet Holmgren,25,16,8,2,1,2,0.667,0.667,0.81,21.4,3.5,3,1.0,125,109,15.3,22,1,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.9,2.4,0.9,1.8,0.5332,0.3314,0.7834,24.17,125.0,109.3,16.889999999999997,1.14495,21,2023,12,11,0,-2.4492935982947064e-16,1.0,0.0,1.0
Chet Holmgren,30,14,11,1,0,3,0.5,0.0,0.543,17.5,-1.1,1,1.0,115,115,12.3,23,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.7,1.5,0.5196,0.2914,0.7977000000000001,22.41,123.3,109.8,14.87,1.13672,22,2023,12,14,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Chet Holmgren,32,17,11,1,0,8,0.5,0.25,0.581,21.6,7.3,1,0.667,117,109,18.0,24,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,2.1,0.7,1.6,0.4695999999999999,0.2164,0.7644,22.99,111.3,111.6,14.97,0.968941,23,2023,12,16,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Chet Holmgren,25,17,6,2,1,7,0.5,0.5,0.589,27.8,9.6,2,1.0,106,76,17.1,25,1,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2.1,0.7,1.6,0.4740999999999999,0.2664,0.7917000000000001,23.17,109.5,109.0,14.779999999999998,1.01316,24,2023,12,18,0,-2.4492935982947064e-16,1.0,0.0,1.0
Chet Holmgren,30,23,6,7,0,0,0.818,0.667,0.933,20.4,14.4,1,1.0,178,120,24.2,26,1,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2.6,0.7,1.6,0.4939999999999999,0.2875999999999999,0.7917,22.14,112.9,108.0,14.5,1.14022,25,2023,12,21,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Chet Holmgren,34,19,10,0,1,3,0.444,0.167,0.47,25.3,-3.0,0,0.4,108,125,15.7,27,1,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.7,1.6,0.5084000000000001,0.2668,0.7817,21.93,114.2,109.7,14.839999999999998,1.1277,26,2023,12,23,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Chet Holmgren,29,20,4,5,0,1,0.615,0.5,0.72,25.0,5.8,1,0.5,136,114,16.5,28,1,0,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2.4,0.5,1.5,0.5166,0.3001,0.7317,21.75,117.3,110.3,15.28,0.996821,27,2023,12,26,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Chet Holmgren,30,22,5,1,0,4,0.643,0.25,0.698,24.2,5.5,0,0.75,142,118,19.2,29,1,0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,2.2,0.4,1.3,0.5409,0.3251,0.7317,22.380000000000003,120.7,111.2,15.96,1.16329,28,2023,12,27,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Chet Holmgren,28,24,6,3,0,2,0.643,1.0,0.806,26.1,14.3,2,1.0,145,96,21.9,30,0,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2.3,0.3,1.4,0.583,0.4251,0.8317,23.24,129.7,110.6,17.630000000000003,1.03181,29,2023,12,29,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
