Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_LAC,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Kawhi Leonard,29,27,6,7,0,1.0,0.579,0.5,0.664,30.2,13.0,1,1.0,153.0,119.0,24.5,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,2.9,1.9,0.7,0.9,0.374,0.1519,0.3,19.41,82.9,72.5,9.79,1.3044,46,2025,1,29,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Kawhi Leonard,28,21,9,2,1,1.0,0.471,0.571,0.587,33.0,0.8,3,0.5,103.0,102.0,13.9,48,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.3,2.0,0.6,1.2,0.3878,0.209,0.35,20.81,85.3,73.3,10.63,1.11007,47,2025,1,31,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Kawhi Leonard,27,14,6,3,1,0.0,0.333,0.2,0.354,39.4,-16.6,4,0.25,71.0,122.0,2.7,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.1,3.7,2.3,0.6,1.5,0.3484,0.229,0.275,21.94,77.1,78.0,8.99,1.19667,48,2025,2,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Kawhi Leonard,22,11,6,2,0,3.0,0.364,0.5,0.463,25.7,-0.2,1,1.0,90.0,122.0,9.2,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,4.3,2.5,0.6,1.6,0.3848,0.279,0.375,24.51,86.1,90.2,9.91,1.10033,49,2025,2,4,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Kawhi Leonard,33,19,4,4,0,1.0,0.438,0.5,0.563,27.3,-3.0,5,1.0,94.0,122.0,9.9,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,4.6,2.5,0.5,2.0,0.3594,0.2956999999999999,0.475,24.68,81.3,91.2,9.239999999999998,1.12535,50,2025,2,6,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Kawhi Leonard,31,10,5,3,1,0.0,0.444,0.0,0.506,20.3,-12.6,5,1.0,76.0,111.0,3.3,52,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.2,5.1,2.8,0.6,2.5,0.4038,0.2956999999999999,0.575,26.71,88.9,102.3,9.57,1.20819,51,2025,2,8,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Kawhi Leonard,34,25,5,4,3,0.0,0.474,0.333,0.59,27.5,3.6,2,1.0,122.0,107.0,20.6,53,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,5.6,3.2,0.9,2.7,0.4512,0.329,0.675,29.46,101.1,113.0,11.63,1.05029,52,2025,2,12,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Kawhi Leonard,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.2,4.9,3.1,0.8,2.4,0.4074,0.309,0.675,26.09,93.4,104.1,10.89,1.13916,53,2025,2,13,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Kawhi Leonard,32,25,4,4,2,0.0,0.409,0.5,0.536,32.6,1.1,1,1.0,112.0,120.0,17.0,55,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,5.0,3.1,1.0,2.5,0.4011999999999999,0.3304,0.775,26.48,92.4,103.9,11.33,0.954068,54,2025,2,20,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Kawhi Leonard,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,56,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,4.5,2.9,0.8,2.2,0.3512,0.3104,0.675,23.6,82.1,92.5,10.11,1.05657,55,2025,2,23,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Kawhi Leonard,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,3.9,2.2,0.8,2.1,0.2933,0.2604,0.575,20.58,66.8,80.6,7.659999999999999,1.21715,56,2025,2,24,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Kawhi Leonard,33,17,8,4,4,1.0,0.429,0.6,0.571,24.3,1.6,3,1.0,113.0,110.0,16.9,58,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,3.8,2.4,1.1,2.1,0.2891,0.2633,0.625,19.71,67.8,81.4,7.959999999999999,0.991549,57,2025,2,26,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Kawhi Leonard,38,21,4,3,2,0.0,0.471,0.375,0.535,24.1,2.6,2,0.333,109.0,115.0,14.4,59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,3.6,2.4,1.2,1.9,0.3029,0.2808,0.6333,18.18,71.6,80.7,9.13,1.0241,58,2025,2,28,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
