Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_UTA,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Donovan Mitchell,2022-01-30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,51,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,1.8,1.5,0.4,0.7,0.1166,0.0666,0.2714,9.09,29.4,32.7,3.96,1.30477
Donovan Mitchell,2022-02-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1.3,1.1,0.3,0.6,0.0790999999999999,0.0333,0.1714,6.4,19.0,20.7,2.87,1.26106
Donovan Mitchell,2022-02-04,22,27,3,6,0,1.0,0.8,0.857,1.107,33.5,27.9,4,1.0,160.0,112.0,25.4,53,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.1,1.3,0.1,0.9,0.1133,0.0857,0.2,6.15,23.0,21.5,3.14,1.15345
Donovan Mitchell,2022-02-07,36,32,7,6,4,1.0,0.5,0.2,0.559,38.2,14.0,4,0.667,112.0,97.0,25.6,54,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,1.0,1.2,0.4,0.8,0.13,0.1056999999999999,0.1667,7.17,27.2,20.9,5.1,1.0683
Donovan Mitchell,2022-02-09,33,14,10,8,0,1.0,0.357,0.4,0.5,20.5,6.7,1,0.0,122.0,94.0,14.1,55,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,2.0,2.0,0.4,0.9,0.1657,0.1457,0.1667,9.22,39.4,30.3,6.51,0.994167
Donovan Mitchell,2022-02-11,35,24,7,1,3,0.0,0.316,0.273,0.513,32.5,-2.5,4,0.9,101.0,100.0,14.5,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,2.7,2.1,0.7,1.3,0.1973,0.173,0.2567,12.47,49.5,40.3,7.959999999999999,0.95887
Donovan Mitchell,2022-02-14,32,30,6,7,0,0.0,0.6,0.556,0.81,27.7,12.0,2,0.875,161.0,109.0,26.2,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.3,2.8,0.7,1.5,0.2573,0.2286,0.3442,15.24,65.6,51.2,10.58,1.3257
Donovan Mitchell,2022-02-16,37,37,3,5,4,0.0,0.542,0.455,0.683,37.5,19.2,2,0.857,135.0,113.0,31.4,58,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,3.6,3.3,1.1,1.7,0.3115,0.2741,0.4299,18.99,79.1,62.5,13.72,1.13689
Donovan Mitchell,2022-02-25,36,33,2,5,1,0.0,0.579,0.583,0.778,32.7,8.9,4,0.8,137.0,124.0,24.0,59,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,3.8,3.8,1.2,2.1,0.3694,0.3324,0.5099,22.26,92.8,74.9,16.119999999999997,1.21744
Donovan Mitchell,2022-02-27,37,26,2,5,2,0.0,0.4,0.545,0.586,28.4,6.5,2,0.8,128.0,127.0,18.1,60,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.3,4.0,4.3,1.4,2.3,0.4094,0.3869,0.5899,25.1,105.6,87.6,17.93,1.15913
Donovan Mitchell,2022-03-02,40,37,2,10,3,0.0,0.481,0.286,0.581,41.3,2.3,6,0.636,113.0,116.0,25.1,61,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.2,5.3,1.7,2.9,0.4575,0.4155,0.6535,29.23,116.9,99.2,20.44,1.091
Donovan Mitchell,2022-03-04,30,14,2,2,1,0.0,0.278,0.273,0.371,27.3,-5.5,2,0.5,84.0,130.0,3.2,62,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,4.4,5.5,1.8,3.1,0.4852999999999999,0.4427999999999999,0.7035,31.96,125.3,112.2,20.76,0.937924
Donovan Mitchell,2022-03-06,35,24,4,10,1,0.0,0.474,0.364,0.578,28.8,5.7,2,0.5,128.0,112.0,19.1,63,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,4.5,5.9,1.9,2.9,0.4527,0.3935,0.6535,31.49,122.1,112.2,20.13,1.23822
Donovan Mitchell,2022-03-07,35,17,4,9,1,0.0,0.263,0.222,0.385,32.3,-3.9,3,0.714,91.0,121.0,8.8,64,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,4.2,6.2,1.6,2.8,0.429,0.3957,0.6582000000000001,30.9,120.0,114.6,18.45,1.10043
Donovan Mitchell,2022-03-09,24,16,4,6,1,0.0,0.5,0.4,0.667,27.0,7.8,2,0.0,123.0,89.0,13.6,65,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.8,3.6,6.0,1.7,2.9,0.4432999999999999,0.3957,0.6582000000000001,31.55,120.1,114.1,18.4,1.09275
Donovan Mitchell,2022-03-11,35,24,7,6,0,0.0,0.435,0.364,0.522,31.2,2.6,4,0.0,101.0,108.0,13.8,66,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.8,3.6,6.5,1.4,2.9,0.4552,0.4048,0.5682,31.42,120.1,114.9,18.33,1.21553
Donovan Mitchell,2022-03-12,36,25,5,6,2,0.0,0.5,0.167,0.517,33.4,-4.7,3,0.4,111.0,125.0,16.7,67,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.3,3.5,6.4,1.6,3.0,0.4452,0.3659,0.5206999999999999,31.99,115.1,116.5,17.380000000000003,1.04653
Donovan Mitchell,2022-03-14,40,29,6,8,1,0.0,0.313,0.294,0.43,38.5,-0.4,4,1.0,95.0,118.0,14.2,68,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,3.8,6.7,1.3,3.2,0.4223,0.3498,0.5349999999999999,32.09,111.1,117.0,15.660000000000002,1.2197
Donovan Mitchell,2022-03-16,29,37,3,5,0,0.0,0.545,0.6,0.779,41.2,13.7,4,1.0,137.0,114.0,25.2,69,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,3.9,6.7,1.2,3.2,0.4189,0.3515,0.555,32.94,111.1,116.0,15.78,1.07796
Donovan Mitchell,2022-03-18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,70,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,3.7,6.2,1.0,3.0,0.3789,0.297,0.475,30.1,98.3,103.3,13.97,1.14381
Donovan Mitchell,2022-03-20,37,36,8,6,1,0.0,0.524,0.583,0.748,36.0,15.2,3,1.0,146.0,108.0,29.9,71,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,4.3,5.8,0.8,2.7,0.3832,0.3267,0.5114000000000001,29.57,101.6,102.5,14.45,0.969636
Donovan Mitchell,2022-03-21,36,30,3,3,0,0.0,0.391,0.333,0.575,40.9,-5.1,6,1.0,101.0,129.0,13.3,72,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,4.4,5.9,0.7,3.1,0.3945,0.3327,0.5614000000000001,30.93,103.3,102.4,15.46,1.19956
Donovan Mitchell,2022-03-23,35,37,6,1,2,0.0,0.542,0.25,0.672,36.7,16.9,2,1.0,138.0,135.0,27.5,73,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,4.6,5.0,0.8,3.1,0.4013,0.3213,0.6114,31.72000000000001,104.3,104.7,16.3,1.19534
Donovan Mitchell,2022-03-25,36,26,3,7,1,0.0,0.476,0.364,0.594,37.7,1.6,6,1.0,104.0,127.0,15.7,74,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.5,4.8,0.8,3.4,0.4226,0.3355,0.64,32.260000000000005,105.6,105.3,16.990000000000002,1.28621
Donovan Mitchell,2022-03-27,32,12,5,4,1,0.0,0.308,0.25,0.419,24.8,-6.1,2,1.0,86.0,129.0,7.4,75,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,4.6,4.6,0.8,3.4,0.4034,0.3205,0.74,32.040000000000006,101.9,109.3,16.37,1.16921
Donovan Mitchell,2022-03-29,36,33,2,6,1,0.0,0.571,0.0,0.628,41.6,0.0,6,0.75,116.0,137.0,21.3,76,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,4.1,4.6,0.9,3.6,0.417,0.2841,0.8150000000000001,33.08,103.4,112.2,17.119999999999997,1.17153
Donovan Mitchell,2022-03-31,32,29,1,7,1,0.0,0.5,0.4,0.61,33.8,9.9,1,0.75,131.0,117.0,22.8,77,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,3.7,4.7,0.8,3.4,0.417,0.3074,0.85,33.12,105.4,111.4,17.73,1.35182
Donovan Mitchell,2022-04-02,33,26,3,3,2,0.0,0.421,0.4,0.589,30.6,9.7,1,0.857,124.0,116.0,18.7,78,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,3.4,4.2,0.9,3.1,0.4277999999999999,0.318,0.8357000000000001,32.33,108.3,111.2,18.18,0.999416
Donovan Mitchell,2022-04-05,41,20,9,5,1,0.0,0.25,0.111,0.363,27.9,-3.4,1,0.875,90.0,104.0,11.0,79,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,4.0,4.2,1.0,2.8,0.3983,0.2691,0.8232000000000002,31.0,103.6,110.2,16.759999999999998,1.0253
Donovan Mitchell,2022-04-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,4.0,4.2,1.0,2.8,0.3983,0.2691,0.8232000000000002,31.0,103.6,110.2,16.759999999999998,0.973841
Donovan Mitchell,2022-04-08,35,18,7,5,1,0.0,0.333,0.25,0.403,28.2,-0.1,1,1.0,98.0,115.0,11.7,81,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.1,3.9,4.1,1.0,2.6,0.3792,0.2358,0.8232000000000002,30.22,98.8,110.9,14.94,1.06805
Donovan Mitchell,2022-04-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.1,3.6,3.8,1.0,2.0,0.3400999999999999,0.2025,0.7232000000000001,26.130000000000003,88.7,98.0,13.610000000000005,1.27729
