Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Brandon Ingram,30,12,1,4,0,0.0,0.333,0.0,0.497,20.0,-6.7,2,0.857,102.0,128.0,6.8,36,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.7,1.2,1.9,0.523,0.4951,0.7752000000000001,24.62,130.4,111.7,18.82,1.26066,35,2024,1,5,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Brandon Ingram,30,15,4,8,1,1.0,0.5,0.333,0.582,21.3,4.9,1,1.0,145.0,105.0,16.5,37,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2,6.1,1.2,1.9,0.5142,0.4569999999999999,0.7752000000000001,24.02,130.5,111.7,18.26,1.19843,36,2024,1,7,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Brandon Ingram,23,13,5,1,1,0.0,0.417,0.333,0.505,27.8,-12.6,2,1.0,99.0,107.0,6.6,38,0,0,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.6,1.1,1.9,0.4947999999999999,0.3903,0.7835000000000001,23.75,125.6,110.5,15.96,1.3183,37,2024,1,10,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Brandon Ingram,34,9,4,6,0,0.0,0.364,0.0,0.379,18.5,-11.0,2,0.5,85.0,132.0,5.1,39,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.6,1.1,1.8,0.4812,0.357,0.7335,22.82,122.2,112.2,15.080000000000002,1.20257,38,2024,1,12,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40,0,1,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.1,1.1,1.8,0.4312,0.357,0.6557000000000001,20.910000000000004,108.1,100.3,13.32,1.20068,39,2024,1,13,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Brandon Ingram,32,12,5,5,1,0.0,0.214,0.0,0.342,25.6,-10.2,1,0.75,85.0,131.0,6.4,41,0,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,4.9,0.9,1.6,0.4076000000000001,0.307,0.6307,20.97,105.4,103.6,11.69,1.25482,40,2024,1,15,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Brandon Ingram,34,28,10,10,3,0.0,0.421,0.636,0.66,30.1,13.7,2,1.0,153.0,110.0,28.1,42,1,0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.4,1.1,1.7,0.3997,0.3205999999999999,0.6307,21.12,107.5,103.0,12.3,1.04667,41,2024,1,17,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Brandon Ingram,33,17,7,11,0,0.0,0.455,0.2,0.568,21.5,5.6,2,0.667,121.0,123.0,17.1,43,1,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.7,0.8,1.6,0.3896,0.2835,0.6574,20.6,107.2,104.9,11.62,1.09756,42,2024,1,19,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Brandon Ingram,31,18,5,6,0,0.0,0.444,0.0,0.477,26.0,-8.0,1,1.0,116.0,121.0,13.3,44,1,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,5.8,0.8,1.6,0.3783999999999999,0.1834999999999999,0.7574,21.48,103.9,107.1,11.75,1.11452,43,2024,1,23,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Brandon Ingram,34,12,4,9,0,2.0,0.556,0.0,0.536,21.4,0.4,5,0.4,89.0,112.0,9.2,45,1,1,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.0,0.6,1.8,0.3703999999999999,0.1501999999999999,0.7173999999999999,21.22,99.5,106.9,10.91,1.09366,44,2024,1,26,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Brandon Ingram,28,26,6,1,0,0.0,0.5,1.0,0.604,33.8,1.3,1,0.75,117.0,138.0,17.7,46,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.7,0.6,1.7,0.3871,0.2502,0.7067,22.6,101.0,107.9,12.000000000000002,1.07113,45,2024,1,27,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Brandon Ingram,36,28,7,6,1,1.0,0.5,0.25,0.553,33.2,5.6,2,0.667,115.0,121.0,21.2,47,0,0,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.5,0.6,1.8,0.3871,0.2418999999999999,0.6734,23.79,98.0,109.5,12.47,1.12662,46,2024,1,29,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Brandon Ingram,36,24,10,4,0,2.0,0.474,0.0,0.543,34.3,-1.4,6,0.857,104.0,106.0,15.1,48,0,0,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,5.8,0.5,2.2,0.3928,0.2085999999999999,0.6590999999999999,24.44,98.5,109.4,13.32,1.07099,47,2024,1,31,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Brandon Ingram,36,19,4,6,2,1.0,0.467,0.5,0.567,21.8,1.1,2,1.0,119.0,116.0,16.6,49,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,5.8,0.7,2.2,0.4030999999999999,0.2586,0.7091,24.77,101.9,107.8,14.470000000000002,1.05714,48,2024,2,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Brandon Ingram,30,41,6,9,0,1.0,0.762,0.727,0.956,29.4,35.7,0,1.0,200.0,107.0,41.5,50,1,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.4,6.7,0.7,2.2,0.4793,0.3313,0.8090999999999999,27.71,121.9,118.5,18.62,1.21199,49,2024,2,5,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Brandon Ingram,36,15,8,6,1,1.0,0.5,0.0,0.504,21.3,-0.6,2,0.5,107.0,110.0,14.3,51,0,0,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.8,0.7,2.3,0.5079,0.3313,0.7840999999999999,27.28,124.1,116.4,19.41,1.37437,50,2024,2,7,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Brandon Ingram,35,22,7,7,0,3.0,0.412,0.0,0.536,27.6,0.7,2,1.0,121.0,135.0,19.2,52,0,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,6.5,0.4,2.3,0.507,0.2676999999999999,0.7840999999999999,27.03,120.9,118.9,18.520000000000003,1.15868,51,2024,2,9,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Brandon Ingram,36,17,4,9,1,1.0,0.381,0.0,0.373,38.7,-8.0,5,0.25,82.0,101.0,8.1,53,0,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1,6.3,0.5,2.6,0.4996,0.2476999999999999,0.7424,28.75,117.0,116.7,17.62,1.16682,52,2024,2,10,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Brandon Ingram,36,16,2,6,1,1.0,0.5,0.333,0.554,25.7,-3.2,6,0.0,87.0,95.0,7.5,54,0,0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,6.3,0.6,3.1,0.5052000000000001,0.2809999999999999,0.6424,28.72,114.1,114.1,17.04,1.16088,53,2024,2,12,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Brandon Ingram,35,18,3,8,2,0.0,0.462,0.667,0.575,20.7,-0.9,1,0.667,130.0,128.0,16.8,55,1,0,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.7,6.2,0.8,2.7,0.4958,0.3476999999999999,0.6691,28.65,118.2,115.7,17.8,0.976141,54,2024,2,14,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,56,1,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,6.1,0.8,2.6,0.4458,0.2476999999999999,0.5941000000000001,25.270000000000003,106.5,101.9,16.03,1.18758,55,2024,2,22,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57,1,1,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,5.5,0.7,2.4,0.3958,0.2226999999999999,0.5274,21.95,95.0,89.8,13.910000000000002,1.04143,56,2024,2,23,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Brandon Ingram,39,22,3,6,3,1.0,0.438,0.333,0.564,31.3,-2.6,9,0.75,86.0,112.0,12.2,58,1,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.7,1.0,2.7,0.3922,0.2559999999999999,0.5166999999999999,21.65,93.2,90.4,13.62,1.26735,57,2024,2,25,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Brandon Ingram,34,24,6,5,0,2.0,0.5,0.429,0.621,34.1,0.9,5,1.0,110.0,103.0,15.5,59,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.6,0.8,3.0,0.3955,0.2488999999999999,0.5166999999999999,22.880000000000003,92.3,89.1,13.51,1.11376,58,2024,2,27,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Brandon Ingram,29,30,6,4,0,0.0,0.4,0.2,0.583,40.8,6.4,1,1.0,124.0,126.0,22.8,60,0,0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.1,0.8,3.1,0.3593,0.1961999999999999,0.5166999999999999,24.02,84.7,91.0,11.64,1.22642,59,2024,2,28,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Brandon Ingram,30,34,8,6,1,0.0,0.619,0.5,0.681,37.1,11.3,2,0.778,141.0,100.0,28.5,61,1,0,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.1,0.8,3.1,0.3712,0.2461999999999999,0.5445,25.6,88.1,90.0,13.06,1.10572,60,2024,3,1,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Brandon Ingram,25,12,3,6,0,0.0,0.714,0.0,0.761,15.6,0.3,2,1.0,145.0,105.0,11.4,62,0,0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,5.0,0.8,3.1,0.4014,0.2461999999999999,0.5445,24.4,90.5,87.0,12.28,1.0088,61,2024,3,5,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Brandon Ingram,35,17,7,5,0,2.0,0.6,1.0,0.723,21.6,2.5,4,0.75,113.0,106.0,13.8,63,0,0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.6,0.7,3.0,0.4232999999999999,0.3461999999999999,0.5945,22.69,93.6,87.5,12.85,1.1063,62,2024,3,8,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Brandon Ingram,32,7,7,10,1,0.0,0.333,0.0,0.354,18.5,-5.2,2,0.5,102.0,111.0,8.8,64,0,0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.0,0.7,2.6,0.4065999999999999,0.3129,0.6445000000000001,21.97,95.1,89.1,12.98,0.987257,63,2024,3,10,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Brandon Ingram,32,20,5,5,1,0.0,0.571,0.0,0.617,26.6,3.1,2,0.8,117.0,126.0,16.6,65,1,0,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.7,0.6,2.7,0.4175,0.2461999999999999,0.6577999999999999,22.56,93.8,88.9,12.96,1.22481,64,2024,3,13,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Brandon Ingram,35,13,5,7,1,0.0,0.333,0.5,0.472,18.2,1.0,0,0.75,120.0,115.0,12.0,66,1,0,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.4,0.7,2.7,0.4508,0.2961999999999999,0.7327999999999999,24.380000000000003,105.8,100.4,14.16,1.19195,65,2024,3,15,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Brandon Ingram,35,22,7,2,1,4.0,0.476,0.2,0.513,27.6,-0.7,1,1.0,110.0,105.0,17.6,67,1,0,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7,5.6,0.8,2.8,0.4984,0.3162,0.8328,27.140000000000004,116.8,110.9,15.919999999999998,1.0717,66,2024,3,16,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Brandon Ingram,32,11,4,6,0,1.0,0.333,0.2,0.413,24.4,-6.9,3,0.667,88.0,106.0,5.7,68,0,0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,5.6,0.5,2.2,0.4879,0.3028999999999999,0.8244999999999999,26.45,117.0,110.3,15.27,1.07513,67,2024,3,19,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Brandon Ingram,21,14,4,3,1,0.0,0.583,0.0,0.583,29.7,-0.8,2,0.0,100.0,121.0,9.9,69,0,1,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.4,0.6,1.9,0.4962,0.2599999999999999,0.7245,26.01,116.0,112.1,14.710000000000004,0.961086,68,2024,3,21,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,70,0,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.6,1.8,0.4562,0.2399999999999999,0.6245,21.93,103.6,99.5,12.43,1.12752,69,2024,3,22,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71,0,1,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.4,0.5,1.6,0.3943,0.19,0.5467000000000001,18.22,89.5,89.5,9.580000000000002,1.28358,70,2024,3,24,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Brandon Ingram,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72,1,1,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.8,0.5,1.4,0.3228999999999999,0.19,0.4467,16.66,75.0,79.0,8.440000000000001,1.16774,71,2024,3,26,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
