Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_UTA,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Lauri Markkanen,2024-02-04,36,21,3,2,1,0.0,0.533,0.5,0.7,19.8,3.3,2,0.0,126.0,111.0,13.8,51,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,7.9,2.5,0.8,1.6,0.5023000000000001,0.4,0.8159000000000001,24.4,129.6,124.4,18.45,1.10482
Lauri Markkanen,2024-02-06,36,33,11,2,1,0.0,0.667,0.714,0.835,25.1,11.1,2,1.0,160.0,122.0,28.9,52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,2.4,0.9,1.7,0.5023,0.4214,0.8159000000000001,23.800000000000004,128.8,126.1,18.34,1.14016
Lauri Markkanen,2024-02-08,34,22,5,1,0,0.0,0.533,0.333,0.656,24.0,-5.0,4,1.0,108.0,133.0,12.5,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.6,7.5,2.1,0.8,2.0,0.5018,0.4047,0.825,24.08,124.5,126.6,17.04,1.00617
Lauri Markkanen,2024-02-12,34,19,5,0,1,0.0,0.471,0.429,0.559,22.0,-3.2,1,0.0,101.0,125.0,11.4,54,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,7.1,2.0,0.9,1.8,0.5045,0.4203,0.75,23.92,123.8,127.1,16.880000000000003,1.04759
Lauri Markkanen,2024-02-14,34,16,8,1,0,1.0,0.4,0.286,0.504,21.3,-7.3,2,1.0,103.0,136.0,10.1,55,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,7.5,2.0,0.9,1.9,0.5178,0.4288999999999999,0.75,23.45,126.5,125.8,17.509999999999998,1.02623
Lauri Markkanen,2024-02-15,34,20,14,3,0,0.0,0.261,0.364,0.404,29.6,-9.9,1,1.0,112.0,138.0,13.2,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,8.2,1.8,0.6,1.7,0.4888999999999999,0.4152999999999999,0.8,23.43,125.2,129.6,16.45,1.21994
Lauri Markkanen,2024-02-22,37,21,9,6,0,0.0,0.357,0.222,0.571,22.8,3.8,2,0.9,126.0,118.0,17.3,57,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,7.9,2.1,0.5,1.7,0.4579,0.3792,0.7899999999999999,23.23,121.9,129.2,15.27,0.994975
Lauri Markkanen,2024-02-25,32,26,7,4,2,1.0,0.556,0.625,0.705,24.6,10.0,1,1.0,129.0,100.0,24.4,58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,7.7,2.3,0.7,1.5,0.4801999999999999,0.4166999999999999,0.79,23.13,125.0,124.8,16.9,1.16326
Lauri Markkanen,2024-02-27,26,11,4,0,0,0.0,0.308,0.0,0.373,25.9,-13.9,2,0.75,74.0,127.0,3.1,59,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,7.6,2.2,0.6,1.7,0.4753,0.3917,0.765,23.76,120.9,124.2,16.23,0.931056
Lauri Markkanen,2024-02-29,34,18,3,0,1,0.0,0.4,0.571,0.567,22.9,-2.6,1,1.0,107.0,123.0,10.8,60,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,6.9,1.9,0.6,1.8,0.4486,0.4044,0.765,23.8,114.6,123.3,14.55,0.816018
Lauri Markkanen,2024-03-02,41,25,4,6,2,1.0,0.333,0.444,0.616,23.0,5.8,1,0.917,146.0,132.0,22.4,61,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,7.0,2.3,0.7,1.7,0.4286,0.3987999999999999,0.8567,24.12,116.6,125.4,15.410000000000002,1.02807
Lauri Markkanen,2024-03-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.8,5.9,2.1,0.6,1.5,0.3619,0.3274,0.7567,21.61,100.6,113.2,12.52,1.32075
Lauri Markkanen,2024-03-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,63,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,5.4,2.0,0.6,1.1,0.3086,0.2941,0.6567000000000001,19.21,89.8,99.9,11.27,1.11224
Lauri Markkanen,2024-03-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,4.9,2.0,0.5,1.0,0.2615,0.2512,0.6567000000000001,17.009999999999998,79.7,87.4,10.13,1.07747
Lauri Markkanen,2024-03-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,4.1,1.9,0.5,0.8,0.2214999999999999,0.2226,0.5567,14.88,69.4,73.8,9.12,1.04803
Lauri Markkanen,2024-03-15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,2.7,1.6,0.5,0.7,0.1954,0.1862,0.4567,11.92,58.2,60.0,7.8,1.07098
Lauri Markkanen,2024-03-16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.8,1.0,0.5,0.5,0.1597,0.164,0.3666999999999999,9.64,45.6,48.2,6.07,1.07224
Lauri Markkanen,2024-03-18,31,22,12,1,2,1.0,0.5,0.2,0.604,35.1,-0.8,6,1.0,100.0,115.0,15.8,68,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.3,0.7,0.5,1.0,0.1541,0.1215,0.3666999999999999,10.69,42.7,49.7,5.209999999999999,0.99453
Lauri Markkanen,2024-03-20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.9,0.7,0.5,0.8,0.1233,0.1214999999999999,0.2916999999999999,8.1,35.3,37.0,4.9,1.11263
Lauri Markkanen,2024-03-21,36,21,3,2,2,0.0,0.3,0.111,0.446,28.8,-0.2,0,1.0,95.0,112.0,13.3,70,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,1.9,0.9,0.6,0.7,0.1133,0.0755,0.2916999999999999,8.69,34.1,35.9,5.15,1.01398
Lauri Markkanen,2024-03-23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.5,0.3,0.4,0.6,0.08,0.0311,0.2,6.389999999999999,19.5,22.7,2.91,1.11761
Lauri Markkanen,2024-03-25,34,34,7,2,1,1.0,0.526,0.667,0.755,30.8,17.8,1,1.0,147.0,121.0,29.3,72,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2.2,0.5,0.5,0.7,0.1326,0.0978,0.3,9.47,34.2,34.8,5.840000000000001,0.940264
Lauri Markkanen,2024-03-27,42,25,6,2,1,0.0,0.471,0.429,0.636,22.7,-1.0,3,1.0,113.0,115.0,17.5,73,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.2,2.8,0.7,0.6,1.0,0.1797,0.1407,0.4,11.739999999999998,45.5,46.3,7.590000000000001,1.01153
Lauri Markkanen,2024-03-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2.8,0.7,0.6,1.0,0.1797,0.1407,0.4,11.739999999999998,45.5,46.3,7.590000000000001,1.10369
Lauri Markkanen,2024-03-31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,75,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.2,2.8,0.7,0.6,1.0,0.1797,0.1407,0.4,11.739999999999998,45.5,46.3,7.590000000000001,1.11241
Lauri Markkanen,2024-04-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,76,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2.8,0.7,0.6,1.0,0.1797,0.1407,0.4,11.739999999999998,45.5,46.3,7.590000000000001,1.29903
Lauri Markkanen,2024-04-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,77,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2.8,0.7,0.6,1.0,0.1797,0.1407,0.4,11.739999999999998,45.5,46.3,7.590000000000001,0.961192
Lauri Markkanen,2024-04-07,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,78,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.6,0.6,0.4,0.4,0.1297,0.1207,0.3,8.23,35.5,34.8,6.010000000000001,1.0309
Lauri Markkanen,2024-04-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.6,0.6,0.4,0.4,0.1297,0.1207,0.3,8.23,35.5,34.8,6.010000000000001,1.0359
Lauri Markkanen,2024-04-11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,1.3,0.4,0.2,0.4,0.0997,0.1096,0.2,5.35,26.0,23.6,4.68,1.04704
Lauri Markkanen,2024-04-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,81,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,1.3,0.4,0.2,0.4,0.0997,0.1096,0.2,5.35,26.0,23.6,4.68,1.18166
Lauri Markkanen,2024-04-14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.2,0.1,0.3,0.0471,0.0428999999999999,0.1,2.27,11.3,11.5,1.75,1.12551
