Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
CJ McCollum,2024-01-15,29,23,6,4,1,0.0,0.529,0.429,0.643,27.4,6.7,0,1.0,137.0,128.0,18.3,41,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,5.1,0.8,1.3,0.4276,0.4346,0.4667,22.92,116.2,102.8,15.03,1.25482
CJ McCollum,2024-01-17,29,22,5,6,0,2.0,0.533,0.444,0.693,25.5,8.8,1,1.0,158.0,125.0,20.8,42,1,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,5.1,0.6,1.2,0.4309,0.4389999999999999,0.5,22.62,119.5,103.9,15.28,1.04667
CJ McCollum,2024-01-19,31,13,4,4,0,2.0,0.385,0.143,0.454,20.5,-1.4,1,0.667,95.0,120.0,9.5,43,1,0,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.6,0.5,1.2,0.4272999999999999,0.3988,0.5667,22.22,116.0,104.7,14.27,1.09756
CJ McCollum,2024-01-23,29,33,5,2,1,1.0,0.647,0.692,0.901,27.9,14.5,2,0.667,151.0,114.0,26.9,44,1,0,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4,4.3,0.6,1.2,0.4375,0.418,0.6334000000000001,22.73,116.6,106.0,15.48,1.11452
CJ McCollum,2024-01-26,35,12,6,3,2,0.0,0.267,0.286,0.378,25.4,-7.0,4,1.0,68.0,109.0,3.8,45,1,0,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.1,0.8,1.4,0.4142,0.3799,0.6334000000000001,22.09,109.9,105.0,14.029999999999998,1.09366
CJ McCollum,2024-01-27,23,7,1,4,0,1.0,0.286,0.25,0.444,18.3,-7.2,2,1.0,89.0,137.0,3.9,46,0,0,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,0.7,1.5,0.412,0.3604999999999999,0.7334,21.98,109.0,106.7,13.66,1.07113
CJ McCollum,2024-01-29,37,16,2,2,0,1.0,0.5,0.2,0.554,22.2,-8.2,4,1.0,89.0,126.0,6.5,47,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.0,0.7,1.6,0.3932,0.3105,0.7834000000000001,20.880000000000003,103.3,109.0,11.66,1.12662
CJ McCollum,2024-01-31,36,19,5,3,1,2.0,0.467,0.429,0.598,23.2,4.6,3,1.0,113.0,103.0,13.9,48,0,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.5,0.6,1.9,0.4014,0.3248,0.7834000000000001,20.96,100.8,108.9,11.44,1.07099
CJ McCollum,2024-02-02,39,21,4,4,1,1.0,0.471,0.3,0.56,22.8,-1.8,2,0.5,109.0,119.0,14.4,49,0,0,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8,3.2,0.6,1.9,0.4085,0.3173,0.7834000000000001,21.32,100.9,108.1,11.8,1.05714
CJ McCollum,2024-02-05,23,20,6,3,2,0.0,0.583,0.6,0.833,21.8,20.1,0,0.0,178.0,98.0,20.3,50,1,1,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4,3.5,0.8,1.9,0.4668,0.3772999999999999,0.7834000000000001,23.5,118.7,117.9,13.830000000000002,1.21199
CJ McCollum,2024-02-07,36,25,7,4,1,0.0,0.588,0.455,0.735,24.6,4.0,3,0.0,122.0,112.0,18.8,51,0,1,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.5,0.8,2.2,0.4727,0.3799,0.6834,23.22,117.2,116.3,13.88,1.37437
CJ McCollum,2024-02-09,30,19,4,3,0,0.0,0.5,0.333,0.594,22.6,-1.6,0,0.0,131.0,143.0,13.5,52,0,1,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,3.2,0.8,2.1,0.4694,0.3688,0.5834,22.93,114.5,118.1,13.15,1.15868
CJ McCollum,2024-02-10,32,8,3,7,1,1.0,0.143,0.111,0.254,26.3,-8.4,1,0.75,76.0,99.0,4.3,53,0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.3,3.5,0.9,2.1,0.4452,0.3656,0.5917,23.51,112.6,116.0,12.63,1.16682
CJ McCollum,2024-02-12,33,11,5,2,1,0.0,0.267,0.375,0.367,23.4,-7.4,2,0.0,74.0,96.0,3.6,54,0,1,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.5,0.9,2.1,0.4072,0.3339,0.525,23.06,104.9,114.2,10.3,1.16088
CJ McCollum,2024-02-14,33,26,3,6,1,0.0,0.529,0.333,0.677,24.8,3.3,0,1.0,147.0,130.0,23.0,55,1,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.8,0.8,1.7,0.4333999999999999,0.3386,0.525,23.0,112.8,116.3,12.22,0.976141
CJ McCollum,2024-02-22,31,28,6,6,0,0.0,0.5,0.4,0.6,33.2,3.4,2,0.667,119.0,110.0,20.6,56,1,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,0.8,1.7,0.4548,0.3536,0.4916999999999999,24.49,115.8,113.6,13.89,1.18758
CJ McCollum,2024-02-23,15,2,2,1,0,1.0,0.143,0.0,0.143,18.8,-11.1,0,0.0,45.0,111.0,-0.5,57,1,1,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.9,0.8,1.3,0.4191,0.3336,0.3917,24.15,111.4,112.1,13.19,1.04143
CJ McCollum,2024-02-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58,1,1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6,0.7,1.0,0.3724,0.2907,0.2916999999999999,21.83,100.1,101.8,11.8,1.26735
CJ McCollum,2024-02-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59,0,1,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.2,0.6,0.8,0.3253,0.2607,0.2416999999999999,19.55,89.2,89.9,10.36,1.11376
CJ McCollum,2024-02-28,34,23,6,3,0,0.0,0.429,0.625,0.548,27.9,0.2,1,0.0,109.0,128.0,14.4,60,0,1,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.2,0.4,0.9,0.3098999999999999,0.2632,0.2416999999999999,20.16,82.3,92.9,9.77,1.22642
CJ McCollum,2024-03-01,25,14,4,1,2,2.0,0.455,0.571,0.636,18.2,10.2,0,0.0,137.0,94.0,12.8,61,1,1,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.9,0.5,0.6,0.2966,0.2748,0.2416999999999999,19.52,83.8,91.1,9.17,1.10572
CJ McCollum,2024-03-05,22,11,4,4,0,0.0,0.364,0.333,0.5,21.2,-4.2,1,0.0,114.0,102.0,7.1,62,0,1,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3,3.0,0.5,0.7,0.283,0.2748,0.2416999999999999,19.380000000000003,82.1,87.0,8.530000000000001,1.0088
CJ McCollum,2024-03-08,27,10,4,1,0,0.0,0.357,0.0,0.357,29.4,-18.8,3,0.0,62.0,111.0,0.3,63,0,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.4,0.4,0.9,0.3044,0.2637,0.1667,19.69,80.7,88.2,8.13,1.1063
CJ McCollum,2024-03-10,31,20,4,3,0,0.0,0.5,0.571,0.653,28.0,-2.1,2,0.667,115.0,119.0,14.3,64,0,0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.5,0.3,0.9,0.3277,0.2833,0.2334,20.15,84.8,90.5,9.2,0.987257
CJ McCollum,2024-03-13,29,8,3,1,0,2.0,0.3,0.0,0.368,19.0,-9.0,1,1.0,72.0,125.0,4.2,65,1,0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.0,0.2,1.0,0.3048,0.25,0.2334,19.57,77.3,90.0,7.32,1.22481
CJ McCollum,2024-03-15,30,11,6,4,1,0.0,0.385,0.143,0.423,23.3,-5.7,2,0.0,86.0,113.0,7.1,66,1,1,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.8,0.3,1.0,0.2933,0.2243,0.1667,18.58,74.0,90.3,5.970000000000001,1.19195
CJ McCollum,2024-03-16,37,30,2,8,2,0.0,0.6,0.5,0.75,26.1,11.5,2,0.0,142.0,112.0,26.6,67,1,1,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3,2.5,0.5,1.2,0.3389999999999999,0.2743,0.1667,19.31,83.7,90.4,8.680000000000001,1.0717
CJ McCollum,2024-03-19,32,16,1,5,0,0.0,0.5,0.5,0.667,20.8,2.3,2,0.0,121.0,112.0,11.0,68,0,1,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.0,0.5,1.4,0.3889999999999999,0.3243,0.1667,21.39,95.8,101.6,9.78,1.07513
CJ McCollum,2024-03-21,34,18,3,3,0,0.0,0.5,0.5,0.654,21.4,-1.9,2,0.75,114.0,129.0,11.4,69,0,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.3,0.5,1.6,0.4389999999999999,0.3742999999999999,0.2416999999999999,23.53,107.2,114.5,10.92,0.961086
CJ McCollum,2024-03-22,35,30,5,7,1,0.0,0.571,0.5,0.714,31.7,17.1,2,0.0,144.0,102.0,25.9,70,0,1,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.7,0.6,1.7,0.4532,0.3618,0.2416999999999999,23.91,110.7,111.9,12.07,1.12752
CJ McCollum,2024-03-24,37,23,2,7,1,0.0,0.5,0.556,0.639,25.0,4.6,2,0.0,119.0,110.0,17.7,71,0,1,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.3,0.5,1.9,0.4577,0.3602999999999999,0.2416999999999999,24.59,108.9,113.5,12.56,1.28358
CJ McCollum,2024-03-26,41,23,6,5,0,0.0,0.333,0.364,0.454,27.9,-3.0,0,1.0,98.0,127.0,13.9,72,1,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,4.4,0.5,1.8,0.4546,0.3634,0.3417,25.26,107.3,116.0,13.24,1.16774
CJ McCollum,2024-03-28,39,25,7,7,1,0.0,0.375,0.333,0.485,29.1,5.2,1,1.0,107.0,107.0,18.8,73,1,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.0,0.6,1.6,0.4564,0.3967,0.4417,25.23,111.8,115.6,15.09,1.0188
CJ McCollum,2024-03-30,37,24,2,5,2,1.0,0.435,0.364,0.522,30.6,7.2,1,0.0,105.0,114.0,16.1,74,1,1,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.2,0.8,1.5,0.4498999999999999,0.376,0.375,25.49,110.8,115.1,15.27,1.17296
CJ McCollum,2024-04-01,40,15,5,9,0,1.0,0.353,0.333,0.43,22.8,-4.0,3,1.0,100.0,141.0,11.4,75,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,6.0,0.8,1.7,0.4551999999999999,0.4093,0.375,25.87,113.6,116.7,15.99,1.32797
CJ McCollum,2024-04-03,41,36,10,4,2,0.0,0.417,0.417,0.624,37.5,5.8,4,1.0,118.0,120.0,26.6,76,1,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.0,0.9,1.9,0.4584,0.4367,0.475,27.29,116.8,117.4,17.939999999999998,1.06763
CJ McCollum,2024-04-05,39,31,6,4,0,1.0,0.448,0.333,0.526,36.4,-2.2,3,1.0,106.0,120.0,19.0,77,1,0,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7,5.6,0.7,2.0,0.4432,0.42,0.575,28.32,113.2,118.2,17.18,1.05668
CJ McCollum,2024-04-07,42,31,4,5,0,0.0,0.545,0.583,0.705,27.4,5.0,3,0.0,124.0,117.0,21.3,78,0,1,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.6,0.7,2.1,0.4477,0.4283,0.575,28.98,113.5,118.7,18.21,0.855352
CJ McCollum,2024-04-09,34,29,5,3,2,0.0,0.526,0.5,0.698,28.4,11.8,1,1.0,138.0,106.0,24.7,79,0,0,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,5.6,0.9,2.0,0.4503,0.4283,0.6,29.68,115.9,116.4,19.54,1.2256
CJ McCollum,2024-04-11,40,31,4,7,2,0.0,0.611,0.75,0.861,20.2,14.9,0,0.0,171.0,122.0,31.3,80,0,1,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.1,5.6,1.0,1.8,0.4543,0.4533,0.6,28.53,118.6,118.4,20.08,1.08173
CJ McCollum,2024-04-12,38,28,5,5,0,2.0,0.476,0.615,0.667,29.0,6.0,3,0.0,115.0,114.0,19.5,81,0,1,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,0.9,1.9,0.4519,0.4591999999999999,0.6,28.93,118.2,118.8,20.26,0.965499
CJ McCollum,2024-04-14,34,25,4,7,0,0.0,0.474,0.444,0.602,30.4,3.6,3,0.75,120.0,129.0,17.6,82,1,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.6,0.9,2.2,0.466,0.4671999999999999,0.575,29.18,120.4,119.0,20.63,1.14218
