Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
CJ McCollum,2023-01-09,31,34,5,1,2,1.0,0.571,0.5,0.719,34.7,11.4,2,1.0,138.0,107.0,26.2,41,0,0,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,5.0,1.0,3.1,0.4,0.4215,0.7361,26.35,103.8,101.8,15.97,1.21677
CJ McCollum,2023-01-11,34,38,4,4,1,1.0,0.625,0.5,0.725,37.2,15.5,1,0.4,135.0,128.0,29.9,42,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.3,1.0,2.8,0.4347,0.434,0.6760999999999999,27.410000000000004,107.7,104.1,17.61,1.03327
CJ McCollum,2023-01-13,37,19,4,9,1,0.0,0.421,0.286,0.478,24.4,0.2,2,0.5,103.0,107.0,15.0,43,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.6,0.9,2.5,0.4410999999999999,0.4197,0.6404,26.75,107.6,105.3,17.7,1.13858
CJ McCollum,2023-01-16,36,25,0,4,0,0.0,0.4,0.333,0.531,36.6,-5.8,4,0.75,93.0,128.0,11.8,44,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.4,0.7,2.5,0.4373,0.403,0.6554,27.87,106.5,106.5,17.53,1.12792
CJ McCollum,2023-01-18,31,21,2,4,1,1.0,0.471,0.556,0.618,29.2,1.4,3,0.0,104.0,128.0,12.4,45,1,1,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.3,0.6,2.6,0.4194,0.3898,0.5721,27.660000000000004,99.6,107.3,15.06,1.19241
CJ McCollum,2023-01-20,36,23,5,7,3,0.0,0.286,0.182,0.453,34.2,-1.4,3,0.9,100.0,123.0,16.3,46,0,0,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.7,0.9,2.3,0.4229999999999999,0.3937,0.5620999999999999,28.3,104.3,107.9,17.05,1.15999
CJ McCollum,2023-01-22,37,13,1,5,0,0.0,0.313,0.25,0.385,28.1,-14.7,7,0.5,64.0,113.0,-0.6,47,0,0,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.6,0.8,2.5,0.398,0.3562,0.5370999999999999,28.56,98.9,106.7,15.11,1.23573
CJ McCollum,2023-01-24,36,20,4,4,0,0.0,0.409,0.0,0.437,35.8,-8.9,6,1.0,81.0,115.0,6.2,48,1,0,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,4.4,0.8,3.1,0.3913,0.3107,0.5620999999999999,29.420000000000005,92.7,106.4,13.56,1.07863
CJ McCollum,2023-01-25,34,25,5,8,1,2.0,0.529,0.556,0.666,24.2,18.4,0,0.5,144.0,111.0,25.4,49,1,0,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.6,0.9,2.8,0.4025,0.3163,0.5549999999999999,28.440000000000005,96.2,106.0,14.26,1.07352
CJ McCollum,2023-01-28,36,24,5,5,1,1.0,0.474,0.333,0.566,25.7,6.9,0,0.8,123.0,114.0,20.2,50,1,0,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,5.1,1.0,2.8,0.4499000000000001,0.3496,0.635,31.01,108.5,117.4,16.28,1.0028
CJ McCollum,2023-01-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,51,0,1,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.8,2.6,0.3928,0.2996,0.5349999999999999,27.54,94.7,106.7,13.660000000000002,1.16432
CJ McCollum,2023-01-31,39,21,2,7,1,0.0,0.368,0.333,0.495,27.0,-3.7,3,1.0,100.0,126.0,13.2,52,0,0,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.3,0.8,2.8,0.3671,0.2829,0.595,26.52,91.2,106.5,11.99,1.27337
CJ McCollum,2023-02-02,37,19,4,8,0,1.0,0.643,0.5,0.679,19.9,3.5,3,0.0,121.0,118.0,16.1,53,0,1,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.2,0.7,2.9,0.3893,0.3043,0.5449999999999999,26.07,93.0,107.6,12.1,1.08527
CJ McCollum,2023-02-04,39,23,2,7,2,0.0,0.5,0.4,0.632,20.9,3.3,2,1.0,132.0,124.0,19.3,54,1,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.5,0.9,2.7,0.3993,0.311,0.57,24.5,96.9,107.2,12.85,1.04434
CJ McCollum,2023-02-05,23,24,2,4,1,0.0,0.818,0.75,0.974,25.4,17.4,1,1.0,183.0,111.0,21.3,55,1,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.5,0.9,2.5,0.434,0.3304,0.6699999999999999,24.12,104.8,105.5,13.74,1.02319
CJ McCollum,2023-02-07,35,21,6,7,0,0.0,0.348,0.333,0.44,31.7,-2.7,1,0.5,105.0,117.0,12.6,56,1,0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,5.5,0.6,2.3,0.4401999999999999,0.3455,0.63,23.87,105.3,104.9,13.37,1.21572
CJ McCollum,2023-02-10,33,12,2,5,2,0.0,0.286,0.0,0.37,27.7,-10.4,4,0.8,79.0,130.0,5.1,57,1,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.5,0.8,2.0,0.4375,0.3205,0.6599999999999999,23.83,106.8,106.6,13.939999999999998,0.878894
CJ McCollum,2023-02-13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58,0,1,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.1,0.8,1.4,0.3966,0.3205,0.5599999999999999,20.25,98.7,95.1,13.32,1.27502
CJ McCollum,2023-02-15,34,22,6,9,0,2.0,0.5,0.429,0.619,25.8,10.3,3,0.75,122.0,118.0,19.3,59,0,0,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.2,0.7,1.7,0.3937,0.3077999999999999,0.585,20.41,96.5,95.8,12.71,1.23211
CJ McCollum,2023-02-23,36,23,4,5,0,0.0,0.5,0.6,0.617,25.5,1.8,2,0.667,119.0,119.0,16.5,60,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8,5.2,0.6,1.9,0.3963,0.3345,0.5717000000000001,20.39,96.1,96.3,12.34,1.11854
CJ McCollum,2023-02-25,34,13,2,4,0,0.0,0.316,0.111,0.342,24.0,-10.0,1,0.0,78.0,133.0,4.5,61,0,1,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.6,0.6,2.0,0.4279,0.3456,0.5717000000000001,22.79,103.9,109.6,12.79,1.08837
CJ McCollum,2023-02-27,36,18,2,6,1,0.0,0.444,0.125,0.477,28.2,-3.1,3,0.5,96.0,116.0,9.8,62,1,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.5,0.6,2.0,0.4355,0.3248,0.5217,22.91,103.5,108.6,12.45,1.13775
CJ McCollum,2023-03-01,36,24,7,7,0,0.0,0.474,0.4,0.578,28.9,1.5,2,1.0,126.0,124.0,19.7,63,0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3,5.4,0.6,1.9,0.4185999999999999,0.3147999999999999,0.6217,23.81,104.0,109.2,12.810000000000002,1.19971
CJ McCollum,2023-03-03,40,25,6,5,0,1.0,0.381,0.3,0.529,30.0,-0.3,2,1.0,109.0,120.0,16.3,64,0,0,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.2,0.4,1.9,0.4067,0.3048,0.6217,24.72,101.7,108.8,12.51,0.871648
CJ McCollum,2023-03-06,31,14,4,3,1,0.0,0.429,0.2,0.47,30.4,-13.5,5,0.5,81.0,132.0,5.5,65,0,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.9,5.1,0.4,2.3,0.3678,0.2498,0.5717000000000001,25.22,91.5,110.9,10.93,1.38711
CJ McCollum,2023-03-08,35,32,5,5,0,0.0,0.545,0.75,0.686,33.1,7.7,2,0.667,125.0,114.0,23.6,66,1,0,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.9,0.4,2.4,0.3875,0.2915,0.5884,25.36,93.5,110.6,12.03,1.02057
CJ McCollum,2023-03-11,39,26,7,8,0,0.0,0.4,0.571,0.574,30.9,3.6,5,1.0,106.0,113.0,17.1,67,1,0,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.2,0.2,2.5,0.3989,0.3485999999999999,0.6083999999999999,25.68,96.2,108.9,13.23,1.25969
CJ McCollum,2023-03-12,30,22,5,11,1,0.0,0.471,0.5,0.586,30.9,5.0,3,0.5,121.0,110.0,20.1,68,1,0,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8,6.3,0.3,2.8,0.446,0.3985999999999999,0.6584,28.77,108.3,119.9,15.24,1.24336
CJ McCollum,2023-03-14,37,13,3,9,0,0.0,0.294,0.1,0.346,21.7,-6.7,1,0.5,96.0,135.0,6.9,69,1,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.3,0.3,2.6,0.4253999999999999,0.3657,0.6334,28.36,105.7,121.6,14.000000000000004,1.14842
CJ McCollum,2023-03-17,39,14,5,6,1,0.0,0.417,0.5,0.543,16.8,-1.5,1,0.5,119.0,126.0,12.5,70,0,0,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.4,0.4,2.5,0.4170999999999999,0.3557,0.6167,27.49,105.7,122.3,13.6,1.06486
CJ McCollum,2023-03-19,39,26,6,5,2,2.0,0.5,0.571,0.63,25.2,8.3,1,0.667,130.0,110.0,23.1,71,0,0,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,0.6,2.5,0.4355,0.4017,0.6834,27.61,110.9,120.0,15.460000000000004,1.165
CJ McCollum,2023-03-21,30,15,8,4,2,0.0,0.429,0.333,0.504,23.6,-0.5,1,1.0,105.0,79.0,12.6,72,1,0,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.6,6.3,0.7,2.3,0.434,0.4225,0.7333999999999999,27.15,111.8,116.3,15.74,1.14508
CJ McCollum,2023-03-23,36,20,2,3,1,0.0,0.421,0.375,0.514,22.3,-0.8,0,1.0,113.0,97.0,12.8,73,1,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.9,0.8,2.1,0.4286999999999999,0.4199999999999999,0.7333999999999999,26.49,110.5,113.6,15.05,1.0218
CJ McCollum,2023-03-25,35,21,8,8,2,1.0,0.533,0.5,0.661,22.3,6.5,3,1.0,133.0,107.0,21.4,74,0,0,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,6.2,1.0,2.2,0.4439,0.44,0.7333999999999999,25.72,112.9,112.3,15.56,1.05145
CJ McCollum,2023-03-27,25,17,1,8,2,2.0,0.467,0.429,0.567,27.6,13.0,1,0.0,129.0,83.0,17.2,75,0,1,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.7,1.1,1.8,0.4476999999999999,0.4629,0.6834,25.44,117.7,107.4,16.729999999999997,1.12314
CJ McCollum,2023-03-28,38,15,1,3,0,0.0,0.353,0.429,0.441,22.4,-11.2,3,0.0,83.0,129.0,4.1,76,0,1,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.5,1.1,1.9,0.4285,0.4307999999999999,0.6167,24.37,113.5,108.9,14.78,0.990248
CJ McCollum,2023-03-30,38,23,0,3,0,0.0,0.533,0.75,0.724,22.9,3.4,2,0.5,127.0,106.0,13.4,77,0,0,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,6.0,1.1,1.6,0.4418,0.4487,0.5667,23.57,115.6,108.2,14.41,1.12748
CJ McCollum,2023-04-01,38,19,1,3,3,0.0,0.444,0.2,0.503,23.1,-1.0,1,1.0,113.0,122.0,13.6,78,1,0,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.2,1.3,1.4,0.4391,0.4187,0.6167,22.79,114.8,109.4,13.76,1.02067
CJ McCollum,2023-04-04,35,12,5,3,0,1.0,0.316,0.0,0.316,25.1,-12.1,1,0.0,71.0,129.0,3.6,79,1,1,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.7,4.6,1.3,1.4,0.4413,0.4087,0.5667,23.13,112.3,108.8,13.429999999999998,1.20352
CJ McCollum,2023-04-05,44,31,10,6,1,0.0,0.625,0.667,0.76,24.0,4.5,4,0.5,126.0,120.0,26.4,80,1,0,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.6,1.3,1.7,0.4621,0.4253999999999999,0.5667,23.85,113.0,108.2,14.82,1.07112
CJ McCollum,2023-04-07,39,23,5,4,0,0.0,0.533,0.444,0.686,20.9,3.1,0,0.75,138.0,115.0,18.8,81,1,0,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.5,1.1,1.6,0.4654,0.4127,0.575,23.42,113.8,108.7,14.39,1.18281
CJ McCollum,2023-04-09,39,23,5,3,2,0.0,0.375,0.0,0.418,31.0,-6.2,2,0.625,88.0,111.0,10.2,82,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.4,1.1,1.7,0.4599999999999999,0.3794,0.5375,24.16,112.1,111.9,14.15,1.21086
