Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_BRK,OPP_ATL,OPP_BOS,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Kyrie Irving,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.4,3.7,3.5,0.9,1.7,0.3635,0.2878,0.6084,23.44,84.1,80.0,16.009999999999998,0.950832,44,2021,3,24,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Kyrie Irving,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,3.1,2.8,0.9,1.7,0.3259999999999999,0.2278,0.5334000000000001,20.58,72.2,68.3,13.93,1.1335,45,2021,3,26,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Kyrie Irving,33,27,7,3,3,1.0,0.5,0.25,0.579,30.7,8.0,0,1.0,116.0,97.0,23.5,47,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.3,2.5,1.2,1.5,0.3331,0.2084,0.5667,20.53,71.8,65.9,14.74,1.28056,46,2021,3,29,0,1.0,6.123233995736766e-17,0.0,1.0
Kyrie Irving,39,31,6,12,1,0.0,0.48,0.375,0.579,32.3,9.1,2,1.0,136.0,117.0,26.7,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,3.1,3.4,1.2,1.4,0.3158999999999999,0.1834,0.5667,20.24,70.7,66.7,14.1,1.13288,47,2021,3,31,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Kyrie Irving,34,15,11,8,1,2.0,0.412,0.25,0.441,27.9,-0.7,4,0.0,100.0,92.0,13.6,49,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,3.8,3.7,1.0,1.3,0.3127,0.2084,0.4667,19.880000000000003,72.5,66.2,14.34,0.994502,48,2021,4,1,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Kyrie Irving,39,24,2,15,2,0.0,0.444,0.0,0.444,34.3,4.8,1,0.0,107.0,120.0,20.8,50,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,3.9,4.8,1.1,1.1,0.2849,0.1417,0.4,20.25,69.6,66.0,13.85,1.16555,49,2021,4,4,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Kyrie Irving,37,40,2,7,1,0.0,0.536,0.417,0.662,36.6,12.4,2,1.0,130.0,115.0,29.3,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,4.1,5.5,1.2,1.3,0.3384999999999999,0.1834,0.5,23.910000000000004,82.6,77.5,16.779999999999998,0.869449,50,2021,4,5,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
Kyrie Irving,30,24,2,6,0,1.0,0.5,0.667,0.721,23.7,6.3,1,1.0,157.0,117.0,20.3,52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,3.7,5.7,1.1,1.1,0.3272,0.2126,0.5,22.34,86.0,76.7,15.62,1.21933,51,2021,4,7,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Kyrie Irving,21,18,4,0,0,0.0,0.545,0.4,0.705,28.5,2.9,1,1.0,128.0,127.0,12.1,53,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,3.4,5.1,0.8,1.1,0.3417,0.2359,0.5,21.4,87.4,78.5,14.63,1.07383,52,2021,4,10,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
Kyrie Irving,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,3.4,5.1,0.8,1.1,0.3417,0.2359,0.5,21.4,87.4,78.5,14.63,1.11935,53,2021,4,13,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Kyrie Irving,33,37,3,9,2,1.0,0.591,0.333,0.701,38.2,18.6,3,1.0,140.0,118.0,33.7,55,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,3.7,6.0,1.0,1.4,0.4008,0.2692,0.6,25.22,101.4,90.3,18.000000000000004,0.973485,54,2021,4,14,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Kyrie Irving,33,12,4,6,3,0.0,0.455,0.286,0.545,21.2,-6.4,5,0.0,90.0,111.0,9.3,56,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,4.1,6.6,1.3,1.9,0.4463,0.2978,0.6,27.34,110.4,101.4,18.93,1.11517,55,2021,4,16,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Kyrie Irving,38,20,4,9,2,2.0,0.316,0.222,0.462,32.4,-2.0,4,1.0,100.0,117.0,15.2,57,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,3.8,7.2,1.2,2.3,0.4279,0.295,0.6,27.51,108.8,103.4,18.1,1.16027,56,2021,4,18,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Kyrie Irving,38,32,2,8,1,0.0,0.632,0.429,0.739,29.7,2.8,5,0.833,128.0,125.0,24.1,58,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,3.4,6.8,1.2,2.6,0.4431,0.3004,0.5833,27.25,108.0,104.2,17.84,1.13673,57,2021,4,20,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Kyrie Irving,37,28,11,8,3,1.0,0.476,0.4,0.592,30.2,14.8,3,1.0,122.0,106.0,27.3,59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.5,3.4,6.8,1.4,2.5,0.4495,0.3154,0.6833,27.48,110.2,105.6,19.21,0.998234,58,2021,4,21,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Kyrie Irving,34,15,9,11,4,1.0,0.211,0.0,0.34,34.5,-3.5,5,1.0,77.0,90.0,12.2,60,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,4.1,6.4,1.6,2.9,0.4262,0.3154,0.7833,27.5,107.2,102.6,18.35,0.857107,59,2021,4,23,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Kyrie Irving,35,34,6,12,0,0.0,0.526,0.714,0.74,32.4,14.8,3,1.0,150.0,127.0,31.9,61,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.5,6.9,1.5,3.0,0.4251999999999999,0.3451000000000001,0.7833,27.079999999999995,109.2,103.8,18.610000000000003,0.98667,60,2021,4,25,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Kyrie Irving,35,9,6,4,1,1.0,0.231,0.2,0.324,23.0,-12.0,3,1.0,78.0,114.0,4.4,62,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.5,4.9,6.7,1.6,3.2,0.3983,0.2984,0.7833,27.01,101.3,103.5,17.020000000000003,0.999479,61,2021,4,27,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Kyrie Irving,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,63,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,4.5,6.7,1.6,3.1,0.3438,0.2584,0.6833,24.16,88.5,90.8,15.810000000000002,1.25531,62,2021,4,29,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Kyrie Irving,33,28,2,3,1,0.0,0.462,0.25,0.521,36.3,1.4,1,1.0,106.0,131.0,16.9,64,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.5,4.7,7.0,1.7,3.2,0.39,0.2834,0.7833,27.79,99.1,103.9,17.5,1.04032,63,2021,4,30,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Kyrie Irving,37,20,7,6,2,0.0,0.381,0.25,0.457,28.4,0.5,4,1.0,97.0,111.0,13.2,65,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,5.1,6.7,1.7,3.3,0.369,0.2751,0.7833,26.81,94.8,103.2,15.45,0.958552,64,2021,5,2,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
Kyrie Irving,39,38,3,5,3,2.0,0.56,0.5,0.699,34.0,13.7,3,0.8,129.0,118.0,30.3,66,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,5.0,6.6,1.7,3.1,0.3795,0.2965,0.8633,28.09,98.7,103.9,17.55,1.07661,65,2021,5,4,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
Kyrie Irving,39,45,5,4,4,2.0,0.548,0.538,0.687,36.4,24.3,1,1.0,138.0,103.0,36.8,67,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,5.1,6.1,1.9,2.8,0.4027,0.3280999999999999,0.8633,28.49,102.5,102.5,19.71,1.1618,66,2021,5,6,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
Kyrie Irving,39,31,0,4,1,1.0,0.647,0.571,0.789,29.7,-0.3,4,0.833,128.0,127.0,21.6,68,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,4.9,5.7,1.9,2.7,0.4042,0.3423,0.8633,28.49,102.5,102.7,19.46,1.24862,67,2021,5,8,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Kyrie Irving,21,13,3,5,0,0.0,0.4,0.6,0.597,23.6,7.8,0,1.0,139.0,117.0,12.0,69,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,4.1,5.4,1.6,2.4,0.3966,0.3622999999999999,0.8633,27.83,104.2,103.8,17.93,0.994303,68,2021,5,11,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
Kyrie Irving,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,70,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.8,3.2,4.3,1.2,1.9,0.3755,0.3623,0.7632999999999999,24.380000000000003,96.5,94.8,16.71,1.17426,69,2021,5,12,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
Kyrie Irving,30,22,2,0,1,1.0,0.563,0.429,0.669,26.0,8.0,0,1.0,127.0,103.0,16.3,71,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,2.8,3.1,1.3,1.6,0.3792,0.3338,0.7632999999999999,23.74,94.2,92.4,15.15,1.01341,70,2021,5,15,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Kyrie Irving,29,17,6,2,3,3.0,0.636,1.0,0.773,19.4,8.9,1,0.0,129.0,98.0,18.2,72,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,2.8,2.9,1.5,1.4,0.4197,0.4138,0.6632999999999999,23.38,99.3,90.8,16.529999999999998,1.14531,71,2021,5,16,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
