Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIN,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Anthony Edwards,2024-02-06,44,38,12,5,2,1.0,0.462,0.556,0.616,37.5,4.9,5,0.818,112.0,116.0,26.6,51,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.8,5.6,0.8,3.5,0.4843,0.4418,0.8097,29.7,113.5,112.4,17.169999999999998,1.13247
Anthony Edwards,2024-02-08,36,26,3,9,1,0.0,0.45,0.364,0.574,29.9,4.1,0,0.667,144.0,121.0,21.8,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,4.6,6.0,0.9,3.0,0.4693,0.4448999999999999,0.8164,30.44,117.4,113.2,18.15,1.08211
Anthony Edwards,2024-02-12,32,23,7,8,1,0.0,0.444,0.091,0.557,30.4,5.1,1,1.0,128.0,106.0,20.5,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,4.8,5.7,1.0,3.0,0.4864,0.434,0.8164,31.920000000000005,118.7,110.6,19.17,1.00629
Anthony Edwards,2024-02-13,34,41,4,2,2,1.0,0.593,0.5,0.702,39.3,13.5,2,1.0,132.0,111.0,31.4,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.4,4.9,5.4,1.1,2.8,0.5064,0.4539999999999999,0.8234999999999999,31.360000000000003,120.9,110.8,20.05,1.041
Anthony Edwards,2024-02-15,33,34,6,7,2,1.0,0.571,0.429,0.693,33.0,20.5,1,0.875,151.0,89.0,32.1,55,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.4,5.4,5.8,1.2,2.6,0.5287,0.454,0.8276999999999999,30.65,127.1,108.9,22.270000000000003,1.19197
Anthony Edwards,2024-02-23,38,28,9,5,1,0.0,0.37,0.333,0.472,35.5,1.4,3,0.667,100.0,115.0,15.7,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.7,5.1,1.2,2.5,0.499,0.4123,0.8443999999999999,31.19,122.7,107.7,20.74,1.11043
Anthony Edwards,2024-02-24,38,29,8,3,2,1.0,0.478,0.333,0.538,33.4,7.8,1,0.667,106.0,84.0,22.3,57,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,6.1,5.0,1.3,2.2,0.4968,0.3856,0.8111,31.540000000000003,122.1,104.8,21.33,1.17078
Anthony Edwards,2024-02-27,33,34,5,5,4,1.0,0.448,0.4,0.553,44.1,9.5,4,1.0,105.0,98.0,25.0,58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.7,6.1,5.0,1.7,2.4,0.4816000000000001,0.3756,0.8111,34.73,119.3,104.8,22.9,1.15069
Anthony Edwards,2024-02-28,40,34,2,4,0,1.0,0.524,0.167,0.658,34.4,0.8,3,1.0,122.0,115.0,23.6,59,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,6.2,4.9,1.6,2.4,0.4840000000000001,0.3673,0.8444,35.37,121.1,104.7,23.86,1.1746
Anthony Edwards,2024-03-01,19,11,2,2,0,1.0,0.182,0.333,0.403,37.2,-7.2,1,1.0,90.0,124.0,5.8,60,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.8,5.8,5.0,1.5,2.1,0.4521999999999999,0.3506,0.8694000000000001,35.47,119.0,107.9,22.48,1.15613
Anthony Edwards,2024-03-03,37,27,5,2,3,0.0,0.45,0.3,0.596,32.6,9.3,3,1.0,108.0,94.0,19.1,61,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,5.1,4.7,1.6,1.9,0.4509999999999999,0.325,0.8876000000000002,34.980000000000004,118.6,105.7,21.73,1.08491
Anthony Edwards,2024-03-04,35,13,4,6,1,0.0,0.4,0.333,0.514,19.1,-5.1,2,0.667,110.0,125.0,10.4,62,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.4,5.2,4.4,1.6,2.1,0.446,0.3219,0.8876000000000002,33.9,115.2,106.1,20.59,0.880766
Anthony Edwards,2024-03-07,39,44,6,3,2,2.0,0.514,0.429,0.571,41.5,16.6,0,0.625,126.0,110.0,33.2,63,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,5.1,3.9,1.7,2.0,0.4529999999999999,0.3557,0.8501000000000001,35.01,115.0,106.5,21.860000000000003,1.15732
Anthony Edwards,2024-03-08,42,19,5,3,1,1.0,0.259,0.0,0.325,37.0,-12.0,5,1.0,63.0,109.0,2.4,64,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,5.2,4.0,1.6,2.3,0.4196,0.3056999999999999,0.8501000000000001,34.779999999999994,108.1,106.3,18.96,1.12804
Anthony Edwards,2024-03-10,40,25,7,7,2,2.0,0.435,0.222,0.505,29.4,3.7,3,0.75,103.0,116.0,19.5,65,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,5.3,4.0,1.6,2.5,0.406,0.285,0.8376000000000001,34.42,103.3,109.0,17.7,1.20138
Anthony Edwards,2024-03-12,36,37,8,4,1,0.0,0.517,0.25,0.577,41.1,4.4,2,0.714,129.0,114.0,25.7,66,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,5.2,3.9,1.6,2.4,0.4206999999999999,0.2767,0.8423,34.980000000000004,106.2,108.9,18.700000000000003,1.23031
Anthony Edwards,2024-03-16,35,31,10,5,3,3.0,0.6,0.714,0.727,32.1,16.2,4,0.667,119.0,90.0,29.0,67,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.5,5.4,4.1,1.7,2.7,0.4329,0.3147999999999999,0.8423,34.85,107.5,109.5,19.37,1.18836
Anthony Edwards,2024-03-18,38,32,7,8,1,2.0,0.565,0.25,0.646,33.4,10.1,3,1.0,129.0,114.0,27.8,68,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.3,5.6,4.4,1.4,2.6,0.4446,0.2998,0.8423,33.779999999999994,109.9,111.1,19.65,1.18349
Anthony Edwards,2024-03-19,38,30,8,8,2,0.0,0.5,0.375,0.558,36.2,6.6,3,0.5,110.0,119.0,23.6,69,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,6.2,4.8,1.6,2.6,0.4422,0.3206,0.7923,33.96,108.7,111.5,19.65,1.08947
Anthony Edwards,2024-03-22,35,16,13,5,0,0.0,0.353,1.0,0.426,29.2,-5.9,3,0.75,95.0,102.0,10.9,70,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,7.3,5.1,1.6,2.8,0.4593,0.3873,0.7673,33.160000000000004,109.2,109.3,20.16,1.16005
Anthony Edwards,2024-03-24,38,23,6,8,0,0.0,0.389,0.5,0.534,28.1,0.5,2,0.625,114.0,117.0,17.0,71,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,7.4,5.7,1.3,2.7,0.4532,0.4073,0.7298,32.709999999999994,109.8,111.6,19.95,1.17591
Anthony Edwards,2024-03-27,29,9,3,5,1,0.0,0.364,0.25,0.379,24.2,-7.0,3,0.0,80.0,105.0,4.9,72,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,7.3,5.6,1.3,2.8,0.4496,0.399,0.6631,33.220000000000006,106.8,109.6,19.4,1.21035
Anthony Edwards,2024-03-29,39,25,4,5,3,0.0,0.421,0.0,0.534,31.9,1.8,2,0.9,110.0,105.0,19.8,73,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,7.1,5.8,1.4,3.0,0.4402999999999999,0.3560999999999999,0.6906000000000001,32.260000000000005,105.2,109.1,18.06,1.11873
Anthony Edwards,2024-03-31,36,22,11,5,0,1.0,0.45,0.0,0.486,36.9,-7.8,6,0.667,86.0,120.0,12.7,74,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.7,6.0,1.3,3.1,0.4593999999999999,0.3560999999999999,0.6573,32.25,107.5,110.2,19.09,1.29383
Anthony Edwards,2024-04-02,36,21,5,3,2,0.0,0.313,0.0,0.504,30.5,-6.0,3,1.0,103.0,112.0,14.4,75,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,7.5,5.6,1.3,3.1,0.4472,0.3339,0.6823,32.36,107.5,109.8,18.58,1.23579
Anthony Edwards,2024-04-03,30,28,3,6,2,0.0,0.435,0.417,0.556,35.0,6.2,0,0.6,120.0,85.0,22.2,76,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.7,7.0,5.8,1.4,2.9,0.4389999999999999,0.3506,0.6708999999999999,31.75,106.6,106.9,18.23,1.16536
Anthony Edwards,2024-04-05,33,17,8,3,3,0.0,0.316,0.333,0.418,32.8,0.8,4,1.0,79.0,94.0,9.6,77,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,6.8,5.6,1.4,2.9,0.4105999999999999,0.3125,0.7041999999999999,31.82,102.6,107.3,16.29,0.994584
Anthony Edwards,2024-04-07,35,26,1,8,1,0.0,0.45,0.375,0.586,27.4,5.3,1,1.0,134.0,122.0,21.1,78,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,6.2,5.6,1.4,2.7,0.3991,0.325,0.7041999999999999,31.22000000000001,103.1,108.1,15.62,0.944959
Anthony Edwards,2024-04-09,38,51,6,7,0,0.0,0.586,0.462,0.754,40.9,15.3,2,1.0,149.0,128.0,42.6,79,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.8,6.0,5.5,1.2,2.6,0.4077,0.3337,0.7542,31.69,107.0,109.0,17.520000000000003,1.15274
Anthony Edwards,2024-04-10,35,25,2,4,0,0.0,0.5,0.333,0.593,30.3,0.9,1,0.714,123.0,133.0,17.2,80,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,4.9,5.4,1.2,2.4,0.4224,0.267,0.7506,31.8,109.8,112.1,18.15,0.962513
Anthony Edwards,2024-04-12,27,14,4,4,2,0.0,0.333,0.0,0.478,29.4,-6.8,3,1.0,92.0,104.0,8.6,81,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,4.7,5.0,1.4,2.5,0.4168,0.217,0.7881,31.93,107.6,110.8,17.310000000000002,1.15549
Anthony Edwards,2024-04-14,35,13,6,4,1,1.0,0.429,0.0,0.618,19.7,-4.2,5,0.875,103.0,135.0,9.4,82,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,5.0,4.9,1.4,2.7,0.4233,0.192,0.8756,31.48,109.9,113.8,17.759999999999998,1.11039
