Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_HOU,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Alperen Sengun,2022-02-04,29,18,2,1,2,3.0,0.467,0.25,0.551,27.2,0.2,2,1.0,108.0,128.0,12.9,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.4,3.4,1.4,0.4,2.2,0.3638,0.125,0.6667,21.98,82.9,105.7,4.7700000000000005,1.11111
Alperen Sengun,2022-02-06,25,5,6,4,1,2.0,0.333,0.2,0.417,10.6,0.4,0,0.0,124.0,117.0,7.4,53,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,4.0,1.8,0.5,2.2,0.3971,0.145,0.6667,23.04,95.3,117.4,5.51,1.10526
Alperen Sengun,2022-02-08,28,11,9,2,0,2.0,0.5,0.0,0.506,20.8,-5.0,4,0.5,84.0,108.0,6.3,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,4.5,1.8,0.5,2.4,0.3804,0.145,0.6667,22.62,92.5,116.5,5.41,1.03532
Alperen Sengun,2022-02-10,21,0,4,4,0,1.0,0.0,0.0,0.0,11.8,-12.3,2,0.0,64.0,139.0,-0.6,55,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.5,4.9,2.0,0.5,2.3,0.3304,0.145,0.6,21.31,90.6,119.5,5.08,0.988401
Alperen Sengun,2022-02-14,16,9,3,2,1,0.0,0.5,0.0,0.549,27.7,-5.0,2,0.6,99.0,137.0,5.7,56,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.7,5.0,2.0,0.6,2.3,0.3471,0.045,0.56,21.68,90.7,121.3,5.26,0.961165
Alperen Sengun,2022-02-16,28,19,14,3,2,1.0,0.636,0.75,0.8,17.4,15.2,1,1.0,156.0,107.0,21.3,57,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,5.8,2.1,0.8,2.2,0.3821,0.12,0.6100000000000001,20.4,99.1,121.1,7.140000000000001,0.950377
Alperen Sengun,2022-02-17,14,4,3,4,0,1.0,0.4,0.0,0.4,22.7,-7.2,3,0.0,77.0,137.0,2.7,58,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,5.6,2.4,0.7,2.2,0.3836,0.12,0.5433,19.55,97.9,122.3,6.49,1.01968
Alperen Sengun,2022-02-25,18,6,6,4,1,2.0,0.4,0.0,0.51,22.3,-1.3,4,1.0,87.0,107.0,6.3,59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,5.9,2.8,0.7,2.5,0.3736,0.12,0.5433,20.29,95.1,121.1,6.7700000000000005,1.25923
Alperen Sengun,2022-02-27,16,15,3,0,0,0.0,0.625,0.333,0.705,35.1,2.7,2,0.667,111.0,107.0,9.1,60,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,5.8,2.7,0.7,2.4,0.4361,0.1533,0.5599999999999999,21.48,101.4,119.3,7.85,1.0
Alperen Sengun,2022-03-01,22,13,9,1,2,2.0,0.4,0.333,0.433,30.5,4.2,1,0.0,95.0,99.0,11.1,61,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.9,2.5,0.9,2.1,0.4261,0.1866,0.4767,22.61,100.5,118.6,8.219999999999999,0.980736
Alperen Sengun,2022-03-02,18,5,4,1,2,0.0,0.0,0.0,0.289,24.8,-16.4,1,0.833,71.0,113.0,1.3,62,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.7,6.1,2.5,0.9,2.0,0.3794,0.1616,0.4600000000000001,22.37,96.8,117.1,7.0600000000000005,1.18688
Alperen Sengun,2022-03-04,22,11,10,1,1,1.0,0.5,0.0,0.468,25.8,-2.3,1,0.25,95.0,109.0,9.2,63,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,6.5,2.2,0.9,2.1,0.3961,0.1416,0.485,23.89,93.9,116.3,7.24,1.14948
Alperen Sengun,2022-03-06,22,6,1,4,0,2.0,0.5,0.0,0.521,10.9,5.3,0,0.5,140.0,109.0,7.3,64,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,5.7,2.4,0.9,1.7,0.3961,0.1416,0.485,22.9,99.5,116.4,7.340000000000001,0.908123
Alperen Sengun,2022-03-07,30,13,8,3,0,1.0,0.455,0.0,0.477,23.2,-6.8,2,0.5,101.0,129.0,8.9,65,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,6.1,2.3,0.9,1.7,0.4416,0.1416,0.535,24.04,103.2,115.4,8.29,0.906328
Alperen Sengun,2022-03-09,40,21,14,2,2,2.0,0.45,0.333,0.503,25.1,-2.9,3,1.0,105.0,107.0,17.0,66,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,7.2,2.3,1.0,1.8,0.4366,0.1749,0.575,23.78,103.8,112.4,9.419999999999998,1.11868
Alperen Sengun,2022-03-11,20,6,6,1,1,0.0,0.333,0.0,0.333,25.3,-15.4,2,0.0,62.0,110.0,0.8,67,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.4,2.1,0.9,1.9,0.4063,0.0999,0.475,24.57,94.4,112.7,7.369999999999999,1.1114
Alperen Sengun,2022-03-13,15,9,4,1,0,0.0,0.667,1.0,0.75,20.4,-3.1,1,0.0,127.0,126.0,5.3,68,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,6.5,1.8,0.9,1.7,0.433,0.1999,0.475,24.34,99.4,111.6,7.63,1.37614
Alperen Sengun,2022-03-16,26,5,3,3,3,0.0,0.4,0.0,0.425,10.5,-2.6,0,0.5,131.0,131.0,7.9,69,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,6.2,1.7,1.1,1.3,0.433,0.1999,0.425,23.16,103.8,114.0,7.789999999999999,1.1413
Alperen Sengun,2022-03-18,21,15,4,0,0,3.0,0.444,0.0,0.599,30.2,-4.6,2,0.875,112.0,119.0,11.2,70,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,6.3,1.7,1.1,1.3,0.4149,0.1666,0.4458,22.67,103.9,115.2,8.0,1.24697
Alperen Sengun,2022-03-20,23,12,9,3,1,0.0,0.714,0.0,0.721,19.0,4.0,2,0.667,123.0,110.0,12.1,71,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,6.3,1.9,1.0,1.4,0.4463,0.1333,0.5125,21.520000000000003,106.7,116.3,8.1,1.18285
Alperen Sengun,2022-03-21,25,7,7,3,1,2.0,0.286,0.5,0.444,20.4,-3.0,3,1.0,90.0,96.0,6.9,72,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,6.6,2.1,0.9,1.6,0.4749,0.1833,0.5292,21.08,108.6,114.6,8.66,1.1727
Alperen Sengun,2022-03-23,22,14,11,2,2,0.0,0.5,0.333,0.543,25.7,11.4,0,0.5,126.0,106.0,14.7,73,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,6.7,2.2,1.0,1.5,0.4749,0.2166,0.5542,21.07,111.7,114.3,9.21,1.09784
Alperen Sengun,2022-03-25,21,4,6,5,2,0.0,0.333,0.0,0.463,21.6,-11.6,6,0.667,77.0,104.0,2.0,74,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.6,7.2,2.3,1.2,2.1,0.4582,0.2166,0.5709,22.14,105.4,113.8,8.68,1.24328
Alperen Sengun,2022-03-26,26,27,7,3,0,1.0,0.625,0.5,0.692,34.2,8.5,1,0.625,135.0,101.0,22.9,75,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,7.1,2.3,1.2,2.0,0.4751999999999999,0.2666,0.5833999999999999,23.24,108.8,111.0,10.08,1.24471
Alperen Sengun,2022-03-28,29,12,7,3,0,2.0,0.3,0.4,0.51,22.5,-6.8,4,1.0,96.0,119.0,7.8,76,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.1,6.4,2.4,1.0,2.1,0.4601999999999999,0.2733,0.5833999999999999,22.98,107.9,112.2,9.16,1.06791
Alperen Sengun,2022-03-30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,77,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.5,5.8,2.3,0.9,1.9,0.4269,0.2733,0.5833999999999999,20.45,101.7,101.2,9.08,1.2462
Alperen Sengun,2022-04-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,78,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.6,5.4,2.2,0.9,1.8,0.3601999999999999,0.1733,0.5833999999999999,18.410000000000004,89.0,88.6,8.549999999999999,1.07285
Alperen Sengun,2022-04-03,33,14,15,4,0,1.0,0.714,0.0,0.799,16.7,-1.3,5,1.0,126.0,130.0,14.9,79,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,6.6,2.3,0.6,2.3,0.3916,0.1733,0.6334,19.03,88.5,88.5,9.25,1.22137
Alperen Sengun,2022-04-05,36,14,11,5,0,1.0,0.455,0.0,0.549,15.2,2.2,1,1.0,135.0,124.0,16.8,80,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,7.3,2.8,0.6,2.2,0.3927,0.1733,0.6458999999999999,17.529999999999998,90.8,89.0,9.81,1.12287
Alperen Sengun,2022-04-08,33,17,2,3,1,0.0,0.583,0.0,0.638,19.2,-1.2,1,1.0,127.0,121.0,12.5,81,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.9,6.6,2.8,0.6,2.1,0.3796,0.1733,0.6792,17.55,91.2,90.1,9.85,1.16075
Alperen Sengun,2022-04-10,35,9,6,8,0,1.0,0.333,0.167,0.375,17.6,-5.0,1,0.0,102.0,138.0,8.1,82,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,6.5,3.3,0.5,1.9,0.3843,0.14,0.5791999999999999,17.270000000000003,92.4,94.3,9.97,1.14532
