Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Trae Young,38,16,4,4,0,0.0,0.417,0.25,0.515,28.0,-17.8,11,0.625,64.0,115.0,1.0,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,2.5,8.9,1.2,4.7,0.3601,0.3043999999999999,0.6699999999999999,26.74,94.6,107.0,14.71,1.11397,44,2025,1,25,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Trae Young,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.1,7.5,1.1,4.4,0.3162999999999999,0.2599999999999999,0.6033,24.31,82.6,94.9,12.77,1.03844,45,2025,1,27,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Trae Young,34,21,3,9,0,0.0,0.438,0.222,0.577,32.0,-2.8,8,1.0,94.0,107.0,11.4,47,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,2.2,6.4,1.1,5.0,0.3226,0.2522,0.6133,24.94,77.5,93.0,11.14,1.14593,46,2025,1,28,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Trae Young,32,15,1,10,1,0.0,0.313,0.25,0.422,26.4,-4.6,2,0.75,100.0,140.0,11.3,48,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,2.1,6.7,1.1,4.9,0.3138999999999999,0.2522,0.5993999999999999,24.6,76.2,93.5,10.67,1.08732,47,2025,1,30,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Trae Young,37,34,3,17,2,0.0,0.423,0.333,0.585,37.8,7.6,5,1.0,123.0,126.0,29.2,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,2.1,7.9,1.0,4.8,0.3142999999999999,0.2354999999999999,0.6207999999999999,23.98,76.7,94.6,10.92,1.12756,48,2025,2,1,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Trae Young,35,34,0,9,0,0.0,0.563,0.5,0.767,33.3,1.6,5,0.857,135.0,134.0,24.9,50,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,2.1,8.8,1.0,5.3,0.3706,0.2855,0.7064999999999999,27.309999999999995,90.2,108.0,13.41,1.10351,49,2025,2,3,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Trae Young,43,32,2,12,1,0.0,0.476,0.273,0.619,32.8,-3.8,9,0.818,107.0,122.0,21.1,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,1.9,8.9,0.9,5.7,0.3747,0.2828,0.6882999999999999,27.25,90.0,109.5,13.24,1.12281,50,2025,2,5,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Trae Young,35,24,3,7,2,0.0,0.409,0.25,0.496,32.5,-0.9,2,0.8,107.0,110.0,17.2,52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,1.9,9.0,0.8,5.0,0.3792,0.2578,0.685,26.65,91.2,108.8,13.66,1.08122,51,2025,2,7,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Trae Young,35,35,2,14,0,0.0,0.5,0.357,0.63,39.8,3.8,6,1.0,117.0,115.0,25.6,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.9,1.9,9.5,0.6,5.1,0.3907,0.2684999999999999,0.7350000000000001,28.79,94.9,109.3,15.44,1.28061,52,2025,2,8,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Trae Young,37,19,5,8,1,0.0,0.353,0.125,0.473,35.9,-13.0,9,0.857,81.0,111.0,8.2,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.3,9.0,0.7,5.7,0.3891999999999999,0.2559999999999999,0.7706999999999999,29.85,92.8,108.0,14.99,1.13265,53,2025,2,10,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Trae Young,44,38,1,19,0,0.0,0.379,0.364,0.54,37.1,-3.8,8,0.857,115.0,136.0,26.1,55,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,2.0,10.5,0.7,5.4,0.3854,0.2673999999999999,0.7939,30.76,97.9,110.1,17.5,1.10964,54,2025,2,12,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Trae Young,37,38,3,6,1,0.0,0.464,0.308,0.586,40.2,7.6,5,0.8,111.0,118.0,22.7,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.3,11.1,0.8,5.9,0.4317999999999999,0.2981999999999999,0.8739000000000001,34.78,109.0,121.9,19.770000000000003,0.899817,55,2025,2,20,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Trae Young,38,38,2,13,1,0.0,0.417,0.4,0.621,37.9,-1.6,7,0.8,120.0,133.0,25.7,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,2.2,11.5,0.9,5.8,0.4296999999999999,0.3159999999999999,0.8539,35.37,111.6,124.5,21.2,1.07896,56,2025,2,23,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Trae Young,38,11,3,14,0,1.0,0.286,0.0,0.359,22.0,-5.0,4,1.0,94.0,100.0,9.4,58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,2.4,11.9,0.8,6.0,0.4269999999999999,0.291,0.8789,34.93,111.0,120.5,21.01,1.20724,57,2025,2,24,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Trae Young,36,17,2,8,0,0.0,0.333,0.167,0.548,24.7,-9.9,4,1.0,110.0,144.0,11.6,59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,2.3,11.0,0.6,5.9,0.418,0.2744,0.8789,33.62,109.7,122.3,19.25,0.982333,58,2025,2,26,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Trae Young,35,19,3,12,3,0.0,0.357,0.4,0.556,23.3,3.7,3,1.0,123.0,124.0,20.1,60,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,2.6,11.3,0.9,5.7,0.3974,0.2643999999999999,0.8932,32.62,108.5,121.3,18.77,1.17106,59,2025,2,28,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
