Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Derrick White,36,13,4,6,0,2.0,0.25,0.25,0.375,20.8,-6.4,1,1.0,101.0,131.0,8.0,36,0,0,17.4,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.5,0.8,1.7,0.4965999999999999,0.4258999999999999,0.5667,20.770000000000003,130.8,114.4,15.52,1.14856,35,2024,1,8,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Derrick White,43,9,6,6,0,0.0,0.273,0.2,0.379,15.2,-7.3,2,1.0,97.0,122.0,5.3,37,1,0,15.5,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,5.4,0.7,1.8,0.4469999999999999,0.3792,0.6,20.04,121.7,114.1,13.04,0.912812,36,2024,1,10,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Derrick White,18,2,1,0,0,0.0,0.25,0.0,0.25,10.0,-15.8,0,0.0,50.0,145.0,-0.1,38,0,1,13.9,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.1,0.7,1.6,0.4303,0.3492,0.5,18.68,113.6,117.5,11.64,1.30386,37,2024,1,11,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Derrick White,25,13,3,5,2,0.0,0.556,0.6,0.722,14.6,11.2,0,0.0,168.0,107.0,15.1,39,1,1,13.4,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.5,0.7,1.4,0.4244,0.3592,0.5,18.31,116.4,116.4,11.09,1.09739,38,2024,1,13,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Derrick White,37,22,2,1,0,0.0,0.389,0.455,0.569,27.6,-1.4,3,1.0,93.0,102.0,10.1,40,0,0,13.3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.1,4.1,0.7,1.5,0.4033,0.3547,0.5,18.96,112.2,114.7,10.08,1.38806,39,2024,1,15,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41,1,1,11.2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.6,3.4,0.4,1.2,0.377,0.3347,0.4,15.860000000000005,101.4,103.4,8.370000000000001,0.981761,40,2024,1,17,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Derrick White,36,24,3,5,2,1.0,0.5,0.417,0.651,26.9,15.1,1,1.0,134.0,118.0,20.3,42,1,0,11.9,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.4,0.6,1.3,0.3634,0.3263999999999999,0.5,16.759999999999998,97.7,104.4,8.75,1.3192,41,2024,1,19,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Derrick White,36,21,11,3,0,2.0,0.474,0.375,0.553,24.3,0.0,3,0.0,103.0,104.0,15.1,43,0,1,12.1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.1,0.5,1.4,0.3525,0.3083,0.5,17.2,93.8,101.8,8.54,1.10575,42,2024,1,21,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Derrick White,34,6,4,1,2,1.0,0.167,0.143,0.233,18.0,-12.0,1,0.5,48.0,108.0,0.4,44,0,0,11.7,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.9,0.6,1.5,0.3359,0.294,0.45,17.46,87.0,103.9,7.58,1.22145,43,2024,1,22,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Derrick White,29,15,6,6,0,2.0,0.5,0.333,0.625,21.4,4.6,1,0.0,145.0,120.0,16.2,45,0,1,12.5,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.3,0.6,1.2,0.3359,0.2773,0.45,17.880000000000003,93.9,105.7,9.04,1.05053,44,2024,1,25,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Derrick White,24,2,2,2,0,3.0,0.0,0.0,0.113,16.4,-11.7,1,1.0,36.0,118.0,-1.3,46,1,0,11.4,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.9,0.6,1.2,0.3109,0.2522999999999999,0.45,17.439999999999998,87.4,104.4,8.110000000000001,1.02959,45,2024,1,27,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Derrick White,35,17,1,4,1,1.0,0.429,0.4,0.571,20.8,1.1,1,0.5,114.0,117.0,12.2,47,1,0,12.2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.7,0.7,1.1,0.3265,0.2723,0.4,18.0,89.1,103.9,8.799999999999999,1.31791,46,2024,1,29,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Derrick White,35,24,2,5,1,1.0,0.5,0.571,0.676,22.7,6.1,0,1.0,147.0,130.0,21.0,48,1,0,14.4,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.2,0.8,1.1,0.3515,0.3294,0.5,19.27,98.8,102.4,10.91,1.13798,47,2024,1,30,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Derrick White,33,9,4,6,0,2.0,0.364,0.2,0.409,16.6,-4.8,2,0.0,95.0,123.0,6.9,49,1,1,14.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.3,0.6,1.3,0.3323,0.2894,0.5,19.47,91.5,104.0,10.09,1.26359,48,2024,2,1,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Derrick White,28,15,3,3,1,1.0,0.5,0.5,0.689,17.4,6.4,1,0.5,142.0,97.0,13.3,50,1,0,13.3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.5,0.7,1.1,0.3434,0.2939,0.45,18.45,96.4,103.5,10.41,1.18135,49,2024,2,4,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Derrick White,35,21,6,7,1,1.0,0.571,0.5,0.75,19.4,8.2,2,0.0,136.0,114.0,20.4,51,1,1,15.4,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,0.8,1.3,0.4004999999999999,0.3439,0.45,20.39,110.0,114.9,12.45,1.42209,50,2024,2,7,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Derrick White,33,4,2,6,3,1.0,0.333,0.0,0.333,11.1,-4.7,3,0.0,76.0,114.0,4.5,52,1,1,13.4,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,4.3,0.9,1.5,0.3838,0.3022,0.35,18.81,104.2,114.5,10.87,1.10291,51,2024,2,9,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Derrick White,38,6,2,4,0,1.0,0.333,0.0,0.333,13.0,-9.7,1,0.0,83.0,122.0,3.2,53,0,1,11.9,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.4,0.9,1.3,0.3697,0.2647,0.35,17.68,102.2,116.3,9.68,0.985782,52,2024,2,11,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Derrick White,38,16,2,3,0,0.0,0.545,0.5,0.699,15.9,-1.4,2,1.0,118.0,121.0,11.0,54,0,0,12.9,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.6,0.7,1.4,0.4075,0.3004,0.4,17.47,109.2,117.6,10.739999999999998,1.05533,53,2024,2,13,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Derrick White,28,27,5,4,1,0.0,0.625,0.5,0.8,31.3,12.0,2,1.0,147.0,94.0,22.3,55,1,0,14.1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.4,0.8,1.5,0.42,0.3171,0.5,18.46,109.4,115.0,11.35,1.1963,54,2024,2,14,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Derrick White,33,28,3,5,2,3.0,0.643,0.5,0.864,25.0,16.4,2,1.0,156.0,112.0,27.9,56,0,0,16.7,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.7,1.0,1.6,0.4843,0.3671,0.5,19.32,121.4,114.4,14.27,1.12471,55,2024,2,22,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Derrick White,32,13,3,6,2,0.0,0.625,0.6,0.813,12.7,11.8,0,0.0,185.0,124.0,16.5,57,0,1,16.3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.9,1.1,1.5,0.5039,0.3870999999999999,0.45,18.51,128.5,115.1,14.7,0.962527,56,2024,2,24,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Derrick White,30,6,6,6,2,3.0,0.333,0.0,0.436,13.6,6.8,2,1.0,101.0,94.0,10.7,58,1,0,14.5,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.0,1.2,1.7,0.4871999999999999,0.3299999999999999,0.45,17.6,123.9,111.5,13.669999999999998,1.19733,57,2024,2,27,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Derrick White,32,13,7,8,1,2.0,0.5,0.5,0.65,16.4,7.9,2,0.0,135.0,109.0,15.7,59,1,1,14.9,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.2,1.3,1.7,0.5008,0.36,0.45,17.58,127.9,110.1,14.55,1.11995,58,2024,3,1,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Derrick White,20,14,3,8,1,0.0,0.833,0.8,1.167,13.6,28.1,0,0.0,233.0,89.0,18.9,60,1,1,14.8,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.7,1.3,1.6,0.5341,0.39,0.4,17.2,137.0,109.3,15.109999999999996,0.992321,59,2024,3,3,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Derrick White,35,3,6,7,0,4.0,0.2,0.0,0.276,9.1,0.7,2,1.0,96.0,111.0,8.2,61,0,0,13.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.7,1.2,1.6,0.497,0.3399999999999999,0.5,16.169999999999998,133.0,109.0,13.89,1.15958,60,2024,3,5,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Derrick White,37,7,5,6,1,1.0,0.375,0.0,0.415,10.8,-1.2,1,1.0,107.0,117.0,7.8,62,0,0,13.3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.7,1.0,1.4,0.5012000000000001,0.3399999999999999,0.6,16.14,136.1,109.3,14.22,1.09808,61,2024,3,7,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Derrick White,35,10,5,9,0,1.0,0.625,0.0,0.625,12.4,2.8,2,0.0,135.0,115.0,12.5,63,0,1,13.7,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.2,1.0,1.5,0.5304,0.3399999999999999,0.6,16.080000000000002,141.3,108.6,15.15,1.11536,62,2024,3,9,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Derrick White,34,11,6,5,2,3.0,0.357,0.2,0.393,19.5,-1.8,1,0.0,104.0,104.0,11.2,64,0,1,13.2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.9,6.4,1.2,1.4,0.5115999999999999,0.31,0.5,16.44,139.9,106.9,15.169999999999998,1.08182,63,2024,3,11,0,1.0,6.123233995736766e-17,0.0,1.0
Derrick White,35,24,6,3,1,3.0,0.471,0.636,0.688,25.8,6.7,3,1.0,123.0,113.0,18.1,65,0,0,12.9,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.3,1.2,1.5,0.4962,0.3236,0.5,15.889999999999995,137.5,108.8,14.75,1.37547,64,2024,3,12,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Derrick White,33,13,8,5,2,1.0,0.385,0.333,0.5,18.3,1.5,0,0.0,123.0,114.0,14.5,66,1,1,11.4,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.3,1.2,1.3,0.4704,0.3069,0.4,15.22,134.2,109.0,13.41,1.162,65,2024,3,14,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67,0,1,10.1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2,5.7,1.0,1.3,0.4079,0.2469,0.4,13.95,115.7,96.6,11.76,1.24985,66,2024,3,17,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Derrick White,37,22,10,10,2,1.0,0.4,0.5,0.55,27.5,7.8,3,0.0,118.0,96.0,20.9,68,1,1,11.7,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,6.1,1.0,1.4,0.4145999999999999,0.2969,0.3,15.339999999999998,117.4,96.8,12.78,1.0933,67,2024,3,18,0,1.0,6.123233995736766e-17,0.0,1.0
Derrick White,37,23,5,8,0,2.0,0.471,0.364,0.628,22.0,6.7,0,1.0,148.0,128.0,20.8,69,1,0,12.7,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,6.1,0.9,1.2,0.4117,0.2833,0.4,15.9,118.7,98.7,13.289999999999996,1.27235,68,2024,3,20,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Derrick White,36,19,8,11,0,1.0,0.357,0.143,0.529,23.6,3.7,1,0.889,134.0,108.0,21.0,70,0,0,13.2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,6.4,0.8,1.3,0.3641,0.2176,0.4889,16.9,108.8,100.6,13.5,1.15203,69,2024,3,22,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Derrick White,38,17,3,6,1,0.0,0.429,0.273,0.555,19.4,-1.0,1,0.667,130.0,126.0,13.9,71,0,0,14.6,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,6.3,0.9,1.2,0.387,0.2448999999999999,0.4556,17.93,112.2,102.1,14.07,1.21313,70,2024,3,23,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72,0,1,13.9,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.7,0.8,1.1,0.3495,0.2448999999999999,0.3556,16.85,101.5,90.4,13.29,0.961437,71,2024,3,25,0,1.0,6.123233995736766e-17,0.0,1.0
Derrick White,41,22,7,5,1,0.0,0.727,0.833,0.962,16.2,7.5,3,1.0,149.0,123.0,20.7,73,0,0,15.1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3,0.9,1.2,0.3597,0.3282,0.4556,17.23,102.9,91.2,14.11,1.02788,72,2024,3,28,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
