Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_CHO,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,2.9,3.0,0.8,1.6,0.2719999999999999,0.1717,0.3788,16.619999999999997,63.4,69.2,7.160000000000001,0.995644,44,2021,3,28,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.2,2.4,2.1,0.7,1.1,0.2447,0.1517,0.3788,14.23,56.4,58.1,6.85,1.07721,45,2021,3,30,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,1.5,1.5,0.6,0.9,0.1811,0.085,0.2788,12.329999999999998,40.2,48.3,4.340000000000001,1.10528,46,2021,4,1,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,1.1,1.1,0.5,0.9,0.1344,0.085,0.2121,9.61,29.3,36.7,3.17,0.968421,47,2021,4,2,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.0,0.9,0.4,0.7,0.0889,0.065,0.1371,6.729999999999999,19.7,23.8,2.47,1.01975,48,2021,4,4,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.5,0.2,0.3,0.1,0.0333,0.025,0.0571,3.329999999999999,9.2,12.0,0.8300000000000001,1.20948,49,2021,4,7,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,51,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13642,50,2021,4,9,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10444,51,2021,4,11,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05027,52,2021,4,13,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15179,53,2021,4,14,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18769,54,2021,4,16,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,56,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06882,55,2021,4,18,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04356,56,2021,4,20,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20653,57,2021,4,22,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04699,58,2021,4,23,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03859,59,2021,4,25,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,61,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08904,60,2021,4,27,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0349,61,2021,4,28,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
LaMelo Ball,28,11,7,8,1,2.0,0.4,0.25,0.468,26.5,-3.9,5,0.5,90.0,96.0,8.7,63,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.7,0.8,0.1,0.5,0.04,0.025,0.05,2.6499999999999995,9.0,9.6,0.8699999999999999,1.1161,62,2021,5,1,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
LaMelo Ball,30,14,6,5,4,1.0,0.429,0.0,0.457,30.8,-4.4,5,0.667,80.0,112.0,10.4,64,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.3,1.3,0.5,1.0,0.0829,0.025,0.1167,5.73,17.0,20.8,1.91,1.16178,63,2021,5,2,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
LaMelo Ball,31,23,7,6,2,0.0,0.438,0.6,0.617,29.0,11.3,2,1.0,129.0,103.0,20.5,65,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.0,1.9,0.7,1.2,0.1266999999999999,0.0849999999999999,0.2166999999999999,8.629999999999999,29.9,31.1,3.96,1.17574,64,2021,5,4,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
LaMelo Ball,24,4,4,9,0,0.0,0.1,0.0,0.17,22.9,-14.4,1,0.5,75.0,124.0,1.5,66,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,2.4,2.8,0.7,1.3,0.1367,0.0849999999999999,0.2667,10.919999999999998,37.4,43.5,4.11,1.10058,65,2021,5,6,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
LaMelo Ball,34,27,6,6,2,0.0,0.5,0.0,0.529,36.8,-1.7,4,0.625,101.0,109.0,18.4,67,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,3.0,3.4,0.9,1.7,0.1867,0.0849999999999999,0.3292,14.6,47.5,54.4,5.95,1.25118,66,2021,5,7,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
LaMelo Ball,31,22,4,5,2,0.0,0.526,0.4,0.541,32.3,0.1,5,0.0,96.0,108.0,13.2,68,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,3.4,3.9,1.1,2.2,0.2392999999999999,0.125,0.3292,17.83,57.1,65.2,7.27,1.04356,67,2021,5,9,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
LaMelo Ball,31,5,12,7,0,0.0,0.111,0.0,0.232,20.6,-15.0,5,0.75,64.0,118.0,1.8,69,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,4.6,4.6,1.1,2.7,0.2504,0.125,0.4042,19.89,63.5,77.0,7.45,1.24008,68,2021,5,11,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
LaMelo Ball,31,18,6,7,2,0.0,0.5,0.75,0.712,18.9,14.8,0,0.833,154.0,119.0,20.5,70,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,5.2,5.3,1.3,2.7,0.3004,0.2,0.4875,21.78,78.9,88.9,9.5,0.967864,69,2021,5,13,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
LaMelo Ball,21,8,3,4,1,1.0,0.267,0.0,0.267,36.0,-6.3,2,0.0,68.0,115.0,3.3,71,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,5.5,5.7,1.4,2.9,0.3271,0.2,0.4875,25.38,85.7,100.4,9.83,0.997075,70,2021,5,15,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
LaMelo Ball,33,19,7,5,2,0.0,0.333,0.25,0.417,29.5,-0.2,1,0.75,95.0,111.0,13.7,72,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.1,6.2,6.2,1.6,3.0,0.3604,0.225,0.5625,28.329999999999995,95.2,111.5,11.2,1.00215,71,2021,5,16,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
