Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_GSW,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Stephen Curry,29,18,3,8,3,0.0,0.545,0.5,0.758,20.1,19.7,1,1.0,152.0,87.0,20.8,44,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,4.6,5.3,0.9,2.4,0.3061,0.253,0.7007000000000001,22.81,83.2,84.5,11.08,1.2894,43,2022,1,18,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Stephen Curry,44,39,5,8,1,0.0,0.444,0.375,0.63,31.1,10.1,2,1.0,133.0,116.0,29.8,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,4.5,5.2,1.0,2.3,0.3061,0.2405,0.7150000000000001,22.97,83.9,84.2,11.78,1.07396,44,2022,1,20,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Stephen Curry,39,22,4,12,1,1.0,0.286,0.308,0.449,30.4,3.9,2,0.75,106.0,106.0,17.0,46,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,4.6,5.4,1.1,2.3,0.3171,0.2613,0.6900000000000001,23.29,87.0,83.5,13.11,1.12362,45,2022,1,21,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Stephen Curry,35,13,4,6,0,0.0,0.25,0.077,0.311,31.1,-7.7,1,1.0,85.0,123.0,6.2,47,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.8,4.1,5.5,1.1,1.9,0.3213,0.2579,0.7150000000000001,22.47,90.0,85.3,13.74,1.03193,46,2022,1,23,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Stephen Curry,29,18,9,7,1,0.0,0.438,0.2,0.52,31.0,0.0,4,0.667,108.0,92.0,13.4,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,5.0,6.2,1.2,2.3,0.3651,0.2779,0.7817000000000001,25.57,100.8,94.5,15.080000000000002,0.911139,47,2022,1,25,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Stephen Curry,38,29,8,6,3,0.0,0.5,0.6,0.68,29.0,6.6,4,1.0,121.0,109.0,24.2,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,5.3,6.3,1.4,2.2,0.3675,0.3015,0.7817000000000001,25.31,101.4,95.5,15.670000000000002,1.04276,48,2022,1,27,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Stephen Curry,36,19,7,8,3,0.0,0.278,0.3,0.46,29.9,-0.1,5,1.0,98.0,107.0,12.9,50,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,5.0,6.1,1.5,2.4,0.3572,0.3093,0.7917,25.12,100.2,95.4,14.63,1.18561,49,2022,1,29,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Stephen Curry,38,40,5,9,1,1.0,0.565,0.5,0.754,33.4,17.9,1,0.875,158.0,113.0,37.2,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,4.7,6.6,1.4,2.1,0.3772999999999999,0.3259999999999999,0.7792,26.3,107.6,95.8,17.44,1.19489,50,2022,1,31,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.8,4.5,6.4,1.3,2.0,0.3306,0.286,0.7292,23.6,96.1,85.3,16.15,1.13022,51,2022,2,1,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Stephen Curry,32,20,1,7,2,0.0,0.636,0.571,0.842,22.7,4.5,4,1.0,139.0,119.0,16.7,53,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.8,4.6,7.1,1.5,2.4,0.3942,0.3431,0.8291999999999999,25.87,110.0,97.2,17.82,1.04016,52,2022,2,3,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Stephen Curry,37,18,9,10,1,0.0,0.5,0.4,0.699,21.2,4.2,4,1.0,121.0,101.0,17.9,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,5.2,7.3,1.3,2.7,0.3897,0.3331,0.8291999999999999,25.98,106.9,98.6,17.529999999999998,1.10757,53,2022,2,7,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Stephen Curry,30,16,7,2,0,0.0,0.385,0.375,0.542,31.5,-5.4,4,0.75,87.0,124.0,7.6,55,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.5,5.4,6.7,1.2,2.9,0.3838,0.3331,0.8042,26.02,102.3,99.4,15.310000000000002,0.983684,54,2022,2,9,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Stephen Curry,39,35,2,10,1,0.0,0.44,0.313,0.614,36.7,7.6,3,1.0,121.0,122.0,25.5,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,5.2,6.5,1.2,3.0,0.3992,0.3336,0.8291999999999999,26.65,103.8,101.0,16.160000000000004,1.30419,55,2022,2,10,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Stephen Curry,37,24,5,8,1,0.0,0.412,0.125,0.573,26.4,4.3,2,1.0,123.0,116.0,19.8,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,5.3,6.7,1.3,3.1,0.4154,0.3384,0.8291999999999999,26.18,107.6,100.3,17.52,1.0987,56,2022,2,12,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Stephen Curry,34,33,2,2,0,0.0,0.611,0.615,0.854,31.3,9.9,4,1.0,128.0,128.0,22.0,58,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,4.6,6.2,1.2,3.1,0.4327,0.3799,0.8625,26.21,109.6,103.9,18.380000000000003,1.01971,57,2022,2,14,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Stephen Curry,39,25,3,6,0,0.0,0.526,0.143,0.602,26.0,-2.0,2,1.0,119.0,125.0,18.0,59,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.1,6.2,0.9,2.9,0.4352999999999999,0.3342,0.8625,25.91,109.4,105.5,17.759999999999998,1.02849,58,2022,2,16,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Stephen Curry,27,18,5,14,1,1.0,0.455,0.286,0.66,25.5,12.8,3,1.0,141.0,94.0,21.1,60,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.9,3.9,6.8,0.7,2.7,0.453,0.3328,0.8625,25.47,113.7,104.2,18.58,1.16581,59,2022,2,24,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Stephen Curry,38,27,4,10,2,0.0,0.44,0.3,0.504,31.9,10.0,1,0.5,114.0,113.0,22.7,61,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,3.8,6.9,0.8,2.7,0.4404999999999999,0.3128,0.825,25.32,109.3,104.2,17.130000000000003,1.20476,60,2022,2,27,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Stephen Curry,33,34,5,4,0,0.0,0.417,0.313,0.608,39.6,3.3,4,1.0,112.0,127.0,21.5,62,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.3,7.3,0.8,3.1,0.4822,0.3441,0.925,29.28,120.5,116.9,19.28,1.20688,61,2022,3,1,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Stephen Curry,40,21,5,9,1,0.0,0.533,0.8,0.68,21.5,2.6,3,1.0,133.0,136.0,18.3,63,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,4.7,7.5,0.7,3.0,0.4718999999999999,0.367,0.925,29.160000000000004,119.9,118.6,19.44,1.04878,62,2022,3,3,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Stephen Curry,36,30,4,1,0,0.0,0.591,0.444,0.682,30.1,-0.1,4,0.0,111.0,128.0,17.7,64,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,4.2,6.6,0.6,3.0,0.481,0.3714,0.825,30.05,118.9,121.3,19.42,1.32947,63,2022,3,5,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,3.5,6.4,0.6,2.6,0.4425,0.3339,0.75,26.9,110.2,108.9,18.66,1.14437,64,2022,3,7,0,1.0,6.123233995736766e-17,0.0,1.0
Stephen Curry,35,15,5,5,3,0.0,0.417,0.167,0.545,21.4,-2.8,4,1.0,96.0,93.0,11.0,66,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,3.8,5.9,0.8,2.7,0.4402,0.3193,0.75,25.37,107.7,106.0,17.21,1.1735,65,2022,3,8,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Stephen Curry,38,34,9,3,2,0.0,0.524,0.417,0.706,31.8,12.0,2,1.0,131.0,105.0,28.1,67,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,4.2,5.4,0.9,2.7,0.4514,0.3485,0.75,25.910000000000004,108.5,104.9,18.04,0.987289,66,2022,3,10,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Stephen Curry,33,8,5,8,1,1.0,0.429,0.5,0.571,14.5,-1.3,4,0.0,104.0,114.0,9.1,68,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,4.5,6.0,1.0,2.7,0.4332,0.337,0.65,24.23,106.1,103.5,16.75,1.14215,67,2022,3,12,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Stephen Curry,35,47,6,6,1,0.0,0.64,0.5,0.824,38.8,20.9,2,1.0,156.0,115.0,40.5,69,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.4,4.8,6.0,1.1,2.7,0.4446,0.3727,0.65,25.51,109.8,102.5,19.0,1.24342,68,2022,3,14,0,1.0,6.123233995736766e-17,0.0,1.0
Stephen Curry,14,3,1,2,0,0.0,0.25,0.25,0.375,27.8,-22.1,4,0.0,45.0,128.0,-2.5,70,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,4.4,4.8,1.0,2.8,0.4241,0.3691,0.55,25.74,100.2,105.9,16.64,0.979129,69,2022,3,16,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.2,4.0,3.8,0.8,2.7,0.3801,0.3391,0.5,22.55,88.8,94.6,14.37,1.19202,70,2022,3,20,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,3.5,3.4,0.8,2.3,0.3384,0.3077999999999999,0.4,18.59,77.6,81.9,12.22,0.837645,71,2022,3,22,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,73,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,3.0,2.5,0.7,2.0,0.2851,0.2278,0.3,16.439999999999998,64.3,68.3,10.39,1.17647,72,2022,3,23,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,2.6,2.4,0.7,1.6,0.2259999999999999,0.1834,0.3,13.429999999999998,53.2,55.5,8.620000000000001,1.1564,73,2022,3,25,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,75,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.7,2.6,2.4,0.7,1.6,0.2259999999999999,0.1834,0.3,13.429999999999998,53.2,55.5,8.620000000000001,0.916716,74,2022,3,27,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,76,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,2.1,1.9,0.4,1.2,0.1843,0.1667,0.2,11.29,43.6,46.2,7.520000000000001,0.970158,75,2022,3,28,0,1.0,6.123233995736766e-17,0.0,1.0
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,77,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1.2,1.6,0.2,1.0,0.1319,0.125,0.0999999999999999,8.11,30.5,35.7,4.71,1.01749,76,2022,3,30,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,78,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.7,0.8,0.1,0.6,0.089,0.075,0.1,6.659999999999999,20.1,24.3,3.8,1.09713,77,2022,4,2,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.0,0.4,0.025,0.025,0.0,2.78,4.5,12.8,-0.25,1.12771,78,2022,4,3,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10742,79,2022,4,7,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,81,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16581,80,2022,4,9,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27285,81,2022,4,10,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
