Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Aaron Gordon,33,8,9,2,1,0.0,0.2,0.0,0.328,17.4,-5.4,0,0.8,105.0,111.0,8.1,11,1,1,11.6,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.6,0.5,1.8,0.4909,0.26,0.5133,18.380000000000003,107.0,104.2,8.5,0.919192,10,2021,11,10,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Aaron Gordon,34,23,4,4,2,3.0,0.636,0.6,0.843,19.4,18.9,1,1.0,162.0,98.0,24.8,12,1,0,13.1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,1.9,0.7,1.6,0.5045,0.32,0.5133,18.880000000000003,114.0,104.0,10.68,1.14375,11,2021,11,12,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Aaron Gordon,29,11,3,1,0,0.0,0.417,0.0,0.442,19.4,-10.6,0,1.0,113.0,116.0,7.0,13,1,0,13.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.3,1.9,0.7,1.3,0.5105000000000001,0.3,0.5633,18.1,117.7,104.9,10.919999999999998,0.890825,12,2021,11,14,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Aaron Gordon,36,14,7,1,0,0.0,0.5,0.4,0.583,17.0,-3.6,1,0.0,113.0,124.0,9.0,14,0,1,12.4,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,1.9,0.6,1.0,0.4913,0.3399999999999999,0.5133,17.32,118.5,105.2,10.56,1.04544,13,2021,11,15,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Aaron Gordon,31,9,4,1,0,1.0,0.308,0.25,0.346,20.4,-8.7,1,0.0,78.0,115.0,3.9,15,1,1,12.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,1.8,0.5,0.9,0.4554,0.315,0.5133,17.2,115.2,109.3,9.82,1.17589,14,2021,11,18,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
Aaron Gordon,37,28,9,4,0,2.0,0.833,0.5,0.877,20.4,15.6,0,0.778,185.0,120.0,30.5,16,1,0,13.6,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,2.0,0.3,0.9,0.4987,0.365,0.4911,17.64,121.1,111.6,11.53,1.12112,15,2021,11,19,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Aaron Gordon,30,16,10,4,2,0.0,0.5,1.0,0.522,27.3,1.1,4,0.333,95.0,123.0,12.4,17,0,0,13.7,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,2.3,0.5,1.2,0.4987,0.425,0.4911,18.09,119.9,112.8,11.56,1.03702,16,2021,11,21,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Aaron Gordon,32,11,3,3,0,0.0,0.556,0.0,0.583,15.5,-7.1,1,1.0,119.0,136.0,8.3,18,0,0,13.9,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.9,2.5,0.5,1.2,0.4743,0.325,0.5911,18.75,117.2,115.0,11.7,1.11614,17,2021,11,23,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Aaron Gordon,37,18,9,3,2,0.0,0.6,0.5,0.738,14.8,5.1,0,1.0,162.0,124.0,19.8,19,1,0,14.8,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.6,0.7,1.1,0.4913999999999999,0.325,0.6910999999999999,18.94,121.5,117.2,12.88,0.906875,18,2021,11,26,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Aaron Gordon,38,20,4,5,0,0.0,0.545,0.5,0.689,21.8,1.0,2,0.75,132.0,125.0,16.2,20,0,0,15.8,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,2.8,0.7,1.0,0.5095000000000001,0.375,0.6660999999999999,19.34,126.4,119.2,14.0,1.03264,19,2021,11,29,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Aaron Gordon,38,17,8,3,0,0.0,0.583,0.2,0.618,18.2,0.6,1,0.5,115.0,111.0,13.3,21,0,0,16.7,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,2.9,0.6,1.1,0.5478,0.3949999999999999,0.6361,19.42,127.4,119.2,14.52,0.975374,20,2021,12,1,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Aaron Gordon,25,5,2,1,3,1.0,0.5,1.0,0.625,11.7,-2.4,2,0.0,94.0,106.0,4.8,22,0,1,14.9,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,2.6,0.7,1.2,0.5342,0.4349999999999999,0.5361,18.65,120.6,120.0,12.52,1.16781,21,2021,12,4,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Aaron Gordon,39,18,6,1,0,0.0,0.438,0.333,0.507,23.1,-6.4,3,0.5,89.0,117.0,8.7,23,0,0,15.6,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,2.6,0.7,1.5,0.5363,0.4683,0.4861,19.020000000000003,118.2,120.1,12.69,1.02835,22,2021,12,6,0,-2.4492935982947064e-16,1.0,0.0,1.0
Aaron Gordon,43,10,2,1,2,1.0,0.429,0.25,0.571,9.6,-2.8,0,0.75,128.0,112.0,9.5,24,0,0,15.2,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,2.6,0.9,1.4,0.5292,0.4532999999999999,0.5610999999999999,18.28,119.7,118.9,12.74,1.25766,23,2021,12,8,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Aaron Gordon,35,25,6,3,0,1.0,0.75,0.0,0.805,20.8,6.2,1,0.875,158.0,130.0,23.4,25,0,1,16.8,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.9,2.8,0.9,1.4,0.5734,0.4282999999999999,0.6486,18.32,127.7,120.4,14.69,1.25698,24,2021,12,9,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Aaron Gordon,32,16,4,4,1,1.0,0.538,0.333,0.595,19.6,1.1,1,1.0,132.0,117.0,15.2,26,0,0,15.6,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.4,2.8,1.0,1.5,0.5439,0.4115999999999999,0.6708000000000001,18.24,122.4,120.1,13.16,1.09562,25,2021,12,11,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Aaron Gordon,39,16,5,3,0,0.0,0.429,0.25,0.508,20.3,-5.5,2,0.75,100.0,111.0,9.8,27,1,0,15.6,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,2.7,0.8,1.3,0.5368,0.3366,0.7125,17.54,122.9,118.9,12.9,1.24415,26,2021,12,13,0,-2.4492935982947064e-16,1.0,0.0,1.0
Aaron Gordon,27,8,4,1,0,0.0,0.333,0.333,0.515,15.6,-8.2,2,0.75,96.0,131.0,4.9,28,1,0,15.3,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,0.8,1.4,0.5145,0.3699,0.6875,17.55,120.6,118.4,12.56,1.06475,27,2021,12,15,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Aaron Gordon,30,16,3,3,0,1.0,0.625,0.5,0.82,20.1,-1.6,4,1.0,116.0,115.0,11.7,29,0,0,15.1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.5,0.6,1.8,0.517,0.3699,0.6875,18.08,116.0,117.5,11.75,0.96786,28,2021,12,17,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Aaron Gordon,25,12,4,2,1,0.0,0.455,0.25,0.487,24.0,-0.5,1,0.333,90.0,110.0,8.1,30,0,0,14.3,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.2,0.7,1.7,0.508,0.3449,0.6458,18.3,111.8,116.0,10.94,0.968334,29,2021,12,22,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Aaron Gordon,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,1,1,12.6,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.9,0.7,1.6,0.4497,0.3248999999999999,0.5958,16.48,100.3,104.9,9.61,1.03776,30,2021,12,23,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Aaron Gordon,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,0,1,12.1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.8,0.4,1.4,0.3997,0.2248999999999999,0.5958,15.31,90.9,94.3,9.13,0.893126,31,2021,12,26,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Aaron Gordon,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33,0,1,10.3,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.7,0.4,1.1,0.3559,0.1916,0.5458000000000001,13.0,82.0,82.6,8.26,1.13483,32,2021,12,28,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Aaron Gordon,21,16,7,1,1,1.0,0.467,0.0,0.477,35.5,-6.0,1,0.5,110.0,111.0,11.8,34,0,0,10.9,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.7,0.3,1.2,0.3597,0.1666,0.5208,15.59,80.2,82.5,8.49,1.15496,33,2022,1,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Aaron Gordon,33,15,7,2,2,0.0,0.778,0.333,0.697,19.1,6.2,3,0.0,100.0,108.0,12.4,35,0,0,9.9,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.6,0.5,1.4,0.3625,0.1999,0.4333,15.419999999999998,74.4,80.3,7.390000000000001,0.902413,34,2022,1,3,0,0.49999999999999994,0.8660254037844387,0.0,1.0
