Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIL,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,4.0,4.3,1.4,2.2,0.4438,0.3599,0.55,20.81,102.6,97.9,12.6,0.950495,44,2021,3,27,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,35,24,4,7,3,1.0,0.571,0.375,0.741,25.4,11.5,3,1.0,134.0,129.0,23.8,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,4.2,4.7,1.5,2.4,0.458,0.3641,0.55,20.55,105.1,99.9,13.93,1.11166,45,2021,3,29,0,1.0,6.123233995736766e-17,0.0,1.0
Jrue Holiday,34,28,8,6,4,1.0,0.688,0.6,0.788,28.3,14.9,4,0.75,132.0,86.0,27.7,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,4.7,5.0,1.7,2.7,0.4711999999999999,0.3908,0.625,21.61,106.4,98.4,15.75,0.958763,46,2021,3,31,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Jrue Holiday,33,22,4,10,2,0.0,0.643,0.333,0.739,22.9,11.2,3,1.0,136.0,103.0,22.6,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.7,4.3,5.7,1.7,2.7,0.5022,0.3841,0.625,21.25,110.6,98.4,16.85,0.973846,47,2021,4,2,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Jrue Holiday,37,33,7,11,1,1.0,0.609,0.6,0.678,29.5,12.6,2,0.667,148.0,130.0,33.2,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.5,4.4,6.4,1.8,2.6,0.5202,0.4191,0.5917,21.95,115.0,99.6,19.21,1.11596,48,2021,4,3,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,34,29,3,5,1,0.0,0.611,0.571,0.751,35.2,-0.6,8,1.0,109.0,126.0,17.4,50,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,4.1,6.3,1.6,3.0,0.5313,0.4561999999999999,0.5917,23.55,115.2,103.4,19.21,1.08158,49,2021,4,6,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Jrue Holiday,34,13,5,3,0,1.0,0.375,0.25,0.406,23.0,-7.8,3,0.0,80.0,121.0,4.7,51,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,4.1,6.3,1.6,3.2,0.5187999999999999,0.4311999999999999,0.4916999999999999,23.54,111.3,104.4,18.09,1.06222,50,2021,4,8,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,3.6,4.9,1.4,3.0,0.4455,0.3479,0.4417,21.04,93.7,94.2,14.7,0.979592,51,2021,4,9,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Jrue Holiday,27,12,5,7,1,1.0,0.4,1.0,0.551,20.8,5.1,2,1.0,127.0,89.0,13.5,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,3.9,5.3,1.3,3.1,0.448,0.4229,0.5417,21.11,96.5,90.8,15.3,1.02766,52,2021,4,11,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Jrue Holiday,26,15,4,4,3,0.0,0.467,0.333,0.5,25.8,0.3,2,0.0,97.0,91.0,11.9,54,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,4.0,5.3,1.5,2.7,0.4364,0.4062,0.5417,21.09,96.3,87.5,15.48,1.17552,53,2021,4,14,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Jrue Holiday,34,23,4,7,1,0.0,0.529,0.5,0.613,26.7,6.8,2,0.75,134.0,119.0,20.2,55,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,4.4,6.0,1.6,2.9,0.4892999999999999,0.4562,0.6167,23.76,109.7,99.4,17.5,1.0217,54,2021,4,15,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Jrue Holiday,38,17,4,7,2,0.0,0.455,0.6,0.666,15.7,4.3,2,1.0,137.0,126.0,18.2,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,4.4,6.0,1.5,2.8,0.4777,0.4787,0.6167,22.79,110.0,99.1,16.939999999999998,1.15274,55,2021,4,17,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,40,25,4,8,2,1.0,0.526,0.333,0.615,24.1,7.7,2,1.0,128.0,114.0,22.4,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,4.0,6.2,1.3,2.6,0.4615,0.4519999999999999,0.6416999999999999,22.37,109.6,101.9,16.41,1.1139,56,2021,4,19,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
Jrue Holiday,34,12,4,11,1,1.0,0.417,0.2,0.466,19.3,-1.0,2,0.5,120.0,119.0,13.4,58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,4.0,6.3,1.2,2.5,0.4389,0.4387,0.5917,22.01,108.0,103.5,15.49,1.2126,57,2021,4,22,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Jrue Holiday,27,12,3,5,4,0.0,0.417,0.5,0.482,19.7,6.7,1,0.0,113.0,84.0,12.6,59,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,3.6,5.7,1.5,2.4,0.4197,0.4286999999999999,0.525,21.03,104.5,98.9,13.429999999999998,1.21882,58,2021,4,24,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,35,19,5,11,1,0.0,0.727,0.0,0.72,19.0,10.2,1,0.6,150.0,114.0,22.1,60,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,3.8,6.3,1.5,1.7,0.4312999999999999,0.3716,0.485,19.410000000000004,108.6,97.7,13.9,1.09211,59,2021,4,25,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Jrue Holiday,36,12,10,5,1,0.0,0.4,0.0,0.4,22.1,-9.6,4,0.0,81.0,105.0,6.6,61,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,4.3,6.5,1.6,1.8,0.4338,0.3466,0.485,19.32,108.7,96.1,14.09,1.03187,60,2021,4,27,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Jrue Holiday,38,29,4,10,2,4.0,0.632,0.25,0.67,24.5,10.4,1,0.667,147.0,131.0,31.3,62,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,4.7,7.5,1.8,1.9,0.497,0.3716,0.5517000000000001,21.77,123.4,109.2,17.22,1.07383,61,2021,4,29,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Jrue Holiday,30,16,2,7,1,0.0,0.412,0.2,0.447,32.4,-4.1,4,0.5,88.0,104.0,8.6,63,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.4,7.5,1.8,2.1,0.4982,0.2915999999999999,0.5017,22.93,119.5,110.7,16.73,1.17846,62,2021,4,30,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Jrue Holiday,36,18,5,4,1,1.0,0.438,0.375,0.507,25.5,-3.7,4,0.25,95.0,116.0,10.4,64,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,4.5,7.5,1.6,2.3,0.4953,0.2957999999999999,0.5267000000000001,22.9,119.3,113.2,16.580000000000002,1.25783,63,2021,5,2,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
Jrue Holiday,36,23,8,10,1,1.0,0.615,0.667,0.779,18.2,15.3,2,0.75,157.0,115.0,25.8,65,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,4.9,7.8,1.6,2.3,0.5039,0.3125,0.5267000000000001,22.05,121.6,112.8,17.14,1.10495,64,2021,5,4,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
Jrue Holiday,32,29,5,6,0,1.0,0.5,0.5,0.628,35.5,-0.3,5,0.714,112.0,125.0,18.8,66,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.5,5.0,7.7,1.4,2.6,0.5084,0.3025,0.4981,24.03,119.1,112.7,17.2,1.15444,65,2021,5,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
Jrue Holiday,34,20,4,8,2,2.0,0.412,0.444,0.559,24.2,2.2,3,1.0,121.0,117.0,17.7,67,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,7.7,1.4,2.7,0.497,0.3136,0.4981,24.04,118.4,113.0,16.73,1.31068,66,2021,5,7,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
Jrue Holiday,31,20,2,6,0,0.0,0.643,0.4,0.714,22.4,-0.4,2,0.0,133.0,148.0,16.6,68,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.8,4.8,7.2,1.3,2.7,0.5196000000000001,0.3336,0.4481,24.35,119.7,115.9,17.05,1.20872,67,2021,5,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
Jrue Holiday,35,15,4,2,2,0.0,0.333,0.25,0.447,19.1,-0.2,0,1.0,113.0,101.0,11.9,69,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,4.9,6.9,1.1,2.6,0.5112,0.3086,0.5481,24.29,119.7,117.6,16.98,1.21413,68,2021,5,11,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
Jrue Holiday,34,20,4,14,0,4.0,0.571,0.0,0.617,20.3,10.9,1,0.8,148.0,123.0,26.2,70,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,4.8,7.2,1.0,2.6,0.4956,0.3086,0.5681,24.42,119.5,118.5,17.389999999999997,0.953105,69,2021,5,13,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
Jrue Holiday,34,20,5,10,1,0.0,0.471,0.5,0.559,25.0,5.6,1,1.0,126.0,109.0,19.4,71,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.3,7.7,1.0,2.3,0.5027,0.3586,0.6681,24.71,124.0,118.9,18.67,1.02327,70,2021,5,15,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,3.9,6.7,0.8,2.2,0.4395,0.3336,0.6014,22.26,109.3,105.8,15.539999999999996,1.09261,71,2021,5,16,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
