Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
DeMar DeRozan,38,28,3,4,1,1.0,0.769,0.75,0.921,17.7,13.9,0,1.0,188.0,126.0,27.9,36,0,0,22.5,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.5,1.4,1.5,0.5441,0.2583,0.92,22.58,133.9,113.6,19.84,1.05433,35,2024,1,3,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
DeMar DeRozan,38,17,1,6,3,0.0,0.6,0.0,0.697,20.4,0.5,3,1.0,122.0,101.0,15.3,37,1,0,21.5,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.6,1.5,1.5,0.5349,0.2083,0.9311,22.42,131.4,111.2,18.71,0.999519,36,2024,1,5,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
DeMar DeRozan,44,18,7,7,3,1.0,0.438,0.333,0.507,21.7,0.7,3,0.75,104.0,108.0,16.9,38,0,0,21.8,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,5.8,1.4,1.6,0.5454,0.2416,0.9228,22.17,132.4,111.7,19.09,1.10184,37,2024,1,8,0,0.49999999999999994,0.8660254037844387,0.0,1.0
DeMar DeRozan,43,19,4,4,0,0.0,0.263,0.5,0.439,23.5,-7.4,1,1.0,95.0,113.0,9.9,39,1,0,21.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.3,1.3,1.4,0.4967,0.2916,0.9228,22.0,127.2,112.5,17.43,1.20301,38,2024,1,10,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
DeMar DeRozan,41,39,7,5,0,0.0,0.714,0.4,0.795,28.5,4.5,1,0.875,159.0,146.0,32.9,40,1,0,22.8,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,5.3,1.3,1.5,0.5081,0.2983,0.9103,22.84,129.1,116.8,18.809999999999995,1.39898,39,2024,1,12,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
DeMar DeRozan,34,20,4,4,0,0.0,0.421,0.4,0.503,25.7,-6.1,0,1.0,109.0,124.0,13.5,41,0,0,22.7,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.3,4.9,1.0,1.3,0.5073000000000001,0.305,0.9214,23.03,128.1,118.0,18.19,0.910554,40,2024,1,13,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
DeMar DeRozan,38,6,6,3,2,1.0,0.375,0.0,0.375,11.7,-6.2,2,0.0,71.0,111.0,5.0,42,0,1,20.8,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.6,1.1,1.4,0.4977,0.2383,0.8214,21.99,120.9,116.7,16.7,0.996459,41,2024,1,15,0,0.49999999999999994,0.8660254037844387,0.0,1.0
DeMar DeRozan,38,24,7,6,1,0.0,0.45,0.0,0.52,29.2,-1.8,2,0.857,110.0,115.0,18.1,43,0,0,21.1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.9,4.7,1.0,1.5,0.5058999999999999,0.2383,0.8196,22.26,121.5,116.2,16.94,1.00388,42,2024,1,18,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
DeMar DeRozan,37,18,4,8,1,1.0,0.35,0.25,0.414,26.8,-3.4,1,0.75,109.0,103.0,14.3,44,1,0,20.5,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.0,1.1,1.4,0.488,0.2633,0.8089000000000001,22.31,119.8,116.1,16.509999999999998,1.17384,43,2024,1,20,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
DeMar DeRozan,40,21,5,3,1,0.0,0.471,0.333,0.535,23.9,-4.9,2,0.667,110.0,125.0,13.3,45,0,0,21.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,5.0,1.2,1.5,0.4851,0.2966,0.7899,22.91,117.7,117.2,16.71,1.08121,44,2024,1,22,0,0.49999999999999994,0.8660254037844387,0.0,1.0
DeMar DeRozan,41,32,2,10,2,0.0,0.714,1.0,0.83,22.5,9.1,3,0.917,159.0,140.0,31.6,46,0,0,21.4,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.6,1.3,1.8,0.4795999999999999,0.3216,0.7816,23.39,114.8,118.6,17.08,1.22616,45,2024,1,25,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
DeMar DeRozan,40,20,7,6,1,0.0,0.571,0.5,0.653,18.0,3.6,0,1.0,137.0,104.0,19.9,47,0,0,21.7,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.3,5.6,1.1,1.5,0.4766999999999999,0.3716,0.7816,23.15,116.3,118.9,17.54,1.09758,46,2024,1,28,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
DeMar DeRozan,42,25,2,5,3,4.0,0.471,0.0,0.561,30.3,0.4,5,0.75,103.0,115.0,20.0,48,1,0,22.4,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8,5.4,1.1,1.7,0.48,0.3383,0.7816,24.01,116.2,119.6,17.85,1.19318,47,2024,1,30,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
DeMar DeRozan,38,15,4,3,0,1.0,0.4,0.5,0.555,18.8,-8.5,2,0.75,109.0,121.0,10.0,49,0,0,22.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,5.3,1.1,1.8,0.4937,0.3383,0.7565999999999999,23.54,117.6,120.4,17.86,1.21342,48,2024,1,31,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
DeMar DeRozan,39,24,7,6,4,0.0,0.357,0.0,0.583,25.1,3.5,3,0.933,120.0,112.0,22.7,50,1,0,20.5,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.8,5.4,1.5,2.0,0.458,0.2983,0.7624,23.2,113.7,117.0,16.839999999999996,1.10059,49,2024,2,3,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
DeMar DeRozan,43,33,3,5,4,0.0,0.421,0.0,0.613,28.7,7.0,1,0.944,141.0,119.0,29.9,51,1,0,21.8,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.5,1.9,2.1,0.4579999999999999,0.2583,0.7567999999999999,23.5,116.9,116.5,18.48,0.858574,50,2024,2,6,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
DeMar DeRozan,38,30,8,1,0,0.0,0.647,1.0,0.781,26.4,3.1,2,1.0,143.0,119.0,22.8,52,0,0,24.2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,5.3,1.7,2.1,0.4851999999999999,0.3583,0.8568,24.97,124.1,117.3,20.26,1.26089,51,2024,2,8,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
DeMar DeRozan,44,28,4,4,0,0.0,0.458,0.25,0.526,29.3,-1.2,1,0.833,120.0,128.0,17.4,53,0,0,24.6,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,5.1,1.6,2.0,0.4859999999999999,0.3833,0.8544,24.98,125.1,118.6,20.19,1.10682,52,2024,2,10,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
DeMar DeRozan,38,29,3,5,0,0.0,0.588,0.0,0.664,25.8,-0.5,1,0.818,137.0,130.0,23.3,54,0,0,25.7,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.8,1.5,2.0,0.5098,0.3583,0.8612,24.880000000000003,127.9,121.3,21.09,1.0386,53,2024,2,12,0,0.8660254037844386,0.5000000000000001,0.0,1.0
DeMar DeRozan,40,24,2,6,0,0.0,0.563,0.0,0.629,21.6,3.6,0,0.857,144.0,122.0,19.2,55,0,0,26.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.1,1.4,1.8,0.5189999999999999,0.325,0.8802,24.65,131.3,121.0,21.68,1.24937,54,2024,2,14,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
DeMar DeRozan,36,19,4,5,1,0.0,0.412,0.333,0.506,24.5,-2.8,2,1.0,109.0,132.0,13.2,56,1,0,24.7,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.6,1.3,1.7,0.4888,0.2583,0.8885,24.85,126.3,120.2,19.84,0.901349,55,2024,2,22,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
DeMar DeRozan,40,24,6,7,0,0.0,0.462,0.5,0.656,21.5,3.2,2,0.833,135.0,113.0,21.2,57,0,0,25.1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.7,1.2,1.9,0.4779000000000001,0.2583,0.8718,25.2,126.1,121.1,19.97,1.04925,56,2024,2,25,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
DeMar DeRozan,40,25,3,4,1,0.0,0.563,0.0,0.655,20.6,5.4,0,1.0,144.0,118.0,21.3,58,1,0,25.1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.6,1.0,1.4,0.4871,0.2583,0.8968,24.23,130.2,121.4,20.1,1.13383,57,2024,2,27,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
DeMar DeRozan,49,35,10,5,0,1.0,0.308,0.4,0.509,28.7,3.3,0,0.895,136.0,110.0,25.6,59,1,0,27.1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.8,1.0,1.2,0.4779,0.2483,0.9113,25.22,132.9,120.3,21.66,1.21012,58,2024,2,28,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
DeMar DeRozan,33,12,4,9,0,1.0,0.385,0.0,0.432,19.4,2.1,0,1.0,115.0,122.0,12.3,60,1,1,25.9,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.1,0.6,0.9,0.4806999999999999,0.2483,0.918,24.65,132.4,121.3,20.62,1.03665,59,2024,3,1,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
DeMar DeRozan,38,33,0,4,2,0.0,0.833,0.667,0.955,23.8,14.2,2,0.917,172.0,123.0,30.6,61,0,0,25.9,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.4,5.0,0.4,1.0,0.5219,0.315,0.9153,24.16,135.5,121.7,20.69,1.1396,60,2024,3,4,0,1.0,6.123233995736766e-17,0.0,1.0
DeMar DeRozan,38,29,6,7,1,0.0,0.476,0.4,0.602,31.5,0.2,2,1.0,124.0,124.0,23.6,62,0,0,25.8,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2,5.6,0.5,1.0,0.5048,0.255,0.9153,24.67,133.6,122.2,20.77,1.04522,61,2024,3,6,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
DeMar DeRozan,39,33,8,4,0,1.0,0.588,0.5,0.755,25.1,6.6,1,0.909,150.0,119.0,28.8,63,0,0,26.3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,5.6,0.5,1.0,0.5178,0.2799999999999999,0.9229,24.25,136.6,121.3,21.910000000000004,0.867679,62,2024,3,7,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
DeMar DeRozan,42,24,8,10,0,0.0,0.421,0.0,0.523,26.7,1.5,2,0.889,120.0,124.0,20.5,64,0,0,25.8,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,6.1,0.5,1.1,0.5011,0.2799999999999999,0.93,24.34,134.9,120.7,21.630000000000003,1.21833,63,2024,3,9,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
DeMar DeRozan,22,13,2,2,0,0.0,0.444,0.0,0.558,24.6,-2.8,1,0.833,114.0,139.0,8.5,65,1,0,24.7,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.7,0.5,1.2,0.4892,0.2799999999999999,0.9276,24.64,131.9,122.4,20.56,1.08736,64,2024,3,11,0,1.0,6.123233995736766e-17,0.0,1.0
DeMar DeRozan,44,46,9,3,2,1.0,0.625,0.167,0.731,34.3,11.5,2,0.882,142.0,116.0,39.5,66,0,0,27.4,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.5,0.6,1.2,0.5105000000000001,0.2634,0.9158,25.62,135.2,120.8,23.19,1.06144,65,2024,3,13,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
DeMar DeRozan,36,21,5,4,0,0.0,0.375,0.4,0.538,31.1,-10.8,5,0.875,99.0,143.0,10.7,67,1,0,27.1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.2,0.6,1.5,0.5018,0.2534,0.92,26.58,131.6,123.8,22.14,1.26525,66,2024,3,14,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
DeMar DeRozan,35,13,4,6,2,2.0,0.429,0.0,0.549,15.7,1.1,1,0.636,128.0,96.0,14.3,68,1,0,25.9,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,5.4,0.7,1.6,0.4883999999999999,0.2533999999999999,0.8836,26.09,130.0,121.6,21.44,1.23612,67,2024,3,16,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
DeMar DeRozan,40,28,5,6,0,1.0,0.588,0.5,0.697,23.8,6.7,2,1.0,142.0,120.0,25.3,69,1,0,25.2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1,5.5,0.7,1.8,0.5164,0.2633999999999999,0.8941000000000001,25.6,130.6,122.6,21.410000000000004,1.25093,68,2024,3,18,0,1.0,6.123233995736766e-17,0.0,1.0
DeMar DeRozan,24,16,2,2,2,0.0,0.267,0.0,0.422,33.5,-4.4,0,0.889,101.0,123.0,10.3,70,0,0,25.6,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,4.8,0.9,1.8,0.5046,0.2633999999999999,0.883,27.01,129.2,122.7,21.21,1.11437,69,2024,3,21,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
DeMar DeRozan,42,28,6,9,0,1.0,0.632,0.0,0.674,27.5,2.0,2,1.0,131.0,139.0,25.9,71,1,0,25.1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.3,0.7,1.8,0.4845,0.1967,0.8913,27.380000000000003,125.1,124.3,20.74,1.01493,70,2024,3,23,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
DeMar DeRozan,38,27,2,6,5,1.0,0.409,0.25,0.503,34.4,4.1,3,0.727,99.0,102.0,21.1,72,1,0,24.9,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.1,5.2,1.1,1.9,0.4777999999999999,0.1817,0.8640000000000001,27.67,122.6,122.1,20.49,1.04619,71,2024,3,25,0,1.0,6.123233995736766e-17,0.0,1.0
