Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_OKC,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Shai Gilgeous-Alexander,2023-01-30,37,31,4,7,0,3.0,0.417,0.5,0.546,37.3,0.4,5,1.0,104.0,120.0,20.2,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,4.7,5.7,1.8,2.2,0.5402,0.5667,0.8840999999999999,31.059999999999995,134.0,111.1,26.559999999999995,1.09808
Shai Gilgeous-Alexander,2023-02-01,34,24,8,4,3,0.0,0.304,0.0,0.438,32.7,2.7,1,1.0,113.0,113.0,17.9,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,5.1,5.7,1.8,1.7,0.5206,0.5166999999999999,0.8984,31.49,134.9,111.4,26.67,1.07776
Shai Gilgeous-Alexander,2023-02-04,30,42,4,6,3,2.0,0.609,0.0,0.709,40.7,13.4,0,0.933,159.0,109.0,39.7,52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,4.7,5.7,2.0,1.6,0.5189999999999999,0.4166999999999999,0.8916999999999999,32.59,134.2,111.7,26.9,1.16129
Shai Gilgeous-Alexander,2023-02-06,29,20,0,4,0,0.0,0.375,0.0,0.512,28.9,-6.0,0,1.0,117.0,144.0,12.8,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.2,5.5,1.6,1.4,0.5065,0.4166999999999999,0.9042,32.95,133.3,116.0,26.03,1.11964
Shai Gilgeous-Alexander,2023-02-07,38,30,2,8,2,0.0,0.529,1.0,0.673,29.2,0.2,4,0.917,127.0,121.0,23.5,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,3.7,6.2,1.7,1.7,0.5123,0.4916999999999999,0.9173000000000002,32.92,133.5,117.7,26.18,1.23483
Shai Gilgeous-Alexander,2023-02-10,39,44,3,7,2,1.0,0.813,0.0,0.903,31.9,14.4,4,0.947,164.0,134.0,41.7,55,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.3,3.7,6.3,1.6,1.9,0.5524,0.4667,0.9231,33.01,137.7,120.9,28.43,1.19053
Shai Gilgeous-Alexander,2023-02-13,39,24,10,5,1,0.0,0.381,0.0,0.481,33.5,-3.3,6,0.889,95.0,110.0,13.2,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.6,6.1,1.5,2.5,0.5208999999999999,0.4,0.937,33.39,131.3,119.7,26.3,1.2356
Shai Gilgeous-Alexander,2023-02-15,29,29,2,6,0,2.0,0.5,0.0,0.642,33.1,10.7,1,0.867,139.0,97.0,24.2,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,4.3,6.2,1.5,2.5,0.509,0.35,0.9362,33.55,130.7,118.4,25.85,1.21903
Shai Gilgeous-Alexander,2023-02-23,41,39,8,7,2,1.0,0.462,0.0,0.568,35.2,14.7,2,0.789,126.0,106.0,32.0,58,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.8,4.6,6.2,1.5,2.3,0.4961,0.25,0.9251,33.739999999999995,130.2,116.0,25.97,1.08888
Shai Gilgeous-Alexander,2023-02-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,4.1,5.4,1.3,2.3,0.439,0.15,0.8342,30.25,114.4,105.4,22.52,1.13489
Shai Gilgeous-Alexander,2023-02-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.2,3.7,4.7,1.3,1.8,0.3973,0.1,0.7342000000000001,26.52,104.0,93.4,20.5,1.32714
Shai Gilgeous-Alexander,2023-02-28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,61,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.8,2.9,4.3,1.0,1.7,0.3669,0.1,0.6342000000000001,23.25,92.7,82.1,18.71,1.12018
Shai Gilgeous-Alexander,2023-03-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,2.5,3.7,0.7,1.7,0.306,0.1,0.5408999999999999,19.18,76.8,71.2,14.74,1.09009
Shai Gilgeous-Alexander,2023-03-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,63,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.6,2.5,3.3,0.7,1.7,0.2685,0.1,0.4408999999999999,16.29,65.1,56.8,13.46,0.944554
Shai Gilgeous-Alexander,2023-03-05,37,38,7,4,3,1.0,0.588,0.5,0.749,33.6,10.0,4,0.895,143.0,113.0,33.1,64,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.4,3.0,2.9,0.8,1.7,0.2744,0.05,0.4387,16.73,66.7,56.0,14.419999999999998,1.22888
Shai Gilgeous-Alexander,2023-03-07,36,33,3,6,2,0.0,0.583,0.4,0.641,33.1,0.9,4,0.75,124.0,122.0,22.9,65,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,3.0,2.8,0.8,1.7,0.2514,0.09,0.4189999999999999,16.85,62.7,54.8,12.54,1.07619
Shai Gilgeous-Alexander,2023-03-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,2.0,2.3,0.7,1.1,0.2133,0.09,0.3301,13.5,53.2,43.8,11.22,1.2542
Shai Gilgeous-Alexander,2023-03-11,37,35,6,2,4,1.0,0.478,0.0,0.609,36.6,11.9,1,1.0,124.0,88.0,29.4,67,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,2.4,1.9,1.1,1.1,0.2110999999999999,0.09,0.3434,13.85,51.7,42.9,11.74,1.06761
Shai Gilgeous-Alexander,2023-03-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,68,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.6,1.6,1.2,0.9,0.9,0.1649,0.09,0.2645,10.330000000000002,39.1,32.3,8.540000000000001,1.12373
Shai Gilgeous-Alexander,2023-03-14,36,35,7,4,1,0.0,0.5,1.0,0.598,36.1,5.8,3,0.833,121.0,107.0,23.9,69,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,2.3,1.6,1.0,1.2,0.2149,0.19,0.3478,13.94,51.2,43.0,10.93,1.18343
Shai Gilgeous-Alexander,2023-03-16,35,29,3,3,2,0.0,0.632,1.0,0.684,28.8,7.6,3,0.8,126.0,130.0,22.5,70,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2.6,1.9,1.2,1.5,0.2781,0.29,0.4278,16.82,63.8,56.0,13.18,1.12274
Shai Gilgeous-Alexander,2023-03-19,35,40,5,4,1,0.0,0.5,0.0,0.618,41.7,4.1,3,0.842,122.0,115.0,28.3,71,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.1,2.3,1.3,1.8,0.3281,0.29,0.512,20.99,76.0,67.5,16.009999999999998,1.07619
Shai Gilgeous-Alexander,2023-03-21,36,31,7,4,0,0.0,0.48,0.25,0.552,38.8,3.3,4,0.857,105.0,105.0,17.2,72,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,3.8,2.7,1.3,2.2,0.3761,0.315,0.5977,24.87,86.5,78.0,17.73,1.04979
Shai Gilgeous-Alexander,2023-03-23,27,30,4,3,1,3.0,0.667,1.0,0.791,33.5,21.3,2,1.0,149.0,123.0,27.1,73,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,4.2,3.0,1.4,2.4,0.4427999999999999,0.415,0.6977,28.22000000000001,101.4,90.3,20.44,1.02214
Shai Gilgeous-Alexander,2023-03-24,36,27,5,8,1,1.0,0.409,0.333,0.52,34.0,3.5,2,0.889,115.0,120.0,20.0,74,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,3.4,1.2,2.2,0.4248999999999999,0.3983,0.6971,28.26,98.6,91.0,19.130000000000003,1.07584
Shai Gilgeous-Alexander,2023-03-26,35,31,2,3,4,0.0,0.529,0.0,0.657,30.9,7.8,3,0.867,131.0,110.0,26.0,75,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.8,3.9,3.1,1.4,2.1,0.4195,0.3583,0.7088,28.04,99.3,89.8,19.44,1.25761
Shai Gilgeous-Alexander,2023-03-28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,76,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,3.9,3.1,1.4,2.1,0.4195,0.3583,0.7087999999999999,28.04,99.3,89.8,19.44,1.04601
Shai Gilgeous-Alexander,2023-03-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,77,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,3.3,2.9,1.0,2.0,0.3717,0.3583,0.6087999999999999,24.380000000000003,86.9,81.0,16.5,1.22063
Shai Gilgeous-Alexander,2023-03-31,38,39,9,4,1,1.0,0.5,0.0,0.661,36.1,5.5,3,1.0,130.0,115.0,29.8,78,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,4.2,3.3,1.1,2.3,0.4217000000000001,0.3583,0.7087999999999999,27.99,99.9,92.5,19.48,1.34416
Shai Gilgeous-Alexander,2023-04-02,38,39,3,5,2,0.0,0.5,0.0,0.661,34.2,11.8,1,1.0,144.0,128.0,31.8,79,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,3.8,3.4,1.2,2.1,0.4217000000000001,0.2583,0.7255,27.8,102.2,94.6,20.27,0.923191
Shai Gilgeous-Alexander,2023-04-04,34,32,5,7,0,0.0,0.647,0.5,0.763,28.8,9.8,3,0.889,144.0,138.0,25.9,80,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,4.0,3.8,1.0,2.1,0.4232,0.2083,0.7343999999999999,27.8,104.0,95.4,20.61,1.0635
Shai Gilgeous-Alexander,2023-04-06,38,22,7,7,1,0.0,0.368,0.2,0.47,25.8,0.7,1,0.7,115.0,101.0,16.9,81,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.1,4.2,4.1,1.0,1.9,0.41,0.2283,0.7202,26.21,103.3,94.0,19.47,1.19284
Shai Gilgeous-Alexander,2023-04-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.5,3.7,1.0,1.5,0.362,0.2032999999999999,0.6345,22.33,92.8,83.5,17.75,1.10492
