Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_PHO,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Kevin Durant,38,12,10,7,1,2.0,0.4,0.0,0.459,16.4,-1.5,1,0.571,119.0,107.0,13.1,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.2,4.1,0.7,2.0,0.4785999999999999,0.3146,0.7279,24.58,112.1,104.5,19.43,1.15031,43,2024,1,24,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Kevin Durant,39,20,7,6,1,1.0,0.6,0.5,0.667,17.8,2.7,2,0.0,132.0,125.0,19.1,45,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6.9,4.7,0.8,2.2,0.5386,0.3646,0.7279,26.360000000000003,125.3,117.0,21.34,1.08252,44,2024,1,26,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Kevin Durant,37,15,4,5,0,1.0,0.583,0.333,0.625,23.6,-5.1,7,0.0,84.0,120.0,6.6,46,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,6.3,4.7,0.8,2.8,0.5490999999999999,0.3979,0.6279,26.11,122.8,117.6,20.21,1.08108,45,2024,1,28,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Kevin Durant,42,20,8,7,1,2.0,0.533,0.4,0.63,17.9,6.7,1,1.0,136.0,111.0,22.2,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,6.4,5.2,0.9,2.6,0.5436,0.3879,0.6404,24.76,123.7,114.3,20.22,1.30924,46,2024,1,29,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Kevin Durant,38,33,5,8,0,2.0,0.625,0.333,0.775,28.7,7.8,3,0.917,152.0,122.0,30.5,48,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,6.4,5.5,0.6,2.8,0.5478,0.3812,0.6321000000000001,25.84,124.3,116.2,21.26,1.06455,47,2024,1,31,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Kevin Durant,38,35,8,8,2,1.0,0.583,0.556,0.703,33.0,11.0,4,1.0,127.0,126.0,29.7,49,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,6.7,5.7,0.8,2.9,0.5561,0.3968,0.6321,26.55,125.0,116.0,22.78,1.11709,48,2024,2,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Kevin Durant,26,18,4,3,2,1.0,0.778,1.0,0.911,17.2,11.5,1,0.5,163.0,103.0,19.1,50,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.2,6.6,5.6,1.0,2.3,0.5901,0.4468,0.5821,25.21,130.6,114.7,23.04,1.07004,49,2024,2,4,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Kevin Durant,39,28,10,1,1,2.0,0.524,0.2,0.581,31.7,-0.2,5,0.714,98.0,101.0,16.8,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,7.1,5.5,0.9,2.7,0.5845999999999999,0.4293,0.5534999999999999,25.87,127.9,114.5,22.48,1.19839,50,2024,2,6,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Kevin Durant,35,31,8,7,3,2.0,0.609,0.333,0.661,33.5,8.6,3,1.0,120.0,105.0,28.8,52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.5,7.0,6.0,1.2,2.8,0.5734999999999999,0.4054999999999999,0.6535,26.18,125.6,114.0,22.09,1.16389,51,2024,2,8,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Kevin Durant,39,24,10,7,1,2.0,0.4,0.25,0.464,33.8,-1.9,6,1.0,85.0,109.0,15.2,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,7.4,5.9,1.2,3.3,0.5635,0.3905,0.6702,25.36,121.6,112.9,20.11,1.05314,52,2024,2,10,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Kevin Durant,38,28,11,4,1,0.0,0.647,0.4,0.713,25.3,2.7,3,0.667,127.0,121.0,23.8,54,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.2,7.5,5.6,1.2,3.5,0.5882000000000001,0.4305,0.6798,26.25,122.4,114.3,21.18,1.22115,53,2024,2,13,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Kevin Durant,30,25,6,6,1,2.0,0.615,0.333,0.757,29.2,7.5,5,1.0,123.0,94.0,22.1,55,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,7.4,5.6,1.2,3.8,0.5897,0.4138,0.7798,27.39,121.5,111.2,21.48,1.15567,54,2024,2,14,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Kevin Durant,40,23,6,1,1,1.0,0.409,0.25,0.475,31.7,-9.8,5,0.6,83.0,128.0,8.4,56,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,7.6,5.2,1.3,3.6,0.5723,0.4054999999999999,0.8398,28.2,121.4,112.0,21.66,0.882039,55,2024,2,22,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Kevin Durant,38,28,11,8,1,2.0,0.455,0.143,0.53,29.8,8.5,2,0.7,116.0,108.0,23.5,57,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,7.9,5.3,1.3,3.7,0.5645,0.3798,0.8098000000000001,29.390000000000004,119.4,111.7,21.79,1.17132,56,2024,2,23,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Kevin Durant,39,22,5,7,0,2.0,0.35,0.25,0.486,28.1,-2.9,3,1.0,109.0,117.0,15.2,58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,7.9,5.2,1.3,3.7,0.537,0.3715,0.8180999999999999,29.33,115.1,111.2,20.26,1.11597,57,2024,2,25,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Kevin Durant,40,24,7,6,0,0.0,0.421,0.333,0.513,26.3,2.0,3,0.7,108.0,111.0,16.4,59,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,7.8,5.0,1.1,3.6,0.5208,0.3492,0.7880999999999999,28.66,113.2,109.7,18.93,1.06111,58,2024,2,29,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Kevin Durant,39,30,9,2,0,3.0,0.632,0.25,0.666,29.8,3.5,6,0.625,105.0,113.0,20.9,60,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,8.3,4.9,0.9,4.1,0.5062,0.2742,0.8006,29.92,107.4,110.7,19.11,1.0266,59,2024,3,2,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Kevin Durant,36,20,4,3,1,1.0,0.4,0.5,0.567,25.4,-1.9,5,1.0,99.0,116.0,11.1,61,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,7.7,5.1,0.9,4.1,0.4938,0.3042,0.8291999999999999,29.29,107.5,112.2,18.54,1.28812,60,2024,3,3,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Kevin Durant,44,35,8,5,0,2.0,0.412,0.375,0.483,40.3,1.5,2,0.8,97.0,106.0,21.3,62,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,7.7,4.9,0.6,4.0,0.4741000000000001,0.3084,0.8092,29.97,105.2,112.3,17.79,1.20285,61,2024,3,5,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Kevin Durant,35,35,3,1,1,0.0,0.579,0.4,0.721,35.8,1.0,4,0.917,125.0,119.0,23.9,63,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,7.0,4.3,0.6,3.8,0.492,0.3234,0.8009000000000001,30.17,109.2,113.3,18.66,1.33222,62,2024,3,7,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Kevin Durant,37,45,10,6,1,0.0,0.692,0.571,0.774,41.7,18.7,6,0.714,130.0,118.0,35.0,64,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,6.9,4.5,0.6,4.1,0.4965,0.3405,0.8056000000000001,31.81,109.5,113.0,19.78,1.13678,63,2024,3,9,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Kevin Durant,39,37,8,6,1,0.0,0.538,0.5,0.656,35.9,8.2,3,0.8,131.0,121.0,27.8,65,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,7.1,4.5,0.6,3.9,0.4888,0.3572,0.7856000000000001,32.48,110.3,115.7,20.35,1.2766,64,2024,3,11,0,1.0,6.123233995736766e-17,0.0,1.0
Kevin Durant,34,20,3,1,0,1.0,0.474,0.333,0.503,27.6,-6.9,3,0.5,97.0,137.0,8.8,66,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,6.8,4.5,0.5,3.7,0.4952999999999999,0.3655,0.7756000000000001,32.07,111.7,116.6,20.39,1.13679,65,2024,3,14,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Kevin Durant,38,13,8,5,1,0.0,0.333,0.167,0.409,22.6,-5.5,3,1.0,82.0,100.0,8.0,67,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,6.5,4.2,0.5,3.8,0.4831,0.3679,0.8055999999999999,31.35,108.3,115.8,18.84,0.978044,66,2024,3,15,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Kevin Durant,41,11,9,4,3,2.0,0.4,0.333,0.506,13.1,-4.2,1,1.0,115.0,134.0,13.7,68,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.9,3.9,0.8,3.6,0.4881,0.3762,0.8055999999999999,29.85,108.9,117.5,18.69,1.13483,67,2024,3,17,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Kevin Durant,36,22,8,4,0,3.0,0.556,0.333,0.611,25.3,1.1,4,0.0,106.0,104.0,16.3,69,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,7.0,3.7,0.8,3.7,0.5016,0.3762,0.7356,29.75,108.7,116.8,18.68,0.931661,68,2024,3,20,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Kevin Durant,37,19,4,2,0,3.0,0.333,0.25,0.525,29.2,-10.9,5,1.0,94.0,124.0,10.2,70,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,6.5,3.7,0.8,3.6,0.4717,0.3762,0.7731,29.69,107.6,117.9,17.610000000000003,1.31639,69,2024,3,21,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Kevin Durant,31,25,4,4,3,0.0,0.75,0.5,0.781,23.3,11.9,0,0.0,157.0,104.0,25.6,71,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.2,6.5,3.8,1.0,3.1,0.5067,0.3762,0.6731,29.48,113.4,116.7,19.06,0.931107,70,2024,3,23,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Kevin Durant,36,29,8,6,1,0.0,0.706,0.667,0.811,26.9,11.2,3,0.5,133.0,107.0,25.3,72,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.6,6.5,3.9,1.1,3.2,0.5361,0.4054,0.6430999999999999,28.14,117.0,116.8,19.46,1.28605,71,2024,3,25,0,1.0,6.123233995736766e-17,0.0,1.0
Kevin Durant,38,30,13,3,0,5.0,0.6,0.75,0.704,35.4,7.7,8,1.0,100.0,98.0,22.7,73,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,7.5,4.1,1.0,3.6,0.5382,0.4404,0.6514,28.1,114.5,114.7,19.34,0.998183,72,2024,3,27,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Kevin Durant,31,26,6,1,1,1.0,0.588,0.571,0.71,30.8,5.3,3,0.667,115.0,135.0,18.1,74,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,7.1,3.6,1.0,3.3,0.5277999999999999,0.4404,0.6466999999999999,27.01,113.0,116.4,17.65,1.15625,73,2024,3,29,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Kevin Durant,41,20,7,3,2,0.0,0.368,0.273,0.492,24.8,-5.1,3,1.0,106.0,119.0,12.3,75,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,7.0,3.3,1.1,3.3,0.5108,0.4177,0.6667,25.9,110.5,116.2,16.1,1.11678,74,2024,4,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
Kevin Durant,36,32,6,7,1,0.0,0.565,0.429,0.646,35.4,5.8,4,0.75,117.0,105.0,23.6,76,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,7.3,3.9,1.2,3.4,0.5199,0.4273,0.6917,26.68,112.5,113.0,17.580000000000002,1.0816,75,2024,4,3,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Kevin Durant,35,22,6,6,1,0.0,0.643,0.25,0.718,21.1,10.7,1,1.0,139.0,92.0,20.6,77,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,7.1,4.0,1.2,3.2,0.5509000000000001,0.4356000000000001,0.6917,26.53,118.2,112.2,18.84,0.794021,76,2024,4,5,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Kevin Durant,38,23,4,6,0,0.0,0.364,0.375,0.484,27.7,0.5,0,1.0,111.0,126.0,15.8,78,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,6.6,4.2,0.9,3.1,0.5473,0.4398000000000001,0.6917,27.99,117.8,111.4,19.05,1.12192,77,2024,4,7,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Kevin Durant,40,21,2,2,2,0.0,0.364,0.4,0.434,27.7,-3.7,1,0.6,84.0,113.0,10.2,79,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,6.0,4.0,1.1,2.8,0.5281,0.4465,0.7516999999999999,28.23,115.6,112.3,18.44,1.14996,78,2024,4,9,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Kevin Durant,37,24,9,3,1,2.0,0.476,0.222,0.548,29.3,-3.4,4,1.0,96.0,103.0,16.5,80,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,6.5,4.1,1.2,2.7,0.5424,0.4437,0.7516999999999999,28.24,115.8,110.2,19.07,0.895268,79,2024,4,10,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Kevin Durant,42,28,5,3,0,0.0,0.55,0.429,0.657,27.5,1.1,3,1.0,118.0,121.0,18.6,81,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.5,6.6,4.0,0.9,3.0,0.5224,0.4366,0.8516999999999999,28.660000000000004,111.9,111.9,18.37,1.31675,80,2024,4,12,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Kevin Durant,38,15,4,1,2,1.0,0.429,0.333,0.504,22.8,-9.0,4,1.0,93.0,117.0,7.8,82,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,6.2,3.5,1.0,3.1,0.4947,0.4032,0.9017,28.25,107.9,112.9,16.619999999999997,1.02095,81,2024,4,14,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
