Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_ORL,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Paolo Banchero,2024-02-06,34,23,9,7,2,0.0,0.438,0.25,0.54,30.2,7.0,2,0.667,114.0,120.0,20.2,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,6.4,6.1,1.0,2.2,0.4579000000000001,0.4122,0.7567,29.94,115.9,116.3,18.18,1.08336
Paolo Banchero,2024-02-08,31,16,5,6,2,0.0,0.583,0.333,0.581,21.2,1.5,1,0.25,126.0,114.0,15.9,52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.4,6.1,6.1,1.2,2.0,0.4745,0.4455,0.6817,29.69,117.8,114.2,18.54,1.09953
Paolo Banchero,2024-02-10,43,19,7,8,1,1.0,0.385,0.333,0.575,21.1,6.5,3,0.875,125.0,114.0,17.9,53,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,5.8,6.7,1.3,2.1,0.4629999999999999,0.4187999999999999,0.7091999999999999,29.11,118.5,116.1,18.95,1.13038
Paolo Banchero,2024-02-13,35,23,6,10,0,1.0,0.6,0.0,0.652,24.8,6.7,4,0.833,124.0,128.0,20.8,54,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,6.1,7.1,1.3,2.3,0.4801,0.3938,0.7369,28.39,120.5,114.5,19.9,1.08654
Paolo Banchero,2024-02-14,35,36,6,5,1,0.0,0.75,0.6,0.9,34.2,17.0,3,0.0,155.0,118.0,31.3,55,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,6.2,7.0,1.2,2.3,0.5151,0.4316,0.6551,28.079999999999995,125.1,115.5,21.07,1.09732
Paolo Banchero,2024-02-22,34,12,6,4,0,0.0,0.267,0.5,0.378,27.1,-14.4,4,1.0,83.0,125.0,2.5,56,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,6.4,6.7,1.2,2.5,0.4917999999999999,0.4416,0.6884,27.87,121.2,117.1,19.33,1.09347
Paolo Banchero,2024-02-24,29,15,5,3,0,2.0,0.294,0.0,0.358,32.5,-10.4,0,0.556,91.0,119.0,8.1,57,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,6.0,6.3,1.0,2.2,0.4692,0.3916,0.6895,27.48,117.7,115.8,17.31,1.19127
Paolo Banchero,2024-02-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,5.1,5.6,0.8,2.1,0.4192,0.3416,0.6181,24.8,104.8,105.9,14.889999999999995,1.15385
Paolo Banchero,2024-02-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,5.0,5.0,0.7,1.8,0.3692,0.2415999999999999,0.5181,21.82,94.2,94.6,13.419999999999998,0.910053
Paolo Banchero,2024-02-29,35,29,9,6,1,0.0,0.625,0.25,0.696,34.8,2.5,6,0.727,115.0,113.0,22.5,60,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.3,5.3,4.9,0.7,2.3,0.3942,0.2266,0.4907999999999999,22.59,93.3,95.1,13.919999999999998,1.14841
Paolo Banchero,2024-03-03,32,29,8,5,0,0.0,0.625,0.25,0.726,34.8,5.9,4,0.889,132.0,98.0,23.7,61,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,5.2,4.7,0.5,2.5,0.4128999999999999,0.2266,0.513,23.05,95.1,92.9,14.27,1.08082
Paolo Banchero,2024-03-05,33,22,5,3,0,0.0,0.474,0.4,0.553,36.8,-6.8,5,1.0,93.0,103.0,10.5,62,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,5.2,4.4,0.3,2.9,0.4019999999999999,0.2333,0.588,24.61,91.8,91.8,13.73,1.05639
Paolo Banchero,2024-03-06,39,25,6,10,0,1.0,0.526,0.5,0.59,29.6,1.8,4,0.8,122.0,118.0,20.0,63,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.1,5.1,4.6,0.2,3.0,0.4160999999999999,0.25,0.5805,25.46,91.5,92.2,13.94,1.15428
Paolo Banchero,2024-03-08,36,23,9,2,2,4.0,0.45,0.667,0.518,34.5,10.5,4,0.6,95.0,105.0,16.3,64,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,5.4,3.8,0.4,3.0,0.4011,0.3167,0.5572,26.43,88.6,89.9,13.49,1.15913
Paolo Banchero,2024-03-10,38,19,5,5,2,0.0,0.3,0.125,0.404,29.8,-1.7,3,0.75,85.0,113.0,9.4,65,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,5.3,3.8,0.5,3.0,0.3560999999999999,0.2692,0.6322,25.99,81.6,89.4,11.3,1.09735
Paolo Banchero,2024-03-13,35,21,3,9,0,0.0,1.0,1.0,1.054,16.3,10.6,2,0.889,186.0,119.0,22.4,66,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,5.0,4.3,0.5,2.8,0.4294,0.3192,0.6211,24.91,91.9,88.8,13.29,1.07447
Paolo Banchero,2024-03-15,36,17,9,8,1,0.0,0.333,0.5,0.482,30.6,-5.3,6,1.0,95.0,108.0,11.8,67,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.5,5.4,4.8,0.6,3.4,0.4333,0.3692,0.6655,24.72,92.3,87.7,13.66,1.01006
Paolo Banchero,2024-03-17,36,29,6,5,1,1.0,0.688,0.571,0.778,24.8,16.7,1,0.5,154.0,101.0,27.0,68,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.4,6.0,5.3,0.7,3.5,0.5021000000000001,0.4263,0.7154999999999999,27.2,107.7,97.8,16.36,1.1475
Paolo Banchero,2024-03-19,26,13,1,5,0,0.0,0.857,0.5,0.929,14.1,4.7,1,0.0,165.0,107.0,12.9,69,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,6.1,5.8,0.7,3.6,0.5878,0.4763,0.7154999999999999,28.61,124.2,108.5,17.65,1.12705
Paolo Banchero,2024-03-21,33,20,10,11,1,0.0,0.5,0.4,0.53,30.3,2.6,4,0.0,110.0,109.0,17.5,70,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,6.2,6.3,0.7,3.4,0.5753,0.4913,0.6427999999999999,28.160000000000004,123.7,108.1,17.15,0.975218
Paolo Banchero,2024-03-23,38,22,7,5,0,1.0,0.444,0.167,0.545,28.4,-0.9,4,1.0,101.0,115.0,14.1,71,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.1,6.1,6.3,0.7,3.4,0.5572,0.483,0.6538999999999999,27.52,120.6,109.8,16.189999999999998,1.07948
Paolo Banchero,2024-03-27,32,15,8,5,0,1.0,0.294,0.143,0.374,34.3,-6.3,4,0.571,77.0,112.0,7.3,72,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,6.4,6.5,0.7,3.3,0.5392,0.4572999999999999,0.611,27.27,119.0,110.7,15.87,0.963729
Paolo Banchero,2024-03-29,38,23,8,2,2,0.0,0.444,0.167,0.546,32.9,-6.2,7,0.857,88.0,108.0,10.8,73,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,6.6,5.7,0.9,3.6,0.5309999999999999,0.424,0.6167,27.6,115.6,109.7,14.95,1.12914
Paolo Banchero,2024-03-30,30,13,9,7,0,4.0,0.417,0.2,0.505,22.8,5.5,2,1.0,111.0,84.0,15.0,74,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,6.6,6.2,0.7,3.4,0.5277000000000001,0.3773,0.6567000000000001,26.43,117.2,107.6,14.820000000000002,1.25548
Paolo Banchero,2024-04-01,36,15,4,4,0,1.0,0.353,0.286,0.419,25.9,-7.2,2,0.5,85.0,115.0,7.4,75,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.8,6.5,6.1,0.5,3.3,0.533,0.3934,0.6317,26.04,117.2,107.8,14.62,1.35383
Paolo Banchero,2024-04-03,38,32,6,4,1,0.0,0.417,0.333,0.538,39.2,-1.5,3,0.769,108.0,116.0,20.2,76,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,6.8,5.6,0.6,3.4,0.4747,0.3267,0.6196999999999999,28.329999999999995,109.4,107.5,14.4,1.27654
Paolo Banchero,2024-04-05,40,32,8,8,1,2.0,0.385,0.125,0.512,35.6,4.7,3,0.917,116.0,128.0,25.6,77,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,6.7,5.6,0.6,3.1,0.4799,0.2892,0.6113999999999999,28.83,111.5,109.5,15.78,0.898309
Paolo Banchero,2024-04-07,36,24,6,5,0,0.0,0.471,0.2,0.585,27.9,-1.0,2,0.875,120.0,107.0,16.2,78,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,6.7,5.6,0.5,3.2,0.4582,0.2521,0.6489,29.14,108.1,110.1,14.7,0.990099
Paolo Banchero,2024-04-09,36,21,7,6,0,0.0,0.368,0.0,0.476,31.4,-6.3,4,1.0,95.0,126.0,12.4,79,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,7.3,5.7,0.5,3.5,0.4093,0.2021,0.7489,30.87,101.1,112.0,14.65,1.25641
Paolo Banchero,2024-04-10,34,20,6,6,1,0.0,0.467,0.5,0.54,28.4,3.4,2,0.625,109.0,123.0,16.1,80,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,6.9,5.2,0.5,3.3,0.406,0.2121,0.8113999999999999,30.68,101.0,113.4,14.510000000000002,0.994807
Paolo Banchero,2024-04-12,41,22,15,7,0,1.0,0.292,0.333,0.393,30.3,-1.4,2,0.667,95.0,123.0,15.7,81,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,7.7,5.4,0.5,3.1,0.3908,0.2287,0.7781,30.87,100.4,114.2,14.670000000000002,0.998409
Paolo Banchero,2024-04-14,35,26,11,7,0,0.0,0.421,0.333,0.566,34.1,3.3,3,0.889,114.0,97.0,20.3,82,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,8.0,5.6,0.5,3.0,0.4035,0.2476999999999999,0.8099000000000001,30.85,104.1,112.7,15.97,1.2335
