Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Derrick White,33,17,4,5,0,2.0,0.286,0.286,0.498,23.7,2.8,1,1.0,114.0,105.0,12.7,37,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.2,1.0,0.1802,0.1494,0.3857,12.2,48.1,56.7,4.07,1.00629,36,2021,3,17,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Derrick White,35,17,4,2,0,0.0,0.364,0.4,0.604,18.0,-1.0,1,1.0,135.0,120.0,11.3,38,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.6,0.2,1.1,0.2166,0.1894,0.4856999999999999,14.0,61.6,68.7,5.2,1.10859,37,2021,3,19,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Derrick White,33,6,4,6,0,0.0,0.214,0.0,0.214,22.4,-15.9,3,0.0,54.0,121.0,-0.6,39,0,1,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,0.2,1.4,0.238,0.1894,0.4856999999999999,16.240000000000002,67.0,80.8,5.14,0.867052,38,2021,3,20,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Derrick White,36,21,3,1,1,3.0,0.636,0.556,0.884,20.1,10.4,3,1.0,131.0,106.0,16.6,40,1,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.3,0.3,1.7,0.3016,0.245,0.5856999999999999,18.25,80.1,91.4,6.8,1.30056,39,2021,3,22,0,1.0,6.123233995736766e-17,0.0,1.0
Derrick White,25,13,3,3,0,1.0,0.4,0.333,0.553,22.2,-0.9,1,1.0,110.0,133.0,9.5,41,1,0,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.6,0.3,1.8,0.3416,0.2783,0.6857,20.47,91.1,104.7,7.75,1.16341,40,2021,3,24,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Derrick White,38,11,3,1,1,1.0,0.333,0.333,0.458,15.8,-3.0,0,0.0,88.0,112.0,5.9,42,1,1,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.7,0.4,1.8,0.3749,0.3116,0.6857,22.05,99.9,115.9,8.34,0.965237,41,2021,3,25,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Derrick White,33,16,4,7,1,1.0,0.357,0.4,0.538,21.7,3.0,1,1.0,113.0,103.0,13.4,43,1,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.3,0.5,1.7,0.3981,0.3516,0.6857,22.15,105.3,112.8,9.78,1.08193,42,2021,3,27,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Derrick White,32,19,3,1,1,0.0,0.636,0.429,0.771,19.6,-0.3,2,0.667,132.0,139.0,12.7,44,1,0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.7,3.2,0.6,1.6,0.4034,0.3445,0.6524,21.34,108.1,117.5,10.12,1.00217,43,2021,3,29,0,1.0,6.123233995736766e-17,0.0,1.0
Derrick White,31,18,6,3,1,0.0,0.294,0.25,0.429,27.8,-2.7,0,0.667,105.0,107.0,11.0,45,1,0,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9,3.1,0.5,1.5,0.3964,0.332,0.6334,21.46,106.1,115.4,9.43,1.16441,44,2021,3,31,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Derrick White,45,29,1,3,1,2.0,0.5,0.538,0.68,24.0,7.8,2,0.667,123.0,122.0,21.0,46,1,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.2,0.6,1.4,0.4019999999999999,0.3525,0.7001,21.53,110.5,116.8,11.35,1.19678,45,2021,4,1,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Derrick White,37,18,3,3,0,1.0,0.4,0.2,0.537,21.9,-5.4,3,1.0,109.0,134.0,9.8,47,1,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.0,0.6,1.6,0.4134,0.3439,0.7001,21.35,110.0,119.7,11.06,1.08675,46,2021,4,3,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
Derrick White,28,13,3,6,1,0.0,0.25,0.0,0.357,28.7,-4.2,0,1.0,91.0,131.0,9.1,48,1,0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.4,0.7,1.5,0.402,0.3039,0.7001,22.42,105.6,120.8,10.84,1.18878,47,2021,4,5,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
Derrick White,29,18,4,2,0,2.0,0.467,0.143,0.551,29.4,-2.5,4,1.0,89.0,106.0,8.7,49,0,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.0,0.7,1.6,0.4272999999999999,0.3182,0.8000999999999999,23.12,109.1,119.3,11.77,1.2346,48,2021,4,7,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Derrick White,34,25,1,3,3,1.0,0.563,0.429,0.687,22.3,11.0,0,0.8,139.0,118.0,22.3,50,0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.2,0.9,1.3,0.42,0.3055,0.7801,23.34,109.9,120.5,12.34,0.895627,49,2021,4,9,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Derrick White,33,9,4,1,2,2.0,0.375,0.333,0.507,11.9,-0.6,0,1.0,123.0,118.0,8.7,51,0,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.0,1.1,1.2,0.4175,0.3055,0.7801,22.31,111.2,119.0,12.26,0.989469,50,2021,4,11,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Derrick White,28,15,2,4,0,0.0,0.5,0.167,0.536,24.7,-4.9,2,0.0,103.0,106.0,8.6,52,0,1,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.3,1.0,1.4,0.4342,0.2889,0.7801,23.2,112.7,118.4,12.53,1.22077,51,2021,4,12,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
Derrick White,34,25,3,5,0,0.0,0.438,0.545,0.655,24.8,6.4,1,0.714,134.0,128.0,18.0,53,0,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.1,0.9,1.4,0.4423,0.3034,0.7515,23.51,114.8,120.9,12.99,1.0713,52,2021,4,14,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Derrick White,32,13,3,2,0,3.0,0.364,0.6,0.547,16.8,1.3,1,1.0,117.0,114.0,10.3,54,1,0,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.2,0.8,1.3,0.4150999999999999,0.3205,0.7847999999999999,23.23,113.3,118.4,12.75,1.12362,53,2021,4,16,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Derrick White,26,12,2,6,0,0.0,0.308,0.429,0.446,25.3,-1.5,1,1.0,101.0,97.0,7.1,55,0,0,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6,3.5,0.7,1.4,0.4165,0.3384,0.8181,22.98,112.9,117.4,12.36,1.18951,54,2021,4,17,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
Derrick White,34,25,3,4,1,0.0,0.471,0.545,0.666,24.0,12.6,0,0.75,134.0,97.0,20.2,56,0,0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.6,0.7,1.2,0.4136,0.3391,0.8263999999999999,22.98,114.0,114.9,12.28,1.23062,55,2021,4,19,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
Derrick White,31,13,5,7,0,0.0,0.417,0.25,0.505,22.1,3.9,1,0.5,109.0,125.0,11.6,57,1,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.7,1.0,0.4152999999999999,0.3440999999999999,0.7764,23.0,114.0,114.0,12.46,0.908184,56,2021,4,21,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Derrick White,29,26,7,8,1,3.0,0.471,0.25,0.634,35.4,20.2,1,1.0,141.0,96.0,27.9,58,1,0,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.2,0.7,1.1,0.4373999999999999,0.3691,0.7764,23.67,119.0,110.5,14.339999999999998,1.26952,57,2021,4,22,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Derrick White,38,22,5,2,2,1.0,0.5,0.5,0.652,19.7,5.7,1,1.0,125.0,100.0,17.0,59,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.2,0.9,0.8,0.4407,0.4048,0.7764,22.7,122.6,109.9,15.169999999999998,0.973828,58,2021,4,24,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
Derrick White,19,9,3,2,0,0.0,0.429,0.0,0.514,19.5,-3.6,0,0.75,122.0,134.0,7.2,60,0,0,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,4.1,0.6,0.8,0.4272999999999999,0.3619,0.7714,22.42,120.9,111.5,13.66,1.09876,59,2021,4,26,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,61,0,1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,0.4,0.8,0.3898,0.3286,0.6714,21.23,108.6,99.7,12.79,1.1439,60,2021,4,28,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62,0,1,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.6,0.4,0.6,0.3398,0.3118999999999999,0.6714,18.76,98.3,89.1,11.93,1.11195,61,2021,4,30,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,63,1,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.1,0.4,0.5,0.296,0.2573999999999999,0.6,16.279999999999998,84.9,76.3,10.13,1.01143,62,2021,5,2,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64,0,1,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,2.9,0.4,0.4,0.2596,0.1974,0.5,14.6,73.2,64.9,9.1,1.04175,63,2021,5,3,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65,0,1,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3,2.3,0.4,0.3,0.2287999999999999,0.1545,0.4,12.07,63.1,55.2,8.39,1.00329,64,2021,5,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66,0,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.9,0.3,0.3,0.1817,0.1,0.325,9.67,49.7,45.5,6.37,0.908536,65,2021,5,7,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67,0,1,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,1.2,0.3,0.2,0.1399999999999999,0.075,0.275,7.460000000000001,38.8,33.0,5.21,0.988137,66,2021,5,8,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,68,1,1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.2,0.1,0.0929,0.05,0.175,3.92,24.7,23.4,2.42,1.19029,67,2021,5,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69,0,1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0429,0.0,0.0749999999999999,1.95,12.2,13.4,0.72,1.08341,68,2021,5,12,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,70,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976081,69,2021,5,13,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15328,70,2021,5,15,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954366,71,2021,5,16,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
