Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIL,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Giannis Antetokounmpo,2023-01-31,36,34,18,4,0,0.0,0.583,0.333,0.638,32.1,7.8,4,0.833,121.0,100.0,26.6,51,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,6.9,2.2,0.4,2.2,0.3036999999999999,0.1869,0.3134,20.69,61.8,52.6,14.39,1.13386
Giannis Antetokounmpo,2023-02-02,36,54,19,2,0,0.0,0.538,0.25,0.592,57.2,20.5,3,0.667,115.0,100.0,38.0,52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,8.8,2.4,0.4,2.5,0.3575,0.2118999999999999,0.3801,26.410000000000004,73.3,62.6,18.19,1.01316
Giannis Antetokounmpo,2023-02-04,36,35,15,11,1,1.0,0.684,0.0,0.672,34.5,18.2,3,0.563,138.0,106.0,34.6,53,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,10.3,3.5,0.5,2.8,0.4259,0.2118999999999999,0.4364,29.860000000000003,87.1,73.2,21.65,1.08634
Giannis Antetokounmpo,2023-02-06,23,24,13,8,0,0.0,0.643,0.0,0.685,44.8,9.0,6,0.75,123.0,104.0,20.1,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,11.6,4.3,0.5,3.4,0.4902,0.2118999999999999,0.5114,34.34,99.4,83.6,23.66,1.31064
Giannis Antetokounmpo,2023-02-09,36,38,10,6,1,1.0,0.609,0.25,0.662,35.1,17.7,2,0.692,138.0,106.0,32.4,55,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,12.6,4.9,0.6,3.6,0.5511,0.2368999999999999,0.5806,37.85,113.2,94.2,26.9,1.19901
Giannis Antetokounmpo,2023-02-10,30,35,8,6,2,0.0,0.52,0.5,0.586,46.5,10.9,2,0.727,122.0,107.0,27.7,56,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,13.4,5.5,0.8,3.8,0.6031000000000001,0.2869,0.6533,42.5,125.4,104.9,29.67,1.13373
Giannis Antetokounmpo,2023-02-14,46,36,13,9,0,2.0,0.462,0.333,0.524,39.6,-0.8,8,0.579,99.0,111.0,21.8,57,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,13.5,6.0,0.8,4.2,0.596,0.2702,0.6465,42.67,123.2,104.4,29.68,1.1104
Giannis Antetokounmpo,2023-02-16,9,2,7,3,0,0.0,0.25,0.0,0.25,24.7,-3.3,1,0.0,85.0,91.0,2.8,58,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,12.8,5.9,0.5,3.4,0.561,0.2702,0.5783,40.47,121.0,105.1,27.57,1.12812
Giannis Antetokounmpo,2023-02-24,6,4,4,4,0,0.0,0.5,0.0,0.5,25.5,26.3,0,0.0,141.0,89.0,6.0,59,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,12.0,5.7,0.4,3.2,0.5558,0.2415999999999999,0.5394,38.68,123.0,102.1,25.07,1.25219
Giannis Antetokounmpo,2023-02-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,10.7,5.3,0.4,2.9,0.4789,0.1666,0.4810999999999999,34.0,108.2,91.4,21.0,1.13524
Giannis Antetokounmpo,2023-02-28,28,33,15,4,1,0.0,0.556,0.5,0.557,47.0,6.9,5,0.333,99.0,96.0,21.4,61,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,10.4,5.3,0.5,3.0,0.4762,0.1833,0.4311,35.489999999999995,106.0,91.0,20.48,1.22231
Giannis Antetokounmpo,2023-03-01,28,31,7,6,0,1.0,0.714,0.75,0.842,33.6,17.6,3,0.8,151.0,110.0,28.0,62,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,9.2,5.7,0.5,3.0,0.4938,0.2333,0.4444,33.13,109.6,92.0,19.48,0.967364
Giannis Antetokounmpo,2023-03-04,35,34,13,4,1,1.0,0.429,0.0,0.588,44.9,-4.7,7,0.889,114.0,135.0,23.1,63,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,9.0,5.0,0.5,3.4,0.4683,0.2333,0.477,34.17,107.2,94.9,18.33,1.30648
Giannis Antetokounmpo,2023-03-05,36,23,9,13,0,3.0,0.545,0.0,0.653,26.1,14.3,3,0.733,143.0,111.0,27.0,64,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.6,8.6,5.5,0.5,3.1,0.4585,0.2333,0.4753,32.3,109.2,95.6,19.020000000000003,1.15365
Giannis Antetokounmpo,2023-03-07,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,7.6,4.9,0.4,2.9,0.3976,0.2083,0.4061,28.790000000000003,95.4,85.0,15.78,1.16232
Giannis Antetokounmpo,2023-03-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,6.8,4.3,0.2,2.7,0.3455999999999999,0.1583,0.3334,24.14,83.2,74.3,13.010000000000002,0.959161
Giannis Antetokounmpo,2023-03-11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,5.5,3.4,0.2,1.9,0.2994,0.125,0.2754999999999999,20.18,73.3,63.2,10.83,1.25389
Giannis Antetokounmpo,2023-03-13,34,46,12,4,1,0.0,0.679,1.0,0.74,47.4,10.8,5,0.857,126.0,115.0,35.6,68,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.1,6.0,3.5,0.3,2.3,0.3423,0.225,0.3611999999999999,22.45,77.4,65.6,14.110000000000005,1.10172
Giannis Antetokounmpo,2023-03-14,35,36,11,8,1,1.0,0.478,0.0,0.536,43.9,11.9,3,0.583,118.0,104.0,29.1,69,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,6.7,3.9,0.4,2.6,0.3400999999999999,0.225,0.4195,24.29,75.1,67.1,16.42,1.20677
Giannis Antetokounmpo,2023-03-16,27,25,9,5,1,0.0,0.588,0.0,0.584,39.2,1.6,3,0.5,116.0,133.0,18.5,70,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,7.6,4.4,0.5,2.9,0.3989,0.225,0.4695,28.21,86.7,80.4,18.270000000000003,1.16331
Giannis Antetokounmpo,2023-03-19,36,22,12,10,0,2.0,1.0,1.0,0.911,19.4,15.3,3,0.429,154.0,111.0,26.7,71,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.7,7.3,5.0,0.4,2.7,0.4432999999999999,0.275,0.4791,25.45,92.2,81.9,18.8,1.01771
Giannis Antetokounmpo,2023-03-22,24,31,14,2,0,1.0,0.609,0.25,0.615,44.5,11.6,2,0.4,118.0,81.0,24.0,72,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.7,8.0,4.6,0.4,2.6,0.4327999999999999,0.225,0.4391,26.54,88.9,79.0,18.4,1.16126
Giannis Antetokounmpo,2023-03-24,25,24,6,11,2,0.0,0.769,0.5,0.767,32.1,16.0,4,0.5,139.0,104.0,24.4,73,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.7,7.3,5.3,0.5,2.3,0.4668,0.275,0.4002,25.26,91.4,75.9,18.53,1.16327
Giannis Antetokounmpo,2023-03-25,32,31,9,4,4,0.0,0.591,0.0,0.618,40.1,10.4,4,0.714,105.0,115.0,25.1,74,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,7.3,4.4,0.9,2.4,0.4714,0.275,0.3983,26.660000000000004,87.6,76.3,18.34,1.13305
Giannis Antetokounmpo,2023-03-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,75,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,7.3,4.4,0.9,2.4,0.4714,0.275,0.3983,26.660000000000004,87.6,76.3,18.34,1.16242
Giannis Antetokounmpo,2023-03-29,32,38,17,12,1,0.0,0.778,0.0,0.786,35.0,18.6,5,0.714,149.0,122.0,39.7,76,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,9.0,5.6,1.0,2.9,0.5492,0.275,0.4697,30.160000000000004,102.5,88.5,22.31,1.2451
Giannis Antetokounmpo,2023-03-30,25,24,7,2,1,1.0,0.407,0.0,0.424,44.9,6.2,0,0.667,95.0,133.0,13.9,77,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,9.7,5.8,1.1,2.9,0.5899,0.275,0.5364,34.65,112.0,101.8,23.7,1.21837
Giannis Antetokounmpo,2023-04-02,32,33,14,6,1,3.0,0.765,0.0,0.726,41.1,16.0,4,0.538,130.0,103.0,30.2,78,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,9.9,6.0,1.1,2.8,0.5984999999999999,0.175,0.5045,34.02,112.4,100.6,23.16,1.17146
Giannis Antetokounmpo,2023-04-04,33,28,11,10,2,1.0,0.563,0.0,0.596,37.5,0.6,8,0.588,107.0,112.0,21.4,79,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.6,9.9,6.2,1.2,3.3,0.607,0.175,0.5050000000000001,33.38,111.3,101.4,22.39,1.16199
Giannis Antetokounmpo,2023-04-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,9.0,5.7,1.1,3.0,0.5482,0.175,0.455,29.46,99.7,88.1,20.54,1.19693
Giannis Antetokounmpo,2023-04-07,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,81,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,7.8,4.7,1.1,2.7,0.4482,0.075,0.4121,27.520000000000003,84.3,77.0,17.869999999999997,1.20314
Giannis Antetokounmpo,2023-04-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.8,6.4,4.5,1.1,2.5,0.3873,0.05,0.3721,23.07,72.5,68.9,15.47,1.23438
