Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIL,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Giannis Antetokounmpo,2021-02-28,40,36,14,5,1,4.0,0.556,0.286,0.607,38.3,15.0,4,0.667,115.0,99.0,30.6,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,13.4,6.6,1.8,3.7,0.5529,0.3052,0.7557,35.64,123.6,105.9,29.87,0.955829
Giannis Antetokounmpo,2021-03-02,33,27,8,3,1,2.0,0.667,0.0,0.696,30.9,8.3,3,0.7,121.0,126.0,21.6,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,13.1,6.4,1.8,3.8,0.5544,0.3052,0.7447,34.690000000000005,120.8,105.8,27.92,1.11471
Giannis Antetokounmpo,2021-03-04,36,26,11,8,2,1.0,0.526,1.0,0.566,29.6,8.7,4,0.556,111.0,102.0,21.9,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,12.7,6.6,1.8,3.9,0.547,0.3552,0.7336,34.87,119.6,104.5,27.42,1.00543
Giannis Antetokounmpo,2021-03-11,29,24,10,10,1,1.0,0.667,1.0,0.796,27.7,17.9,3,1.0,157.0,100.0,27.9,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,12.0,6.6,1.6,3.7,0.5581,0.4218999999999999,0.7336,34.809999999999995,123.4,104.7,27.45,1.11141
Giannis Antetokounmpo,2021-03-13,36,33,11,11,1,1.0,0.632,0.5,0.733,27.5,15.6,4,0.875,139.0,106.0,32.4,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.1,12.1,6.9,1.2,3.6,0.5663,0.4218999999999999,0.7497,33.95,125.6,104.9,27.49,1.20952
Giannis Antetokounmpo,2021-03-15,36,31,15,10,3,1.0,0.632,0.5,0.716,28.0,17.6,3,1.0,142.0,105.0,34.3,39,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.9,12.4,7.1,1.3,3.4,0.5895,0.4718999999999999,0.7959,33.23,130.7,104.1,29.52,1.09016
Giannis Antetokounmpo,2021-03-17,43,32,15,5,0,0.0,0.591,0.2,0.627,29.2,7.2,6,0.625,105.0,89.0,21.8,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,12.0,6.8,1.2,3.7,0.5986,0.4718999999999999,0.7784000000000001,32.77,129.2,105.3,28.74,0.972275
Giannis Antetokounmpo,2021-03-20,34,26,9,15,0,0.0,0.5,0.4,0.617,31.0,16.2,3,0.857,132.0,112.0,26.4,41,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,11.1,7.9,1.1,3.4,0.6012,0.4619,0.7849,31.72000000000001,130.0,106.1,28.39,1.10069
Giannis Antetokounmpo,2021-03-22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,10.3,7.1,0.9,3.1,0.529,0.4286,0.708,27.890000000000004,115.1,96.2,24.71,0.961778
Giannis Antetokounmpo,2021-03-24,33,13,8,7,1,1.0,0.364,0.333,0.462,24.3,-2.6,5,0.571,92.0,118.0,8.9,43,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,10.1,7.4,1.0,3.5,0.5135,0.4219,0.6851,26.65,111.4,95.7,22.58,1.2026
Giannis Antetokounmpo,2021-03-26,27,16,8,5,0,0.0,0.5,0.333,0.546,24.4,1.8,2,0.5,119.0,126.0,12.7,44,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,9.5,7.4,0.9,3.3,0.5079,0.4266,0.6684,25.26,111.8,98.4,20.79,1.17905
Giannis Antetokounmpo,2021-03-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,8.7,7.1,0.8,3.0,0.4412000000000001,0.4266,0.5984,22.17,99.7,85.8,18.63,0.950495
Giannis Antetokounmpo,2021-03-29,34,32,6,3,0,1.0,0.476,0.4,0.609,39.4,5.6,2,0.833,120.0,137.0,23.1,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,8.2,6.6,0.6,2.8,0.4362,0.3666,0.6261,23.15,100.6,89.3,18.75,1.11166
Giannis Antetokounmpo,2021-03-31,36,25,10,4,0,3.0,0.615,1.0,0.718,33.1,-0.7,9,0.8,102.0,95.0,17.2,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,8.2,6.0,0.5,3.4,0.4309999999999999,0.3666,0.6061,23.69,95.1,88.8,17.68,0.958763
Giannis Antetokounmpo,2021-04-02,33,47,12,2,1,3.0,0.857,0.0,0.879,39.3,22.1,4,0.846,151.0,93.0,42.4,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.2,8.3,5.1,0.5,3.4,0.4535,0.3166,0.6032,24.87,96.3,87.5,18.68,0.973846
Giannis Antetokounmpo,2021-04-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.1,6.8,4.1,0.2,3.1,0.3903,0.2666,0.5032,22.07,82.1,77.0,15.25,1.11596
Giannis Antetokounmpo,2021-04-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,5.3,3.6,0.2,2.5,0.3312,0.2466,0.4407,19.15,71.6,68.1,13.07,1.08158
